time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow,targetSpeed,obstacle
2.809489,726.5664,79.60157,-48.1733,12.88513,4,0.9999139,0,0.8431647,1,0,0,79.10178,10,
2.929489,725.3566,79.62139,-49.30478,14.37461,4,0.9998885,1,0,1,0,0,79.12534,23.76226,
3.02949,724.376,79.64404,-50.45936,15.59148,4,0.9998647,1,0,1,0,0,79.15042,23.7602,
3.14949,723.2556,79.67937,-52.08564,17.01411,4,0.9998325,1,0,1,0,0,79.18795,23.75777,
3.26949,722.2194,79.7238,-53.96004,18.39853,4,0.9997956,1,0,1,0,0,79.23382,23.7554,
3.389489,721.276,79.77758,-56.06305,19.76003,4,0.9997523,1,0,1,0,0,79.28931,23.75307,
3.509489,720.4146,79.84119,-58.3725,21.08908,4,0.9997023,1,0,1,0,0,79.35413,23.75081,
3.629489,719.623,79.91542,-60.87077,22.36416,4,0.9996442,1,0,1,0,0,79.43037,23.74859,
3.749489,718.9431,80.00067,-63.53835,23.22465,4,0.9995775,0.4882919,0,1,0,0,79.51778,23.74643,
3.849489,718.4834,80.07903,-65.83204,23.4889,4,0.9995131,0.232721,0,1,0,0,79.59731,23.74468,
3.969489,718.0027,80.18128,-68.61629,23.60054,4,0.9994261,0.1221039,0,1,0,0,79.70039,23.74262,
4.089489,717.5656,80.2924,-71.41422,23.63151,4,0.9993305,0.08908844,0,1,0,0,79.8125,23.74063,
4.209489,717.1802,80.41227,-74.22083,23.62615,4,0.9992191,0.08810883,0,1,0,0,79.93353,23.7387,
4.329489,716.8989,80.54102,-77.03854,23.61106,4,0.9990947,0.09888306,0,1,0,0,80.06363,23.73682,
4.449489,716.7515,80.67886,-79.86475,23.60294,4,0.9989545,0.1049683,0,1,0,0,80.20339,23.73501,
4.569489,716.7393,80.82642,-82.69344,23.59995,4,0.9987845,0.1063538,0,1,0,0,80.35357,23.73326,
4.689489,716.854,80.98494,-85.51867,23.59754,4,0.9985863,0.1068268,0,1,0,0,80.51522,23.73158,
4.809489,717.0886,81.15559,-88.33047,23.35689,4,0.998354,0,0,1,0,0,80.68924,23.4945,Ground_CR110 main supported trail@15.6
4.929489,717.4275,81.33367,-91.02681,22.46309,4,0.9980854,1,0,1,0,0,80.87108,23.7284,
5.049489,717.8942,81.52927,-93.73872,23.23714,4,0.9977643,0.4497269,0,1,0,0,81.06976,23.72691,
5.169489,718.4896,81.74084,-96.4194,22.56014,4,0.9973054,0,0,1,0,0,81.28432,22.50798,
5.289489,719.1995,81.96415,-98.94215,21.64891,4,0.9967876,0.1218201,0,1,0,0,81.50748,21.80691,
5.409489,720.0456,82.20373,-101.3399,21.00018,4,0.9961171,0,0.2899823,1,0,0,81.75771,20.03429,
5.529489,721.0272,82.61977,-103.5495,20.93259,4,0.9486933,0.7689987,0,2,0,0,82.02133,22.00064,
5.649488,722.0983,83.26998,-105.7445,21.14107,2,0.9596671,0.6361664,0,2,0,0,82.51423,21.80691,
5.769489,723.233,83.60757,-108.025,20.85624,0,0.9944524,0,0.2224002,2,0,0,82.73541,20.03429,
5.889489,724.3711,83.79419,-110.2983,20.29853,0,0.9966706,1,0,2,0,0,82.9572,22.00064,
6.009489,725.5334,83.97706,-112.4122,15.71862,2,0.9723879,0,1,2,0,0,83.17451,10,
6.129489,726.7104,84.33605,-113.821,11.93534,2,0.938944,0,0.563256,2,0,0,83.37781,10,
6.249489,727.8749,84.56383,-115.0064,11.66484,0,0.9171148,0,0.4281552,2,0,0,83.5645,10,
6.369489,729.0359,84.65226,-116.1767,11.59651,2,0.894859,1,0,2,0,0,83.72433,18.69601,
6.489489,730.3845,84.70904,-117.105,13.37623,2,0.9488542,1,0,2,0,0,83.89598,19.00583,
6.609488,731.9471,84.68638,-117.7094,13.96189,2,0.9945589,0,0.2803366,2,0,0,84.09329,12.98565,
6.729488,733.4571,84.64389,-118.0619,12.91181,4,0.9936643,0,0,2,0,0,84.27724,12.78618,
6.849488,734.9448,84.83979,-118.2752,12.65389,4,0.9923234,0.1075813,0,2,0,0,84.45714,12.78618,
6.969488,736.4201,85.09609,-118.4331,12.50585,4,0.9922466,0.09629899,0,2,0,0,84.63689,12.62777,
7.089488,737.8992,85.33092,-118.5995,12.67733,4,0.9922594,0.3871201,0,2,0,0,84.82108,13.08211,
7.209488,739.4085,85.53386,-118.8235,12.87854,4,0.9921442,0.1778152,0,2,0,0,85.0137,13.08583,
7.329488,740.9077,85.72083,-119.1371,12.82842,4,0.9919124,0.1211578,0,2,0,0,85.21068,12.98565,
7.449489,742.3599,85.9084,-119.5637,12.61631,4,0.9916488,0.1305206,0,2,0,0,85.40953,12.78618,
7.569489,743.6762,86.4621,-119.8458,12.25467,2,0.813426,0.2649712,0,2,0,0,85.58732,12.62777,
7.689488,745.0732,86.87056,-120.3628,12.02157,0,0.8474216,0.4363472,0,2,0,0,86.05271,12.60434,
7.809488,746.4576,87.01563,-120.9486,11.74887,0,0.9296277,1,0,2,0,0,86.1382,23.71231,
7.929488,747.8326,87.00534,-121.5361,11.47149,0,0.9618713,0,0.3784833,2,0,0,86.22043,10,
8.049488,748.9568,86.95002,-122.2064,10.32523,2,0.9985719,0,0,2,0,0,86.38213,10,
8.169488,749.7921,86.90997,-122.9871,9.325366,4,0.9843264,0,0.7665839,2,0,0,86.52307,6.720625,EMBER@3.0
8.289488,750.3481,87.02442,-123.6418,5.8247,4,0.979807,0,1,2,0,0,86.62022,0,EMBER@1.3
8.409488,750.6538,87.15095,-124.1012,4.912243,4,0.9815816,1,0,2,0,0,86.67776,6.740862,EMBER@2.0
8.529488,750.9939,87.26209,-124.725,6.737204,4,0.9844124,1,0,2,0,0,86.744,11.21675,EMBER@2.9
8.649487,751.3862,87.35159,-125.5663,8.498852,4,0.9867862,1,0,2,0,0,86.82418,23.71563,
8.769487,751.7911,87.43064,-126.6289,10.19612,4,0.9885134,1,0,2,0,0,86.91318,23.71639,
8.889487,752.1735,87.49062,-127.9161,11.84307,4,0.991458,1,0,2,0,0,86.90549,23.71724,
9.009488,752.4982,87.54488,-129.4133,13.44141,4,0.9939317,1,0,2,0,0,87.05513,23.71815,
9.129488,752.7378,87.64117,-131.1074,14.96844,4,0.995007,1,0,2,0,0,87.22333,23.71913,
9.249488,752.8798,87.82252,-132.9877,16.42697,4,0.995051,1,0,2,0,0,87.40932,23.72019,
9.369488,752.9286,88.06369,-135.041,17.8234,4,0.9949431,1,0,2,0,0,87.61261,23.72132,
9.489488,752.8966,88.32319,-137.2588,19.16649,4,0.9949344,1,0,2,0,0,87.83252,23.72251,
9.609488,752.8036,88.57993,-139.6342,20.46208,4,0.9949605,1,0,2,0,0,88.07055,23.72378,
9.729487,752.6743,88.83566,-142.1612,21.7108,4,0.994945,1,0,2,0,0,88.32566,23.72511,
9.849487,752.5354,89.10146,-144.8329,22.86298,4,0.9948677,0.815094,0,2,0,0,88.6004,23.72652,
9.969487,752.3932,89.38171,-147.5979,23.34845,4,0.9947315,0.340506,0,2,0,0,88.88884,23.72799,
10.08949,752.223,89.6736,-150.3909,23.49516,4,0.99454,0.1988892,0,2,0,0,89.18475,23.72952,
10.20949,752.0249,89.9753,-153.1904,23.54108,4,0.9943059,0.1555725,0,2,0,0,89.48962,23.73112,
10.32949,751.8232,90.28539,-155.9915,23.55393,4,0.9940373,0.1438614,0,2,0,0,89.79964,23.73279,
10.44949,751.6476,90.60355,-158.7941,23.55423,4,0.9937371,0.143895,0,2,0,0,90.11733,23.73452,
10.56949,751.5253,90.93053,-161.5983,23.54964,4,0.9934043,0.1486008,0,2,0,0,90.44796,23.73632,
10.68949,751.4779,91.26749,-164.4031,23.54345,4,0.9930223,0.1549332,0,2,0,0,90.78446,23.73817,
10.80949,751.5214,91.61607,-167.2059,23.53734,4,0.9925975,0.1614426,0,2,0,0,91.13629,23.74009,
10.92949,751.6666,91.9778,-170.0029,23.5322,4,0.9920794,0.1672699,0,2,0,0,91.50391,23.74207,
11.04949,751.9189,92.35428,-172.7897,23.52832,4,0.9914818,0.1722,0,2,0,0,91.87983,23.74411,
11.16949,752.2791,92.74734,-175.5617,23.52553,4,0.9907851,0.1762375,0,2,0,0,92.2774,23.7462,
11.28949,752.7479,93.15917,-178.3139,23.52007,4,0.9899427,0.1823792,0,2,0,0,92.69676,23.74836,
11.40949,753.3243,93.59185,-181.0418,23.52019,4,0.9889769,0.1843582,0,2,0,0,93.13632,23.75057,
11.52949,753.9927,94.04875,-183.744,23.51987,4,0.9877275,0.1862091,0,2,0,0,93.60445,23.75283,
11.64949,754.7393,94.53659,-186.4194,23.51711,4,0.9861517,0.1899277,0,2,0,0,94.09895,23.75515,
11.76949,755.5532,95.05734,-189.0683,23.51233,4,0.9845356,0.1954636,0,2,0,0,94.61531,23.75751,
11.88949,756.4253,95.60488,-191.6928,23.50692,4,0.9830324,0.2017059,0,2,0,0,95.15417,23.75994,
12.00949,757.3481,96.17069,-194.2956,23.50167,4,0.9816927,0.2079208,0,2,0,0,95.70895,23.76241,
12.12949,758.3147,96.74844,-196.8793,23.4972,4,0.980503,0.21362,0,2,0,0,96.2774,23.76493,
12.24949,759.3188,97.33506,-199.4464,23.49361,4,0.9794961,0.2186829,0,2,0,0,96.85329,23.76749,
12.36949,760.3551,97.9292,-201.9987,23.49107,4,0.9786689,0.2229492,0,2,0,0,97.44134,23.77011,
12.48949,761.4194,98.52997,-204.5378,23.48945,4,0.9779548,0.2264725,0,2,0,0,98.03914,23.77276,
12.60949,762.5084,99.13654,-207.065,23.4885,4,0.9773389,0.2294754,0,2,0,0,98.64268,23.77546,
12.72949,763.6195,99.74756,-209.5816,23.4882,4,0.9768797,0.2320084,0,2,0,0,99.24596,23.77821,
12.84949,764.7513,100.361,-212.0887,23.48868,4,0.9765806,0.2339584,0,2,0,0,99.85431,23.78099,
12.96949,765.903,100.975,-214.5867,23.48985,4,0.976379,0.2353516,0,2,0,0,100.4651,23.78381,
13.08949,767.0746,101.588,-217.0761,23.49162,4,0.9763274,0.2363174,0,2,0,0,101.0748,23.78667,
13.20949,768.2672,102.1981,-219.5569,23.49414,4,0.97642,0.2367096,0,2,0,0,101.6788,23.78957,
13.32949,769.4898,102.8032,-222.0246,23.48951,4,0.9766548,0.2410996,0,2,0,0,102.2771,23.7925,
13.44949,770.7894,103.4007,-224.4545,23.48175,4,0.9770625,0.2504822,0,2,0,0,102.8694,23.79546,
13.56949,772.194,103.9875,-226.8282,23.48548,4,0.9776459,0.2514908,0,2,0,0,103.4517,23.79845,
13.68949,773.6977,104.5606,-229.1451,23.49741,4,0.9783829,0.2450577,0,2,0,0,104.0201,23.80148,
13.80949,775.2817,105.1178,-231.4136,23.51152,4,0.9793007,0.23629,0,2,0,0,104.5712,23.80453,
13.92949,776.9266,105.656,-233.6453,23.52517,4,0.9804523,0.2277344,0,2,0,0,105.101,23.80761,
14.04949,778.6168,106.1709,-235.851,23.53851,4,0.9819276,0.219548,0,2,0,0,105.6042,23.81071,
14.16949,780.3412,106.6564,-238.0395,23.55227,4,0.9836556,0.2111511,0,2,0,0,106.076,23.81384,
14.28948,782.093,107.1057,-240.2169,23.56733,4,0.985631,0.201796,0,2,0,0,106.5187,23.81699,
14.40949,783.8684,107.5181,-242.3851,23.58256,4,0.9874207,0.192067,0,2,0,0,106.9344,23.82016,
14.52949,785.6664,107.8996,-244.5422,23.59686,4,0.9889869,0.1830292,0,2,0,0,107.3204,23.82335,
14.64949,787.4891,108.2561,-246.685,23.61016,4,0.9904224,0.1748505,0,2,0,0,107.6836,23.82656,
14.76949,789.3412,108.5884,-248.8085,23.62285,4,0.9917694,0.1672195,0,2,0,0,108.0192,23.82978,
14.88949,791.229,108.8943,-250.9063,23.63511,4,0.9929985,0.1599335,0,2,0,0,108.3241,23.83301,
15.00949,793.16,109.1719,-252.9707,23.64697,4,0.9941493,0.1529953,0,2,0,0,108.6,23.83626,
15.12949,795.1417,109.4204,-254.9925,23.65847,4,0.9951987,0.146344,0,2,0,0,108.8491,23.83952,
15.24949,797.1808,109.6407,-256.9618,23.66925,4,0.996108,0.1402237,0,2,0,0,109.0727,23.84278,
15.36948,799.2831,109.8352,-258.868,23.67901,4,0.9968774,0.1348602,0,2,0,0,109.273,23.84605,
15.48949,801.4541,110.0074,-260.6994,23.68679,4,0.9974973,0.1309448,0,2,0,0,109.4515,23.84933,
15.60948,803.699,110.1617,-262.4422,23.69209,4,0.997965,0.1289978,0,2,0,0,109.614,23.85261,
15.72949,806.0224,110.3031,-264.0808,23.69534,4,0.9983063,0.1287979,0,2,0,0,109.7653,23.8559,
15.84948,808.4265,110.437,-265.5994,23.69757,4,0.9985294,0.1295639,0,2,0,0,109.9122,23.85918,
15.96949,810.9099,110.5695,-266.9843,23.69969,4,0.9986352,0.1305252,0,2,0,0,110.06,23.86246,
16.08948,813.4686,110.703,-268.2259,23.70345,4,0.9987973,0.1305588,0,2,0,0,110.1781,23.86574,
16.20948,816.0956,110.8184,-269.3243,23.727,4,0.9991791,0.1176468,0,2,0,0,110.2554,23.86901,
16.32948,818.7701,110.8895,-270.316,23.75846,4,0.9995737,0.09490509,0,2,0,0,110.3037,23.87228,
16.44948,821.4717,110.912,-271.2424,23.78202,4,0.9998292,0.07747193,0,3,0,0,110.3287,23.87554,
16.56948,824.1928,110.9005,-272.1166,23.79771,4,0.999953,0.06659546,0,3,0,0,110.3357,23.87878,
16.68948,826.9329,110.8729,-272.9326,23.80811,4,0.9999956,0.06031341,0,3,0,0,110.329,23.88202,
16.80948,829.6932,110.8397,-273.6792,23.8107,4,0.9999971,0.05854797,0,3,0,0,110.31,23.88524,
16.92948,832.4797,110.8038,-274.3194,23.79587,4,0.9999787,0.07227173,0,3,0,0,110.2816,23.88845,
17.04948,835.297,110.7641,-274.8018,23.79221,4,0.9999516,0.08000946,0,3,0,0,110.246,23.89164,
17.16948,838.138,110.7195,-275.1166,23.80299,4,0.9999222,0.07541352,0,3,0,0,110.2044,23.89481,
17.28948,840.9926,110.6705,-275.2805,23.81988,4,0.9998951,0.06481018,0,3,0,0,110.1586,23.89796,
17.40948,843.8528,110.6186,-275.3192,23.83669,4,0.9998755,0.05363464,0,3,0,0,110.1117,23.90109,
17.52948,846.7007,110.5674,-275.261,23.73086,4,0.9998716,0.1608322,0,3,0,0,110.0692,23.9042,
17.64948,849.5524,110.5223,-275.1317,23.82272,4,0.9998986,0.07505494,0,3,0,0,110.0415,23.90728,
17.76948,852.4679,110.4957,-274.9505,24.87628,4,0.9999608,1,0,3,0,0,110.04,60.77209,
17.88948,855.5287,110.497,-274.7312,26.08394,4,0.9999932,1,0,3,0,0,110.04,60.77978,
18.00948,858.7307,110.5158,-274.492,27.24183,4,0.9999994,1,0,3,0,0,110.04,60.7874,
18.12948,862.0689,110.5345,-274.2495,28.35361,4,0.9999999,1,0,3,0,0,110.04,60.79493,
18.24948,865.5389,110.5441,-274.0179,29.42256,4,0.9999999,1,0,3,0,0,110.04,60.80239,
18.36948,869.1359,110.545,-273.8085,30.45114,4,1,1,0,3,0,0,110.04,60.80975,
18.48948,872.8556,110.5423,-273.629,31.44127,4,1,1,0,3,0,0,110.04,60.81702,
18.60948,876.693,110.5396,-273.4839,32.39467,4,1,1,0,3,0,0,110.04,60.8242,
18.72948,880.6435,110.5384,-273.3743,33.31291,4,1,1,0,3,0,0,110.04,60.83128,
18.84948,884.7027,110.5384,-273.2991,34.19742,4,1,1,0,3,0,0,110.04,60.83826,
18.96948,888.8661,110.5387,-273.2552,35.04948,4,1,1,0,3,0,0,110.04,60.84513,
19.08948,893.1298,110.5391,-273.2379,35.87022,4,1,1,0,3,0,0,110.04,60.85189,
19.20948,897.4899,110.5392,-273.2422,36.66073,4,1,1,0,3,0,0,110.04,60.85854,
19.32948,901.9427,110.5392,-273.2625,37.42203,4,1,1,0,3,0,0,110.04,60.86507,
19.44948,906.4847,110.5391,-273.2937,38.1551,4,1,1,0,3,0,0,110.04,60.87148,
19.56948,911.1129,110.5391,-273.3308,38.86094,4,1,1,0,3,0,0,110.04,60.87777,
19.68948,915.8239,110.5391,-273.3701,39.54052,4,1,1,0,3,0,0,110.04,60.88393,
19.80948,920.6146,110.5391,-273.4083,40.1948,4,1,1,0,3,0,0,110.04,60.88996,
19.92948,925.4821,110.5391,-273.443,40.82471,4,1,1,0,3,0,0,110.04,60.89586,
20.04948,930.4236,110.5391,-273.4727,41.43118,4,1,1,0,3,0,0,110.04,60.90162,
20.16948,935.4364,110.5391,-273.4964,42.01508,4,1,1,0,3,0,0,110.04,60.90724,
20.28948,940.5178,110.5391,-273.5137,42.57727,4,1,1,0,3,0,0,110.04,60.91272,
20.40948,945.6652,110.5391,-273.5251,43.11855,4,1,1,0,3,0,0,110.04,60.91806,
20.52948,950.8761,110.5391,-273.531,43.6397,4,1,1,0,3,0,0,110.04,60.92324,
20.64948,956.1481,110.5391,-273.5326,44.14148,4,1,1,0,3,0,0,110.04,60.92828,
20.76948,961.4791,110.5391,-273.5308,44.62458,4,1,1,0,3,0,0,110.04,60.93317,
20.88948,966.8668,110.5391,-273.5267,45.08972,4,1,1,0,3,0,0,110.04,60.9379,
21.00948,972.3091,110.5391,-273.5214,45.53755,4,1,1,0,3,0,0,110.04,60.94247,
21.12948,977.804,110.5391,-273.5155,45.96872,4,1,1,0,3,0,0,110.04,60.94688,
21.24948,983.3495,110.5391,-273.5099,46.38385,4,1,1,0,3,0,0,110.04,60.95113,
21.36948,988.9437,110.5391,-273.505,46.78353,4,1,1,0,3,0,0,110.04,60.95521,
21.48948,994.5848,110.5391,-273.5011,47.16835,4,1,1,0,3,0,0,110.04,60.95913,
21.60948,1000.271,110.5391,-273.4983,47.53884,4,1,1,0,3,0,0,110.04,60.96288,
21.72948,1006.001,110.5391,-273.4965,47.89555,4,1,1,0,3,0,0,110.04,60.96645,
21.84948,1011.772,110.5394,-273.4956,48.239,4,0.9999999,1,0,3,0,0,110.0592,60.96985,
21.96948,1017.521,110.7369,-273.4949,47.9126,4,0.9971049,1,0,3,0,0,110.3795,60.97308,
22.08948,1023.184,111.4423,-273.4946,47.68111,4,0.9897027,1,0,3,0,0,111.0832,60.97614,
22.20948,1028.759,112.5144,-273.4933,47.43657,4,0.9782707,1,0,3,0,0,112.1519,60.97901,
22.32948,1034.225,113.9296,-273.4906,47.15519,4,0.9634337,1,0,3,0,0,113.5615,60.9817,
22.44948,1039.564,115.6604,-273.4863,46.8359,4,0.945952,1,0,3,0,0,115.2842,60.98422,
22.56948,1044.764,117.6763,-273.4807,46.53255,4,0.9265733,1,0,3,0,0,117.2914,60.98655,
22.68948,1049.819,119.9477,-273.4737,46.21546,4,0.9060472,1,0,3,0,0,119.5536,60.9887,
22.80948,1054.727,122.4471,-273.4654,45.91145,4,0.8848405,1,0,3,0,0,122.0432,60.99067,
22.92948,1059.489,125.1463,-273.4564,45.64027,4,0.863454,1,0,3,0,0,124.7349,60.99245,
23.04948,1064.105,128.0251,-273.4467,45.35118,4,0.8422697,1,0,3,0,0,127.6043,60.99404,
23.16948,1068.58,131.0615,-273.4368,45.0774,4,0.8214697,1,0,3,0,0,130.6299,60.99545,
23.28948,1072.984,134.156,-273.4272,44.56117,0,0.8268762,1,0,3,0,0,91.79154,60.99667,
23.40948,1077.385,137.1156,-273.4178,43.78881,0,0.84591,1,0,3,0,0,75.67921,60.99769,
23.52948,1081.778,139.9283,-273.4084,43.01728,0,0.8692768,1,0,3,0,0,75.14034,60.99854,
23.64948,1086.163,142.5937,-273.3989,42.22626,0,0.8947747,1,0,3,0,0,74.62088,60.99919,
23.76948,1090.539,145.1118,-273.3893,41.3979,0,0.9202743,1,0,3,0,0,69.24347,60.99965,
23.88948,1094.907,147.4822,-273.3796,40.52258,0,0.9438968,1,0,3,0,0,69.26503,60.99992,
24.00948,1099.266,149.705,-273.3698,39.60196,0,0.964163,1,0,3,0,0,69.28839,61,
24.12948,1103.614,151.7801,-273.3598,38.64954,0,0.9800918,1,0,3,0,0,69.31197,60.99989,
24.24948,1107.952,153.7079,-273.3498,37.68903,0,0.9912401,1,0,3,0,0,69.33468,60.99959,
24.36948,1112.279,155.4887,-273.3398,36.75118,0,0.9976785,1,0,3,0,0,69.35674,60.9991,
24.48948,1116.595,157.123,-273.3297,35.8697,0,0.9999091,1,0,3,0,0,69.37906,60.99842,
24.60948,1120.899,158.6113,-273.3195,35.07722,0,0.9987468,1,0,3,0,0,69.40166,60.99755,
24.72948,1125.19,159.9544,-273.3092,34.40164,0,0.9951813,1,0,3,0,0,69.42446,60.9965,
24.84948,1129.47,161.1527,-273.299,33.86341,0,0.9902444,1,0,3,0,0,69.44865,60.99525,
24.96948,1133.737,162.207,-273.2886,33.47402,0,0.9848965,1,0,3,0,0,69.47346,60.99382,
25.08948,1137.992,163.1178,-273.2783,33.23531,0,0.9799441,1,0,3,0,0,69.49756,60.9922,
25.20948,1142.234,163.8857,-273.2681,33.13984,0,0.9759891,1,0,3,0,0,69.5205,60.99039,
25.32948,1146.464,164.511,-273.2579,33.17192,0,0.9734101,1,0,3,0,0,71.47327,60.9884,
25.44948,1150.683,164.9942,-273.2478,33.30914,0,0.9723683,1,0,3,0,0,74.71513,60.98622,
25.56948,1154.889,165.3356,-273.2377,33.52424,0,0.9728338,1,0,3,0,0,75.30933,60.98386,
25.68948,1159.083,165.5354,-273.2277,33.78724,0,0.9746235,1,0,3,0,0,75.70677,60.98132,
25.80948,1163.266,165.594,-273.2177,34.06747,0,0.9774471,1,0,3,0,0,76.11111,60.9786,
25.92948,1167.438,165.5116,-273.2077,34.33571,0,0.9809539,1,0,3,0,0,76.82407,60.9757,
26.04948,1171.599,165.2884,-273.1978,34.566,0,0.9847776,1,0,3,0,0,123.5625,60.97262,
26.16948,1175.75,164.9247,-273.1881,34.73716,0,0.9885749,1,0,3,0,0,122.3449,60.96936,
26.28948,1179.889,164.4207,-273.1785,34.83382,0,0.9920561,1,0,3,0,0,121.1613,60.96593,
26.40948,1184.019,163.7767,-273.169,34.8471,0,0.9950045,1,0,3,0,0,120.0113,60.96233,
26.52948,1188.138,162.993,-273.1595,34.77455,0,0.9972867,1,0,3,0,0,118.8947,60.95856,
26.64948,1192.248,162.0699,-273.15,34.61979,0,0.9988522,1,0,3,0,0,117.8112,60.95462,
26.76948,1196.348,161.0077,-273.1406,34.39166,0,0.999725,1,0,3,0,0,116.7605,60.95051,
26.88948,1200.439,159.8069,-273.1312,34.10308,0,0.9999887,1,0,3,0,0,115.7423,60.94624,
27.00948,1204.52,158.4677,-273.1219,33.76977,0,0.9997684,1,0,3,0,0,114.7564,60.9418,
27.12948,1208.593,156.9906,-273.1127,33.40894,0,0.9992113,1,0,3,0,0,113.8027,60.93721,
27.24948,1212.656,155.3759,-273.1035,33.03805,0,0.9984684,1,0,3,0,0,112.8809,60.93246,
27.36948,1216.71,153.6241,-273.0944,32.67378,0,0.9976792,1,0,3,0,0,111.9906,60.92755,
27.48948,1220.756,151.7353,-273.0852,32.33113,0,0.9969601,1,0,3,0,0,111.1318,60.92249,
27.60948,1224.793,149.7101,-273.0761,32.02282,0,0.9963973,1,0,3,0,0,110.3043,60.91728,
27.72948,1228.82,147.5487,-273.0669,31.75895,0,0.9960439,1,0,3,0,0,109.5078,60.91192,
27.84948,1232.839,145.2514,-273.0578,31.54676,0,0.9959205,1,0,3,0,0,108.7421,60.90642,
27.96948,1236.849,142.8187,-273.0486,31.39067,0,0.9960194,1,0,3,0,0,108.0072,60.90078,
28.08948,1240.85,140.2509,-273.0395,31.2924,0,0.9963106,1,0,3,0,0,107.3028,60.895,
28.20948,1244.842,137.5481,-273.0304,31.25122,0,0.9967484,1,0,3,0,0,106.6286,60.88908,
28.32948,1248.825,134.7108,-273.0214,31.26429,0,0.9972792,1,0,3,0,0,105.9846,60.88303,
28.44948,1252.799,131.7392,-273.0123,31.32691,0,0.9978483,1,0,3,0,0,105.3705,60.87685,
28.56948,1256.763,128.6337,-273.0031,31.43301,0,0.9984053,1,0,3,0,0,104.7862,60.87054,
28.68948,1260.718,125.3946,-272.994,31.57544,0,0.9989088,1,0,3,0,0,104.2315,60.86411,
28.80948,1264.663,122.0221,-272.9848,31.74634,0,0.9993287,1,0,3,0,0,103.7061,60.35808,
28.92948,1268.6,118.5167,-272.9756,31.93746,0,0.9996476,1,0,3,0,0,103.2098,58.51955,
29.04948,1272.526,114.8785,-272.9665,32.14042,0,0.9998603,1,0,3,0,0,102.7426,57.12213,
29.16948,1276.444,111.108,-272.9575,32.347,0,0.9999723,1,0,3,0,0,102.3042,55.17588,
29.28948,1280.351,107.2054,-272.9485,32.54935,0,0.9999971,1,0,3,0,0,101.8943,51.5705,
29.38948,1283.6,103.8526,-272.9409,32.70942,0,0.999965,1,0,3,0,0,101.5745,51.61606,
29.50948,1287.667,101.5542,-272.9095,35.02159,4,0.9959996,1,0,3,0,0,101.201,47.7426,
29.62948,1291.92,101.2252,-272.8166,35.94748,4,0.996236,1,0,3,0,0,100.842,47.8217,
