seconds,travel,recoveries,x,y,z,safeStation,speed
0.02,0.00,0,565.13,82.39,59.93,100.00,0.00
0.03,0.00,0,565.13,82.39,59.93,100.00,0.00
0.05,0.00,0,565.13,82.40,59.93,100.00,0.00
0.07,0.00,0,565.13,82.40,59.93,100.00,0.00
0.08,0.00,0,565.13,82.40,59.93,100.00,0.00
0.10,0.00,0,565.13,82.40,59.93,100.00,0.00
0.12,0.00,0,565.13,82.40,59.93,100.00,0.00
0.13,0.00,0,565.13,82.40,59.93,100.00,0.00
0.15,0.00,0,565.13,82.40,59.93,100.00,0.00
0.17,0.00,0,565.13,82.40,59.93,100.00,0.00
0.18,0.00,0,565.13,82.40,59.93,100.00,0.00
0.20,0.00,0,565.13,82.40,59.93,100.00,0.00
0.22,0.00,0,565.13,82.39,59.93,100.00,0.00
0.28,0.00,0,565.13,82.39,59.93,100.00,0.00
0.30,0.00,0,565.13,82.39,59.93,100.00,0.00
0.31,0.00,0,565.13,82.39,59.93,100.00,0.00
0.33,0.00,0,565.13,82.39,59.93,100.00,0.00
0.35,0.00,0,565.13,82.39,59.93,100.00,0.00
0.36,0.00,0,565.13,82.39,59.93,100.00,0.01
0.38,0.00,0,565.13,82.39,59.93,100.00,0.01
0.40,0.00,0,565.13,82.39,59.93,100.00,0.01
0.42,0.00,0,565.13,82.39,59.93,100.00,0.01
0.43,0.00,0,565.13,82.39,59.93,100.00,0.01
0.45,0.00,0,565.13,82.39,59.93,100.00,0.01
0.47,0.00,0,565.13,82.39,59.93,100.00,0.01
0.48,0.00,0,565.13,82.39,59.93,100.00,0.01
0.50,0.00,0,565.13,82.39,59.93,100.00,0.01
0.52,0.00,0,565.13,82.39,59.93,100.00,0.01
0.54,0.00,0,565.13,82.39,59.93,100.00,0.01
0.56,0.00,0,565.13,82.39,59.93,100.00,0.01
0.57,0.00,0,565.13,82.39,59.93,100.00,0.01
0.59,0.00,0,565.13,82.39,59.93,100.00,0.01
0.61,0.00,0,565.13,82.39,59.93,100.00,0.01
0.63,0.00,0,565.13,82.39,59.93,100.00,0.01
0.64,0.00,0,565.13,82.39,59.93,100.00,0.01
0.66,0.00,0,565.13,82.39,59.93,100.00,0.01
0.68,0.00,0,565.13,82.39,59.93,100.00,0.01
0.70,0.00,0,565.13,82.39,59.93,100.00,0.01
0.71,0.00,0,565.13,82.39,59.93,100.00,0.01
0.73,0.00,0,565.13,82.39,59.93,100.00,0.01
0.76,0.00,0,565.13,82.39,59.93,100.00,0.01
0.82,0.00,0,565.13,82.39,59.93,100.00,0.01
0.84,0.00,0,565.13,82.39,59.93,100.00,0.01
0.86,0.00,0,565.13,82.39,59.93,100.00,0.01
1.03,0.00,0,565.13,82.39,59.93,100.00,0.01
1.09,0.00,0,565.13,82.39,59.93,100.00,0.01
1.10,0.00,0,565.13,82.39,59.94,100.00,0.01
1.12,0.01,0,565.13,82.39,59.94,100.00,0.01
1.14,0.01,0,565.13,82.39,59.94,100.00,0.01
1.15,0.01,0,565.13,82.39,59.94,100.00,0.01
1.17,0.01,0,565.13,82.39,59.94,100.00,0.01
1.19,0.01,0,565.13,82.39,59.94,100.00,0.01
1.20,0.01,0,565.13,82.39,59.94,100.00,0.01
1.22,0.01,0,565.13,82.39,59.94,100.00,0.01
1.24,0.01,0,565.13,82.39,59.94,100.00,0.01
1.25,0.01,0,565.13,82.39,59.94,100.00,0.01
1.31,0.01,0,565.13,82.39,59.94,100.01,0.01
1.32,0.01,0,565.13,82.39,59.94,100.01,0.01
1.34,0.01,0,565.13,82.39,59.94,100.01,0.01
1.36,0.01,0,565.13,82.39,59.94,100.01,0.01
1.37,0.01,0,565.13,82.39,59.94,100.01,0.01
1.39,0.01,0,565.13,82.39,59.94,100.01,0.01
1.41,0.01,0,565.13,82.39,59.94,100.01,0.01
1.42,0.01,0,565.13,82.39,59.94,100.01,0.01
1.45,0.01,0,565.13,82.39,59.94,100.01,0.01
1.47,0.01,0,565.13,82.39,59.94,100.01,0.01
1.49,0.01,0,565.13,82.39,59.94,100.01,0.01
1.51,0.01,0,565.13,82.39,59.94,100.01,0.01
1.52,0.01,0,565.13,82.39,59.94,100.01,0.01
1.54,0.01,0,565.13,82.39,59.94,100.01,0.01
1.66,0.01,0,565.13,82.39,59.94,100.01,0.01
1.67,0.01,0,565.13,82.39,59.94,100.01,0.01
1.69,0.01,0,565.13,82.39,59.94,100.01,0.01
1.71,0.01,0,565.13,82.39,59.94,100.01,0.01
1.72,0.01,0,565.13,82.39,59.94,100.01,0.01
1.74,0.01,0,565.13,82.39,59.94,100.01,0.01
1.76,0.01,0,565.13,82.39,59.94,100.01,0.01
1.78,0.01,0,565.13,82.39,59.94,100.01,0.01
1.80,0.01,0,565.13,82.39,59.94,100.01,0.01
1.81,0.01,0,565.13,82.39,59.94,100.01,0.01
1.83,0.01,0,565.13,82.39,59.94,100.01,0.01
1.85,0.01,0,565.13,82.39,59.94,100.01,0.01
1.87,0.01,0,565.13,82.39,59.94,100.01,0.01
1.90,0.01,0,565.13,82.39,59.94,100.01,0.01
1.97,0.01,0,565.13,82.39,59.94,100.01,0.01
1.99,0.01,0,565.13,82.39,59.94,100.01,0.01
2.01,0.01,0,565.13,82.39,59.94,100.01,0.01
2.02,0.01,0,565.13,82.39,59.94,100.01,0.01
2.04,0.01,0,565.13,82.39,59.94,100.01,0.01
2.06,0.01,0,565.13,82.39,59.94,100.01,0.01
2.07,0.01,0,565.13,82.39,59.94,100.01,0.01
2.09,0.01,0,565.13,82.39,59.94,100.01,0.01
2.11,0.01,0,565.13,82.39,59.94,100.01,0.01
2.12,0.01,0,565.13,82.39,59.94,100.01,0.01
2.14,0.01,0,565.13,82.39,59.94,100.01,0.01
2.16,0.01,0,565.13,82.39,59.94,100.01,0.01
2.17,0.01,0,565.13,82.39,59.94,100.01,0.01
2.25,0.01,0,565.13,82.39,59.94,100.01,0.01
2.30,0.01,0,565.13,82.39,59.94,100.01,0.01
2.32,0.01,0,565.13,82.39,59.94,100.01,0.01
2.34,0.01,0,565.13,82.39,59.94,100.01,0.01
2.35,0.01,0,565.13,82.39,59.94,100.01,0.01
2.37,0.01,0,565.13,82.39,59.94,100.01,0.01
2.39,0.01,0,565.13,82.39,59.94,100.01,0.01
2.40,0.01,0,565.13,82.39,59.94,100.01,0.01
2.42,0.01,0,565.13,82.39,59.94,100.01,0.01
2.44,0.01,0,565.12,82.39,59.94,100.01,0.01
2.45,0.01,0,565.12,82.39,59.94,100.01,0.01
2.47,0.01,0,565.12,82.39,59.94,100.01,0.01
2.49,0.01,0,565.12,82.39,59.95,100.01,0.01
2.50,0.02,0,565.12,82.39,59.95,100.01,0.01
2.58,0.02,0,565.12,82.39,59.95,100.01,0.01
2.60,0.02,0,565.12,82.39,59.95,100.01,0.01
2.61,0.02,0,565.12,82.39,59.95,100.02,0.01
2.63,0.02,0,565.12,82.39,59.95,100.02,0.01
2.65,0.02,0,565.12,82.39,59.95,100.02,0.01
2.67,0.02,0,565.12,82.39,59.95,100.02,0.01
2.68,0.02,0,565.12,82.39,59.95,100.02,0.01
2.70,0.02,0,565.12,82.39,59.95,100.02,0.01
2.72,0.02,0,565.12,82.39,59.95,100.02,0.01
2.73,0.02,0,565.12,82.39,59.95,100.02,0.01
2.75,0.02,0,565.12,82.39,59.95,100.02,0.01
2.77,0.02,0,565.12,82.39,59.95,100.02,0.01
2.80,0.02,0,565.12,82.39,59.95,100.02,0.01
2.81,0.02,0,565.12,82.39,59.95,100.02,0.01
2.83,0.02,0,565.12,82.39,59.95,100.02,0.01
2.91,0.02,0,565.12,82.39,59.95,100.02,0.01
2.93,0.02,0,565.12,82.39,59.95,100.02,0.01
2.94,0.02,0,565.12,82.39,59.95,100.02,0.01
2.96,0.02,0,565.12,82.39,59.95,100.02,0.01
2.98,0.02,0,565.12,82.39,59.95,100.02,0.01
3.00,0.02,0,565.12,82.39,59.95,100.02,0.01
3.01,0.02,0,565.12,82.39,59.95,100.02,0.01
3.03,0.02,0,565.12,82.39,59.95,100.02,0.01
3.05,0.02,0,565.12,82.39,59.95,100.02,0.01
3.06,0.02,0,565.12,82.39,59.95,100.02,0.01
3.08,0.02,0,565.12,82.39,59.95,100.02,0.01
3.10,0.02,0,565.12,82.39,59.95,100.02,0.01
3.11,0.02,0,565.12,82.39,59.95,100.02,0.01
3.13,0.02,0,565.12,82.39,59.95,100.02,0.01
3.15,0.02,0,565.12,82.39,59.95,100.02,0.01
3.21,0.02,0,565.12,82.39,59.95,100.02,0.01
3.23,0.02,0,565.12,82.39,59.95,100.02,0.01
3.25,0.02,0,565.12,82.39,59.95,100.02,0.01
3.27,0.02,0,565.12,82.39,59.95,100.02,0.01
3.28,0.02,0,565.12,82.39,59.95,100.02,0.01
3.30,0.02,0,565.12,82.39,59.95,100.02,0.01
3.32,0.02,0,565.12,82.39,59.95,100.02,0.01
3.34,0.02,0,565.12,82.39,59.95,100.02,0.01
3.35,0.02,0,565.12,82.39,59.95,100.02,0.01
3.37,0.02,0,565.12,82.39,59.95,100.02,0.01
3.39,0.02,0,565.12,82.39,59.95,100.02,0.01
3.41,0.02,0,565.12,82.39,59.95,100.02,0.01
3.43,0.02,0,565.12,82.39,59.95,100.02,0.01
3.44,0.02,0,565.12,82.39,59.95,100.02,0.01
3.46,0.02,0,565.12,82.39,59.95,100.02,0.01
3.53,0.02,0,565.12,82.39,59.95,100.02,0.01
3.55,0.02,0,565.12,82.39,59.95,100.02,0.01
3.57,0.02,0,565.12,82.39,59.95,100.02,0.01
3.58,0.02,0,565.12,82.39,59.95,100.02,0.01
3.60,0.02,0,565.12,82.39,59.95,100.02,0.01
3.62,0.02,0,565.12,82.39,59.95,100.02,0.01
3.63,0.02,0,565.12,82.39,59.95,100.02,0.01
3.65,0.02,0,565.12,82.39,59.95,100.02,0.01
3.67,0.02,0,565.12,82.39,59.95,100.02,0.01
3.69,0.02,0,565.12,82.39,59.95,100.02,0.01
3.70,0.02,0,565.12,82.39,59.95,100.02,0.01
3.72,0.02,0,565.12,82.39,59.95,100.02,0.01
3.74,0.02,0,565.12,82.39,59.95,100.02,0.01
3.75,0.02,0,565.12,82.39,59.95,100.02,0.01
