time,x,y,z,speed,branchStation,activeBranch,misses,recoveries
1.40361,1007.987,162.7435,97.06873,19.45236,0,False,0,0
1.423609,1007.72,162.7841,97.35527,19.66857,0,False,0,0
1.443609,1007.451,162.8249,97.64467,19.88352,0,False,0,0
1.46361,1007.182,162.8651,97.93166,19.73559,0,False,0,0
1.48361,1006.915,162.9048,98.21653,19.6078,0,False,0,0
1.503609,1006.654,162.9435,98.49539,19.21098,0,False,0,0
1.523609,1006.396,162.9811,98.76902,18.868,0,False,0,0
1.54361,1006.143,163.0178,99.03811,18.57156,0,False,0,0
1.56361,1005.892,163.0537,99.30322,18.31455,0,False,0,0
1.583609,1005.645,163.0888,99.56487,18.09246,0,False,0,0
1.603609,1005.399,163.1232,99.82349,17.90056,0,False,0,0
1.62361,1005.156,163.157,100.0795,17.7367,0,False,0,0
1.64361,1004.914,163.1902,100.3332,17.59516,0,False,0,0
1.663609,1004.673,163.2228,100.5849,17.47213,0,False,0,0
1.683609,1004.434,163.2549,100.8348,17.36589,0,False,0,0
1.703609,1004.197,163.2864,101.0819,17.1834,0,False,0,0
1.72361,1003.962,163.3172,101.3261,17.00277,0,False,0,0
1.743608,1003.729,163.3475,101.5676,16.82398,0,False,0,0
1.763609,1003.496,163.3774,101.8086,16.81169,0,False,0,0
1.783609,1003.263,163.407,102.0493,16.80089,0,False,0,0
1.80361,1003.03,163.4363,102.2896,16.7925,0,False,0,0
1.823608,1002.797,163.4654,102.5296,16.786,0,False,0,0
1.843609,1002.564,163.4943,102.7693,16.78175,0,False,0,0
1.863609,1002.33,163.5228,103.0088,16.77853,0,False,0,0
1.88361,1002.096,163.5512,103.248,16.77612,0,False,0,0
1.903608,1001.869,163.5784,103.4795,16.2521,0,False,0,0
1.923609,1001.649,163.6046,103.7045,15.79914,0,False,0,0
1.943609,1001.433,163.63,103.9236,15.40763,0,False,0,0
1.96361,1001.222,163.6545,104.1378,15.06926,0,False,0,0
1.983608,1001.019,163.6778,104.3439,14.50614,0,False,0,0
2.003609,1000.823,163.7001,104.5418,13.9434,0,False,0,0
2.023609,1000.636,163.7211,104.7316,13.38104,0,False,0,0
2.04361,1000.455,163.7411,104.9139,12.86558,0,False,0,0
2.063608,1000.28,163.7602,105.0898,12.42004,0,False,0,0
2.083609,1000.111,163.7784,105.2601,12.03494,0,False,0,0
2.103609,999.946,163.7959,105.4256,11.70211,0,False,0,0
2.12361,999.785,163.8128,105.587,11.41781,0,False,0,0
2.143608,999.6274,163.8291,105.7447,11.17214,0,False,0,0
2.163609,999.4726,163.8449,105.8994,10.95985,0,False,0,0
2.183609,999.3203,163.8604,106.0513,10.77642,0,False,0,0
2.203609,999.17,163.8754,106.2009,10.6166,0,False,0,0
2.22361,999.0217,163.8902,106.3485,10.47853,0,False,0,0
2.243608,998.8693,163.9052,106.4999,10.75689,0,False,0,0
2.263609,998.7128,163.9206,106.6551,11.03361,0,False,0,0
2.283609,998.5524,163.9363,106.814,11.3087,0,False,0,0
2.30361,998.3881,163.9523,106.9767,11.58218,0,False,0,0
2.323608,998.2197,163.9687,107.143,11.85406,0,False,0,0
2.343609,998.0474,163.9854,107.3131,12.12433,0,False,0,0
2.363609,997.871,164.0024,107.4867,12.39302,0,False,0,0
2.38361,997.6908,164.0197,107.664,12.66012,0,False,0,0
2.403608,997.5066,164.0373,107.8448,12.92567,0,False,0,0
2.423609,997.3184,164.0552,108.0291,13.18965,0,False,0,0
2.443609,997.1263,164.0733,108.2169,13.45209,0,False,0,0
2.46361,996.9304,164.0917,108.4081,13.713,0,False,0,0
2.483608,996.7304,164.1103,108.6027,13.97239,0,False,0,0
2.503609,996.5266,164.129,108.8007,14.23028,0,False,0,0
2.523609,996.3188,164.148,109.002,14.48668,0,False,0,0
2.54361,996.1071,164.167,109.2067,14.74159,0,False,0,0
2.563608,995.8915,164.1862,109.4146,14.99504,0,False,0,0
2.583609,995.6721,164.2055,109.6258,15.24705,0,False,0,0
2.603609,995.4489,164.2248,109.8403,15.49761,0,False,0,0
2.62361,995.2217,164.2441,110.0579,15.74676,0,False,0,0
2.643608,994.9907,164.2635,110.2787,15.99449,0,False,0,0
2.663609,994.7559,164.2828,110.5026,16.24084,0,False,0,0
2.683609,994.5172,164.302,110.7297,16.48581,0,False,0,0
2.703609,994.2747,164.3212,110.9598,16.72942,0,False,0,0
2.723608,994.0284,164.3402,111.193,16.97167,0,False,0,0
2.743608,993.7791,164.3591,111.4287,17.16654,0,False,0,0
2.763609,993.5272,164.3777,111.6661,17.32027,0,False,0,0
2.783609,993.2733,164.396,111.905,17.44184,0,False,0,0
2.803608,993.0176,164.414,112.145,17.5382,0,False,0,0
2.823608,992.7606,164.4315,112.3857,17.61472,0,False,0,0
2.843609,992.5023,164.4486,112.627,17.67561,0,False,0,0
2.863609,992.2432,164.4652,112.8688,17.72414,0,False,0,0
2.883608,991.9831,164.4813,113.1108,17.76291,0,False,0,0
2.903608,991.7223,164.4968,113.353,17.79396,0,False,0,0
2.923609,991.4609,164.5118,113.5952,17.81889,0,False,0,0
2.943609,991.1988,164.5263,113.8375,17.83897,0,False,0,0
2.963608,990.9363,164.5401,114.0798,17.85521,0,False,0,0
2.983608,990.6733,164.5533,114.322,17.86841,0,False,0,0
3.003609,990.4099,164.5659,114.5641,17.87918,0,False,0,0
3.023609,990.1461,164.5778,114.8061,17.88805,0,False,0,0
3.04361,989.882,164.5891,115.048,17.8954,0.1189487,False,0,0
3.063608,989.6176,164.5997,115.2897,17.90154,0.4772244,False,0,0
3.083609,989.3528,164.6097,115.5313,17.90673,0.8356135,False,0,0
3.103609,989.0859,164.6269,115.7699,17.80158,1.193449,False,0,0
3.12361,988.8156,164.6525,116.0069,17.72045,1.552808,False,0,0
3.143608,988.5405,164.6832,116.2431,17.71153,1.915073,False,0,0
3.163609,988.2716,164.6972,116.4815,17.75338,2.275248,False,0,0
3.183609,988.0031,164.7073,116.7208,17.79171,2.634906,False,0,0
3.203609,987.735,164.7135,116.9609,17.82685,2.99475,False,0,0
3.223608,987.4673,164.7158,117.2017,17.85896,3.354743,False,0,0
3.243608,987.2003,164.7144,117.443,17.88812,3.714719,False,0,0
3.263609,986.9337,164.7093,117.6848,17.91439,4.07575,False,0,0
3.283609,986.6675,164.7006,117.9269,17.93778,4.435513,False,0,0
3.303608,986.4041,164.6886,118.1668,17.79747,4.791811,False,0,0
3.323608,986.1407,164.6737,118.4072,17.84784,5.148389,False,0,0
3.343609,985.8771,164.6562,118.6476,17.8885,5.505119,False,0,0
3.363609,985.6147,164.6385,118.8879,17.90807,5.860919,False,0,0
3.383608,985.3541,164.6227,119.1279,17.89994,6.216149,False,0,0
3.403608,985.093,164.6075,119.3678,17.92027,6.570656,False,0,0
3.423609,984.8309,164.5936,119.6075,17.93468,6.92581,False,0,0
3.443609,984.5677,164.5817,119.8471,17.94574,7.281672,False,0,0
3.463608,984.3059,164.5722,120.0844,17.79199,7.634937,False,0,0
3.483608,984.0426,164.5657,120.3219,17.82954,7.989493,False,0,0
3.503609,983.7781,164.5622,120.5595,17.85842,8.345653,False,0,0
3.523609,983.5126,164.5618,120.7971,17.88063,8.701913,False,0,0
3.543608,983.2463,164.5643,121.0347,17.89766,9.058796,False,0,0
3.563608,982.9792,164.5694,121.2722,17.91065,9.416179,False,0,0
3.583609,982.7114,164.5767,121.5096,17.92047,9.773966,False,0,0
3.603609,982.4431,164.5857,121.7467,17.92784,10.13244,False,0,0
3.623608,982.1741,164.5961,121.9837,17.93332,10.49075,False,0,0
3.643608,981.9047,164.6073,122.2203,17.9374,10.84929,False,0,0
3.663609,981.6346,164.6189,122.4566,17.94044,11.20803,False,0,0
3.683609,981.3666,164.6304,122.6904,17.78147,11.56367,False,0,0
3.703608,981.0975,164.6415,122.9242,17.81634,11.92012,False,0,0
3.723608,980.8273,164.6518,123.1578,17.84416,12.27719,False,0,0
3.743608,980.5564,164.6611,123.3913,17.86646,12.63475,False,0,0
3.763609,980.2847,164.6691,123.6244,17.88444,12.99272,False,0,0
3.783609,980.0121,164.6756,123.8572,17.89903,13.35106,False,0,0
3.803608,979.7389,164.6806,124.0895,17.91099,13.70969,False,0,0
3.823608,979.465,164.6839,124.3214,17.92087,14.06804,False,0,0
3.843609,979.1904,164.6855,124.5527,17.92911,14.42704,False,0,0
3.863609,978.915,164.6854,124.7834,17.93605,14.78621,False,0,0
3.883608,978.6392,164.6836,125.0135,17.94196,15.14542,False,0,0
3.903608,978.3651,164.6803,125.241,17.78564,15.50154,True,0,0
3.923609,978.09,164.6755,125.4682,17.82305,15.85838,True,0,0
3.943609,977.8138,164.6694,125.6952,17.85313,16.21498,True,0,0
3.963608,977.5367,164.6619,125.9217,17.87737,16.57285,True,0,0
3.983608,977.2588,164.6532,126.1478,17.89697,16.93111,True,0,0
4.003609,976.9801,164.6436,126.3734,17.91285,17.28963,True,0,0
4.023609,976.7006,164.633,126.5985,17.92577,17.64844,True,0,0
4.043608,976.4205,164.6217,126.8229,17.93632,18.00622,True,0,0
4.063608,976.1396,164.6097,127.0468,17.94497,18.36531,True,0,0
4.083609,975.8608,164.5971,127.2681,17.79065,18.72126,True,0,0
4.103609,975.5807,164.5842,127.4891,17.82958,19.07804,True,0,0
4.123608,975.2996,164.5708,127.7099,17.86075,19.43541,True,0,0
4.143608,975.0176,164.557,127.9302,17.88577,19.79325,True,0,0
4.163609,974.7348,164.543,128.1501,17.90588,20.15016,True,0,0
4.183609,974.4512,164.5287,128.3694,17.92209,20.50864,True,0,0
4.203608,974.1668,164.5143,128.5882,17.93519,20.86747,True,0,0
4.223608,973.8818,164.4997,128.8065,17.94584,21.22645,True,0,0
4.243608,973.5986,164.4851,129.0222,17.79305,21.5824,True,0,0
4.263609,973.3143,164.4703,129.2377,17.83317,21.93912,True,0,0
4.283607,973.029,164.4553,129.4528,17.86526,22.29493,True,0,0
4.303608,972.7427,164.4402,129.6676,17.89099,22.65276,True,0,0
4.323608,972.4556,164.4249,129.8819,17.91165,23.01102,True,0,0
4.343609,972.1677,164.4095,130.0957,17.9283,23.36966,True,0,0
4.363607,971.879,164.3938,130.3089,17.94174,23.7285,True,0,0
4.383608,971.5923,164.3781,130.5196,17.79124,24.08251,True,0,0
4.403608,971.3044,164.3621,130.7301,17.83314,24.43916,True,0,0
4.423609,971.0155,164.3458,130.9404,17.86665,24.79646,True,0,0
4.443607,970.7256,164.3292,131.1501,17.89351,25.15427,True,0,0
4.463608,970.4349,164.3124,131.3595,17.91508,25.5125,True,0,0
4.483608,970.1434,164.2952,131.5683,17.93246,25.87107,True,0,0
4.503609,969.8512,164.2775,131.7765,17.9465,26.22783,True,0,0
4.523607,969.5609,164.2597,131.9823,17.79644,26.58366,True,0,0
4.543608,969.2695,164.2415,132.1879,17.83874,26.94029,True,0,0
4.563608,968.977,164.2229,132.3931,17.87257,27.29758,True,0,0
4.583609,968.6835,164.2038,132.5979,17.89969,27.65543,True,0,0
4.603609,968.3893,164.1843,132.8022,17.92149,28.01167,True,0,0
4.623608,968.0943,164.1644,133.006,17.93904,28.37018,True,0,0
4.643608,967.8012,164.1443,133.2074,17.79185,28.72579,True,0,0
4.663609,967.5069,164.1236,133.4085,17.83638,29.08227,True,0,0
4.683609,967.2115,164.1025,133.6093,17.87199,29.43942,True,0,0
4.703608,966.9153,164.0809,133.8097,17.90053,29.79708,True,0,0
4.723608,966.6181,164.0588,134.0096,17.92344,30.15316,True,0,0
4.743608,966.3201,164.0363,134.209,17.94189,30.51168,True,0,0
4.763609,966.0242,164.0135,134.406,17.7954,30.86716,True,0,0
4.783607,965.7271,163.9903,134.6027,17.84049,31.22358,True,0,0
4.803608,965.4288,163.9666,134.7991,17.87655,31.5807,True,0,0
4.823608,965.1296,163.9424,134.9951,17.90545,31.9383,True,0,0
4.843609,964.8296,163.9178,135.1906,17.92866,32.294,True,0,0
4.863607,964.5288,163.8927,135.3855,17.94735,32.65241,True,0,0
4.883608,964.2301,163.8674,135.5781,17.80098,33.00782,True,0,0
4.903608,963.9301,163.8416,135.7704,17.84622,33.36417,True,0,0
4.923609,963.629,163.8154,135.9623,17.88241,33.72123,True,0,0
4.943607,963.3271,163.7887,136.1538,17.91142,34.07648,True,0,0
4.963608,963.0242,163.7616,136.3448,17.93472,34.43452,True,0,0
4.983608,962.7206,163.7341,136.5352,17.95347,34.79287,True,0,0
5.003609,962.4191,163.7064,136.7233,17.80711,35.1483,True,0,0
5.023607,962.1163,163.6782,136.9111,17.85241,35.50463,True,0,0
5.043608,961.8125,163.6495,137.0985,17.88864,35.86155,True,0,0
5.063608,961.5078,163.6204,137.2855,17.91766,36.21686,True,0,0
5.083609,961.2022,163.5909,137.4719,17.94097,36.57477,True,0,0
5.103607,960.8986,163.5612,137.6561,17.79836,36.92986,True,0,0
5.123608,960.5938,163.5311,137.84,17.84653,37.28588,True,0,0
5.143608,960.2878,163.5005,138.0234,17.88503,37.64265,True,0,0
5.163609,959.9809,163.4694,138.2065,17.91587,37.99757,True,0,0
5.183607,959.6731,163.4379,138.3889,17.94065,38.35539,True,0,0
5.203608,959.3674,163.4062,138.5692,17.79918,38.71032,True,0,0
5.223608,959.0604,163.374,138.7492,17.84827,39.06618,True,0,0
5.243608,958.7523,163.3414,138.9287,17.88751,39.42273,True,0,0
5.263607,958.4432,163.3083,139.1078,17.91895,39.77993,True,0,0
5.283607,958.1333,163.2747,139.2863,17.94418,40.13511,True,0,0
5.303608,957.8254,163.241,139.4626,17.80305,40.48993,True,0,0
5.323608,957.5162,163.2068,139.6387,17.85242,40.84572,True,0,0
5.343607,957.2059,163.1721,139.8142,17.89189,41.20221,True,0,0
5.363607,956.8947,163.137,139.9893,17.92351,41.55933,True,0,0
5.383608,956.5825,163.1014,140.1638,17.94889,41.91691,True,0,0
5.403608,956.2725,163.0657,140.3361,17.80783,42.26937,True,0,0
5.423609,955.9611,163.0295,140.5081,17.85729,42.62505,True,0,0
5.443607,955.6487,162.9928,140.6796,17.89686,42.98148,True,0,0
5.463608,955.3353,162.9556,140.8506,17.92856,43.3385,True,0,0
5.483608,955.021,162.918,141.021,17.954,43.69598,True,0,0
5.503609,954.7088,162.8803,141.1892,17.81297,44.0482,True,0,0
5.523607,954.3953,162.8421,141.357,17.8625,44.40379,True,0,0
5.543608,954.0807,162.8033,141.5244,17.90212,44.76011,True,0,0
5.563608,953.7653,162.764,141.6912,17.93385,45.11697,True,0,0
5.583609,953.4446,162.7238,141.8595,18.19991,45.4791,True,0,0
5.603607,953.1189,162.6826,142.0294,18.4645,45.84648,True,0,0
5.623608,952.7881,162.6403,142.2008,18.72767,46.21642,True,0,0
5.643608,952.4523,162.5971,142.3736,18.98939,46.59409,True,0,0
5.663609,952.1115,162.5529,142.5479,19.24965,46.97692,True,0,0
5.683607,951.7656,162.5077,142.7235,19.50847,47.36483,True,0,0
5.703608,951.4146,162.4614,142.9004,19.7659,47.75784,True,0,0
5.723608,951.0587,162.4141,143.0786,20.02189,48.15353,True,0,0
5.743608,950.6978,162.3658,143.258,20.27645,48.55658,True,0,0
5.763607,950.3319,162.3164,143.4386,20.52962,48.96461,True,0,0
5.783607,949.9611,162.2659,143.6202,20.78144,49.37751,True,0,0
5.803608,949.5853,162.2143,143.8029,21.03186,49.79542,True,0,0
5.823608,949.2045,162.1617,143.9866,21.28089,50.21566,True,0,0
5.843607,948.8188,162.1077,144.1713,21.52858,50.6432,True,0,0
5.863607,948.4286,162.0528,144.3566,21.75532,51.07523,True,0,0
5.883608,948.0345,161.9968,144.5423,21.93893,51.51087,True,0,0
5.903608,947.6372,161.9398,144.7279,22.08807,51.94661,True,0,0
5.923607,947.2372,161.8818,144.9132,22.20948,52.38744,True,0,0
5.943607,946.8348,161.823,145.0979,22.30849,52.83022,True,0,0
5.963608,946.4305,161.7633,145.282,22.38939,53.27443,True,0,0
5.983608,946.0244,161.7027,145.4651,22.45563,53.71989,True,0,0
6.003607,945.6168,161.6413,145.6472,22.50991,54.16367,True,0,0
6.023607,945.2078,161.579,145.8282,22.5545,54.61097,True,0,0
6.043608,944.7975,161.5159,146.008,22.5912,55.05885,True,0,0
6.063608,944.3862,161.452,146.1865,22.62145,55.50722,True,0,0
6.083607,943.9775,161.3879,146.3621,22.443,55.94878,True,0,0
6.103607,943.5673,161.3228,146.5365,22.50087,56.39457,True,0,0
6.123608,943.1556,161.2569,146.7097,22.5484,56.84118,True,0,0
6.143608,942.7426,161.19,146.8815,22.58751,57.28851,True,0,0
6.163609,942.3284,161.1223,147.0519,22.61978,57.73632,True,0,0
6.183607,941.9234,161.0553,147.2168,22.09697,58.17035,True,0,0
6.203608,941.5274,160.9892,147.3764,21.57468,58.59726,True,0,0
6.223608,941.1394,160.9238,147.531,21.1104,59.01494,True,0,0
6.243608,940.7583,160.8588,147.6812,20.70916,59.42455,True,0,0
6.263607,940.3832,160.7941,147.8273,20.36251,59.82373,True,0,0
6.283607,940.013,160.7297,147.9697,20.0632,60.22034,True,0,0
6.303608,939.6472,160.6653,148.1088,19.8047,60.61173,True,0,0
6.323608,939.285,160.601,148.2448,19.58146,60.99854,True,0,0
6.343607,938.926,160.5366,148.3779,19.38876,61.38145,True,0,0
6.363607,938.5696,160.4722,148.5085,19.2225,61.76099,True,0,0
6.383608,938.2155,160.4077,148.6366,19.07903,62.1334,True,0,0
6.403608,937.8633,160.3429,148.7625,18.95525,62.50738,True,0,0
6.423607,937.5126,160.2781,148.8862,18.84851,62.87928,True,0,0
6.443607,937.1632,160.213,149.0079,18.75656,63.24925,True,0,0
6.463608,936.8149,160.1477,149.1278,18.6773,63.61754,True,0,0
6.483608,936.4676,160.0822,149.2458,18.609,63.98071,True,0,0
6.503607,936.1209,160.0166,149.3621,18.55022,64.34637,True,0,0
6.523607,935.7748,159.9507,149.4767,18.4997,64.71099,True,0,0
6.543608,935.4311,159.8849,149.5891,18.35723,65.07261,True,0,0
6.563608,935.0897,159.8192,149.6994,18.21633,65.4314,True,0,0
6.583607,934.7505,159.7538,149.8076,18.07703,65.78313,True,0,0
6.603607,934.4135,159.6885,149.9137,17.93933,66.13641,True,0,0
6.623608,934.0786,159.6232,150.0178,17.81547,66.48717,True,0,0
6.643608,933.7422,159.5574,150.121,17.87854,66.839,True,0,0
6.663607,933.4044,159.4911,150.2231,17.92894,67.19188,True,0,0
6.683607,933.0656,159.4243,150.3243,17.96933,67.5455,True,0,0
6.703608,932.7289,159.3575,150.4234,17.84007,67.89228,True,0,0
6.723608,932.3909,159.2902,150.5216,17.89908,68.24432,True,0,0
6.743607,932.0516,159.2225,150.6188,17.94626,68.59727,True,0,0
6.763607,931.7144,159.1548,150.7141,17.82264,68.94763,True,0,0
6.783607,931.3757,159.0865,150.8085,17.88595,69.29927,True,0,0
6.803608,931.0358,159.0177,150.9018,17.93651,69.64764,True,0,0
6.823606,930.6948,158.9483,150.9941,17.97697,70.0009,True,0,0
6.843607,930.3561,158.8791,151.0845,17.84773,70.3515,True,0,0
6.863607,930.016,158.8092,151.1739,17.90681,70.70315,True,0,0
6.883608,929.6747,158.7388,151.2623,17.95401,71.05569,True,0,0
6.903606,929.3355,158.6685,151.3488,17.83034,71.40572,True,0,0
6.923607,928.9948,158.5975,151.4343,17.89365,71.75246,True,0,0
6.943607,928.6531,158.5259,151.5187,17.94422,72.10447,True,0,0
6.963608,928.3134,158.4544,151.6013,17.82322,72.45409,True,0,0
6.983608,927.9722,158.3822,151.6829,17.88863,72.8049,True,0,0
7.003607,927.6297,158.3092,151.7634,17.9409,73.15671,True,0,0
7.023607,927.2894,158.2363,151.8421,17.82132,73.506,True,0,0
7.043608,926.9475,158.1628,151.9198,17.88779,73.85267,True,0,0
7.063608,926.6044,158.0886,151.9964,17.94091,74.20419,True,0,0
7.083607,926.2634,158.0145,152.0712,17.82204,74.55329,True,0,0
7.103607,925.921,157.9395,152.1449,17.88909,74.90354,True,0,0
7.123608,925.5773,157.8641,152.2175,17.94263,75.2548,True,0,0
7.143608,925.2357,157.7887,152.2883,17.82414,75.59889,True,0,0
7.163607,924.8926,157.7125,152.3581,17.89148,75.94891,True,0,0
7.183607,924.5484,157.6357,152.4267,17.94525,76.29991,True,0,0
7.203608,924.2062,157.5589,152.4935,17.82682,76.64854,True,0,0
7.223608,923.8625,157.4815,152.5592,17.89429,76.99846,True,0,0
7.243607,923.5178,157.4032,152.6237,17.94821,77.34923,True,0,0
7.263607,923.1751,157.325,152.6865,17.82987,77.69347,True,0,0
7.283607,922.831,157.2462,152.7482,17.8974,78.04305,True,0,0
7.303608,922.4857,157.1667,152.8087,17.95137,78.39365,True,0,0
7.323606,922.1425,157.0871,152.8674,17.83306,78.74178,True,0,0
7.343607,921.798,157.0069,152.925,17.90063,79.09109,True,0,0
7.363607,921.4523,156.9262,152.9813,17.95458,79.43634,True,0,0
7.383608,921.1086,156.8455,153.036,17.83628,79.78426,True,0,0
7.403606,920.7637,156.7641,153.0895,17.90386,80.13334,True,0,0
7.423607,920.4175,156.6821,153.1417,17.95779,80.48338,True,0,0
7.443607,920.0734,156.6003,153.1923,17.83951,80.83119,True,0,0
7.463608,919.728,156.5177,153.2417,17.90709,81.1801,True,0,0
7.483606,919.3815,156.4344,153.2898,17.96108,81.52525,True,0,0
7.503607,919.0371,156.3513,153.3363,17.84268,81.8727,True,0,0
7.523607,918.6913,156.2674,153.3815,17.91029,82.22141,True,0,0
7.543608,918.3445,156.1825,153.4255,17.96439,82.57104,True,0,0
7.563606,917.9999,156.0977,153.4679,17.84613,82.91824,True,0,0
7.583607,917.6539,156.0121,153.509,17.91389,83.26662,True,0,0
7.603607,917.3068,155.9256,153.5488,17.96812,83.61088,True,0,0
7.623608,916.962,155.8389,153.5871,17.85006,83.95782,True,0,0
7.643606,916.6159,155.7511,153.6241,17.91807,84.30585,True,0,0
7.663607,916.2688,155.6624,153.6598,17.97249,84.65478,True,0,0
7.683607,915.9239,155.5736,153.6939,17.85474,85.00137,True,0,0
7.703608,915.5778,155.4834,153.7268,17.92295,85.34371,True,0,0
7.723606,915.2308,155.3921,153.7583,17.97762,85.69209,True,0,0
7.743607,914.8862,155.3005,153.7883,17.85978,86.03797,True,0,0
7.763607,914.5403,155.2076,153.817,17.92816,86.38503,True,0,0
7.783607,914.1935,155.1134,153.8445,17.98307,86.73292,True,0,0
7.803608,913.8493,155.0188,153.8704,17.86542,87.07813,True,0,0
7.823606,913.5038,154.923,153.895,17.93393,87.41959,True,0,0
7.843607,913.1573,154.826,153.9183,17.98892,87.76685,True,0,0
7.863607,912.8134,154.7287,153.9401,17.87137,88.11152,True,0,0
7.883608,912.4683,154.63,153.9607,17.94001,88.45722,True,0,0
7.903606,912.1254,154.5311,153.9798,17.83359,88.80059,True,0,0
7.923607,911.7812,154.431,153.9976,17.91076,89.13949,True,0,0
7.943607,911.4359,154.3296,154.0141,17.97267,89.48512,True,0,0
7.963608,911.093,154.2279,154.0293,17.86065,89.82832,True,0,0
7.983608,910.7489,154.1252,154.0431,17.93352,90.17271,True,0,0
8.003609,910.4037,154.0216,154.0557,17.99193,90.51809,True,0,0
