time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,990.006,162.725,115.002,0.290,4,1.000,1,0.679,1.000,0.000,0.000
0.040,990.018,162.723,115.005,0.578,4,1.000,1,0.678,1.000,0.000,0.000
0.060,990.035,162.721,115.010,0.865,4,1.000,1,0.676,1.000,0.000,0.001
0.080,990.058,162.718,115.016,1.151,4,1.000,1,0.674,1.000,0.000,0.002
0.100,990.087,162.715,115.025,1.435,4,1.000,1,0.672,1.000,0.000,0.003
0.120,990.120,162.712,115.035,1.718,4,1.000,1,0.669,1.000,0.000,0.005
0.140,990.159,162.708,115.046,2.000,4,1.000,1,0.667,1.000,0.000,0.006
0.160,990.204,162.705,115.060,2.281,4,1.000,1,0.664,1.000,0.000,0.007
0.180,990.253,162.701,115.075,2.559,4,1.000,1,0.662,1.000,0.000,0.008
0.200,990.308,162.698,115.092,2.837,4,0.999,1,0.660,1.000,0.000,0.009
0.220,990.367,162.694,115.110,3.113,4,0.999,1,0.658,1.000,0.000,0.011
0.240,990.432,162.691,115.131,3.387,4,0.999,1,0.656,1.000,0.000,0.011
0.260,990.502,162.687,115.153,3.660,4,0.999,1,0.654,1.000,0.000,0.012
0.280,990.577,162.684,115.176,3.931,4,0.999,1,0.652,1.000,0.000,0.013
0.300,990.658,162.680,115.202,4.200,4,0.999,1,0.651,1.000,0.000,0.013
0.320,990.743,162.677,115.229,4.468,4,0.999,1,0.650,1.000,0.000,0.014
0.340,990.833,162.674,115.258,4.735,4,0.999,1,0.649,1.000,0.000,0.014
0.360,990.928,162.671,115.288,4.999,4,0.999,1,0.648,1.000,0.000,0.014
0.380,991.028,162.667,115.321,5.262,4,0.999,1,0.648,1.000,0.000,0.014
0.400,991.134,162.664,115.355,5.524,4,0.999,1,0.648,1.000,0.000,0.014
0.420,991.244,162.661,115.390,5.783,4,0.999,1,0.647,1.000,0.000,0.014
0.440,991.358,162.658,115.427,6.004,4,0.999,1,0.647,0.852,0.000,0.014
0.460,991.476,162.655,115.465,6.183,4,0.999,1,0.647,0.697,0.000,0.013
0.480,991.596,162.652,115.504,6.331,4,0.999,1,0.648,0.572,0.000,0.013
0.500,991.719,162.649,115.544,6.451,4,0.999,1,0.648,0.469,0.000,0.012
0.520,991.843,162.646,115.584,6.550,4,0.999,1,0.648,0.384,0.000,0.012
0.540,991.969,162.643,115.625,6.631,4,0.999,1,0.649,0.315,0.000,0.011
0.560,992.097,162.640,115.666,6.698,4,0.999,1,0.649,0.258,0.000,0.011
0.580,992.225,162.637,115.707,6.753,4,0.999,1,0.649,0.211,0.000,0.010
0.600,992.355,162.634,115.749,6.798,4,0.999,1,0.649,0.173,0.000,0.009
0.620,992.485,162.631,115.791,6.835,4,0.999,1,0.649,0.141,0.000,0.009
0.640,992.615,162.628,115.833,6.866,4,0.999,1,0.649,0.115,0.000,0.008
0.660,992.747,162.625,115.875,6.891,4,0.999,1,0.650,0.094,0.000,0.007
0.680,992.878,162.622,115.918,6.912,4,0.999,1,0.650,0.076,0.000,0.007
0.700,993.010,162.619,115.960,6.929,4,0.999,1,0.650,0.061,0.000,0.006
0.720,993.141,162.616,116.002,6.881,4,0.999,1,0.650,0.049,0.000,0.006
0.740,993.272,162.613,116.044,6.904,4,0.999,1,0.650,0.083,0.000,0.005
0.760,993.404,162.610,116.087,6.923,4,0.999,1,0.651,0.067,0.000,0.005
0.780,993.536,162.607,116.129,6.938,4,0.999,1,0.651,0.054,0.000,0.004
0.800,993.667,162.603,116.171,6.888,4,0.999,1,0.651,0.043,0.000,0.004
0.820,993.799,162.600,116.213,6.910,4,0.999,1,0.651,0.078,0.000,0.003
0.840,993.931,162.597,116.255,6.927,4,0.999,1,0.651,0.063,0.000,0.003
0.860,994.063,162.594,116.298,6.942,4,0.999,1,0.651,0.051,0.000,0.002
0.880,994.194,162.591,116.340,6.891,4,0.999,1,0.651,0.041,0.000,0.002
0.900,994.326,162.587,116.382,6.912,4,0.999,1,0.651,0.076,0.000,0.002
0.920,994.458,162.584,116.424,6.929,4,0.999,1,0.650,0.062,0.000,0.002
0.940,994.589,162.581,116.465,6.881,4,0.999,1,0.650,0.050,0.000,0.001
0.960,994.720,162.578,116.507,6.903,4,0.999,1,0.650,0.083,0.000,0.001
0.980,994.852,162.575,116.549,6.922,4,0.999,1,0.650,0.068,0.000,0.001
1.000,994.984,162.572,116.592,6.937,4,0.999,1,0.650,0.055,0.000,0.001
1.020,995.116,162.568,116.633,6.888,4,0.999,1,0.650,0.044,0.000,0.000
1.040,995.247,162.565,116.675,6.909,4,0.999,1,0.650,0.079,0.000,0.000
1.060,995.379,162.562,116.717,6.927,4,0.999,1,0.649,0.064,0.000,0.000
1.080,995.511,162.559,116.759,6.941,4,0.999,1,0.650,0.051,0.000,0.000
1.100,995.643,162.556,116.801,6.891,4,0.999,1,0.650,0.041,0.000,0.000
1.120,995.774,162.552,116.843,6.911,4,0.999,1,0.650,0.077,0.000,0.000
1.140,995.906,162.549,116.885,6.929,4,0.999,1,0.650,0.062,0.000,0.000
1.160,996.039,162.546,116.927,6.943,4,0.999,1,0.650,0.050,0.000,0.000
1.180,996.170,162.543,116.969,6.892,4,0.999,1,0.650,0.040,0.000,-0.001
1.200,996.302,162.540,117.011,6.912,4,0.999,1,0.650,0.076,0.000,-0.001
1.220,996.434,162.537,117.052,6.929,4,0.999,1,0.650,0.061,0.000,-0.001
1.240,996.565,162.534,117.094,6.881,4,0.999,1,0.651,0.050,0.000,-0.001
1.260,996.696,162.531,117.136,6.903,4,0.999,1,0.651,0.084,0.000,-0.001
1.280,996.828,162.529,117.178,6.921,4,0.999,1,0.651,0.068,0.000,-0.001
1.300,996.960,162.526,117.220,6.937,4,0.999,1,0.651,0.055,0.000,-0.001
1.320,997.091,162.523,117.261,6.887,4,0.999,1,0.650,0.044,0.000,-0.001
1.340,997.223,162.520,117.303,6.908,4,0.999,1,0.650,0.079,0.000,-0.001
1.360,997.355,162.518,117.345,6.925,4,0.999,1,0.650,0.065,0.000,0.000
1.380,997.487,162.516,117.386,6.939,4,0.999,1,0.650,0.053,0.000,0.000
1.400,997.618,162.513,117.428,6.888,4,0.999,1,0.650,0.043,0.000,0.000
1.420,997.749,162.511,117.469,6.909,4,0.999,1,0.650,0.078,0.000,0.000
1.440,997.881,162.509,117.511,6.925,4,0.999,1,0.651,0.064,0.000,0.000
1.460,998.013,162.508,117.553,6.939,4,0.999,1,0.651,0.052,0.000,0.000
1.480,998.144,162.506,117.594,6.888,4,0.999,1,0.653,0.043,0.000,0.001
1.500,998.276,162.505,117.635,6.907,4,0.999,1,0.654,0.079,0.000,0.001
1.520,998.407,162.504,117.677,6.924,4,0.999,1,0.654,0.065,0.000,0.001
1.540,998.539,162.503,117.718,6.937,4,0.999,1,0.651,0.053,0.000,0.001
1.560,998.670,162.503,117.759,6.885,4,0.999,1,0.649,0.044,0.000,0.001
1.580,998.802,162.502,117.801,6.904,4,0.999,1,0.647,0.081,0.000,0.001
1.600,998.933,162.502,117.842,6.920,4,0.999,1,0.645,0.067,0.000,0.002
1.620,999.065,162.502,117.884,6.933,4,0.999,1,0.643,0.056,0.000,0.002
1.640,999.196,162.502,117.925,6.881,4,0.999,1,0.641,0.047,0.000,0.002
1.660,999.327,162.502,117.966,6.900,4,0.999,1,0.639,0.084,0.000,0.002
1.680,999.459,162.502,118.008,6.915,4,0.999,1,0.638,0.070,0.000,0.002
1.700,999.591,162.502,118.049,6.928,4,0.999,1,0.636,0.059,0.000,0.001
1.720,999.723,162.502,118.091,6.938,4,0.999,1,0.635,0.050,0.000,0.001
1.740,999.854,162.503,118.133,6.885,4,0.999,1,0.633,0.043,0.000,0.001
1.760,999.986,162.502,118.174,6.903,4,0.999,1,0.634,0.080,0.000,0.001
1.780,1000.119,162.501,118.217,6.918,3,0.999,1,0.634,0.068,0.000,0.001
1.800,1000.251,162.498,118.260,6.931,3,0.999,1,0.633,0.057,0.000,0.000
1.820,1000.383,162.494,118.302,6.880,3,0.999,1,0.631,0.048,0.000,-0.001
1.840,1000.516,162.490,118.345,6.901,3,0.999,1,0.628,0.084,0.000,-0.003
1.860,1000.648,162.484,118.389,6.919,3,0.999,1,0.624,0.069,0.000,-0.004
1.880,1000.782,162.478,118.433,6.935,3,0.999,1,0.619,0.057,0.000,-0.006
1.900,1000.915,162.469,118.476,6.889,3,0.999,1,0.613,0.046,0.000,-0.007
1.920,1001.049,162.459,118.520,6.914,2,0.999,1,0.604,0.078,0.000,-0.009
1.940,1001.184,162.445,118.564,6.937,2,0.998,1,0.592,0.060,0.000,-0.010
1.960,1001.318,162.430,118.608,6.897,2,0.998,1,0.578,0.044,0.000,-0.010
1.980,1001.452,162.412,118.651,6.929,2,0.997,1,0.608,0.072,0.000,-0.010
2.000,1001.586,162.391,118.695,6.897,2,0.996,1,0.668,0.050,0.000,-0.010
2.020,1001.721,162.368,118.739,6.934,2,0.995,1,0.726,0.072,0.000,-0.009
2.040,1001.855,162.343,118.782,6.907,2,0.994,1,0.782,0.046,0.000,-0.009
2.060,1001.989,162.315,118.826,6.950,2,0.992,1,0.835,0.065,0.000,-0.008
2.080,1002.123,162.285,118.869,6.927,2,0.990,1,0.894,0.035,0.000,-0.007
2.100,1002.258,162.253,118.913,6.972,2,0.988,1,0.953,0.051,0.000,-0.006
2.120,1002.391,162.219,118.957,6.952,2,0.986,1,1.008,0.020,0.000,-0.005
2.140,1002.525,162.182,119.000,6.937,2,0.983,1,1.062,0.034,0.000,-0.004
2.160,1002.657,162.143,119.044,6.929,2,0.979,1,1.112,0.044,0.000,-0.004
2.180,1002.789,162.101,119.088,6.926,2,0.976,1,1.159,0.050,0.000,-0.004
2.200,1002.921,162.055,119.132,6.977,1,0.972,1,1.186,0.052,0.000,-0.004
2.220,1003.053,162.007,119.177,7.032,1,0.968,1,1.171,0.016,0.000,-0.005
2.240,1003.185,161.956,119.222,7.091,1,0.963,1,1.154,0.000,0.000,-0.005
2.260,1003.318,161.902,119.267,7.154,1,0.957,1,1.133,0.000,0.000,-0.005
2.280,1003.451,161.844,119.313,7.221,1,0.951,1,1.109,0.000,0.000,-0.005
2.300,1003.583,161.782,119.358,7.293,1,0.945,1,1.080,0.000,0.000,-0.005
2.320,1003.716,161.716,119.404,7.369,1,0.938,1,1.048,0.000,0.000,-0.004
2.340,1003.848,161.646,119.449,7.448,1,0.932,1,1.011,0.000,0.000,-0.004
