time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,990.006,162.725,115.001,0.270,4,1.000,1,0.679,1.000,0.000,0.000
0.040,990.017,162.723,115.004,0.539,4,1.000,1,0.678,1.000,0.000,0.001
0.060,990.034,162.721,115.009,0.807,4,1.000,1,0.676,1.000,0.000,0.001
0.080,990.055,162.718,115.015,1.074,4,1.000,1,0.674,1.000,0.000,0.003
0.100,990.082,162.715,115.022,1.340,4,1.000,1,0.672,1.000,0.000,0.004
0.120,990.113,162.712,115.031,1.605,4,1.000,1,0.669,1.000,0.000,0.005
0.140,990.150,162.709,115.042,1.869,4,1.000,1,0.667,1.000,0.000,0.007
0.160,990.191,162.705,115.054,2.131,4,1.000,1,0.664,1.000,0.000,0.008
0.180,990.237,162.702,115.068,2.393,4,0.999,1,0.662,1.000,0.000,0.009
0.200,990.289,162.698,115.084,2.653,4,0.999,1,0.660,1.000,0.000,0.011
0.220,990.344,162.695,115.101,2.912,4,0.999,1,0.658,1.000,0.000,0.012
0.240,990.405,162.691,115.120,3.170,4,0.999,1,0.656,1.000,0.000,0.013
0.260,990.471,162.688,115.141,3.427,4,0.999,1,0.654,1.000,0.000,0.013
0.280,990.541,162.684,115.163,3.682,4,0.999,1,0.652,1.000,0.000,0.014
0.300,990.616,162.681,115.187,3.936,4,0.999,1,0.651,1.000,0.000,0.014
0.320,990.696,162.678,115.212,4.188,4,0.999,1,0.650,1.000,0.000,0.015
0.340,990.781,162.675,115.239,4.439,4,0.999,1,0.649,1.000,0.000,0.015
0.360,990.870,162.672,115.268,4.689,4,0.999,1,0.648,1.000,0.000,0.015
0.380,990.964,162.669,115.298,4.937,4,0.999,1,0.648,1.000,0.000,0.015
0.400,991.063,162.666,115.330,5.184,4,0.999,1,0.648,1.000,0.000,0.015
0.420,991.166,162.663,115.363,5.430,4,0.999,1,0.647,1.000,0.000,0.015
0.440,991.274,162.660,115.398,5.674,4,0.999,1,0.647,1.000,0.000,0.014
0.460,991.386,162.658,115.434,5.900,4,0.999,1,0.648,0.928,0.000,0.014
0.480,991.502,162.655,115.472,6.086,4,0.999,1,0.648,0.770,0.000,0.014
0.500,991.621,162.652,115.510,6.241,4,0.999,1,0.648,0.640,0.000,0.013
0.520,991.742,162.649,115.549,6.369,4,0.999,1,0.648,0.531,0.000,0.013
0.540,991.865,162.646,115.589,6.476,4,0.999,1,0.649,0.441,0.000,0.012
0.560,991.990,162.643,115.629,6.565,4,0.999,1,0.649,0.367,0.000,0.012
0.580,992.116,162.640,115.670,6.639,4,0.999,1,0.649,0.305,0.000,0.011
0.600,992.244,162.637,115.711,6.700,4,0.999,1,0.649,0.253,0.000,0.011
0.620,992.372,162.634,115.753,6.752,4,0.999,1,0.649,0.210,0.000,0.010
0.640,992.502,162.631,115.794,6.794,4,0.999,1,0.650,0.174,0.000,0.009
0.660,992.632,162.628,115.836,6.830,4,0.999,1,0.650,0.144,0.000,0.009
0.680,992.762,162.625,115.878,6.860,4,0.999,1,0.650,0.119,0.000,0.008
0.700,992.893,162.622,115.920,6.885,4,0.999,1,0.650,0.098,0.000,0.008
0.720,993.025,162.619,115.963,6.906,4,0.999,1,0.651,0.081,0.000,0.007
0.740,993.156,162.616,116.005,6.923,4,0.999,1,0.651,0.066,0.000,0.007
0.760,993.288,162.613,116.048,6.937,4,0.999,1,0.651,0.054,0.000,0.006
0.780,993.420,162.610,116.090,6.887,4,0.999,1,0.651,0.044,0.000,0.006
0.800,993.551,162.606,116.132,6.908,4,0.999,1,0.651,0.079,0.000,0.005
0.820,993.683,162.603,116.174,6.925,4,0.999,1,0.651,0.065,0.000,0.005
0.840,993.815,162.600,116.216,6.939,4,0.999,1,0.651,0.053,0.000,0.005
0.860,993.946,162.597,116.258,6.888,4,0.999,1,0.651,0.043,0.000,0.004
0.880,994.078,162.594,116.300,6.908,4,0.999,1,0.651,0.078,0.000,0.004
0.900,994.209,162.590,116.343,6.925,4,0.999,1,0.651,0.064,0.000,0.004
0.920,994.342,162.587,116.385,6.939,4,0.999,1,0.651,0.052,0.000,0.003
0.940,994.473,162.584,116.427,6.888,4,0.999,1,0.651,0.043,0.000,0.003
0.960,994.604,162.581,116.469,6.909,4,0.999,1,0.650,0.078,0.000,0.003
0.980,994.736,162.578,116.511,6.925,4,0.999,1,0.650,0.064,0.000,0.002
1.000,994.868,162.574,116.553,6.939,4,0.999,1,0.650,0.052,0.000,0.002
1.020,995.000,162.571,116.595,6.889,4,0.999,1,0.650,0.043,0.000,0.002
1.040,995.131,162.568,116.637,6.909,4,0.999,1,0.650,0.078,0.000,0.002
1.060,995.263,162.565,116.679,6.925,4,0.999,1,0.650,0.064,0.000,0.001
1.080,995.395,162.562,116.721,6.939,4,0.999,1,0.650,0.052,0.000,0.001
1.100,995.526,162.559,116.763,6.888,4,0.999,1,0.650,0.043,0.000,0.001
1.120,995.658,162.555,116.805,6.908,4,0.999,1,0.650,0.078,0.000,0.001
1.140,995.790,162.552,116.847,6.925,4,0.999,1,0.650,0.064,0.000,0.001
1.160,995.922,162.549,116.889,6.939,4,0.999,1,0.650,0.052,0.000,0.001
1.180,996.053,162.546,116.930,6.888,4,0.999,1,0.650,0.043,0.000,0.001
1.200,996.185,162.543,116.972,6.908,4,0.999,1,0.650,0.078,0.000,0.000
1.220,996.317,162.540,117.014,6.925,4,0.999,1,0.651,0.064,0.000,0.000
