time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,1070.007,145.680,189.997,0.269,3,1.000,1,0.680,1.000,0.000,0.000
0.040,1070.020,145.679,189.992,0.539,3,1.000,1,0.680,1.000,0.000,0.000
0.060,1070.038,145.677,189.985,0.808,4,1.000,1,0.680,1.000,0.000,0.000
0.080,1070.061,145.676,189.975,1.079,4,0.999,1,0.681,1.000,0.000,0.000
0.100,1070.089,145.674,189.964,1.350,4,0.999,1,0.681,1.000,0.000,0.000
0.120,1070.122,145.672,189.950,1.621,4,0.999,1,0.681,1.000,0.000,0.000
0.140,1070.159,145.669,189.935,1.892,4,0.998,1,0.682,1.000,0.000,0.000
0.160,1070.200,145.666,189.917,2.163,4,0.998,1,0.682,1.000,0.000,0.000
0.180,1070.246,145.663,189.898,2.433,4,0.997,1,0.682,1.000,0.000,0.001
0.200,1070.297,145.659,189.876,2.703,4,0.997,1,0.683,1.000,0.000,0.001
0.220,1070.353,145.655,189.852,2.972,4,0.997,1,0.683,1.000,0.000,0.001
0.240,1070.413,145.650,189.826,3.240,4,0.997,1,0.683,1.000,0.000,0.001
0.260,1070.478,145.645,189.797,3.507,4,0.996,1,0.683,1.000,0.000,0.001
0.280,1070.547,145.639,189.767,3.774,4,0.996,1,0.683,1.000,0.000,0.002
0.300,1070.622,145.633,189.735,4.039,4,0.996,1,0.683,1.000,0.000,0.002
0.320,1070.701,145.626,189.700,4.302,4,0.996,1,0.682,1.000,0.000,0.002
0.340,1070.784,145.619,189.663,4.565,4,0.996,1,0.682,1.000,0.000,0.002
0.360,1070.872,145.611,189.624,4.826,4,0.996,1,0.681,1.000,0.000,0.002
0.380,1070.965,145.603,189.583,5.086,4,0.996,1,0.680,1.000,0.000,0.002
0.400,1071.063,145.594,189.540,5.345,4,0.996,1,0.679,1.000,0.000,0.002
0.420,1071.165,145.585,189.495,5.602,4,0.996,1,0.678,1.000,0.000,0.002
0.440,1071.271,145.575,189.448,5.853,4,0.996,1,0.676,0.978,0.000,0.002
0.460,1071.382,145.564,189.399,6.060,4,0.996,1,0.674,0.803,0.000,0.003
0.480,1071.495,145.553,189.349,6.231,4,0.996,1,0.672,0.658,0.000,0.003
0.500,1071.611,145.541,189.298,6.374,4,0.996,1,0.670,0.538,0.000,0.003
0.520,1071.729,145.530,189.246,6.492,4,0.996,1,0.668,0.439,0.000,0.003
0.540,1071.849,145.518,189.193,6.590,4,0.996,1,0.666,0.356,0.000,0.003
0.560,1071.970,145.506,189.139,6.671,4,0.996,1,0.663,0.287,0.000,0.003
0.580,1072.092,145.494,189.085,6.739,4,0.996,1,0.661,0.230,0.000,0.003
0.600,1072.216,145.481,189.030,6.795,4,0.996,1,0.658,0.183,0.000,0.003
0.620,1072.340,145.469,188.975,6.842,4,0.996,1,0.656,0.144,0.000,0.003
0.640,1072.464,145.456,188.919,6.880,4,0.996,1,0.653,0.111,0.000,0.003
0.660,1072.590,145.444,188.863,6.912,4,0.996,1,0.651,0.084,0.000,0.003
0.680,1072.716,145.432,188.807,6.939,4,0.996,1,0.649,0.061,0.000,0.003
0.700,1072.841,145.421,188.751,6.899,4,0.996,1,0.648,0.043,0.000,0.003
0.720,1072.967,145.409,188.695,6.927,4,0.996,1,0.646,0.071,0.000,0.003
0.740,1073.094,145.398,188.638,6.951,4,0.997,1,0.645,0.051,0.000,0.003
0.760,1073.219,145.387,188.582,6.909,4,0.997,1,0.645,0.034,0.000,0.003
0.780,1073.345,145.377,188.526,6.935,4,0.997,1,0.644,0.064,0.000,0.003
0.800,1073.471,145.366,188.470,6.895,4,0.997,1,0.644,0.045,0.000,0.003
0.820,1073.597,145.356,188.414,6.924,4,0.997,1,0.644,0.073,0.000,0.003
0.840,1073.724,145.346,188.357,6.948,4,0.997,1,0.644,0.053,0.000,0.002
0.860,1073.849,145.337,188.301,6.906,4,0.997,1,0.644,0.036,0.000,0.002
0.880,1073.976,145.327,188.245,6.933,4,0.997,1,0.645,0.066,0.000,0.002
0.900,1074.101,145.317,188.189,6.893,4,0.997,1,0.645,0.047,0.000,0.002
0.920,1074.227,145.308,188.133,6.922,4,0.997,1,0.646,0.075,0.000,0.002
0.940,1074.354,145.298,188.076,6.946,4,0.997,1,0.647,0.055,0.000,0.002
0.960,1074.480,145.289,188.020,6.904,4,0.997,1,0.647,0.038,0.000,0.002
0.980,1074.606,145.280,187.964,6.931,4,0.997,1,0.648,0.067,0.000,0.002
1.000,1074.732,145.270,187.908,6.892,4,0.997,1,0.649,0.048,0.000,0.002
1.020,1074.858,145.261,187.852,6.921,4,0.997,1,0.649,0.076,0.000,0.002
1.040,1074.984,145.251,187.795,6.945,4,0.997,1,0.650,0.055,0.000,0.002
1.060,1075.110,145.242,187.739,6.903,4,0.997,1,0.650,0.038,0.000,0.002
1.080,1075.237,145.232,187.683,6.931,4,0.997,1,0.651,0.068,0.000,0.002
1.100,1075.362,145.223,187.627,6.891,4,0.997,1,0.651,0.049,0.000,0.002
1.120,1075.488,145.213,187.571,6.920,4,0.997,1,0.652,0.076,0.000,0.002
1.140,1075.615,145.203,187.514,6.945,4,0.997,1,0.652,0.056,0.000,0.002
1.160,1075.741,145.193,187.458,6.903,4,0.997,1,0.652,0.039,0.000,0.002
1.180,1075.867,145.183,187.402,6.930,4,0.997,1,0.652,0.068,0.000,0.002
1.200,1075.992,145.173,187.346,6.891,4,0.997,1,0.653,0.049,0.000,0.002
1.220,1076.118,145.163,187.290,6.920,4,0.997,1,0.653,0.076,0.000,0.002
1.240,1076.245,145.153,187.233,6.945,4,0.997,1,0.653,0.056,0.000,0.003
