time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,1070.007,145.680,189.997,0.289,3,1.000,1,0.680,1.000,0.000,0.000
0.040,1070.020,145.679,189.992,0.578,4,1.000,1,0.680,1.000,0.000,0.000
0.060,1070.039,145.678,189.984,0.866,4,1.000,1,0.681,1.000,0.000,0.000
0.080,1070.063,145.676,189.974,1.155,4,1.000,1,0.681,1.000,0.000,0.000
0.100,1070.092,145.674,189.962,1.443,4,0.999,1,0.682,1.000,0.000,0.000
0.120,1070.127,145.672,189.947,1.731,4,0.999,1,0.682,1.000,0.000,0.000
0.140,1070.166,145.669,189.930,2.020,4,0.998,1,0.683,1.000,0.000,0.000
0.160,1070.211,145.666,189.911,2.308,4,0.998,1,0.683,1.000,0.000,0.000
0.180,1070.260,145.663,189.890,2.595,4,0.998,1,0.684,1.000,0.000,0.000
0.200,1070.315,145.659,189.866,2.882,4,0.997,1,0.684,1.000,0.000,0.000
0.220,1070.374,145.654,189.841,3.168,4,0.997,1,0.684,1.000,0.000,0.000
0.240,1070.439,145.649,189.813,3.453,4,0.996,1,0.684,1.000,0.000,0.001
0.260,1070.508,145.644,189.782,3.736,4,0.996,1,0.684,1.000,0.000,0.001
0.280,1070.582,145.638,189.750,4.019,4,0.996,1,0.684,1.000,0.000,0.001
0.300,1070.661,145.631,189.715,4.300,4,0.996,1,0.684,1.000,0.000,0.001
0.320,1070.745,145.623,189.678,4.580,4,0.996,1,0.683,1.000,0.000,0.001
0.340,1070.834,145.615,189.639,4.859,4,0.995,1,0.682,1.000,0.000,0.001
0.360,1070.928,145.607,189.598,5.135,4,0.995,1,0.681,1.000,0.000,0.002
0.380,1071.027,145.597,189.554,5.411,4,0.995,1,0.680,1.000,0.000,0.002
0.400,1071.130,145.587,189.508,5.684,4,0.995,1,0.678,1.000,0.000,0.002
0.420,1071.238,145.576,189.461,5.936,4,0.995,1,0.675,0.921,0.000,0.002
0.440,1071.350,145.565,189.411,6.141,4,0.995,1,0.673,0.745,0.000,0.002
0.460,1071.465,145.553,189.361,6.309,4,0.995,1,0.670,0.601,0.000,0.002
