time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.006,moto,0,0,0.00,0,0,590.67,81.29,-100.58,0.000,False,0.000
3.006,moto,0,0,0.00,0,0,593.56,80.78,-109.18,0.000,False,0.000
3.006,moto,0,0,0.00,0,0,601.58,80.27,-111.20,0.000,False,0.000
3.006,atv,0,0,0.00,0,0,602.23,79.68,-119.39,0.000,False,0.000
4.300,moto,0,0,19.80,0,0,600.66,80.39,-110.20,0.000,False,2084.565
4.300,moto,0,0,19.91,0,0,602.80,79.65,-119.57,0.000,False,2093.304
4.300,moto,0,0,19.80,0,0,608.05,79.06,-123.39,0.000,False,2099.170
4.300,atv,0,1,17.74,0,0,608.22,78.25,-131.07,3.347,False,3.347
6.080,moto,0,1,12.70,0,0,608.68,77.24,-140.42,12.706,False,12.706
6.080,moto,0,1,14.54,0,0,607.34,76.66,-145.29,17.615,False,17.615
6.080,moto,0,1,16.20,0,0,605.54,75.06,-150.76,23.291,False,23.291
6.080,atv,0,1,16.28,0,0,604.23,71.51,-157.17,30.518,False,30.518
7.260,moto,0,1,17.40,0,0,603.28,71.53,-156.91,30.569,False,30.569
7.260,moto,0,1,20.01,0,0,602.08,67.16,-162.47,37.556,False,37.556
7.260,moto,0,1,23.43,0,0,598.67,62.68,-168.89,45.985,False,45.985
7.260,atv,0,1,22.96,0,0,595.01,58.64,-175.59,54.604,False,54.604
8.720,moto,0,1,23.83,0,0,591.24,54.99,-181.73,62.674,False,62.674
8.720,moto,0,1,24.01,0,0,586.09,51.28,-187.82,71.333,False,71.333
8.720,moto,0,1,23.87,0,0,580.08,47.45,-193.55,80.303,False,80.303
8.720,atv,0,1,23.92,0,0,573.48,43.94,-198.35,88.865,False,88.865
10.720,moto,0,2,23.54,0,0,555.49,42.10,-208.27,97.809,False,116.475
10.720,moto,0,2,23.74,0,0,546.97,42.72,-210.31,97.349,False,126.341
10.720,moto,0,2,21.26,0,0,538.78,43.58,-210.76,97.438,False,135.743
10.720,atv,0,2,19.87,0,0,533.15,44.53,-211.56,97.571,False,142.204
12.720,moto,0,2,20.94,0,0,511.51,47.42,-209.15,97.809,False,167.237
12.720,moto,0,2,19.30,0,0,506.22,44.69,-208.24,97.349,False,173.511
12.720,moto,0,2,19.84,0,0,500.38,42.93,-207.11,97.438,False,180.445
