time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.007,original,0,0,0.00,0,0,322.06,9.78,544.06,0.000,False,0.000
3.007,tourer,0,0,0.00,0,0,318.01,11.28,535.88,0.000,False,0.000
3.007,moto,0,0,0.00,0,0,322.38,12.47,528.99,0.000,False,0.000
3.007,atv,0,0,0.00,0,0,317.80,13.85,522.23,0.000,False,0.000
5.000,original,0,0,18.98,0,0,322.66,13.79,523.12,0.000,False,4662.929
5.000,tourer,0,0,17.89,0,0,318.18,15.22,516.41,0.000,False,4669.952
5.000,moto,0,1,23.97,0,0,321.63,18.04,502.63,9.668,False,9.668
5.000,atv,0,1,22.23,0,0,317.52,19.20,497.70,14.884,False,14.884
7.000,original,0,1,28.37,0,0,321.62,24.74,475.82,37.299,False,37.299
7.000,tourer,0,1,27.49,0,0,317.14,25.97,471.18,42.139,False,42.139
7.000,moto,0,1,31.54,0,0,320.98,32.88,445.30,68.817,False,68.817
7.000,atv,0,1,31.44,0,0,317.04,33.47,443.21,71.026,False,71.026
9.000,original,0,1,31.22,0,0,321.24,40.93,417.09,98.176,False,98.176
9.000,tourer,0,1,31.23,0,0,316.90,41.99,413.32,102.098,False,102.098
9.000,moto,0,1,31.54,0,0,320.99,49.75,384.54,131.927,False,131.927
9.000,atv,0,1,31.46,0,0,317.10,50.26,382.59,133.887,False,133.887
11.000,original,0,1,31.25,0,0,321.57,57.24,356.78,160.691,False,160.691
11.000,tourer,0,1,31.27,0,0,317.62,58.25,352.96,164.579,False,164.579
11.000,moto,0,1,31.55,0,0,322.20,65.99,323.59,195.046,False,195.046
11.000,atv,0,1,31.47,0,0,318.40,66.44,321.77,196.804,False,196.804
13.000,original,0,1,31.28,0,0,323.58,73.07,296.35,223.306,False,223.306
13.000,tourer,0,1,31.31,0,0,319.75,73.91,292.44,227.004,False,227.004
13.000,moto,0,2,31.79,0,0,327.82,79.85,262.29,258.516,False,258.516
13.000,atv,0,2,31.81,0,0,324.29,79.98,260.57,259.504,False,259.504
15.000,original,0,2,34.13,0,0,335.05,82.66,234.34,287.676,False,287.676
15.000,tourer,0,2,34.66,0,0,332.51,82.77,230.15,290.779,False,290.779
15.000,moto,0,2,28.84,0,0,353.98,82.42,200.80,327.384,False,327.384
15.000,atv,0,2,24.96,0,0,348.89,82.49,200.53,324.236,False,324.236
17.000,original,0,2,28.15,0,0,369.30,80.10,190.03,346.857,False,346.857
17.000,tourer,0,2,28.60,0,0,366.99,80.35,187.39,345.603,False,345.603
17.000,moto,0,2,32.55,0,0,401.15,76.38,172.69,383.952,False,383.952
17.000,atv,0,2,29.29,0,0,389.62,76.85,183.61,368.293,False,368.293
19.000,original,0,2,31.21,0,0,418.82,78.70,159.34,406.001,False,406.001
19.000,tourer,0,2,29.88,0,0,414.48,77.86,163.86,399.751,False,399.751
19.000,moto,0,2,33.01,0,0,441.49,84.91,122.92,449.073,False,449.073
19.000,atv,0,2,29.53,0,0,425.68,80.10,151.42,416.543,False,416.543
21.000,original,0,3,0.00,0,0,444.77,86.00,115.54,467.950,False,467.950
21.000,tourer,0,2,29.01,0,0,451.24,86.26,115.22,460.895,False,460.895
21.000,moto,0,3,31.69,0,0,466.22,81.52,66.77,511.656,False,511.656
21.000,atv,0,3,29.89,0,0,455.98,86.50,98.01,478.190,False,478.190
23.000,original,0,3,20.62,0,0,456.43,86.50,96.47,479.969,False,479.969
23.000,tourer,0,3,31.82,0,0,472.80,79.87,58.38,521.289,False,521.289
23.000,moto,0,3,31.68,0,0,472.79,81.30,1.60,578.390,False,578.390
23.000,atv,0,3,22.65,0,0,471.89,77.46,39.44,540.177,False,540.177
25.000,original,0,3,33.25,0,0,471.17,77.84,43.41,535.907,False,535.907
25.000,tourer,0,3,31.28,0,0,476.73,83.28,-6.06,586.052,False,586.052
25.000,moto,0,3,36.81,0,0,477.90,88.94,-62.47,643.010,False,643.010
25.000,atv,0,3,27.45,0,0,471.37,82.39,-3.58,583.843,False,583.843
