time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,230.517,43.477,-340.007,29.654,30.000,0,0.000,0.000,0
0.108,228.192,43.860,-338.310,28.334,30.000,2,0.000,0.000,0
0.216,225.445,44.183,-336.304,28.748,23.276,4,0.000,0.000,0
0.319,223.273,44.391,-334.718,25.961,23.276,4,0.000,0.000,0
0.427,221.290,44.676,-333.268,24.227,23.276,4,0.000,0.000,0
0.536,219.020,45.121,-331.609,23.724,23.065,4,1.892,1.892,0
0.646,217.173,45.488,-330.259,22.907,22.233,4,4.104,4.104,0
0.751,215.363,45.789,-328.938,22.731,21.882,4,6.312,6.312,0
0.855,213.575,46.017,-327.632,22.216,23.065,4,8.563,8.563,0
0.959,211.425,46.219,-326.062,22.289,25.273,4,11.478,11.478,0
1.061,209.614,46.353,-324.740,22.373,25.117,4,13.897,13.897,0
1.161,207.762,46.467,-323.388,23.270,25.354,4,16.347,16.347,0
1.264,205.837,46.562,-321.984,24.150,28.705,4,18.835,18.835,0
1.367,203.834,46.626,-320.538,25.014,29.395,3,21.319,21.319,0
1.467,201.733,46.630,-319.072,25.866,30.000,2,23.773,23.773,0
1.569,199.520,46.561,-317.622,26.705,30.000,4,26.243,26.243,0
1.672,197.185,46.438,-316.220,27.517,30.000,4,28.787,28.787,0
1.773,194.721,46.269,-314.890,28.308,30.000,4,31.489,31.489,0
1.873,192.131,46.048,-313.649,28.959,30.000,2,34.284,34.284,0
1.975,188.896,45.697,-312.301,29.442,30.000,4,37.731,37.731,0
2.075,186.128,45.351,-311.301,29.673,30.000,4,40.628,40.628,0
2.184,183.310,44.966,-310.406,29.823,30.000,4,43.552,43.552,0
2.287,180.456,44.547,-309.606,29.929,30.000,4,46.453,46.453,0
2.394,177.608,44.100,-308.900,29.567,30.000,4,49.356,49.356,0
2.497,174.162,43.521,-308.156,29.835,30.000,4,52.834,52.834,0
2.607,171.277,43.011,-307.614,29.433,30.000,4,55.673,55.673,0
2.713,168.397,42.486,-307.140,29.731,30.000,4,58.525,58.525,0
2.817,164.908,41.843,-306.651,29.677,30.000,4,61.981,61.981,0
2.922,161.993,41.307,-306.317,29.881,30.000,4,64.753,64.753,0
3.024,159.082,40.780,-306.053,29.498,30.000,4,67.594,67.594,0
3.392,148.382,39.017,-305.790,30.704,26.708,4,77.735,77.735,0
3.497,144.827,38.535,-305.962,28.762,24.646,4,81.114,81.114,0
3.598,142.136,38.252,-306.202,26.262,22.870,4,83.690,83.690,0
3.708,139.682,38.128,-306.545,24.315,25.256,4,86.008,86.008,0
3.812,137.323,38.146,-307.018,23.693,23.437,4,88.142,88.142,0
3.921,134.667,38.326,-307.743,22.859,24.326,4,90.475,90.475,0
4.025,132.528,38.568,-308.514,22.596,22.811,4,92.465,92.465,0
4.129,130.484,38.833,-309.431,22.297,21.607,4,94.399,94.399,0
4.231,128.550,39.064,-310.482,21.787,21.118,4,96.275,96.275,0
4.334,126.737,39.239,-311.642,21.264,20.960,4,98.126,98.126,0
4.437,124.743,39.415,-313.135,20.566,19.644,4,100.365,100.365,0
4.548,123.226,39.578,-314.446,19.809,19.105,4,102.133,102.133,0
4.651,121.858,39.758,-315.780,18.758,18.956,4,103.828,103.828,0
4.754,120.594,39.943,-317.164,18.910,19.037,4,105.479,105.479,0
4.858,119.162,40.147,-318.931,19.141,19.105,4,107.361,107.361,0
4.961,118.049,40.273,-320.463,18.920,18.956,4,109.090,109.090,0
5.067,117.006,40.338,-322.036,18.954,20.969,2,110.826,110.826,0
5.180,115.815,40.320,-324.008,19.431,19.710,2,112.984,112.984,0
5.286,114.850,40.222,-325.742,20.150,20.992,2,114.836,114.836,0
5.398,113.706,40.012,-327.942,21.120,28.433,4,117.193,117.193,0
5.499,112.746,39.771,-329.891,22.213,30.000,3,119.237,119.237,0
5.609,111.770,39.452,-331.945,23.305,30.000,3,121.364,121.364,0
5.713,110.774,39.064,-334.096,24.383,30.000,4,123.658,123.658,0
5.815,109.540,38.523,-336.799,25.646,30.000,4,126.557,126.557,0
5.922,108.475,38.029,-339.151,26.671,30.000,4,129.045,129.045,0
6.027,107.374,37.517,-341.594,27.665,30.000,4,131.677,131.677,0
6.129,106.236,37.006,-344.127,28.616,30.000,4,134.414,134.414,0
6.237,104.830,36.401,-347.264,29.362,30.000,4,137.812,137.812,0
6.339,103.638,35.906,-349.925,29.705,30.000,4,140.716,140.716,0
6.449,102.435,35.416,-352.611,29.909,30.000,4,143.666,143.666,0
6.549,101.234,34.932,-355.294,29.832,30.000,4,146.622,146.622,0
6.655,99.790,34.359,-358.517,29.784,30.000,4,150.203,150.203,0
6.762,98.586,33.888,-361.206,29.682,30.000,4,153.184,153.184,0
6.870,97.382,33.426,-363.893,29.888,30.000,4,156.163,156.163,0
6.977,95.938,32.887,-367.117,29.847,30.000,4,159.791,159.791,0
7.078,94.734,32.452,-369.804,29.448,30.000,4,162.795,162.795,0
7.182,93.534,32.032,-372.479,29.739,30.000,4,165.836,165.836,0
7.289,92.325,31.624,-375.176,29.913,30.000,4,168.841,168.841,0
7.392,91.116,31.233,-377.870,29.813,30.000,4,171.842,171.842,0
7.492,89.904,30.861,-380.570,29.680,30.000,4,174.901,174.901,0
7.597,88.449,30.442,-383.809,29.891,30.000,4,178.452,178.452,0
7.710,87.235,30.118,-386.510,29.769,30.000,4,181.395,181.395,0
7.821,85.773,29.756,-389.761,29.926,30.000,4,184.889,184.889,0
7.925,84.568,29.471,-392.442,29.600,30.000,4,187.772,187.772,0
8.081,82.619,29.014,-396.765,29.891,30.000,4,192.393,192.393,0
8.185,81.390,28.727,-399.442,29.534,30.000,4,195.271,195.271,0
8.293,80.117,28.440,-402.107,29.754,30.000,4,198.144,198.144,0
8.415,78.211,28.038,-405.804,29.910,30.000,4,202.213,202.213,0
8.518,76.754,27.757,-408.384,29.761,30.000,4,205.126,205.126,0
8.620,75.209,27.480,-410.921,29.867,30.000,4,208.061,208.061,0
8.722,73.583,27.208,-413.410,29.662,30.000,4,211.006,211.006,0
8.830,71.904,26.944,-415.824,29.619,30.000,4,213.930,213.930,0
8.937,69.795,26.631,-418.686,29.814,30.000,4,217.458,217.458,0
9.039,67.976,26.375,-421.041,29.904,30.000,4,220.422,220.422,0
9.143,66.128,26.124,-423.358,29.762,30.000,4,223.371,223.371,0
9.251,64.245,25.878,-425.660,29.876,30.000,4,226.333,226.333,0
9.351,62.342,25.639,-427.942,29.700,30.000,4,229.300,229.300,0
9.461,60.040,25.359,-430.663,29.859,30.000,4,232.844,232.844,0
9.561,58.103,25.131,-432.923,29.664,30.000,4,235.809,235.809,0
9.674,56.169,24.933,-435.162,29.730,30.000,4,238.764,238.764,0
9.779,53.852,24.974,-437.827,29.636,30.000,4,242.277,242.277,0
9.889,51.906,25.148,-440.060,29.712,30.000,4,245.231,245.231,0
9.992,49.959,25.363,-442.296,29.752,30.000,4,248.182,248.182,0
10.095,48.011,25.601,-444.530,29.770,30.000,4,251.140,251.140,0
10.198,45.677,25.933,-447.208,29.764,30.000,4,254.681,254.681,0
10.298,43.736,26.269,-449.432,29.748,30.000,4,257.630,257.630,0
10.422,41.416,26.762,-452.089,29.718,30.000,4,261.148,261.148,0
10.525,39.489,27.242,-454.293,29.684,30.000,4,264.072,264.072,0
10.625,37.568,27.772,-456.486,29.653,30.000,4,266.979,266.979,0
10.730,35.648,28.349,-458.663,29.622,30.000,4,269.880,269.880,0
10.838,33.341,29.102,-461.252,29.581,30.000,4,273.339,273.339,0
10.949,31.420,29.782,-463.389,29.549,30.000,4,276.206,276.206,0
11.053,29.501,30.512,-465.506,29.516,30.000,4,279.060,279.060,0
11.165,27.196,31.416,-468.031,29.368,30.000,0,282.469,282.469,0
11.272,25.275,32.082,-470.134,29.087,30.000,0,285.313,285.313,0
11.375,22.973,32.751,-472.653,28.786,30.000,0,288.716,288.716,0
11.476,21.058,33.200,-474.748,28.569,30.000,0,291.518,291.518,0
11.587,19.146,33.549,-476.839,28.388,30.000,0,294.330,294.330,0
11.687,17.238,33.800,-478.927,28.238,30.000,0,297.137,297.137,0
11.788,15.334,33.952,-481.010,28.122,30.000,0,299.940,299.940,0
11.899,13.054,34.004,-483.503,28.024,30.000,0,303.280,303.280,0
12.003,11.159,33.939,-485.576,27.978,30.000,0,306.071,306.071,0
12.113,9.268,33.776,-487.644,27.961,30.000,0,308.838,308.838,0
12.217,6.999,33.456,-490.117,28.136,30.000,2,312.174,312.174,0
12.327,5.107,33.481,-492.096,27.628,30.000,4,314.913,314.913,0
12.429,3.171,33.864,-494.048,27.317,26.729,4,317.636,317.636,0
12.537,0.919,34.323,-496.279,26.592,27.172,4,320.807,320.807,0
12.643,-1.000,34.622,-498.127,26.486,21.713,3,323.449,323.449,0
12.746,-2.845,34.813,-499.872,25.270,22.255,0,326.001,326.001,0
12.855,-5.007,34.937,-501.874,24.305,18.527,4,328.958,328.958,0
12.955,-6.698,35.020,-503.384,21.651,17.833,4,331.270,331.270,0
13.064,-8.256,35.115,-504.738,20.259,22.771,4,333.356,333.356,0
13.178,-10.174,35.265,-506.356,21.419,19.759,4,335.829,335.829,0
13.317,-12.391,35.415,-508.173,19.846,20.354,2,338.715,338.715,0
13.417,-13.955,35.431,-509.440,20.132,22.771,0,340.714,340.714,0
13.523,-15.523,35.349,-510.711,20.109,25.080,0,342.727,342.727,0
13.627,-17.086,35.169,-511.979,20.117,28.124,0,344.735,344.735,0
13.735,-18.644,34.892,-513.246,20.150,30.000,0,346.739,346.739,0
