time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
1.300,35.680,46.376,-627.462,8.742,-31.375,4,10.453,0.174,"",0.160,0.000,-0.007,35.680,0.000,1.000,78.624,0.588,-0.095,-35.675,-0.147,0.028
1.320,35.679,47.090,-627.450,8.740,-32.088,4,10.452,0.184,"",0.160,0.000,-0.005,35.679,0.000,1.000,77.910,0.588,-0.082,-35.675,-0.114,0.026
1.340,35.679,47.803,-627.438,8.739,-32.802,4,11.007,0.185,"",0.160,0.000,0.004,35.679,0.000,1.000,77.197,0.588,-0.058,-35.674,0.079,0.006
1.360,35.679,48.517,-627.426,8.738,-33.515,4,10.741,0.086,"",0.160,0.000,0.003,35.679,0.000,1.000,76.483,0.589,-0.039,-35.674,0.074,0.006
1.380,35.678,49.230,-627.414,8.738,-34.229,4,10.430,0.026,"",0.161,0.000,0.004,35.678,0.000,1.000,75.770,0.589,-0.027,-35.673,0.082,0.012
1.400,35.678,49.944,-627.403,8.737,-34.942,4,10.120,0.007,"",0.161,0.000,0.004,35.678,0.000,1.000,75.056,0.589,-0.021,-35.673,0.095,0.014
1.420,35.678,50.658,-627.391,8.737,-35.656,4,9.840,0.024,"",0.161,0.000,-0.005,35.678,0.000,1.000,74.342,0.589,-0.020,-35.673,-0.110,0.014
1.440,35.677,51.371,-627.379,8.736,-36.369,4,9.601,0.032,"",0.161,0.000,-0.006,35.678,0.000,1.000,73.629,0.588,-0.024,-35.673,-0.127,0.013
1.460,35.677,52.085,-627.367,8.736,-37.083,4,9.412,0.034,"",0.161,0.000,-0.006,35.677,0.000,1.000,72.915,0.588,-0.032,-35.673,-0.141,0.013
1.480,35.677,52.799,-627.356,8.735,-37.796,4,9.270,0.033,"",0.161,0.000,0.007,35.677,0.000,1.000,72.201,0.588,-0.043,-35.672,0.157,0.010
1.500,35.677,53.512,-627.344,8.734,-38.510,4,9.175,0.030,"",0.161,0.000,0.008,35.677,0.000,1.000,71.488,0.588,-0.056,-35.672,0.168,0.009
1.520,35.677,54.226,-627.332,8.732,-39.223,4,9.120,0.026,"",0.161,0.000,-0.008,35.677,0.000,1.000,70.774,0.588,-0.070,-35.672,-0.178,0.007
1.540,35.677,54.939,-627.320,8.731,-39.937,4,9.100,0.023,"",0.161,0.000,0.008,35.677,0.000,1.000,70.061,0.588,-0.084,-35.672,0.187,0.007
1.560,35.677,55.653,-627.308,8.729,-40.650,4,9.110,0.019,"",0.161,0.000,-0.009,35.677,0.000,1.000,69.347,0.588,-0.098,-35.672,-0.192,0.005
1.580,35.677,56.367,-627.297,8.726,-41.364,4,9.142,0.016,"",0.161,0.000,-0.009,35.677,0.000,1.000,68.633,0.588,-0.111,-35.672,-0.198,0.007
1.600,35.677,57.080,-627.285,8.724,-42.077,4,9.193,0.013,"",0.161,0.000,0.009,35.677,0.000,1.000,67.920,0.589,-0.124,-35.672,0.204,0.003
1.620,35.678,57.794,-627.273,8.721,-42.791,4,9.256,0.011,"",0.161,0.000,0.009,35.678,0.000,1.000,67.206,0.589,-0.135,-35.672,0.206,0.005
1.640,35.678,58.507,-627.261,8.718,-43.504,4,9.328,0.008,"",0.161,0.000,0.009,35.678,0.000,1.000,66.493,0.589,-0.145,-35.673,0.209,0.009
1.660,35.678,59.221,-627.250,8.715,-44.218,4,9.404,0.007,"",0.161,0.000,-0.009,35.678,0.000,1.000,65.779,0.588,-0.153,-35.673,-0.211,0.003
1.680,35.678,59.934,-627.238,8.712,-44.931,4,9.481,0.005,"",0.161,0.000,-0.010,35.678,0.000,1.000,65.066,0.587,-0.159,-35.673,-0.213,0.003
1.700,35.678,60.648,-627.226,8.709,-45.645,4,9.781,0.179,"",0.161,0.000,-0.010,35.678,0.000,1.000,64.352,0.586,-0.160,-35.673,-0.214,0.012
1.720,35.678,61.361,-627.214,8.706,-46.358,4,11.027,0.788,"",0.161,0.000,-0.009,35.678,0.000,1.000,63.639,0.587,-0.135,-35.673,-0.204,0.063
1.740,35.678,62.073,-627.203,8.705,-47.070,4,13.287,0.804,"",0.161,0.000,0.006,35.678,0.000,1.000,62.927,0.588,-0.065,-35.673,0.133,0.156
1.760,35.124,62.759,-627.191,8.738,-47.756,4,16.514,0.836,"Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=-0.0077 impulse=2371.064;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=-0.0077 impulse=2371.064;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=-0.0021 impulse=2371.064;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=-0.0076 impulse=2371.064;",0.161,0.000,0.002,35.124,0.000,0.999,62.241,0.578,1.572,-35.084,0.048,2.074
1.780,34.841,63.437,-627.179,8.789,-48.433,4,18.338,9.278,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0133 impulse=1255.561;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0131 impulse=1255.561;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0098 impulse=1255.561;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0095 impulse=1255.561;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0032 impulse=1255.561;",0.438,0.000,0.114,34.847,0.000,0.996,61.563,0.613,2.527,-34.750,2.535,2.277
1.800,34.611,64.109,-627.166,8.857,-49.106,4,23.327,10.766,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0092 impulse=975.620;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0092 impulse=975.620;",0.580,0.000,0.238,34.638,0.000,0.991,60.891,0.696,3.402,-34.464,5.295,2.146
1.820,34.415,64.778,-627.152,8.942,-49.774,4,27.338,10.042,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.968, 0.253) separation=-0.0085 impulse=777.940;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.968, 0.253) separation=-0.0085 impulse=777.940;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.968, 0.253) separation=0.0026 impulse=777.940;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.968, 0.253) separation=-0.0086 impulse=777.940;",0.695,0.000,-0.355,34.473,0.000,0.984,60.222,0.727,4.232,-34.205,-7.901,2.006
1.840,34.194,65.440,-627.138,9.044,-50.436,4,31.255,9.798,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0018 impulse=849.091;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=0.0136 impulse=849.091;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0115 impulse=849.091;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0116 impulse=849.091;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0057 impulse=849.091;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0061 impulse=849.091;",0.792,0.000,-0.465,34.284,0.000,0.975,59.560,0.694,5.175,-33.884,-10.352,2.040
1.860,33.898,66.092,-627.125,9.190,-51.088,4,33.422,10.199,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.957, 0.291) separation=0.0111 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.957, 0.291) separation=-0.0085 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.957, 0.291) separation=-0.0084 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.957, 0.291) separation=0.0082 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.957, 0.291) separation=0.0084 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.957, 0.291) separation=0.0111 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=-0.0042 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=0.0135 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=-0.0036 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=0.0132 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=-0.0041 impulse=2495.782;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=0.0095 impulse=2495.782;",0.903,0.000,-0.500,33.920,0.000,0.969,58.908,0.652,7.208,-33.139,-12.817,1.313
1.880,33.795,66.739,-627.113,9.358,-51.735,4,33.027,6.590,"Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=0.0099 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=-0.0123 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=-0.0131 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.303) separation=0.0171 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.303) separation=-0.0075 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.303) separation=-0.0085 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.303) separation=0.0158 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.303) separation=-0.0079 impulse=903.798;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.303) separation=-0.0034 impulse=903.798;",1.000,0.000,-0.500,33.805,0.000,0.964,58.261,0.592,8.223,-32.784,-14.334,0.986
1.900,33.758,67.383,-627.103,9.537,-52.378,4,33.414,5.010,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0079 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0017 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0183 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0184 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0102 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0100 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0181 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0182 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0031 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0152 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0064 impulse=356.110;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0065 impulse=356.110;",1.000,0.000,-0.500,33.765,0.000,0.959,57.617,0.525,8.903,-32.565,-15.427,0.839
1.920,33.708,68.022,-627.093,9.729,-53.018,4,32.826,4.035,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.944, 0.331) separation=0.0199 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.944, 0.331) separation=-0.0120 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.944, 0.331) separation=-0.0023 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.944, 0.331) separation=-0.0123 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.944, 0.331) separation=-0.0044 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.944, 0.331) separation=-0.0042 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=-0.0035 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=0.0061 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=-0.0035 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=0.0090 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=0.0089 impulse=418.618;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=-0.0035 impulse=418.618;",1.000,0.000,0.500,33.714,0.000,0.954,56.978,0.477,9.605,-32.313,16.453,0.817
1.940,33.698,68.660,-627.084,9.932,-53.655,4,31.907,3.843,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.941, 0.337) separation=-0.0074 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.941, 0.337) separation=-0.0075 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.941, 0.337) separation=0.0049 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.941, 0.337) separation=0.0053 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.941, 0.337) separation=0.0133 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.941, 0.337) separation=0.0064 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.971, 0.239) separation=0.0128 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.971, 0.239) separation=-0.0026 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.971, 0.239) separation=-0.0022 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.971, 0.239) separation=-0.0044 impulse=178.192;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.971, 0.239) separation=-0.0031 impulse=178.192;",1.000,0.000,0.500,33.703,0.000,0.950,56.340,0.495,10.145,-32.136,17.481,0.627
1.960,33.638,69.295,-627.073,10.151,-54.290,4,31.092,2.842,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.947, 0.321) separation=-0.0008 impulse=567.784;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.947, 0.321) separation=-0.0073 impulse=567.784;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.947, 0.321) separation=-0.0072 impulse=567.784;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.947, 0.321) separation=0.0010 impulse=567.784;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.947, 0.321) separation=-0.0072 impulse=567.784;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.947, 0.321) separation=-0.0027 impulse=567.784;",1.000,0.000,0.500,33.643,0.000,0.949,55.705,0.560,10.899,-31.824,18.251,0.196
1.980,33.628,69.923,-627.061,10.381,-54.918,4,24.667,0.646,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.937, 0.350) separation=0.0193 impulse=231.707;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.937, 0.350) separation=-0.0230 impulse=231.707;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.937, 0.350) separation=-0.0212 impulse=231.707;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.937, 0.350) separation=0.0187 impulse=231.707;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.937, 0.350) separation=-0.0209 impulse=231.707;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.937, 0.350) separation=-0.0203 impulse=231.707;",1.000,0.000,0.500,33.634,0.000,0.946,55.077,0.615,11.331,-31.661,18.342,0.240
