time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
183.045,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
183.045,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
183.045,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
183.045,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
186.196,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.196,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
186.196,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
186.196,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
186.400,Reference,33.46,3.835,60.791,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.400,EMBER,41.46,3.836,56.656,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.400,GOLD,48.44,3.620,53.521,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.400,BLUE,55.46,3.836,60.076,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.600,Reference,34.59,7.096,21.943,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.600,EMBER,42.59,7.097,21.191,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.600,GOLD,49.51,6.693,53.531,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.600,BLUE,56.58,7.100,60.089,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.800,Reference,36.35,10.156,22.855,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.800,EMBER,44.34,10.159,22.365,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.800,GOLD,51.17,9.573,53.542,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.800,BLUE,58.33,10.163,60.103,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.000,Reference,38.70,13.029,23.957,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.000,EMBER,46.69,13.033,23.773,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.000,GOLD,53.40,12.273,53.552,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.000,BLUE,60.66,13.040,60.116,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.220,Reference,41.93,15.986,25.299,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.220,EMBER,49.90,15.993,25.531,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.220,GOLD,56.45,15.047,53.564,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.220,BLUE,63.86,16.006,60.131,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.440,Reference,45.80,18.745,26.703,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.440,EMBER,53.74,18.754,56.673,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.440,GOLD,60.09,17.631,53.576,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.440,BLUE,67.68,18.777,60.145,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.640,Reference,49.82,21.093,27.989,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.640,EMBER,57.73,21.103,56.678,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.640,GOLD,63.89,19.825,53.587,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.640,BLUE,71.67,21.132,60.158,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.860,Reference,54.78,23.511,29.378,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.860,EMBER,62.63,23.522,56.683,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.860,GOLD,68.56,22.079,53.600,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
187.860,BLUE,76.58,23.551,60.172,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.080,Reference,60.25,25.767,30.724,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.080,EMBER,68.03,25.780,56.690,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.080,GOLD,73.72,24.180,53.613,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.080,BLUE,82.03,25.814,60.186,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.300,Reference,66.23,27.871,32.024,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.300,EMBER,73.91,27.888,56.696,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.300,GOLD,79.35,26.143,53.626,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.300,BLUE,87.98,27.925,58.325,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.500,Reference,72.06,29.664,33.152,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.500,EMBER,79.60,29.685,56.703,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.500,GOLD,84.71,27.812,53.638,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.500,BLUE,93.78,29.719,55.666,1.000,0.000,0,0.000,0
