time,station,active,visible,sightings,calls
0.62,14.2,8,0,0,0
1.62,19.5,8,0,0,0
2.62,34.4,8,0,0,0
3.62,56.0,8,0,0,0
4.64,82.3,8,0,0,0
5.64,111.8,8,0,0,0
6.64,142.9,8,0,0,0
7.64,174.4,8,0,0,0
8.66,205.9,8,0,0,0
9.66,237.1,8,0,0,0
10.66,268.3,8,0,0,0
11.66,299.5,8,0,0,0
12.66,332.5,8,0,0,0
13.66,362.2,8,0,0,0
14.66,388.1,8,0,0,0
15.66,419.5,8,0,0,0
16.68,451.5,8,0,0,0
17.68,482.8,8,0,0,0
18.68,513.1,8,0,0,0
19.68,544.2,8,0,0,0
20.68,576.8,8,0,0,0
21.68,610.1,8,0,0,0
22.70,641.7,8,0,0,0
23.70,673.4,8,0,0,0
24.70,708.4,8,0,0,0
25.72,744.7,8,0,0,0
26.72,775.6,8,1,1,0
27.72,807.6,8,1,1,1
28.72,839.6,8,0,1,1
29.72,871.7,8,0,1,1
30.74,903.5,8,0,1,1
31.74,932.8,8,0,1,1
32.74,967.3,8,0,1,1
33.74,1005.0,8,0,1,1
34.76,1044.6,8,0,1,1
35.76,1084.6,8,0,1,1
36.76,1118.9,8,0,1,1
37.76,1151.5,8,1,2,1
38.76,1184.1,8,1,2,2
39.76,1205.7,8,0,2,2
40.78,1222.4,8,0,2,2
41.78,1242.0,8,0,2,2
42.80,1267.9,8,0,2,2
43.80,1298.1,7,0,2,2
44.80,1331.5,7,0,2,2
45.80,1359.7,7,0,2,2
46.80,1387.5,7,2,4,2
47.80,1412.1,7,2,4,2
48.80,1436.2,7,2,4,2
49.82,1456.9,7,0,4,2
50.82,1477.9,7,0,4,2
51.82,1506.8,7,0,4,2
52.82,1539.8,7,0,4,2
53.84,1571.5,7,0,4,2
54.84,1602.4,7,0,4,2
55.84,1633.9,7,0,4,2
56.84,1665.7,7,0,4,2
57.84,1699.4,7,0,4,2
58.86,1729.3,7,0,4,2
59.86,1751.0,7,0,4,2
60.86,1775.7,7,0,4,2
61.86,1805.4,7,0,4,2
62.88,1839.1,7,0,4,2
63.88,1872.2,7,0,4,2
64.88,1904.5,7,0,4,2
65.88,1937.6,7,0,4,2
66.88,1974.4,7,0,4,2
67.90,2011.3,7,0,4,2
68.90,2043.3,7,0,4,2
69.90,2072.5,7,0,4,2
70.90,2104.0,7,0,4,2
71.90,2139.3,7,0,4,2
72.92,2177.0,7,0,4,2
73.92,2216.5,7,0,4,2
74.92,2258.1,7,0,4,2
75.92,2293.8,7,0,4,2
76.94,2325.9,7,0,4,2
77.94,2357.7,7,1,6,2
78.94,2389.9,7,2,6,3
79.94,2426.1,7,0,6,3
80.94,2465.3,7,0,6,3
81.96,2506.4,7,0,6,3
82.96,2548.5,7,0,6,3
83.96,2591.8,7,0,6,3
84.96,2629.9,7,0,6,3
85.96,2647.6,7,0,6,3
86.96,2661.4,7,0,6,3
87.96,2677.5,7,0,6,3
88.96,2701.6,7,0,6,3
89.98,2731.9,7,0,6,3
90.98,2766.5,7,0,6,3
91.98,2804.0,7,0,6,3
92.98,2843.8,7,0,6,3
94.00,2885.3,7,0,6,3
95.00,2928.0,7,0,6,3
96.00,2971.8,7,0,6,3
97.00,3016.0,7,0,6,3
98.02,3060.9,7,0,6,3
99.02,3106.1,7,0,6,3
100.02,3150.6,7,0,6,3
101.04,3195.0,7,0,6,3
102.04,3239.8,7,0,6,3
103.04,3284.7,7,0,6,3
104.06,3330.2,7,0,6,3
105.06,3375.6,7,0,6,3
106.06,3421.4,7,0,6,3
107.06,3467.1,7,0,6,3
108.06,3512.7,7,0,6,3
109.08,3558.6,7,0,6,3
110.08,3604.8,7,0,6,3
111.08,3646.7,7,0,6,3
112.10,3683.9,7,0,6,3
113.10,3717.6,7,0,6,3
114.10,3736.3,7,0,6,3
115.10,3755.5,7,0,6,3
116.10,3779.7,7,0,6,3
117.10,3809.8,7,0,6,3
118.12,3844.5,7,0,6,3
119.12,3882.0,7,0,6,3
120.12,3921.8,7,0,6,3
121.12,3963.4,7,0,6,3
122.12,4006.0,7,0,6,3
123.12,4049.8,7,0,6,3
124.14,4094.1,7,0,6,3
125.14,4138.8,7,0,6,3
126.14,4183.8,7,0,6,3
127.14,4229.1,7,0,6,3
128.14,4274.7,7,0,6,3
129.14,4320.6,7,0,6,3
130.16,4366.5,7,0,6,3
131.16,4406.9,7,0,6,3
132.16,4447.5,7,0,6,3
133.16,4488.9,7,0,6,3
134.16,4531.4,7,0,6,3
135.16,4574.9,7,0,6,3
136.18,4618.9,7,0,6,3
137.18,4648.8,7,0,6,3
138.18,4662.4,7,0,6,3
139.18,5.1,7,0,6,3
140.18,26.9,7,0,6,3
141.20,54.0,7,0,6,3
142.20,84.4,7,0,6,3
143.20,115.5,7,0,6,3
144.20,144.5,7,0,6,3
145.22,166.5,7,0,6,3
146.22,184.4,7,0,6,3
147.22,200.9,7,0,6,3
148.22,217.0,7,0,6,3
149.22,232.9,7,0,6,3
150.22,248.8,7,0,6,3
