time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.014,original,0,0,0.00,0,0,322.06,9.78,544.06,0.000,False,0.000
3.014,tourer,0,0,0.00,0,0,318.01,11.28,535.88,0.000,False,0.000
3.014,moto,0,0,0.00,0,0,322.38,12.47,528.99,0.000,False,0.000
3.014,atv,0,0,0.00,0,0,317.80,13.85,522.23,0.000,False,0.000
4.540,original,0,0,15.69,0,0,322.71,12.23,530.99,0.000,False,4655.019
4.540,tourer,0,0,14.68,0,0,318.21,13.69,523.79,0.000,False,4662.463
4.540,moto,0,0,19.81,0,0,321.94,15.86,512.52,0.000,False,4673.715
4.540,atv,0,1,18.42,0,0,317.64,17.13,506.87,5.564,False,5.564
6.540,original,0,1,26.79,0,0,321.74,21.62,488.13,24.603,False,24.603
6.540,tourer,0,1,25.82,0,0,317.24,22.89,483.07,29.870,False,29.870
6.540,moto,0,1,31.54,0,0,321.08,29.01,459.29,54.309,False,54.309
6.540,atv,0,1,31.12,0,0,317.13,29.62,457.11,56.606,False,56.606
8.540,original,0,1,31.20,0,0,321.31,37.06,430.92,83.810,False,83.810
8.540,tourer,0,1,31.15,0,0,316.95,38.12,427.15,87.752,False,87.752
8.540,moto,0,1,31.53,0,0,320.85,45.94,398.54,117.403,False,117.403
8.540,atv,0,1,31.46,0,0,316.94,46.47,396.55,119.434,False,119.434
10.540,original,0,1,31.25,0,0,321.30,53.58,370.68,146.326,False,146.326
10.540,tourer,0,1,31.27,0,0,317.35,54.54,366.86,150.186,False,150.186
10.540,moto,0,1,31.54,0,0,321.86,62.25,337.60,180.516,False,180.516
10.540,atv,0,1,31.47,0,0,318.05,62.73,335.76,182.345,False,182.345
12.540,original,0,1,31.26,0,0,322.81,69.61,310.29,208.871,False,208.871
12.540,tourer,0,1,31.28,0,0,318.88,70.53,306.42,212.666,False,212.666
12.540,moto,0,2,31.60,0,0,325.49,77.35,276.45,243.862,False,243.862
12.540,atv,0,2,31.54,0,0,321.86,77.59,274.71,245.094,False,245.094
14.540,original,0,2,32.75,0,0,330.71,81.60,249.09,272.171,False,272.171
14.540,tourer,0,2,33.17,0,0,327.79,81.88,245.03,275.371,False,275.371
14.540,moto,0,2,32.23,0,0,345.75,82.73,211.52,313.333,False,313.333
14.540,atv,0,2,30.62,0,0,341.52,82.75,210.78,311.825,False,311.825
16.540,original,0,2,26.07,0,0,358.93,82.07,196.36,334.453,False,334.453
16.540,tourer,0,2,25.53,0,0,356.29,82.09,193.61,333.748,False,333.748
16.540,moto,0,2,31.59,0,0,391.59,76.56,179.04,372.124,False,372.124
16.540,atv,0,2,24.38,0,0,377.04,78.58,186.69,355.487,False,355.487
18.540,original,0,2,31.73,0,0,409.06,77.06,167.71,393.180,False,393.180
18.540,tourer,0,2,28.66,0,0,404.68,76.58,173.29,386.219,False,386.219
18.540,moto,0,2,31.69,0,0,435.43,83.39,132.04,438.002,False,438.002
18.540,atv,0,2,27.21,0,0,417.66,78.25,161.40,403.754,False,403.754
20.540,original,0,2,31.42,0,0,449.01,85.85,119.32,456.245,False,456.245
20.540,tourer,0,2,32.23,0,0,444.89,84.84,127.16,447.469,False,447.469
20.540,moto,0,3,31.89,0,0,463.59,83.62,77.06,500.762,False,500.762
20.540,atv,0,3,29.46,0,0,449.49,86.42,109.33,465.083,False,465.083
22.540,original,0,3,0.00,0,0,464.87,81.62,64.90,516.610,False,516.610
22.540,tourer,0,3,31.88,0,0,470.20,82.51,72.01,507.376,False,507.376
22.540,moto,0,3,31.76,0,0,473.23,79.39,12.21,567.574,False,567.574
22.540,atv,0,3,32.03,0,0,469.19,78.65,51.23,527.818,False,527.818
24.540,original,0,3,22.75,0,0,471.87,77.87,42.40,537.225,False,537.225
24.540,tourer,0,3,31.63,0,0,477.51,80.27,7.62,572.058,False,572.058
24.540,moto,0,3,34.78,0,0,474.13,88.72,-50.94,631.128,False,631.128
24.540,atv,0,3,23.87,0,0,472.17,80.10,8.32,571.737,False,571.737
26.540,original,0,3,31.35,0,0,473.94,84.28,-12.94,593.182,False,593.182
26.540,tourer,0,3,33.13,0,0,479.47,88.93,-54.81,636.443,False,636.443
26.540,moto,0,4,31.93,0,0,506.59,85.96,-118.67,706.061,False,706.061
26.540,atv,0,3,34.17,0,0,474.08,88.72,-50.16,630.404,False,630.404
28.540,original,0,3,35.40,0,0,483.87,89.38,-76.68,658.254,False,658.254
28.540,tourer,0,4,32.10,0,0,508.85,85.96,-118.52,706.915,False,706.915
28.540,moto,0,4,31.75,0,0,530.27,64.26,-172.22,768.756,False,768.756
28.540,atv,0,4,32.51,0,0,504.64,86.30,-117.28,703.895,False,703.895
30.540,original,0,4,29.98,0,0,517.34,81.83,-134.66,725.519,False,725.519
30.540,tourer,0,4,31.81,0,0,532.60,64.09,-171.90,769.367,False,769.367
30.540,moto,0,4,31.89,0,0,550.22,36.55,-225.84,832.695,False,832.695
30.540,atv,0,4,31.74,0,0,529.11,65.22,-170.71,766.678,False,766.678
32.540,original,0,4,31.90,0,0,540.86,54.84,-187.01,788.785,False,788.785
32.540,tourer,0,4,31.95,0,0,552.61,36.50,-225.55,833.082,False,833.082
32.540,moto,0,6,33.82,0,0,559.69,27.65,-284.77,861.438,False,914.254
32.540,atv,0,4,19.75,0,0,548.65,38.17,-221.00,827.581,False,827.581
34.540,original,0,4,31.96,0,0,554.61,31.90,-244.34,852.406,False,852.406
34.540,tourer,0,6,32.18,0,0,559.73,27.82,-284.49,861.002,False,913.863
34.540,moto,0,6,45.10,0,0,543.69,25.42,-363.44,861.438,False,1032.843
34.540,atv,0,6,24.46,0,0,558.60,29.20,-264.28,861.626,False,880.129
36.540,original,0,6,34.39,0,0,557.87,26.19,-304.35,861.361,False,948.195
36.540,tourer,0,6,39.55,0,0,545.04,25.36,-355.56,861.002,False,1024.631
36.540,moto,0,6,33.42,0,0,537.87,33.63,-448.49,861.438,False,1060.362
36.540,atv,0,6,38.73,0,0,552.00,25.11,-328.32,861.626,False,990.163
38.540,original,0,6,39.69,0,0,541.80,26.46,-377.54,861.361,False,1043.325
38.540,tourer,0,6,36.35,0,0,539.54,33.16,-435.41,861.002,False,1047.048
38.540,moto,0,6,31.75,0,0,518.93,25.24,-510.27,861.438,False,1126.219
38.540,atv,0,6,35.74,0,0,543.77,29.38,-403.45,861.626,False,1038.391
40.540,original,0,6,33.15,0,0,536.32,33.73,-453.34,861.361,False,1065.441
40.540,tourer,0,6,31.86,0,0,524.01,27.51,-499.23,861.002,False,1113.715
40.540,moto,0,6,16.63,0,0,486.09,23.26,-543.21,861.438,False,1177.291
40.540,atv,0,6,33.37,0,0,535.81,32.03,-473.36,861.626,False,1085.104
42.540,original,0,6,32.63,0,0,517.27,24.73,-514.74,861.361,False,1131.032
42.540,tourer,0,6,14.66,0,0,494.76,23.07,-541.08,861.002,False,1167.108
42.540,moto,0,6,32.78,0,0,458.34,29.13,-504.96,861.438,False,1227.206
42.540,atv,0,6,27.83,0,0,509.69,23.49,-528.00,861.626,False,1146.521
44.540,original,0,6,14.58,0,0,490.04,23.22,-546.09,861.361,False,1173.400
44.540,tourer,0,6,22.27,0,0,468.38,26.28,-528.25,861.002,False,1202.038
44.540,moto,0,6,32.35,0,0,418.28,37.82,-443.50,861.438,False,1300.955
44.540,atv,0,6,19.88,0,0,477.72,24.31,-540.39,861.626,False,1186.782
46.540,original,0,6,25.46,0,0,465.37,27.40,-519.35,861.361,False,1211.275
46.540,tourer,0,6,31.56,0,0,443.81,32.64,-479.96,861.002,False,1256.245
46.540,moto,0,6,29.56,0,0,382.23,31.57,-400.28,861.438,False,1357.581
46.540,atv,0,6,33.55,0,0,447.41,30.68,-495.63,861.626,False,1241.052
48.540,original,0,6,33.21,0,0,435.54,34.52,-468.44,861.361,False,1270.506
48.540,tourer,0,6,25.03,0,0,407.80,38.74,-429.33,861.002,False,1318.593
48.540,moto,0,6,19.54,0,0,334.57,40.41,-390.69,861.438,False,1408.253
48.540,atv,0,6,26.71,0,0,408.53,38.47,-438.02,861.626,False,1311.272
50.540,original,0,6,26.61,0,0,397.36,37.84,-422.94,861.361,False,1329.993
50.540,tourer,0,6,22.87,0,0,371.11,30.50,-392.94,861.002,False,1370.783
50.540,moto,0,6,30.74,0,0,293.53,37.06,-382.05,861.438,False,1452.403
50.540,atv,0,6,19.73,0,0,372.26,30.33,-398.76,861.626,False,1367.088
52.540,original,0,6,24.70,0,0,359.99,32.33,-389.63,861.361,False,1381.769
52.540,tourer,0,6,18.08,0,0,328.30,42.07,-392.20,861.002,False,1415.043
52.540,moto,0,6,31.68,0,0,240.17,41.52,-345.65,861.438,False,1517.894
52.540,atv,0,6,21.39,0,0,339.34,39.08,-395.03,861.626,False,1403.558
54.540,original,0,6,18.72,0,0,318.85,42.78,-393.36,861.361,False,1424.329
54.540,tourer,0,6,30.73,0,0,285.55,35.75,-377.35,861.002,False,1461.819
54.540,moto,0,8,32.59,0,0,187.14,45.50,-311.87,861.438,False,1589.613
54.540,atv,0,6,27.19,0,0,299.61,39.07,-388.49,861.626,False,1443.950
56.540,original,0,6,27.33,0,0,273.37,35.58,-370.30,861.361,False,1476.084
56.540,tourer,0,6,31.48,0,0,234.04,42.97,-340.59,861.002,False,1525.948
56.540,moto,0,8,37.02,0,0,125.69,37.54,-290.59,861.438,True,1653.618
