time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,436.472,33.434,-152.339,0.270,4,1.000,5,0.679,1.000,0.000,-0.163
0.040,436.471,33.433,-152.350,0.538,4,1.000,5,0.678,1.000,0.000,-0.163
0.060,436.470,33.431,-152.366,0.805,4,1.000,5,0.676,1.000,0.000,-0.163
0.080,436.469,33.428,-152.387,1.071,4,1.000,5,0.673,1.000,0.000,-0.163
0.100,436.467,33.426,-152.414,1.334,4,1.000,5,0.671,1.000,0.000,-0.164
0.120,436.465,33.423,-152.445,1.597,4,1.000,5,0.668,1.000,0.000,-0.164
0.140,436.462,33.420,-152.483,1.858,4,1.000,5,0.665,1.000,0.000,-0.164
0.160,436.459,33.417,-152.525,2.117,4,1.000,5,0.662,1.000,0.000,-0.165
0.180,436.456,33.415,-152.572,2.375,4,1.000,5,0.660,1.000,0.000,-0.165
0.200,436.452,33.412,-152.625,2.632,4,1.000,5,0.657,1.000,0.000,-0.165
0.220,436.448,33.410,-152.682,2.887,4,1.000,5,0.655,1.000,0.000,-0.165
0.240,436.444,33.408,-152.745,3.141,4,1.000,5,0.653,1.000,0.000,-0.165
0.260,436.440,33.406,-152.813,3.393,4,1.000,5,0.651,1.000,0.000,-0.165
0.280,436.435,33.404,-152.885,3.644,4,1.000,5,0.649,1.000,0.000,-0.165
0.300,436.430,33.403,-152.963,3.894,4,1.000,5,0.648,1.000,0.000,-0.165
0.320,436.425,33.402,-153.046,4.142,4,1.000,5,0.647,1.000,0.000,-0.165
0.340,436.419,33.401,-153.133,4.388,4,1.000,5,0.646,1.000,0.000,-0.165
0.360,436.414,33.400,-153.226,4.634,4,1.000,5,0.645,1.000,0.000,-0.164
0.380,436.408,33.400,-153.323,4.878,4,1.000,6,0.645,1.000,0.000,-0.175
0.400,436.402,33.399,-153.426,5.120,4,1.000,6,0.645,1.000,0.000,-0.174
0.420,436.395,33.399,-153.533,5.361,4,1.000,6,0.644,1.000,0.000,-0.173
0.440,436.389,33.399,-153.644,5.601,4,1.000,6,0.644,1.000,0.000,-0.172
0.460,436.383,33.399,-153.761,5.835,4,1.000,6,0.645,0.979,0.000,-0.171
0.480,436.377,33.400,-153.881,6.028,4,1.000,6,0.645,0.816,0.000,-0.169
0.500,436.370,33.400,-154.005,6.188,4,1.000,6,0.645,0.681,0.000,-0.168
0.520,436.364,33.400,-154.131,6.320,4,1.000,6,0.646,0.569,0.000,-0.167
0.540,436.358,33.401,-154.260,6.430,4,1.000,6,0.646,0.476,0.000,-0.165
0.560,436.352,33.401,-154.390,6.522,4,1.000,6,0.646,0.399,0.000,-0.164
0.580,436.347,33.402,-154.522,6.598,4,1.000,6,0.647,0.335,0.000,-0.162
0.600,436.342,33.402,-154.655,6.661,4,1.000,6,0.647,0.281,0.000,-0.161
0.620,436.337,33.402,-154.789,6.714,4,1.000,6,0.648,0.237,0.000,-0.159
0.640,436.332,33.403,-154.924,6.758,4,1.000,7,0.648,0.200,0.000,-0.153
0.660,436.328,33.403,-155.060,6.795,4,1.000,7,0.648,0.169,0.000,-0.150
0.680,436.324,33.403,-155.197,6.826,4,1.000,7,0.649,0.144,0.000,-0.148
0.700,436.320,33.404,-155.334,6.851,4,1.000,7,0.649,0.122,0.000,-0.145
0.720,436.317,33.404,-155.471,6.872,4,1.000,7,0.649,0.104,0.000,-0.143
0.740,436.314,33.404,-155.609,6.890,4,1.000,7,0.649,0.089,0.000,-0.140
0.760,436.312,33.404,-155.747,6.905,4,1.000,7,0.649,0.077,0.000,-0.138
0.780,436.310,33.404,-155.885,6.918,4,1.000,7,0.650,0.066,0.000,-0.136
0.800,436.308,33.404,-156.024,6.928,4,1.000,7,0.650,0.058,0.000,-0.134
0.820,436.307,33.405,-156.163,6.937,4,1.000,7,0.650,0.050,0.000,-0.132
0.840,436.306,33.405,-156.300,6.881,4,1.000,7,0.650,0.044,0.000,-0.130
0.860,436.306,33.405,-156.438,6.898,4,1.000,7,0.650,0.083,0.000,-0.128
0.880,436.306,33.405,-156.577,6.911,4,1.000,8,0.650,0.072,0.000,-0.107
0.900,436.306,33.405,-156.715,6.923,4,1.000,8,0.650,0.062,0.000,-0.104
0.920,436.307,33.404,-156.854,6.932,4,1.000,8,0.650,0.054,0.000,-0.101
0.940,436.308,33.404,-156.991,6.878,4,1.000,8,0.650,0.047,0.000,-0.099
0.960,436.310,33.404,-157.129,6.895,4,1.000,8,0.650,0.085,0.000,-0.096
0.980,436.312,33.404,-157.267,6.909,4,1.000,8,0.650,0.074,0.000,-0.094
1.000,436.315,33.404,-157.406,6.921,4,1.000,8,0.649,0.064,0.000,-0.092
1.020,436.317,33.404,-157.544,6.931,4,1.000,8,0.649,0.055,0.000,-0.090
1.040,436.321,33.404,-157.682,6.877,4,1.000,8,0.649,0.048,0.000,-0.089
1.060,436.324,33.404,-157.820,6.894,4,1.000,8,0.649,0.086,0.000,-0.087
1.080,436.328,33.404,-157.958,6.908,4,1.000,8,0.649,0.074,0.000,-0.085
1.100,436.332,33.404,-158.096,6.921,4,1.000,8,0.649,0.064,0.000,-0.084
1.120,436.337,33.404,-158.235,6.931,4,1.000,8,0.649,0.056,0.000,-0.083
1.140,436.342,33.404,-158.372,6.877,4,1.000,9,0.649,0.049,0.000,-0.051
