time,x,y,z,speed,grounded,nextGate,misses,penalty
10.438,-630.178,22.375,-25.170,39.880,0,12,0,0
10.539,-630.259,22.500,-21.117,39.899,0,12,0,0
10.639,-630.340,22.527,-17.074,39.967,0,12,0,0
10.739,-630.422,22.456,-13.041,40.063,0,12,0,0
10.839,-630.503,22.288,-9.018,40.163,0,12,0,0
10.940,-630.583,22.022,-5.004,40.244,0,12,0,0
11.040,-630.664,21.659,-0.999,40.290,0,12,0,0
11.140,-630.744,21.198,2.997,40.285,0,12,0,0
11.240,-630.825,20.641,6.985,40.223,0,12,0,0
11.340,-630.905,19.986,10.965,40.102,0,12,0,0
11.440,-630.985,19.234,14.938,39.928,0,12,0,0
11.541,-631.065,18.386,18.902,39.711,0,12,0,0
11.641,-631.145,17.441,22.860,39.462,0,12,0,0
11.741,-631.224,16.401,26.810,39.198,0,12,0,0
11.842,-631.304,15.264,30.754,38.932,0,12,0,0
11.942,-631.383,14.031,34.690,38.680,0,12,0,0
12.042,-631.462,12.704,38.620,38.454,0,12,0,0
12.142,-631.541,11.280,42.543,38.262,0,12,0,0
12.243,-631.620,9.762,46.459,38.111,0,12,0,0
12.343,-631.693,8.938,50.176,39.064,4,12,0,0
12.443,-631.766,9.105,54.101,39.282,4,12,0,0
12.543,-631.837,9.222,58.045,39.505,4,12,0,0
12.643,-631.907,9.246,62.011,39.739,4,12,0,0
12.744,-631.977,9.215,65.999,39.971,4,12,0,0
12.844,-632.048,9.180,70.009,40.197,4,12,0,0
12.944,-632.118,9.167,74.041,40.416,4,13,0,0
13.044,-632.189,9.176,78.095,40.630,4,13,0,0
13.144,-632.261,9.199,82.170,40.837,4,13,0,0
13.244,-632.333,9.224,86.265,41.039,4,13,0,0
13.344,-632.405,9.247,90.380,41.235,4,13,0,0
13.445,-632.477,9.266,94.515,41.426,4,13,0,0
13.545,-632.550,9.283,98.668,41.611,4,13,0,0
13.645,-632.623,9.298,102.839,41.791,4,13,0,0
13.746,-632.697,9.314,107.028,41.967,4,13,0,0
13.846,-632.770,9.330,111.234,42.137,4,13,0,0
13.946,-632.844,9.347,115.457,42.303,4,13,0,0
14.046,-632.919,9.364,119.697,42.465,4,13,0,0
14.146,-632.993,9.380,123.952,42.622,4,13,0,0
14.247,-633.068,9.397,128.223,42.774,4,13,0,0
14.347,-633.143,9.413,132.508,42.923,4,13,0,0
14.447,-633.219,9.429,136.809,43.067,4,13,0,0
14.547,-633.294,9.445,141.123,43.207,4,13,0,0
14.647,-633.370,9.460,145.451,43.344,4,13,0,0
14.748,-633.447,9.476,149.793,43.477,4,13,0,0
14.848,-633.523,9.491,154.148,43.606,4,13,0,0
14.948,-633.599,9.506,158.515,43.732,4,13,0,0
15.048,-633.676,9.521,162.895,43.854,4,13,0,0
15.149,-633.753,9.535,167.287,43.973,4,13,0,0
15.249,-633.830,9.549,171.691,44.089,4,13,0,0
15.349,-633.908,9.563,176.106,44.202,4,13,0,0
15.449,-633.986,9.576,180.532,44.311,4,13,0,0
15.549,-634.063,9.589,184.969,44.418,4,13,0,0
15.649,-634.141,9.602,189.416,44.522,4,13,0,0
15.750,-634.219,9.614,193.874,44.623,4,13,0,0
15.850,-634.298,9.626,198.342,44.722,4,13,0,0
15.950,-634.376,9.637,202.819,44.817,4,13,0,0
16.051,-634.455,9.647,207.305,44.911,4,13,0,0
16.151,-634.534,9.657,211.801,45.001,4,13,0,0
16.252,-634.613,9.666,216.306,45.090,4,13,0,0
16.352,-634.692,9.675,220.820,45.176,4,13,0,0
16.452,-634.771,9.684,225.342,45.260,4,13,0,0
16.552,-634.851,9.692,229.872,45.341,4,13,0,0
16.652,-634.930,9.700,234.410,45.421,4,13,0,0
16.753,-635.010,9.708,238.956,45.498,4,13,0,0
16.853,-635.090,9.715,243.510,45.573,4,13,0,0
16.953,-635.170,9.722,248.071,45.646,4,13,0,0
17.053,-635.250,9.729,252.639,45.717,4,13,0,0
17.153,-635.330,9.735,257.214,45.787,4,13,0,0
17.254,-635.410,9.741,261.796,45.854,4,13,0,0
17.354,-635.491,9.746,266.385,45.920,4,13,0,0
17.454,-635.572,9.751,270.980,45.984,4,13,0,0
17.555,-635.652,9.756,275.582,46.047,4,13,0,0
17.655,-635.733,9.760,280.189,46.107,4,13,0,0
17.755,-635.814,9.763,284.803,46.166,4,13,0,0
17.855,-635.895,9.767,289.422,46.224,4,13,0,0
17.955,-635.976,9.769,294.047,46.280,4,13,0,0
18.056,-636.057,9.772,298.678,46.335,4,13,0,0
18.156,-636.138,9.773,303.314,46.388,4,13,0,0
18.256,-636.220,9.775,307.955,46.440,4,14,0,0
18.357,-636.301,9.775,312.601,46.490,4,14,0,0
18.457,-636.383,9.776,317.253,46.540,4,14,0,0
18.557,-636.464,9.775,321.909,46.588,4,14,0,0
18.657,-636.546,9.774,326.570,46.634,4,14,0,0
18.758,-636.644,9.772,332.169,46.689,4,14,0,0
18.858,-636.726,9.770,336.840,46.733,4,14,0,0
18.959,-636.808,9.767,341.515,46.776,4,14,0,0
