time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow,targetSpeed,obstacle
2.300003,734.2228,79.49535,-43.20415,15.32228,4,0.999988,0.2158508,0,0,0,0,79.00179,15.54894,
2.419998,732.6063,79.51434,-44.15545,16.11947,4,0.9999683,1,0,0,0,0,79.03252,19.6724,
2.539993,730.9033,79.53933,-45.1068,15.93741,4,0.9999546,0,0.2328136,0,0,0,79.04644,15.14065,
2.659988,729.2885,79.56297,-46.03754,15.16993,4,0.9999439,0,0,0,0,0,79.06201,15.1854,
2.779999,727.7756,79.582,-47.03356,15.12137,4,0.9999244,0.1513207,0,1,0,0,79.08025,15.2963,
2.899994,726.3835,79.60004,-48.13716,14.66229,4,0.9999006,1,0,1,0,0,79.10185,23.712,
3.019989,725.0726,79.6234,-49.4504,15.94855,4,0.9998753,1,0,1,0,0,79.1291,23.71203,
3.139999,723.8333,79.65546,-51.02872,17.20062,4,0.9998473,1,0,1,0,0,79.16389,23.71213,
3.259995,722.6931,79.69679,-52.85596,18.41843,4,0.9998139,1,0,1,0,0,79.20671,23.71231,
3.37999,721.6682,79.74744,-54.91181,19.62144,4,0.9997739,1,0,1,0,0,79.25906,23.71257,
3.5,720.749,79.80751,-57.17071,20.80682,4,0.9997262,1,0,1,0,0,79.32037,23.71289,
3.619995,719.9166,79.87753,-59.61045,21.95488,4,0.9996713,1,0,1,0,0,79.39167,23.7133,
3.73999,719.1839,79.95815,-62.21772,22.94932,4,0.9996076,0.7111954,0,1,0,0,79.47416,23.71377,
3.860001,718.5582,80.0486,-64.9332,23.37609,4,0.9995354,0.3060455,0,1,0,0,79.56647,23.71432,
3.979996,718.001,80.14798,-67.69252,23.52678,4,0.99945,0.1629181,0,1,0,0,79.66747,23.71495,
4.099991,717.4958,80.25611,-70.4718,23.57679,4,0.9993573,0.1142792,0,1,0,0,79.77625,23.71565,
4.220001,717.0626,80.37286,-73.26575,23.57673,4,0.9992508,0.1103577,0,1,0,0,79.89314,23.71642,
4.339996,716.7548,80.49821,-76.07558,23.56625,4,0.9991297,0.1197647,0,1,0,0,80.01851,23.71726,
4.459991,716.5943,80.63241,-78.89648,23.56347,4,0.9989955,0.1238113,0,1,0,0,80.15363,23.71818,
4.580002,716.5757,80.77599,-81.72112,23.56589,4,0.9988387,0.1230423,0,1,0,0,80.29925,23.71916,
4.699997,716.686,80.92996,-84.54308,23.56854,4,0.998652,0.1215958,0,1,0,0,80.4558,23.72022,
4.819992,716.9148,81.09577,-87.35715,23.56875,4,0.9984338,0.1219299,0,1,0,0,80.62441,23.72135,
4.940002,717.2457,81.26975,-90.0759,22.35052,4,0.9981746,0,0.4334364,1,0,0,80.8015,20.87548,Ground_CR110 main supported trail@13.2
5.059998,717.653,81.44519,-92.57766,20.23161,4,0.997865,0,0.6919832,1,0,0,80.98032,17.86204,Ground_CR110 main supported trail@10.7
5.179993,718.1166,81.61917,-94.82071,18.53105,4,0.9975036,0,0.6316547,1,0,0,81.15762,16.37022,Ground_CR110 main supported trail@9.6
5.299988,718.6104,81.78642,-96.78634,15.71009,4,0.9970825,0,0.9201453,1,0,0,81.31552,12.55042,Ground_CR110 main supported trail@7.3
5.419998,719.1777,81.96115,-98.67098,17.00834,4,0.996635,1,0,1,0,0,81.48888,21.11445,
5.539993,719.8807,82.15984,-100.6689,18.2432,4,0.9960896,1,0,1,0,0,81.69276,20.73479,
5.659988,720.7398,82.39621,-102.7469,19.40925,4,0.9920553,1,0,2,0,0,81.92163,20.66282,
5.779999,721.7598,82.81698,-104.8303,20.16547,4,0.9751371,1,0,2,0,0,82.43793,21.41764,
5.899994,722.9342,83.31587,-106.8943,20.12609,3,0.981358,0,0.1986547,2,0,0,82.65332,19.50258,
6.019989,724.2064,83.70912,-108.9197,19.82003,0,0.9898502,0.6136734,0,2,0,0,82.87572,20.66282,
6.139999,725.4783,83.95946,-110.9406,19.30835,0,0.9951121,1,0,2,0,0,83.09974,23.14821,
6.259995,726.7498,84.06728,-112.9558,18.70055,0,0.9973273,0,0,2,0,0,83.32486,18.6009,
6.37999,727.9995,84.05714,-114.7969,15.78293,4,0.9968,0,1,2,0,0,83.56644,10,
6.5,729.4178,84.12611,-116.2351,16.46146,4,0.9957063,1,0,2,0,0,83.76071,18.42755,
6.619995,731.0602,84.34102,-117.3175,14.97635,4,0.9945821,0,1,2,0,0,83.98071,0,Ground_CR110 main supported trail@0.0
6.73999,732.6429,84.60593,-117.9624,13.6077,4,0.9935491,0,0.3133464,2,0,0,84.18399,12.5733,
6.860001,734.1498,84.85355,-118.3314,12.69085,4,0.992943,0,0,2,0,0,84.37069,12.38017,
6.979996,735.5947,85.05775,-118.5434,12.10972,4,0.9926552,0.09039307,0,2,0,0,84.54447,12.22679,
7.099991,737.0283,85.23315,-118.6913,12.09951,4,0.9924774,0.1009415,0,2,0,0,84.71597,12.22679,
7.220001,738.483,85.40363,-118.8381,12.39641,4,0.9923107,0.2438499,0,2,0,0,84.89764,12.6667,
7.339996,739.9537,85.58277,-119.0243,12.4362,4,0.9920999,0.1040054,0,2,0,0,85.08646,12.5733,
7.459991,741.4061,85.77155,-119.2877,12.25166,4,0.9918473,0,0,2,0,0,85.27982,12.38017,
7.579987,742.7766,86.03303,-119.5798,12.03005,3,0.9527766,0.2251602,0,2,0,0,85.46797,12.38017,
7.699997,744.1052,86.58152,-119.911,11.78276,1,0.9122601,0.2991188,0,2,0,0,85.65058,12.22679,
7.819992,745.4576,86.83244,-120.3877,11.35018,0,0.9821215,0,0.3550913,2,0,0,86.0606,10,
7.939987,746.8,86.92564,-120.8611,10.9914,0,0.994443,0,0.2604003,2,0,0,86.13354,10,
8.059998,748.0015,86.8816,-121.4289,10.37442,2,0.982644,0,0,2,0,0,86.22477,10,
8.179993,748.9401,86.82277,-122.1038,9.868684,4,0.9966865,0.1055466,0,2,0,0,86.37662,10,
8.299988,749.7464,86.83819,-122.8822,8.720265,4,0.9925059,0,1,2,0,0,86.5135,0,Ground_CR110 main supported trail@0.0
8.419998,750.2996,86.98047,-123.5777,7.804104,4,0.9885583,1,0,2,0,0,86.61153,23.78389,
8.539993,750.8341,87.18304,-124.458,9.348467,4,0.9883692,1,0,2,0,0,86.71367,23.78675,
8.659988,751.3679,87.356,-125.5535,10.83841,4,0.9891758,1,0,2,0,0,86.82121,23.78965,
8.779999,751.8676,87.47614,-126.8619,12.28772,4,0.9898899,1,0,2,0,0,86.93086,23.79258,
8.899994,752.3032,87.54897,-128.3784,13.70602,3,0.9924628,1,0,2,0,0,86.95184,23.79555,
9.019989,752.6498,87.60111,-130.0822,15.07918,4,0.9956546,1,0,2,0,0,87.12204,23.79854,
9.139999,752.8842,87.72053,-131.9605,16.39083,4,0.9962022,1,0,2,0,0,87.30836,23.80157,
9.259995,753.0058,87.93128,-133.9988,17.64833,4,0.9955221,1,0,2,0,0,87.51016,23.80462,
9.37999,753.0276,88.19196,-136.1857,18.85667,4,0.9950914,1,0,2,0,0,87.72698,23.8077,
9.5,752.9696,88.45988,-138.5147,20.02233,4,0.9949841,1,0,2,0,0,87.9593,23.81081,
9.619995,752.8572,88.72018,-140.9804,21.1475,4,0.9949492,1,0,2,0,0,88.20731,23.81393,
9.73999,752.7192,88.97992,-143.5776,22.23008,4,0.9948723,1,0,2,0,0,88.47134,23.81709,
9.860001,752.592,89.25155,-146.2961,23.11359,4,0.9947405,0.6448166,0,2,0,0,88.75395,23.82026,
9.979996,752.501,89.53803,-149.0801,23.44801,4,0.9945669,0.3277206,0,2,0,0,89.0477,23.82345,
10.09999,752.4605,89.83766,-151.8867,23.56372,4,0.994352,0.2198181,0,2,0,0,89.3504,23.82665,
10.21999,752.4824,90.14842,-154.7001,23.60031,4,0.9940982,0.1856262,0,2,0,0,89.66416,23.82987,
10.34,752.598,90.46893,-157.5121,23.59253,4,0.9938071,0.1902863,0,2,0,0,89.98444,23.83311,
10.45999,752.8627,90.7989,-160.312,23.58021,4,0.993464,0.2040375,0,2,0,0,90.3157,23.83636,
10.57999,753.2947,91.13882,-163.0891,23.58209,4,0.9930719,0.2069443,0,2,0,0,90.66032,23.83961,
10.7,753.879,91.48975,-165.8369,23.59255,4,0.9925997,0.2018433,0,2,0,0,91.01309,23.84288,
10.81999,754.5894,91.85357,-168.5539,23.60411,4,0.9920607,0.1950836,0,2,0,0,91.38134,23.84615,
10.93999,755.3965,92.23269,-171.2422,23.61784,4,0.9913846,0.186911,0,2,0,0,91.76876,23.84943,
11.06,756.2441,92.63081,-173.916,23.62316,4,0.990554,0.1835403,0,2,0,0,92.17135,23.85271,
11.17999,757.0698,93.05209,-176.5927,23.61875,4,0.9895613,0.1890961,0,2,0,0,92.59784,23.85599,
11.29999,757.8474,93.50025,-179.2787,23.61393,4,0.9883393,0.1956985,0,2,0,0,93.05147,23.85928,
11.42,758.5806,93.97742,-181.9713,23.6095,4,0.9869636,0.2018417,0,2,0,0,93.53199,23.86256,
11.53999,759.285,94.48315,-184.6656,23.60422,4,0.9854401,0.2085083,0,2,0,0,94.03927,23.86584,
11.65999,759.9791,95.01598,-187.3567,23.5973,4,0.9838401,0.2164383,0,2,0,0,94.5696,23.86911,
11.78,760.6796,95.57209,-190.0407,23.58921,4,0.9823235,0.2254074,0,2,0,0,95.1186,23.87237,
11.89999,761.4006,96.14586,-192.7149,23.58122,4,0.9809842,0.2344864,0,2,0,0,95.68063,23.87563,
12.01999,762.1531,96.73209,-195.3771,23.57423,4,0.9798317,0.2428803,0,2,0,0,96.25572,23.87888,
12.14,762.9449,97.32755,-198.0252,23.56867,4,0.9788285,0.2501038,0,2,0,0,96.84198,23.88211,
12.25999,763.7812,97.93077,-200.6577,23.56459,4,0.9780033,0.2561447,0,2,0,0,97.44041,23.88534,
12.37999,764.6647,98.54058,-203.2728,23.56198,4,0.9773025,0.2609711,0,2,0,0,98.04771,23.88854,
12.49998,765.598,99.15586,-205.8692,23.55812,4,0.9767249,0.2659546,0,2,0,0,98.65736,23.89173,
12.62,766.6024,99.77501,-208.4377,23.54263,4,0.9763139,0.2794541,0,2,0,0,99.27057,23.8949,
12.73999,767.7206,100.396,-210.957,23.5318,4,0.9760112,0.2924469,0,2,0,0,99.88674,23.89805,
12.85999,768.9646,101.0165,-213.4165,23.53598,4,0.9758425,0.2933563,0,2,0,0,100.506,23.90118,
12.98,770.3171,101.6347,-215.8195,23.549,4,0.9758053,0.2868012,0,2,0,0,101.122,23.90429,
13.09999,771.747,102.2494,-218.1798,23.56527,4,0.9758844,0.2758423,0,2,0,0,101.7321,23.90737,
13.21999,773.2009,102.8603,-220.5282,23.57263,4,0.9761146,0.2705307,0,2,0,0,102.3383,23.91042,
13.34,774.6218,103.4669,-222.8988,23.57408,4,0.9764826,0.2718277,0,2,0,0,102.9395,23.91345,
13.45999,775.9904,104.0665,-225.3025,23.57933,4,0.9770523,0.2706345,0,2,0,0,103.5324,23.91644,
13.57999,777.3135,104.6551,-227.7353,23.58804,4,0.9778342,0.2663681,0,2,0,0,104.113,23.91941,
13.7,778.609,105.2278,-230.1885,23.59813,4,0.9788574,0.2606964,0,2,0,0,104.6766,23.92234,
13.81999,779.9174,105.7795,-232.6412,23.59856,4,0.9801396,0.2606629,0,2,0,0,105.2181,23.92523,
13.93999,781.3057,106.3045,-235.0568,23.59591,4,0.9817885,0.2659546,0,2,0,0,105.7315,23.92809,
14.06,782.8038,106.795,-237.4149,23.60511,4,0.9837629,0.2625687,0,2,0,0,106.2066,23.93092,
14.17999,784.4107,107.2436,-239.7115,23.62425,4,0.9858681,0.2504105,0,2,0,0,106.6476,23.9337,
14.29999,786.1141,107.6522,-241.948,23.64637,4,0.9877177,0.2350006,0,2,0,0,107.064,23.93645,
14.42,787.9002,108.0297,-244.1273,23.66717,4,0.9892983,0.2202515,0,2,0,0,107.4546,23.93915,
14.53999,789.758,108.3823,-246.253,23.68589,4,0.9907376,0.207106,0,2,0,0,107.812,23.9418,
14.65999,791.68,108.7107,-248.3273,23.70279,4,0.9920532,0.1954697,0,2,0,0,108.1411,23.94442,
14.78,793.662,109.0125,-250.3514,23.71853,4,0.9932973,0.1848022,0,2,0,0,108.4419,23.94699,
14.89999,795.7021,109.2857,-252.3238,23.73332,4,0.9944254,0.1748566,0,2,0,0,108.7146,23.94951,
15.01999,797.8001,109.5297,-254.2408,23.74714,4,0.9954339,0.1656509,0,2,0,0,108.9601,23.95198,
15.13998,799.9571,109.7459,-256.0973,23.7599,4,0.9963164,0.157225,0,2,0,0,109.1802,23.9544,
15.25999,802.1747,109.9368,-257.8858,23.77081,4,0.9970468,0.1500885,0,2,0,0,109.3773,23.95678,
15.37999,804.4559,110.1064,-259.5964,23.77879,4,0.997628,0.1451172,0,2,0,0,109.5527,23.95909,
15.49998,806.8051,110.2595,-261.2151,23.78333,4,0.9980494,0.1428619,0,2,0,0,109.7171,23.96136,
15.62,809.226,110.402,-262.726,23.78498,4,0.9983352,0.1429642,0,2,0,0,109.8731,23.96357,
15.73999,811.72,110.5406,-264.1126,23.78513,4,0.9984958,0.1444641,0,2,0,0,110.0287,23.96572,
15.85999,814.285,110.6817,-265.3625,23.79422,4,0.9986114,0.1421722,0,2,0,0,110.1656,23.96782,
15.98,816.907,110.812,-266.4981,23.82149,4,0.9990165,0.1221237,0,2,0,0,110.2534,23.96986,
16.09999,819.5633,110.8976,-267.5658,23.84467,4,0.9995003,0.104628,0,2,0,0,110.3048,23.97184,
16.21999,822.2473,110.9252,-268.5726,23.85621,4,0.9998153,0.09446259,0,3,0,0,110.3299,23.97376,
16.34,824.9681,110.9098,-269.478,23.85745,4,0.9999558,0.09494477,0,3,0,0,110.3355,23.97562,
16.45999,827.73,110.8745,-270.249,23.86639,4,0.9999977,0.0905365,0,3,0,0,110.3266,23.97742,
16.57999,830.5256,110.8348,-270.8889,23.88565,4,0.9999942,0.07789002,0,3,0,0,110.3061,23.97915,
16.7,833.3434,110.795,-271.4298,23.90626,4,0.9999718,0.06201325,0,3,0,0,110.2752,23.98082,
16.81999,836.1743,110.7533,-271.906,23.91961,4,0.9999422,0.05166474,0,3,0,0,110.2371,23.98242,
16.93999,838.9985,110.7078,-272.3293,23.81904,4,0.9999118,0.1489838,0,3,0,0,110.1941,23.98396,
17.06,841.8386,110.6578,-272.7032,23.89359,4,0.9998863,0.07983857,0,3,0,0,110.1478,23.98544,
17.17999,844.6901,110.6056,-273.0241,23.92205,4,0.9998712,0.05432282,0,3,0,0,110.1014,23.98684,
17.29999,847.5356,110.5552,-273.2888,23.80473,4,0.9998755,0.1670014,0,3,0,0,110.0602,23.98818,
17.41998,850.3905,110.5135,-273.4992,23.89164,4,0.9999152,0.08543549,0,3,0,0,110.04,23.98945,
17.53999,853.329,110.4939,-273.6618,24.99389,4,0.9999757,1,0,3,0,0,110.04,55.97817,
17.65999,856.3992,110.5015,-273.7811,26.0485,4,0.9999974,1,0,3,0,0,110.04,55.9808,
17.77998,859.5948,110.522,-273.8593,27.05925,4,1,1,0,3,0,0,110.04,55.98328,
17.89999,862.91,110.5387,-273.9004,28.03039,4,0.9999999,1,0,3,0,0,110.04,55.98558,
18.01999,866.3395,110.5454,-273.9096,28.96486,4,0.9999999,1,0,3,0,0,110.04,55.98772,
18.13998,869.8786,110.5446,-273.893,29.86431,4,1,1,0,3,0,0,110.04,55.98969,
18.25999,873.5231,110.5414,-273.8571,30.7299,4,1,1,0,3,0,0,110.04,55.99148,
18.37999,877.269,110.539,-273.8083,31.56269,4,1,1,0,3,0,0,110.04,55.99311,
18.49998,881.1125,110.5382,-273.7525,32.36375,4,1,1,0,3,0,0,110.04,55.99457,
18.62,885.05,110.5384,-273.6945,33.13421,4,1,1,0,3,0,0,110.04,55.99585,
18.73999,889.0778,110.5389,-273.6387,33.87521,4,1,1,0,3,0,0,110.04,55.99697,
18.85999,893.1926,110.5392,-273.5879,34.58786,4,1,1,0,3,0,0,110.04,55.99791,
18.98,897.3912,110.5392,-273.5441,35.27328,4,1,1,0,3,0,0,110.04,55.99868,
19.09999,901.6703,110.5391,-273.5085,35.93252,4,1,1,0,3,0,0,110.04,55.99927,
19.21999,906.0267,110.5391,-273.4814,36.56659,4,1,1,0,3,0,0,110.04,55.99969,
19.34,910.4576,110.5391,-273.4624,37.17646,4,1,1,0,3,0,0,110.04,55.99993,
19.45999,914.96,110.5391,-273.4508,37.76307,4,1,1,0,3,0,0,110.04,56,
19.57999,919.5314,110.5391,-273.4455,38.32729,4,1,1,0,3,0,0,110.04,55.99989,
19.7,924.1688,110.5391,-273.4453,38.86998,4,1,1,0,3,0,0,110.04,55.99961,
19.81999,928.87,110.5391,-273.449,39.39194,4,1,1,0,3,0,0,110.04,55.99916,
19.93999,933.6323,110.5391,-273.4554,39.89399,4,1,1,0,3,0,0,110.04,55.99853,
20.05998,938.4536,110.5391,-273.4633,40.37685,4,1,1,0,3,0,0,110.04,55.99773,
20.17999,943.3314,110.5391,-273.4718,40.84128,4,1,1,0,3,0,0,110.04,55.99675,
20.29999,948.2638,110.5391,-273.4801,41.28797,4,1,1,0,3,0,0,110.04,55.9956,
20.41998,953.2486,110.5391,-273.4876,41.7176,4,1,1,0,3,0,0,110.04,55.99428,
20.53999,958.2838,110.5391,-273.4941,42.13082,4,1,1,0,3,0,0,110.04,55.99279,
20.65999,963.3674,110.5391,-273.4992,42.52825,4,1,1,0,3,0,0,110.04,55.99112,
20.77998,968.4977,110.5391,-273.5029,42.91051,4,1,1,0,3,0,0,110.04,55.98929,
20.89999,973.6729,110.5391,-273.5053,43.27817,4,1,1,0,3,0,0,110.04,55.98729,
21.01999,978.8911,110.5391,-273.5065,43.6318,4,1,1,0,3,0,0,110.04,55.98512,
21.13998,984.1509,110.5391,-273.5069,43.97191,4,1,1,0,3,0,0,110.04,55.98278,
21.25999,989.4506,110.5391,-273.5065,44.29904,4,1,1,0,3,0,0,110.04,55.98027,
21.37999,994.7886,110.5391,-273.5056,44.61366,4,1,1,0,3,0,0,110.04,55.9776,
21.49998,1000.164,110.5391,-273.5045,44.91628,4,1,1,0,3,0,0,110.04,55.97477,
21.62,1005.574,110.5391,-273.5033,45.20734,4,1,1,0,3,0,0,110.04,55.97178,
21.73999,1011.018,110.5392,-273.5021,45.48728,4,1,1,0,3,0,0,110.0463,55.96863,
21.85999,1016.464,110.5891,-273.5012,44.95268,4,0.9987,0,1,3,0,0,110.2908,0,Ground_CR117 gully takeoff@0.0
21.98,1021.511,111.1206,-273.501,40.98639,4,0.9921156,0,1,3,0,0,110.835,0,Ground_CR117 gully takeoff@0.0
22.09999,1026.092,111.8835,-273.5001,37.36708,4,0.9837382,0,1,3,0,0,111.594,0,Ground_CR117 gully takeoff@0.0
22.21999,1030.212,112.784,-273.498,33.79593,4,0.9741394,0,1,3,0,0,112.4915,0,Ground_CR117 gully takeoff@0.0
22.33998,1033.875,113.7662,-273.4949,30.20946,4,0.9658071,0,1,3,0,0,113.4604,0,Ground_CR117 gully takeoff@0.0
22.45999,1037.089,114.7668,-273.4915,26.60313,4,0.9590106,0,1,3,0,0,114.4429,0,Ground_CR117 gully takeoff@0.0
22.57999,1039.861,115.729,-273.4885,22.98058,4,0.9528068,0,1,3,0,0,115.3903,0,Ground_CR117 gully takeoff@0.0
22.69998,1042.196,116.6179,-273.4866,19.34646,4,0.9453859,0,1,3,0,0,116.2599,0,Ground_CR117 gully takeoff@0.0
22.81999,1044.099,117.4103,-273.4857,15.69354,4,0.9369645,0,1,3,0,0,117.0168,0,Ground_CR117 gully takeoff@0.0
22.93999,1045.723,118.1395,-273.4857,15.17551,4,0.9288895,1,0,3,0,0,117.6972,55.9287,
23.05998,1047.438,118.9285,-273.4861,16.17627,4,0.9215941,1,0,3,0,0,118.4499,55.92392,
23.17999,1049.254,119.7754,-273.487,17.11527,4,0.9145801,1,0,3,0,0,119.2855,55.91899,
23.29999,1051.158,120.6889,-273.4882,17.99825,4,0.9073461,1,0,3,0,0,120.2041,55.91394,
23.41998,1053.137,121.6804,-273.4897,18.82915,4,0.8995954,1,0,3,0,0,121.2051,55.90876,
23.53999,1055.181,122.7568,-273.4913,19.61039,4,0.8913023,1,0,3,0,0,122.2881,55.90344,
23.65999,1057.281,123.9197,-273.493,20.34365,4,0.8825478,1,0,3,0,0,123.453,55.89801,
23.77998,1059.43,125.168,-273.4945,21.03039,4,0.873354,1,0,3,0,0,124.6999,55.89245,
23.89999,1061.583,126.4765,-273.4959,20.1747,4,0.8637838,0,1,3,0,0,126.0047,0,Ground_CR117 gully takeoff@0.0
24.01999,1063.404,127.6397,-273.4969,17.07866,4,0.8541333,1,0,3,0,0,127.1521,55.88098,
24.13998,1065.149,128.8067,-273.4978,17.83278,4,0.8450649,1,0,3,0,0,128.2886,55.87508,
24.25999,1066.951,130.0434,-273.4985,18.54023,4,0.8365983,1,0,3,0,0,129.5009,55.86906,
24.37999,1068.809,131.3443,-273.4991,19.2043,4,0.8282808,1,0,3,0,0,130.7917,55.86294,
24.49998,1070.737,132.6892,-273.4996,19.82622,2,0.832153,1,0,3,0,0,121.6487,55.85672,
24.62,1072.706,133.9571,-273.4999,19.13991,0,0.8535905,1,0,3,0,0,95.48956,55.85039,
24.73999,1074.675,135.0835,-273.5003,18.5051,0,0.8841264,1,0,3,0,0,77.24599,55.84397,
24.85999,1076.645,136.067,-273.5007,17.92327,0,0.917726,1,0,3,0,0,75.11996,55.83745,
24.97998,1078.613,136.9064,-273.501,17.39344,0,0.9489594,1,0,3,0,0,75.0751,55.83084,
25.09999,1080.578,137.6011,-273.5014,16.92129,0,0.9738635,1,0,3,0,0,74.5479,55.82415,
25.21999,1082.539,138.1506,-273.5018,16.52023,0,0.9904204,1,0,3,0,0,74.54556,55.81738,
25.33998,1084.494,138.5555,-273.5021,16.20747,0,0.9985631,1,0,3,0,0,74.18405,55.81052,
25.45999,1086.442,138.8163,-273.5025,15.99803,0,0.9997593,1,0,3,0,0,73.99849,55.80359,
25.57999,1088.381,138.9342,-273.5029,15.89924,0,0.9963487,1,0,3,0,0,73.99628,55.79659,
25.69998,1090.313,138.9101,-273.5032,15.90735,0,0.9908521,1,0,3,0,0,68.94334,55.78952,
25.81999,1092.235,138.745,-273.5036,16.00655,0,0.9854276,1,0,3,0,0,68.94237,55.78238,
25.93999,1094.149,138.4397,-273.504,16.17035,0,0.9815564,1,0,3,0,0,68.93971,55.77518,
26.05998,1096.055,137.9947,-273.5043,16.36466,0,0.9799538,1,0,3,0,0,68.93652,55.76792,
26.17999,1097.953,137.4104,-273.5047,16.55209,0,0.9806526,1,0,3,0,0,68.93555,55.76061,
26.29999,1099.844,136.6869,-273.5051,16.69667,0,0.9831903,1,0,3,0,0,68.93109,55.75325,
26.41998,1101.728,135.8244,-273.5054,16.76846,0,0.9868357,1,0,3,0,0,68.92972,55.74584,
26.53999,1103.606,134.823,-273.5058,16.74724,0,0.9908031,1,0,3,0,0,68.9285,55.73838,
26.65999,1105.479,133.6828,-273.5062,16.62476,0,0.9944215,1,0,3,0,0,68.92393,55.7309,
26.77998,1107.346,132.404,-273.5065,16.40522,0,0.9972376,1,0,3,0,0,68.92297,55.72337,
26.89999,1109.209,130.987,-273.5069,16.10393,0,0.9990507,1,0,3,0,0,68.92021,55.71582,
27.01999,1111.068,129.432,-273.5073,15.74461,0,0.9998888,1,0,3,0,0,68.91723,55.70824,
27.13998,1112.924,127.7395,-273.5076,15.35588,0,0.9999457,1,0,3,0,0,68.91628,55.70063,
27.25999,1114.777,125.9098,-273.508,14.96763,0,0.9995019,1,0,3,0,0,68.91213,55.69301,
27.37999,1116.626,123.9434,-273.5084,14.60776,0,0.9988485,1,0,3,0,0,68.91061,55.68537,
27.49998,1118.473,121.8406,-273.5087,14.29969,0,0.9982291,1,0,3,0,0,68.90966,55.67772,
27.61998,1120.316,119.6019,-273.5091,14.0608,0,0.9978071,1,0,3,0,0,68.90503,55.67006,
27.73999,1122.157,117.2276,-273.5095,13.9017,0,0.9976564,1,0,3,0,0,68.90407,55.6624,
27.85999,1123.994,114.7179,-273.5098,13.82622,0,0.997772,1,0,3,0,0,68.90195,55.65474,
27.97998,1125.827,112.0733,-273.5102,13.83196,0,0.9980934,1,0,3,0,0,68.89859,55.64709,
28.09999,1127.657,109.294,-273.5106,13.91124,0,0.9985315,1,0,3,0,0,68.89763,55.63944,
28.21999,1129.483,106.3802,-273.5109,14.05228,0,0.9989943,1,0,3,0,0,68.89441,55.63181,
28.33998,1131.305,103.3324,-273.5113,14.24045,0,0.999406,1,0,3,0,0,68.89226,55.62419,
28.45999,1133.123,100.1508,-273.5117,14.45959,0,0.999718,1,0,3,0,0,68.89129,55.61659,
28.57999,1134.936,96.83572,-273.512,14.69311,0,0.9999114,1,0,3,0,0,68.88713,55.60902,
28.69998,1136.744,93.3875,-273.5124,14.92509,0,0.9999933,1,0,3,0,0,68.88603,55.60148,
28.81999,1138.548,89.80646,-273.5128,15.14113,0,0.9999885,1,0,3,0,0,68.88499,55.59397,
28.93999,1140.347,86.09292,-273.5131,15.32899,0,0.9999306,1,0,3,0,0,68.88088,55.5865,
29.05998,1142.141,82.24722,-273.5135,15.47907,0,0.9998532,1,0,3,0,0,68.87992,32.64325,Ground_CR117 outer ravine@26.4
29.17999,1143.93,78.26965,-273.5139,15.58468,0,0.9997834,1,0,3,0,0,69.33943,27.12917,Ground_CR117 outer ravine@19.5
29.29999,1145.715,74.16059,-273.5142,15.64212,0,0.9997387,0,1,3,0,0,70.52086,0,Ground_CR117 outer ravine@3.3
