time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,230.517,43.477,-340.007,29.654,30.000,4,0.000,0.000,0
0.101,228.124,43.873,-338.260,29.739,30.000,2,0.000,0.000,0
0.201,225.737,44.177,-336.517,29.780,20.819,4,0.000,0.000,0
0.301,223.477,44.459,-334.865,27.288,20.819,4,0.000,0.000,0
0.401,221.421,44.812,-333.363,24.737,20.819,4,0.000,0.000,0
0.502,219.552,45.196,-331.997,22.808,19.144,4,1.262,1.262,0
0.602,217.812,45.540,-330.723,21.361,23.179,4,3.374,3.374,0
0.702,216.130,45.817,-329.487,20.592,20.819,4,5.406,5.406,0
0.802,214.488,46.029,-328.274,20.424,20.630,4,7.428,7.428,0
0.902,212.848,46.199,-327.062,20.537,19.886,4,9.630,9.630,0
1.002,211.242,46.339,-325.873,19.852,22.605,4,11.786,11.786,0
1.103,209.651,46.460,-324.695,19.882,22.465,4,13.941,13.941,0
1.203,208.017,46.567,-323.485,20.603,22.678,4,16.130,16.130,0
1.303,206.318,46.657,-322.241,21.310,25.675,4,18.347,18.347,0
1.403,204.542,46.721,-320.982,22.000,30.000,4,20.462,20.462,0
1.504,202.673,46.749,-319.733,22.668,27.293,4,22.712,22.712,0
1.604,200.700,46.731,-318.523,23.317,30.000,3,24.943,24.943,0
1.704,198.616,46.657,-317.374,23.960,30.000,4,27.195,27.195,0
1.804,196.423,46.539,-316.303,24.594,30.000,4,29.569,29.569,0
1.905,194.122,46.376,-315.319,25.234,30.000,4,32.024,32.024,0
2.005,191.720,46.171,-314.427,25.881,30.000,4,34.561,34.561,0
2.105,189.223,45.922,-313.619,26.537,30.000,3,37.161,37.161,0
2.205,186.639,45.625,-312.889,27.203,30.000,4,39.826,39.826,0
2.306,183.975,45.284,-312.226,27.871,30.000,4,42.538,42.538,0
2.406,181.234,44.903,-311.618,28.535,30.000,4,45.317,45.317,0
2.506,178.430,44.482,-311.056,29.050,30.000,4,48.149,48.149,0
