time,speed,travel,x,y,z,grounded,lift,torque,contact
0.006,23.774,0.475,-630.212,8.342,-149.585,4,7.780,0.042,""
0.026,23.782,0.951,-630.220,8.341,-149.109,4,8.304,0.006,""
0.046,23.788,1.427,-630.228,8.339,-148.634,4,8.796,0.018,""
0.066,23.794,1.902,-630.235,8.337,-148.158,4,9.246,0.031,""
0.086,23.800,2.378,-630.243,8.335,-147.682,4,9.643,0.040,""
0.106,23.805,2.854,-630.251,8.333,-147.206,4,9.979,0.043,""
0.126,23.810,3.330,-630.259,8.331,-146.730,4,10.252,0.043,""
0.146,23.814,3.807,-630.267,8.329,-146.254,4,10.465,0.041,""
0.166,23.818,4.283,-630.275,8.328,-145.778,4,10.622,0.037,""
0.186,23.821,4.759,-630.283,8.327,-145.302,4,10.726,0.034,""
0.206,23.825,5.236,-630.291,8.326,-144.825,4,10.783,0.030,""
0.226,23.828,5.712,-630.299,8.326,-144.349,4,10.799,0.026,""
0.246,23.830,6.189,-630.306,8.326,-143.872,4,10.783,0.021,""
0.266,23.833,6.665,-630.314,8.327,-143.396,4,10.739,0.018,""
0.286,23.835,7.142,-630.322,8.328,-142.919,4,10.674,0.016,""
0.306,23.837,7.619,-630.330,8.329,-142.442,4,10.593,0.012,""
0.326,23.839,8.096,-630.338,8.331,-141.966,4,10.503,0.010,""
0.346,23.841,8.572,-630.346,8.333,-141.489,4,10.407,0.008,""
0.366,23.842,9.049,-630.354,8.335,-141.012,4,10.308,0.007,""
0.386,23.844,9.526,-630.362,8.337,-140.535,4,10.210,0.005,""
0.406,23.845,10.003,-630.369,8.339,-140.059,4,10.117,0.003,""
0.426,23.847,10.480,-630.377,8.342,-139.582,4,10.030,0.002,""
0.446,23.848,10.957,-630.385,8.344,-139.105,4,9.951,0.002,""
0.466,23.849,11.434,-630.393,8.346,-138.628,4,9.879,0.001,""
0.486,23.850,11.911,-630.401,8.349,-138.151,4,9.817,0.001,""
0.506,23.851,12.388,-630.409,8.351,-137.674,4,9.765,0.001,""
0.526,23.852,12.865,-630.417,8.354,-137.197,4,9.722,0.001,""
0.546,23.853,13.342,-630.424,8.356,-136.720,4,9.687,0.001,""
0.566,23.853,13.819,-630.432,8.358,-136.243,4,9.661,0.001,""
0.586,23.854,14.296,-630.440,8.361,-135.766,4,9.644,0.001,""
0.606,23.855,14.773,-630.448,8.363,-135.289,4,9.634,0.001,""
0.626,23.855,15.250,-630.456,8.365,-134.812,4,9.629,0.001,""
0.646,23.856,15.727,-630.464,8.367,-134.335,4,9.630,0.001,""
0.666,23.856,16.204,-630.472,8.369,-133.858,4,9.636,0.001,""
0.686,23.857,16.681,-630.480,8.371,-133.381,4,9.645,0.001,""
0.706,23.857,17.159,-630.487,8.373,-132.904,4,9.657,0.001,""
0.726,23.858,17.636,-630.495,8.374,-132.427,4,9.671,0.001,""
0.746,23.858,18.113,-630.503,8.376,-131.950,4,9.686,0.001,""
0.766,23.858,18.590,-630.511,8.378,-131.473,4,9.703,0.001,""
0.786,23.859,19.067,-630.519,8.379,-130.996,4,9.719,0.001,""
0.806,23.859,19.544,-630.527,8.381,-130.518,4,9.735,0.001,""
0.826,23.859,20.022,-630.535,8.383,-130.041,4,9.751,0.001,""
0.846,23.859,20.499,-630.543,8.384,-129.564,4,9.765,0.001,""
0.866,23.860,20.976,-630.550,8.386,-129.087,4,9.779,0.001,""
0.886,23.860,21.453,-630.558,8.387,-128.610,4,9.791,0.001,""
0.906,23.860,21.930,-630.566,8.389,-128.133,4,9.801,0.001,""
0.926,23.860,22.408,-630.574,8.390,-127.656,4,9.811,0.001,""
0.946,23.860,22.885,-630.582,8.392,-127.178,4,9.818,0.001,""
0.966,23.861,23.362,-630.590,8.394,-126.701,4,9.824,0.001,""
0.986,23.861,23.839,-630.598,8.395,-126.224,4,9.829,0.001,""
1.006,23.861,24.316,-630.605,8.397,-125.747,4,9.833,0.001,""
1.026,23.861,24.794,-630.613,8.398,-125.270,4,9.835,0.001,""
1.046,23.861,25.271,-630.621,8.400,-124.793,4,9.836,0.001,""
1.066,23.861,25.748,-630.629,8.401,-124.316,4,9.837,0.001,""
1.086,23.861,26.225,-630.637,8.403,-123.838,4,9.837,0.001,""
1.106,23.861,26.703,-630.645,8.405,-123.361,4,9.836,0.001,""
1.126,23.861,27.180,-630.653,8.406,-122.884,4,9.834,0.001,""
1.146,23.861,27.657,-630.661,8.408,-122.407,4,9.832,0.001,""
1.166,23.862,28.134,-630.668,8.410,-121.930,4,9.830,0.001,""
1.186,23.862,28.611,-630.676,8.411,-121.453,4,9.828,0.001,""
1.206,23.862,29.089,-630.684,8.413,-120.975,4,9.826,0.001,""
1.226,23.862,29.566,-630.692,8.415,-120.498,4,10.408,0.001,""
1.246,23.862,30.043,-630.700,8.417,-120.021,4,10.355,0.064,""
1.266,23.862,30.520,-630.708,8.419,-119.544,4,10.331,0.106,""
1.286,23.861,30.997,-630.716,8.422,-119.068,4,10.315,0.132,""
1.306,23.861,31.474,-630.723,8.425,-118.591,4,10.294,0.146,""
1.326,23.861,31.951,-630.731,8.428,-118.114,4,10.848,0.151,""
1.346,23.860,32.428,-630.739,8.431,-117.636,4,10.637,0.087,""
1.366,23.860,32.905,-630.747,8.435,-117.159,4,10.395,0.041,""
1.386,23.860,33.383,-630.755,8.439,-116.682,4,10.147,0.010,""
1.406,23.859,33.860,-630.763,8.443,-116.205,4,9.912,0.011,""
1.426,23.859,34.337,-630.771,8.446,-115.728,4,9.703,0.024,""
1.446,23.859,34.814,-630.779,8.450,-115.250,4,9.527,0.032,""
1.466,23.859,35.292,-630.787,8.454,-114.773,4,9.386,0.035,""
1.486,23.859,35.769,-630.794,8.457,-114.296,4,9.282,0.035,""
1.506,23.859,36.246,-630.802,8.460,-113.819,4,9.213,0.034,""
1.526,23.859,36.723,-630.810,8.463,-113.342,4,9.175,0.031,""
1.546,23.859,37.201,-630.818,8.466,-112.865,4,9.165,0.028,""
1.566,23.859,37.678,-630.826,8.468,-112.387,4,9.178,0.024,""
1.586,23.859,38.155,-630.834,8.470,-111.910,4,9.210,0.021,""
1.606,23.859,38.632,-630.841,8.472,-111.433,4,9.258,0.018,""
1.626,23.860,39.110,-630.849,8.473,-110.956,4,9.316,0.015,""
1.646,23.860,39.587,-630.857,8.475,-110.479,4,9.398,0.024,""
1.666,23.860,40.064,-630.865,8.476,-110.002,4,9.520,0.042,""
1.686,23.860,40.541,-630.873,8.478,-109.525,4,9.682,0.054,""
1.706,23.860,41.018,-630.881,8.479,-109.048,4,9.880,0.058,""
1.726,23.860,41.495,-630.889,8.481,-108.571,4,10.111,0.052,""
1.746,23.860,41.972,-630.897,8.482,-108.094,4,10.378,0.042,""
1.766,23.860,42.449,-630.905,8.484,-107.617,4,10.695,0.029,""
1.786,23.860,42.926,-630.913,8.487,-107.140,4,11.074,0.089,""
1.806,23.859,43.403,-630.921,8.490,-106.663,4,11.492,0.120,""
1.826,23.858,43.879,-630.929,8.494,-106.187,4,11.926,0.155,""
1.846,23.857,44.356,-630.937,8.499,-105.710,4,12.361,0.191,""
1.866,23.856,44.832,-630.946,8.506,-105.234,4,12.784,0.228,""
1.886,23.855,45.309,-630.954,8.513,-104.758,4,13.182,0.263,""
1.906,23.853,45.785,-630.963,8.523,-104.282,4,13.542,0.297,""
1.926,23.851,46.261,-630.972,8.533,-103.806,4,13.856,0.250,""
1.946,23.849,46.737,-630.981,8.546,-103.330,4,14.122,0.283,""
1.966,23.847,47.213,-630.990,8.560,-102.854,4,14.344,0.316,""
1.986,23.845,47.688,-631.000,8.576,-102.378,4,14.509,0.351,""
2.006,23.842,48.164,-631.009,8.594,-101.903,4,14.622,0.391,""
2.026,23.839,48.639,-631.019,8.614,-101.428,4,14.682,0.324,""
2.046,23.836,49.115,-631.030,8.636,-100.952,4,14.713,0.381,""
2.066,23.832,49.590,-631.040,8.660,-100.478,4,14.691,0.441,""
2.086,23.829,50.065,-631.052,8.686,-100.003,4,14.626,0.504,""
2.106,23.825,50.539,-631.063,8.714,-99.528,4,14.551,0.572,""
2.126,23.821,51.014,-631.075,8.743,-99.054,4,14.462,0.645,""
2.146,23.816,51.488,-631.087,8.775,-98.580,4,14.367,0.829,""
2.166,23.812,51.962,-631.100,8.808,-98.106,4,14.218,0.895,""
2.186,23.807,52.436,-631.112,8.842,-97.632,4,14.016,0.970,""
2.206,23.802,52.910,-631.126,8.879,-97.158,4,13.792,1.049,""
2.226,23.797,53.384,-631.140,8.916,-96.685,4,13.590,1.315,""
2.246,23.792,53.857,-631.155,8.955,-96.211,4,13.433,1.382,"Takeoff - 40m x 6m, 6.2m rise:(-0.10, 0.99, -0.06)"
2.266,23.777,54.330,-631.171,8.997,-95.739,4,13.306,1.453,"Takeoff - 40m x 6m, 6.2m rise:(-0.11, 0.99, -0.06)"
2.286,23.758,54.800,-631.188,9.042,-95.269,4,12.863,1.818,"Takeoff - 40m x 6m, 6.2m rise:(-0.12, 0.99, -0.07)"
2.306,23.748,55.270,-631.207,9.089,-94.799,4,12.534,2.259,"Takeoff - 40m x 6m, 6.2m rise:(-0.14, 0.99, -0.08)"
2.326,23.736,55.740,-631.226,9.139,-94.329,4,12.663,2.338,"Takeoff - 40m x 6m, 6.2m rise:(-0.15, 0.99, -0.08)"
2.346,23.722,56.210,-631.244,9.190,-93.860,4,12.580,2.424,"Takeoff - 40m x 6m, 6.2m rise:(-0.17, 0.98, -0.09)"
2.366,23.705,56.679,-631.262,9.244,-93.391,4,12.288,2.438,"Takeoff - 40m x 6m, 6.2m rise:(-0.18, 0.98, -0.10)"
2.386,23.656,57.114,-631.283,9.336,-92.956,4,11.914,2.520,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.15)"
2.406,23.644,57.583,-631.300,9.395,-92.487,3,17.005,4.314,""
2.426,23.634,58.053,-631.317,9.456,-92.018,3,15.064,4.005,""
2.446,23.625,58.523,-631.335,9.518,-91.548,3,12.974,4.003,""
2.466,23.616,58.993,-631.354,9.580,-91.078,3,10.980,4.095,""
2.486,23.608,59.464,-631.375,9.642,-90.608,3,9.235,4.170,""
2.506,23.602,59.934,-631.396,9.703,-90.138,3,7.826,4.199,""
2.526,23.595,60.403,-631.418,9.763,-89.669,3,6.789,4.191,""
2.546,23.587,60.873,-631.440,9.821,-89.199,3,6.197,4.067,""
2.566,23.478,61.300,-631.476,9.925,-88.772,3,5.980,4.089,""
2.586,23.457,61.767,-631.497,9.988,-88.306,3,13.932,5.665,""
2.606,23.444,62.235,-631.515,10.053,-87.839,3,12.470,5.136,""
2.626,23.440,62.702,-631.532,10.119,-87.371,3,11.055,4.913,""
2.646,23.444,63.169,-631.545,10.186,-86.904,3,9.929,4.845,""
2.666,23.451,63.636,-631.557,10.253,-86.438,3,9.229,4.840,""
2.686,23.458,64.102,-631.568,10.320,-85.972,3,8.866,4.853,""
2.706,23.462,64.568,-631.579,10.386,-85.506,3,8.819,4.868,""
2.726,23.462,65.034,-631.592,10.451,-85.040,3,8.969,4.922,""
2.746,23.316,65.456,-631.615,10.563,-84.618,3,9.224,4.925,""
2.766,23.310,65.916,-631.633,10.638,-84.158,3,15.484,7.418,""
2.786,23.354,66.384,-631.660,10.766,-83.691,3,14.262,6.566,""
2.806,23.363,66.846,-631.682,10.839,-83.229,2,1.757,4.793,""
2.826,23.323,67.308,-631.705,10.910,-82.768,1,1.501,1.674,""
2.846,23.282,67.770,-631.728,10.977,-82.307,1,1.954,1.692,""
2.866,23.240,68.230,-631.751,11.040,-81.846,1,2.465,1.716,""
2.886,23.254,68.692,-631.774,11.102,-81.385,2,3.031,9.672,""
2.906,23.260,69.155,-631.796,11.161,-80.922,2,4.848,9.166,""
2.926,23.245,69.616,-631.821,11.221,-80.461,2,6.845,8.812,""
2.946,23.197,70.075,-631.850,11.281,-80.003,2,7.869,9.345,"Takeoff - 40m x 6m, 6.2m rise:(-0.63, 0.77, -0.14)"
2.966,23.169,70.532,-631.880,11.339,-79.546,2,8.424,10.537,"Takeoff - 40m x 6m, 6.2m rise:(-0.64, 0.76, -0.15)"
2.986,23.151,70.990,-631.910,11.397,-79.089,2,10.775,10.719,"Takeoff - 40m x 6m, 6.2m rise:(-0.65, 0.74, -0.16)"
3.006,23.135,71.448,-631.940,11.455,-78.631,2,13.348,10.802,"Takeoff - 40m x 6m, 6.2m rise:(-0.66, 0.73, -0.16)"
3.026,23.124,71.906,-631.969,11.513,-78.173,2,15.784,10.987,"Takeoff - 40m x 6m, 6.2m rise:(-0.68, 0.72, -0.17)"
3.046,23.099,72.365,-632.001,11.573,-77.715,2,18.016,11.304,"Takeoff - 40m x 6m, 6.2m rise:(-0.69, 0.70, -0.18)"
3.066,23.122,72.825,-632.035,11.643,-77.256,3,21.906,1.512,"Takeoff - 40m x 6m, 6.2m rise:(-0.71, 0.69, -0.18)"
3.086,6.090,72.970,-632.094,11.612,-77.111,3,17.154,1.617,"Takeoff - 40m x 6m, 6.2m rise:(-0.72, 0.67, -0.18)"
3.106,5.814,73.117,-632.145,11.586,-76.965,2,7.920,14.037,""
3.126,5.609,73.265,-632.191,11.566,-76.818,3,8.884,7.123,""
3.146,5.472,73.413,-632.230,11.553,-76.671,3,7.423,7.167,""
3.166,5.394,73.559,-632.264,11.545,-76.525,3,6.510,6.615,""
3.186,5.366,73.703,-632.290,11.544,-76.381,3,5.946,6.380,""
3.206,5.379,73.845,-632.310,11.548,-76.240,3,6.093,6.450,""
3.226,5.423,73.984,-632.323,11.557,-76.101,3,6.446,6.257,""
3.246,5.491,74.121,-632.330,11.572,-75.964,3,6.720,5.721,""
3.266,5.579,74.254,-632.332,11.593,-75.831,3,7.160,5.741,""
3.286,5.684,74.384,-632.329,11.621,-75.702,4,10.469,4.434,""
3.306,5.799,74.510,-632.323,11.655,-75.575,4,10.283,3.982,""
3.326,5.920,74.633,-632.313,11.697,-75.452,4,9.693,3.563,""
3.346,6.048,74.752,-632.299,11.744,-75.332,4,9.355,3.370,""
3.366,6.178,74.870,-632.282,11.797,-75.214,4,9.155,2.978,""
3.386,6.310,74.987,-632.263,11.855,-75.097,4,8.600,2.653,""
3.406,6.444,75.102,-632.243,11.917,-74.981,3,8.058,1.277,""
