time,speed,travel,x,y,z,grounded,lift,torque,contact
0.019,35.662,0.713,-627.016,8.192,-149.294,4,7.800,0.066,"Ground_80_320:(0.00, 1.00, 0.00)"
0.039,35.673,1.427,-627.028,8.191,-148.581,4,8.369,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.059,35.683,2.140,-627.040,8.189,-147.867,4,8.894,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.079,35.692,2.854,-627.052,8.187,-147.154,4,9.371,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.099,35.701,3.568,-627.063,8.185,-146.440,4,9.792,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.119,35.709,4.282,-627.075,8.183,-145.726,4,10.151,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.139,35.716,4.996,-627.087,8.182,-145.012,4,10.446,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.159,35.722,5.711,-627.099,8.181,-144.297,4,10.677,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.179,35.728,6.425,-627.110,8.180,-143.583,4,10.846,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.199,35.734,7.140,-627.122,8.180,-142.869,4,10.958,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.219,35.739,7.855,-627.134,8.180,-142.154,4,11.018,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.239,35.744,8.569,-627.146,8.180,-141.439,4,11.033,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.259,35.748,9.284,-627.158,8.182,-140.724,4,11.008,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.279,35.752,9.999,-627.169,8.183,-140.009,4,10.951,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.299,35.756,10.714,-627.181,8.185,-139.294,4,10.868,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.319,35.759,11.429,-627.193,8.188,-138.579,4,10.766,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.339,35.762,12.145,-627.205,8.190,-137.864,4,10.651,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.359,35.765,12.860,-627.216,8.193,-137.149,4,10.527,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.379,35.767,13.575,-627.228,8.197,-136.434,4,10.401,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.399,35.770,14.291,-627.240,8.200,-135.719,4,10.276,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.419,35.772,15.006,-627.252,8.204,-135.003,4,10.156,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.439,35.774,15.722,-627.264,8.207,-134.288,4,10.042,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
