time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,35.662,0.713,-623.817,8.192,-149.241,4,7.800,0.066,"Ground_80_320:(-0.01, 1.00, 0.00)"
0.040,35.673,1.427,-623.828,8.191,-148.528,4,8.369,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,35.683,2.140,-623.840,8.189,-147.815,4,8.894,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,35.692,2.854,-623.852,8.187,-147.101,4,9.371,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,35.701,3.568,-623.864,8.185,-146.387,4,9.792,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,35.709,4.282,-623.875,8.183,-145.673,4,10.151,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,35.716,4.996,-623.887,8.182,-144.959,4,10.446,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,35.722,5.711,-623.899,8.181,-144.245,4,10.677,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,35.728,6.425,-623.911,8.180,-143.530,4,10.846,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,35.734,7.140,-623.923,8.180,-142.816,4,10.958,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,35.739,7.855,-623.934,8.180,-142.101,4,11.018,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,35.744,8.569,-623.946,8.180,-141.386,4,11.033,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,35.748,9.284,-623.958,8.182,-140.672,4,11.008,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,35.752,9.999,-623.970,8.183,-139.957,4,10.951,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,35.756,10.714,-623.981,8.185,-139.242,4,10.868,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,35.759,11.429,-623.993,8.188,-138.527,4,10.766,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,35.762,12.145,-624.005,8.190,-137.812,4,10.651,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,35.765,12.860,-624.017,8.193,-137.096,4,10.527,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,35.767,13.575,-624.029,8.197,-136.381,4,10.401,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.400,35.770,14.291,-624.040,8.200,-135.666,4,10.276,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.420,35.772,15.006,-624.052,8.204,-134.951,4,10.156,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.440,35.774,15.722,-624.064,8.207,-134.235,4,10.042,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.460,35.776,16.437,-624.076,8.211,-133.520,4,9.939,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.480,35.777,17.153,-624.088,8.215,-132.804,4,9.846,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.500,35.779,17.868,-624.099,8.218,-132.089,4,9.765,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.520,35.780,18.584,-624.111,8.222,-131.373,4,9.697,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.540,35.782,19.299,-624.123,8.226,-130.658,4,9.642,0.005,"Ground_80_240:(0.00, 1.00, 0.00)"
0.560,35.783,20.015,-624.135,8.229,-129.942,4,9.598,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.580,35.784,20.731,-624.147,8.233,-129.227,4,9.566,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.600,35.785,21.446,-624.158,8.236,-128.511,4,9.545,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.620,35.786,22.162,-624.170,8.239,-127.796,4,9.534,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.640,35.787,22.878,-624.182,8.242,-127.080,4,9.531,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.660,35.788,23.594,-624.194,8.245,-126.364,4,9.535,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.680,35.789,24.309,-624.206,8.248,-125.649,4,9.546,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.700,35.789,25.025,-624.217,8.251,-124.933,4,9.562,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.720,35.790,25.741,-624.229,8.254,-124.217,4,9.582,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.740,35.791,26.457,-624.241,8.256,-123.501,4,9.604,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.760,35.791,27.173,-624.253,8.259,-122.786,4,9.629,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.780,35.792,27.888,-624.265,8.261,-122.070,4,9.654,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.800,35.792,28.604,-624.276,8.264,-121.354,4,9.679,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.820,35.793,29.320,-624.288,8.266,-120.639,4,9.704,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
