time,speed,signedSpeed,valid,grounded,timer,visible,rendered
0.000,0.000,0.000,False,0,0.000,False,False
0.008,0.000,0.000,False,0,0.000,False,False
0.017,0.360,0.000,False,4,0.000,False,False
0.036,0.717,-0.336,True,4,0.000,False,False
0.045,0.717,-0.336,True,4,0.000,False,False
0.053,0.717,-0.336,True,4,0.000,False,False
0.062,1.071,-0.684,True,4,0.000,False,False
0.070,1.072,-0.684,True,4,0.000,False,False
0.078,1.423,-1.031,True,4,0.000,False,False
0.087,1.423,-1.031,True,4,0.000,False,False
0.095,1.772,-1.379,True,4,0.000,False,False
0.103,1.772,-1.379,True,4,0.000,False,False
0.112,1.772,-1.379,True,4,0.000,False,False
0.120,2.117,-1.752,True,4,0.000,False,False
0.128,2.117,-1.752,True,4,0.000,False,False
0.137,2.460,-2.069,True,4,0.000,False,False
0.145,2.460,-2.069,True,4,0.000,False,False
0.158,2.800,-2.411,True,4,0.000,False,False
0.166,2.800,-2.411,True,4,0.000,False,False
0.174,2.800,-2.411,True,4,0.000,False,False
0.183,3.137,-2.759,True,4,0.000,False,False
0.191,3.137,-2.759,True,4,0.000,False,False
0.199,3.472,-3.094,True,4,0.020,False,False
0.208,3.472,-3.094,True,4,0.020,False,False
0.216,3.803,-3.430,True,4,0.040,False,False
0.224,3.803,-3.430,True,4,0.040,False,False
0.233,3.803,-3.430,True,4,0.040,False,False
0.241,4.132,-3.766,True,4,0.060,False,False
0.249,4.132,-3.766,True,4,0.060,False,False
0.258,4.459,-4.102,True,4,0.080,False,False
0.266,4.459,-4.102,True,4,0.080,False,False
0.274,4.459,-4.102,True,4,0.080,False,False
0.283,4.783,-4.431,True,4,0.100,False,False
0.292,4.783,-4.431,True,4,0.100,False,False
0.300,5.105,-4.761,True,4,0.120,False,False
0.308,5.105,-4.761,True,4,0.120,False,False
0.317,5.424,-5.084,True,4,0.140,False,False
0.325,5.424,-5.084,True,4,0.140,False,False
0.333,5.424,-5.084,True,4,0.140,False,False
0.342,5.742,-5.402,True,4,0.160,False,False
0.350,5.742,-5.402,True,4,0.160,False,False
0.358,6.057,-5.725,True,4,0.180,False,False
0.367,6.057,-5.725,True,4,0.180,False,False
0.375,6.370,-6.067,True,4,0.200,False,False
0.387,6.369,-6.067,True,4,0.200,False,False
0.396,6.680,-6.360,True,4,0.220,False,False
0.411,6.680,-6.360,True,4,0.220,False,False
0.420,6.989,-6.671,True,4,0.240,False,False
0.428,6.989,-6.671,True,4,0.240,False,False
0.436,7.296,-6.982,True,4,0.260,False,False
0.445,7.296,-6.982,True,4,0.260,False,False
0.453,7.296,-6.982,True,4,0.260,False,False
0.461,7.600,-7.288,True,4,0.280,False,False
0.470,7.600,-7.288,True,4,0.280,False,False
0.481,7.903,-7.593,True,4,0.300,False,False
0.489,7.903,-7.593,True,4,0.300,False,False
0.497,8.204,-7.898,True,4,0.320,False,False
0.506,8.204,-7.898,True,4,0.320,False,False
0.514,8.204,-7.898,True,4,0.320,False,False
0.523,8.503,-8.203,True,4,0.340,False,False
0.531,8.503,-8.203,True,4,0.340,False,False
0.539,8.800,-8.521,True,4,0.360,False,False
0.548,8.800,-8.521,True,4,0.360,False,False
0.556,9.096,-8.801,True,4,0.380,False,False
0.564,9.096,-8.801,True,4,0.380,False,False
0.573,9.096,-8.801,True,4,0.380,False,False
0.581,9.389,-9.094,True,4,0.400,False,False
0.589,9.389,-9.094,True,4,0.400,False,False
0.598,9.681,-9.387,True,4,0.420,False,False
0.606,9.681,-9.387,True,4,0.420,False,False
0.614,9.681,-9.387,True,4,0.420,False,False
0.623,9.971,-9.674,True,4,0.440,False,False
0.631,9.971,-9.674,True,4,0.440,False,False
0.640,10.259,-9.973,True,4,0.460,False,False
0.648,10.259,-9.973,True,4,0.460,False,False
0.656,10.546,-10.254,True,4,0.480,False,False
0.665,10.545,-10.254,True,4,0.480,False,False
0.673,10.545,-10.254,True,4,0.480,False,False
0.681,10.830,-10.535,True,4,0.500,False,False
0.690,10.830,-10.535,True,4,0.500,False,False
0.698,11.113,-10.815,True,4,0.520,False,False
0.706,11.113,-10.815,True,4,0.520,False,False
0.715,11.394,-11.096,True,4,0.540,False,False
0.723,11.394,-11.096,True,4,0.540,False,False
0.731,11.394,-11.096,True,4,0.540,False,False
0.740,11.673,-11.389,True,4,0.560,False,False
0.748,11.673,-11.389,True,4,0.560,False,False
0.756,11.951,-11.658,True,4,0.580,False,False
0.765,11.951,-11.658,True,4,0.580,False,False
0.773,11.951,-11.658,True,4,0.580,False,False
0.781,12.227,-11.938,True,4,0.600,False,False
0.790,12.227,-11.938,True,4,0.600,False,False
0.798,12.501,-12.213,True,4,0.620,False,False
0.807,12.501,-12.213,True,4,0.620,False,False
0.815,12.774,-12.488,True,4,0.640,False,False
0.824,12.774,-12.488,True,4,0.640,False,False
0.832,12.774,-12.488,True,4,0.640,False,False
0.841,13.045,-12.756,True,4,0.660,False,False
0.849,13.045,-12.756,True,4,0.660,False,False
0.858,13.314,-13.025,True,4,0.680,False,False
0.866,13.314,-13.025,True,4,0.680,False,False
0.874,13.582,-13.293,True,4,0.700,False,False
0.883,13.582,-13.293,True,4,0.700,False,False
0.891,13.582,-13.293,True,4,0.700,False,False
0.899,13.848,-13.556,True,4,0.720,False,False
0.908,13.848,-13.556,True,4,0.720,False,False
0.916,14.112,-13.818,True,4,0.740,False,False
0.924,14.112,-13.818,True,4,0.740,False,False
0.933,14.112,-13.818,True,4,0.740,False,False
0.941,14.375,-14.087,True,4,0.760,False,False
0.949,14.375,-14.087,True,4,0.760,False,False
0.958,14.636,-14.343,True,4,0.780,False,False
0.966,14.636,-14.343,True,4,0.780,False,False
0.975,14.895,-14.600,True,4,0.800,False,False
0.983,14.895,-14.600,True,4,0.800,False,False
0.991,14.895,-14.600,True,4,0.800,False,False
1.000,15.153,-14.850,True,4,0.820,False,False
1.008,15.153,-14.850,True,4,0.820,False,False
1.016,15.409,-15.125,True,4,0.840,False,False
1.025,15.409,-15.125,True,4,0.840,False,False
1.033,15.409,-15.125,True,4,0.840,False,False
1.042,15.664,-15.381,True,4,0.860,False,False
1.051,15.664,-15.381,True,4,0.860,False,False
1.059,15.917,-15.619,True,4,0.880,False,False
1.067,15.917,-15.619,True,4,0.880,False,False
1.076,16.168,-15.887,True,4,0.900,False,False
1.084,16.168,-15.887,True,4,0.900,False,False
1.092,16.168,-15.887,True,4,0.900,False,False
1.101,16.418,-16.138,True,4,0.920,False,False
1.109,16.418,-16.138,True,4,0.920,False,False
1.118,16.666,-16.382,True,4,0.940,False,False
1.128,16.666,-16.382,True,4,0.940,False,False
1.145,16.913,-16.614,True,4,0.960,False,False
1.154,16.913,-16.614,True,4,0.960,False,False
