elapsed,themeTime,voicePlaying,themeVolume,master,radioObjects
86.671,19.712,False,0.270,0,0
86.788,19.840,False,0.270,0,0
86.904,19.947,False,0.270,0,0
87.021,20.053,False,0.270,0,0
87.138,20.181,False,0.270,0,0
87.254,20.309,False,0.270,0,0
87.371,20.395,False,0.270,0,0
87.472,20.523,False,0.270,0,0
87.573,20.629,False,0.270,0,0
87.682,20.715,False,0.270,0,0
87.782,20.821,False,0.270,0,0
87.899,20.949,False,0.270,0,0
87.999,21.035,False,0.270,0,0
88.115,21.163,False,0.270,0,0
88.232,21.269,False,0.270,0,0
88.332,21.376,False,0.270,0,0
88.435,21.483,False,0.270,0,0
88.552,21.589,False,0.270,0,0
88.653,21.696,False,0.270,0,0
88.754,21.781,False,0.270,0,0
88.857,21.888,False,0.270,0,0
88.958,21.995,False,0.270,0,0
89.060,22.101,False,0.270,0,0
89.177,22.208,False,0.270,0,0
89.279,22.336,False,0.270,0,0
89.395,22.421,False,0.270,0,0
89.512,22.549,False,0.270,0,0
89.629,22.677,False,0.270,0,0
89.745,22.784,False,0.270,0,0
89.846,22.869,False,0.270,0,0
89.948,22.976,False,0.270,0,0
90.048,23.083,False,0.270,0,0
90.149,23.189,False,0.270,0,0
90.265,23.296,False,0.270,0,0
90.382,23.424,False,0.270,0,0
90.499,23.531,False,0.270,0,0
90.600,23.637,False,0.270,0,0
90.716,23.765,False,0.270,0,0
90.820,23.851,False,0.270,0,0
90.937,23.979,False,0.270,0,0
91.054,24.085,False,0.270,0,0
91.171,24.213,False,0.270,0,0
91.287,24.320,False,0.270,0,0
91.404,24.448,False,0.270,0,0
