time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.008,42.596,0.852,-627.018,8.192,-149.156,4,7.800,0.076,"Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.086;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.086;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.086;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.086;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.086;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.086;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.112;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.112;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.112;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.112;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.112;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.112;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.076;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.076;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.076;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.076;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.076;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.076;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.109;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.109;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.109;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.109;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.109;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.109;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.104;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.104;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.104;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.104;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.104;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.104;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.098;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.118;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.118;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.118;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.118;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.118;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.118;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.083;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.110;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.074;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.074;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.074;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.074;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.074;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.074;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.113;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.113;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.113;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.113;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.113;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.113;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.096;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.101;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.101;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.101;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.101;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.101;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.101;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.071;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.123;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.080;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=-0.0001 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0007 impulse=43.108;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0001 impulse=43.081;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.081;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0090 impulse=43.081;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0000 impulse=43.081;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0003 impulse=43.081;Ground_80_480:(0.048, 0.999, 0.000) separation=0.0006 impulse=43.081;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2591 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2509 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2509 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2591 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2509 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2540 impulse=0.000;",0.000,0.000,0.000,42.596,0.000,1.000,-39.148,-0.703,-0.042,42.590,0.000,0.005
0.028,42.595,1.704,-627.032,8.191,-148.304,4,8.409,0.047,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2552 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2473 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2473 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2552 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2473 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2474 impulse=0.000;",0.202,0.000,0.000,42.595,0.000,1.000,-38.296,-0.703,-0.069,42.590,0.000,0.008
0.048,42.595,2.556,-627.046,8.189,-147.452,4,8.969,0.023,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2507 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2431 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2431 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2507 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2431 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2449 impulse=0.000;",0.202,0.000,0.000,42.595,0.000,1.000,-37.444,-0.703,-0.086,42.589,0.000,0.010
0.068,42.594,3.407,-627.061,8.187,-146.600,4,9.477,0.004,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2457 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2387 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2387 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2457 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2387 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2429 impulse=0.000;",0.203,0.000,0.001,42.594,0.000,1.000,-36.593,-0.703,-0.093,42.588,0.020,0.012
0.088,42.593,4.259,-627.075,8.185,-145.749,4,9.923,0.011,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2407 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2342 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2342 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2407 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2342 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2348 impulse=0.000;",0.203,0.000,-0.002,42.594,0.000,1.000,-35.741,-0.702,-0.090,42.588,-0.040,0.013
0.108,42.593,5.111,-627.089,8.184,-144.897,4,10.300,0.022,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2356 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2297 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2297 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2356 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2297 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2324 impulse=0.000;",0.203,0.000,0.002,42.593,0.000,1.000,-34.889,-0.703,-0.081,42.587,0.052,0.013
0.128,42.592,5.963,-627.103,8.183,-144.045,4,10.607,0.029,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2307 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2254 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2255 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2307 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2261 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2261 impulse=0.000;",0.204,0.000,-0.003,42.592,0.000,1.000,-34.037,-0.702,-0.064,42.586,-0.069,0.013
0.148,42.591,6.815,-627.117,8.182,-143.194,4,10.844,0.035,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2262 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2215 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2215 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2262 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2215 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2230 impulse=0.000;",0.204,0.000,0.004,42.591,0.000,1.000,-33.185,-0.703,-0.044,42.585,0.082,0.013
0.168,42.590,7.666,-627.131,8.181,-142.342,4,11.013,0.038,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2221 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2180 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2180 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2221 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2182 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2208 impulse=0.000;",0.204,0.000,-0.004,42.590,0.000,1.000,-32.334,-0.702,-0.020,42.585,-0.099,0.013
0.188,42.590,8.518,-627.145,8.181,-141.491,4,11.119,0.039,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2184 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2149 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2149 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2184 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2149 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2156 impulse=0.000;",0.205,0.000,0.005,42.590,0.000,1.000,-31.482,-0.703,0.007,42.584,0.112,0.012
