time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow
6.019901,736.7311,85.27397,-120.5055,11.1524,4,0.9929783,0.4444573,0,2,0,0,84.7567
6.139901,738.0821,85.422,-120.5939,11.31748,4,0.9927202,0.02550583,0,2,0,0,84.91718
6.259901,739.4156,85.57843,-120.6996,10.97656,4,0.9924148,0,0,2,0,0,85.08382
6.3799,740.66,85.73589,-120.8406,10.14594,4,0.9921111,0,0.2255056,2,0,0,86.04399
6.4999,741.7886,85.88654,-121.0261,9.284813,4,0.9918283,0,0.1321299,2,0,0,86.08215
6.6199,742.7969,86.04168,-121.2418,8.116384,4,0.9866876,0,0.4565152,2,0,0,86.12218
6.7399,743.5062,86.57967,-121.3679,5.164318,4,0.9897306,0,1,2,0,0,86.14442
6.8599,743.8811,86.75675,-121.4522,2.211264,4,0.9846449,0,0.6450263,2,0,0,86.15839
6.9799,744.0352,86.79105,-121.4907,0.840174,2,0.984759,0,0.248254,2,0,0,86.16498
7.0999,744.0974,86.74367,-121.5111,0.2537481,4,0.9877494,0,0,2,0,0,86.16821
7.2199,744.1161,86.70644,-121.5168,0.03939747,4,0.9903452,0,0,2,0,0,86.16913
7.3399,744.119,86.68649,-121.5144,-0.03168668,4,0.9920805,0,0,2,0,0,86.16888
7.4599,744.2136,86.68034,-121.548,1.686854,4,0.9931234,1,0,2,0,0,86.1741
7.5799,744.5319,86.69302,-121.6759,3.682244,4,0.9936783,1,0,2,0,0,86.19344
7.6999,745.0583,86.72475,-121.9097,5.590259,4,0.9939891,1,0,2,0,0,86.22684
7.8199,745.7665,86.77591,-122.2776,7.397604,4,0.9940592,1,0,2,0,0,86.27332
7.9399,746.6153,86.84641,-122.8212,9.079333,4,0.9941822,0.9430588,0,2,0,0,86.34138
8.0599,747.5071,86.93291,-123.539,9.704211,4,0.9943298,0.2719025,0,2,0,0,86.42621
8.179899,748.3276,87.02789,-124.3807,9.810987,4,0.9945097,0.1573486,0,2,0,0,86.52013
8.2999,749.0418,87.12934,-125.3268,10.09365,4,0.9947025,1,0,2,0,0,86.6217
8.419899,749.6963,87.24828,-126.4723,11.639,4,0.9948676,1,0,2,0,0,86.74181
8.5399,750.2847,87.38879,-127.8511,13.12689,4,0.9950006,1,0,2,0,0,86.88321
8.659899,750.7734,87.54948,-129.4507,14.56471,4,0.9950956,1,0,2,0,0,87.04447
8.7799,751.1389,87.72868,-131.2547,15.96225,4,0.9951531,1,0,2,0,0,87.22459
8.899899,751.3707,87.92501,-133.2455,17.32643,4,0.9951748,1,0,2,0,0,87.42221
9.019899,751.4725,88.13766,-135.4071,18.65957,4,0.9951644,1,0,2,0,0,87.63664
9.1399,751.4603,88.36646,-137.7271,19.95986,4,0.9951237,1,0,2,0,0,87.86694
9.259899,751.3589,88.61169,-140.1971,21.22296,4,0.9950566,1,0,2,0,0,88.11407
9.3799,751.2041,88.87414,-142.8118,22.44341,4,0.9949581,1,0,2,0,0,88.37858
9.499899,751.0734,89.15527,-145.5696,23.60136,4,0.9948335,1,0,2,0,0,88.66119
9.6199,751.0341,89.45643,-148.4642,24.70736,4,0.9946744,1,0,2,0,0,88.96511
9.739899,751.1071,89.77853,-151.4865,25.77389,4,0.9944729,1,0,2,0,0,89.29134
9.8599,751.2888,90.1228,-154.6278,26.80343,4,0.9942154,1,0,2,0,0,89.6396
9.979898,751.5701,90.49078,-157.881,27.79526,4,0.993915,1,0,2,0,0,90.01201
10.0999,751.9437,90.88454,-161.2395,28.74856,4,0.9935474,1,0,2,0,0,90.41141
10.2199,752.4077,91.30683,-164.6965,29.66261,4,0.9930859,1,0,2,0,0,90.84103
10.3399,752.9645,91.76093,-168.2447,30.5373,4,0.9925321,1,0,2,0,0,91.3052
10.4599,753.6187,92.25089,-171.8706,31.23461,4,0.9917876,0.6764084,0,2,0,0,91.80385
10.5799,754.3676,92.77744,-175.5271,31.52005,4,0.9908314,0.4085602,0,2,0,0,92.3408
10.6999,755.2068,93.34359,-179.1785,31.62802,4,0.9896351,0.3066376,0,2,0,0,92.92886
10.8199,756.1322,93.95501,-182.8091,31.66537,4,0.9881009,0.2705368,0,2,0,0,93.55161
10.9399,757.1373,94.6189,-186.411,31.6735,4,0.9861894,0.2613205,0,2,0,0,94.23304
11.0599,758.2147,95.33795,-189.9813,31.66847,4,0.9841207,0.2641159,0,2,0,0,94.94708
11.1799,759.3573,96.10327,-193.5209,31.65747,4,0.9821593,0.2723587,0,2,0,0,95.698
11.2999,760.5596,96.89955,-197.0325,31.64449,4,0.9804655,0.2826752,0,2,0,0,96.46609
11.4199,761.8176,97.71333,-200.5194,31.63211,4,0.9790773,0.2927597,0,2,0,0,97.26003
11.5399,763.1282,98.53652,-203.9833,31.62149,4,0.977973,0.3015045,0,2,0,0,98.06577
11.6599,764.4891,99.36565,-207.4254,31.61294,4,0.9770994,0.3086197,0,2,0,0,98.87977
11.7799,765.899,100.1988,-210.8461,31.6067,4,0.9765152,0.3139938,0,2,0,0,99.70554
11.8999,767.3533,101.0331,-214.2476,31.60299,4,0.9761859,0.3171799,0,2,0,0,100.5271
12.0199,768.8467,101.865,-217.6325,31.60042,4,0.9760877,0.3193787,0,2,0,0,101.349
12.1399,770.3818,102.6902,-221.0006,31.5987,4,0.9762575,0.3208664,0,2,0,0,102.163
12.2599,771.9656,103.5037,-224.3492,31.59813,4,0.9767196,0.3215118,0,2,0,0,102.9633
12.3799,773.6073,104.2994,-227.6748,31.59907,4,0.9774717,0.3209671,0,2,0,0,103.7441
12.4999,775.316,105.0704,-230.9733,31.60185,4,0.978562,0.319017,0,2,0,0,104.5007
12.6199,777.1007,105.808,-234.2404,31.60723,4,0.9800962,0.3151031,0,2,0,0,105.2146
12.7399,778.9706,106.4999,-237.472,31.61623,4,0.9821644,0.3084503,0,2,0,0,105.8775
12.8599,780.9357,107.1251,-240.6648,31.63246,2,0.9853127,0.2971085,0,2,0,0,106.48
12.9799,783.0052,107.6608,-243.8126,31.6559,4,0.9888595,0.2779297,0,2,0,0,107.0303
13.0999,785.2123,108.145,-246.9381,32.41683,4,0.9904301,1,0,2,0,0,107.5369
13.2199,787.5894,108.6045,-250.0545,33.15274,4,0.9917105,1,0,2,0,0,108.004
13.3399,790.1497,109.0373,-253.1412,33.86436,4,0.9931293,1,0,2,0,0,108.4188
13.4599,792.9088,109.4245,-256.1744,34.55395,2,0.9946509,1,0,2,0,0,108.7855
13.5799,795.8214,109.7319,-259.0717,33.81212,4,0.9966277,0,0,2,0,0,109.1013
13.6999,798.8195,109.9682,-261.7382,33.45638,4,0.9974961,0.4129517,0,2,0,0,109.3651
13.8199,801.9166,110.1653,-264.172,32.14417,4,0.9979807,0,0.4163718,2,0,0,109.5909
13.9399,805.047,110.3396,-266.3158,31.62318,4,0.99836,1,0,2,0,0,109.7865
14.0599,808.2968,110.5056,-268.2292,31.16839,4,0.9986081,0,0.1337743,2,0,0,109.9708
14.1799,811.5796,110.6661,-269.8719,30.61339,4,0.9987697,1,0,2,0,0,110.1399
14.2999,815.027,110.8172,-271.3113,31.46149,4,0.9991149,1,0,2,0,0,110.2462
14.4199,818.6583,110.9226,-272.5578,32.2978,4,0.9995379,1,0,2,0,0,110.3088
14.5399,822.4563,110.9602,-273.6076,33.12943,4,0.9998326,1,0,3,0,0,110.3341
14.6599,826.4028,110.9389,-274.4704,33.97123,4,0.9999691,1,0,3,0,0,110.3303
14.7799,830.4794,110.882,-275.1865,34.81111,4,0.9999999,1,0,3,0,0,110.3013
14.8999,834.6729,110.8086,-275.7932,35.63367,4,0.9999785,1,0,3,0,0,110.2533
15.0199,838.9756,110.7278,-276.3085,36.43344,4,0.9999376,1,0,3,0,0,110.1897
15.1399,843.3818,110.642,-276.7397,37.20914,4,0.9998969,1,0,3,0,0,110.1177
15.2599,847.8859,110.5546,-277.0918,37.9598,4,0.9998782,1,0,3,0,0,110.052
15.3799,852.4825,110.4821,-277.3683,38.6824,4,0.9999275,1,0,3,0,0,110.04
15.4999,857.1671,110.4588,-277.5707,39.37402,4,0.9999837,1,0,3,0,0,110.04
15.6199,861.9358,110.482,-277.7046,40.03562,4,0.9999986,1,0,3,0,0,110.04
15.7399,866.7839,110.5187,-277.7791,40.66999,4,1,1,0,3,0,0,110.04
15.8599,871.7072,110.5432,-277.8042,41.28035,4,0.9999999,1,0,3,0,0,110.04
15.9799,876.7022,110.5502,-277.7908,41.86866,4,1,1,0,3,0,0,110.04
16.0999,881.7663,110.5469,-277.7497,42.43579,4,1,1,0,3,0,0,110.04
16.2199,886.8967,110.5415,-277.6916,42.98225,4,1,1,0,3,0,0,110.04
16.3399,892.0914,110.5383,-277.6331,43.50829,4,1,1,0,3,0,0,110.04
16.4599,897.3478,110.5376,-277.588,44.01466,4,1,1,0,3,0,0,110.04
16.5799,902.4721,110.5382,-277.5519,41.30951,4,1,0,1,3,0,0,110.04
16.6999,907.1945,110.5389,-277.4623,37.96033,4,1,0,1,3,0,0,110.04
16.8199,911.5165,110.5392,-277.2852,34.76458,4,1,0,0.8034267,3,0,0,110.04
16.9399,915.5504,110.5393,-277.0395,33.09711,4,1,0,0.3210421,3,0,0,110.04
17.0599,919.4523,110.5392,-276.7499,32.17541,4,1,0,0,3,0,0,110.04
17.1799,923.266,110.5391,-276.4435,31.89093,4,1,0.08933258,0,3,0,0,110.04
17.2999,927.0813,110.539,-276.1365,31.90015,4,1,0.08065338,0,3,0,0,110.04
17.4199,930.8986,110.539,-275.8472,31.90326,4,1,0.07761383,0,3,0,0,110.04
17.5399,934.7184,110.5391,-275.5888,31.90392,4,1,0.07688904,0,3,0,0,110.04
17.65989,938.5407,110.5391,-275.3693,31.90386,4,1,0.07689819,0,3,0,0,110.04
17.7799,942.3652,110.5391,-275.1922,31.90382,4,1,0.07694855,0,3,0,0,110.04
17.8999,946.1914,110.5391,-275.0576,31.90402,4,1,0.0768219,0,3,0,0,110.04
18.0199,950.0188,110.5391,-274.9629,31.90447,4,1,0.07649994,0,3,0,0,110.04
18.1399,953.847,110.5391,-274.9034,31.90504,4,1,0.07605743,0,3,0,0,110.04
18.2599,957.6756,110.5391,-274.8729,31.9058,4,1,0.07546081,0,3,0,0,110.04
18.3799,961.5043,110.5391,-274.8622,31.90636,4,1,0.07497253,0,3,0,0,110.04
18.4999,965.3331,110.5391,-274.864,31.90669,4,1,0.07467804,0,3,0,0,110.04
18.6199,969.1618,110.5391,-274.8741,31.90687,4,1,0.07452088,0,3,0,0,110.04
18.73989,972.9905,110.5391,-274.8893,31.90697,4,1,0.07443543,0,3,0,0,110.04
18.8599,976.8193,110.5391,-274.9071,31.90701,4,1,0.07439575,0,3,0,0,110.04
18.97989,980.648,110.5391,-274.9257,31.90703,4,1,0.07437592,0,3,0,0,110.04
19.0999,984.4767,110.5391,-274.9439,31.90704,4,1,0.07436829,0,3,0,0,110.04
19.21989,988.3055,110.5391,-274.9606,31.90704,4,1,0.07436676,0,3,0,0,110.04
19.3399,992.1342,110.5391,-274.9753,31.90703,4,1,0.07437134,0,3,0,0,110.04
19.4599,995.963,110.5391,-274.9876,31.90703,4,1,0.07437287,0,3,0,0,110.04
19.5799,999.7917,110.5391,-274.9974,31.90703,4,1,0.07437287,0,3,0,0,110.04
19.6999,1003.62,110.5391,-275.0047,31.90704,4,1,0.07437287,0,3,0,0,110.04
19.81989,1007.424,110.5391,-275.0099,31.34681,4,1,0,0.2740798,3,0,0,110.04
19.9399,1011.08,110.5392,-275.0129,29.75607,4,0.9999999,0,0.5292487,3,0,0,110.0472
20.05989,1014.554,110.5597,-275.0144,28.94075,4,0.9998644,1,0,3,0,0,110.1646
20.1799,1017.886,110.7721,-275.0152,27.13299,4,0.9962611,0,0.4893889,3,0,0,110.4134
20.29989,1021.014,111.1347,-275.0157,25.89101,4,0.9928185,0,0.2277555,3,0,0,110.768
20.4199,1024.011,111.5913,-275.0158,24.96449,4,0.9885947,0.06140289,0,3,0,0,111.2179
20.53989,1026.94,112.139,-275.0157,24.91158,4,0.9830622,0.2140778,0,3,0,0,111.7619
20.65989,1029.768,112.7651,-275.0157,23.56294,4,0.9768126,0,0,3,0,0,112.385
20.77989,1032.41,113.441,-275.0154,22.29885,4,0.9706213,0,0.3116393,3,0,0,113.0535
20.89989,1034.881,114.1504,-275.015,20.91059,4,0.964721,0,0.2909465,3,0,0,113.7546
21.0199,1037.195,114.8802,-275.0146,19.75682,4,0.9587947,0,0,3,0,0,114.4777
21.13989,1039.428,115.6446,-275.014,19.75092,4,0.952187,0.3916138,0,3,0,0,115.2361
21.2599,1041.666,116.4688,-275.0133,20.08744,4,0.9448134,0.5744675,0,3,0,0,116.0569
21.37989,1043.933,117.3636,-275.0124,20.56345,4,0.9364796,0.6612107,0,3,0,0,116.9487
21.4999,1046.233,118.3356,-275.0113,21.08517,4,0.9276062,0.7064331,0,3,0,0,117.9174
21.61989,1048.568,119.3874,-275.0101,21.61293,4,0.9186987,0.7328308,0,3,0,0,118.9652
21.73989,1050.876,120.492,-275.0089,20.80385,4,0.909443,0,0,3,0,0,120.0654
21.85989,1052.999,121.571,-275.0076,19.37758,4,0.9011077,0.0797699,0,3,0,0,121.1335
21.97989,1055.028,122.6588,-275.0063,19.16415,4,0.8926682,0.3676026,0,3,0,0,122.205
22.09989,1057.041,123.7859,-275.0052,19.38243,4,0.8839031,0.6341278,0,3,0,0,123.3173
22.21989,1059.075,124.9685,-275.0041,19.84125,4,0.8749141,0.7633118,0,3,0,0,124.4902
22.33989,1061.141,126.2164,-275.003,20.3602,4,0.8657666,0.7415436,0,3,0,0,125.7326
22.45989,1063.218,127.5209,-275.002,20.47197,4,0.8564462,0.3599869,0,3,0,0,127.033
22.5799,1065.247,128.8487,-275.0011,19.88952,4,0.8470129,0,0,3,0,0,128.3539
22.69989,1067.18,130.1658,-275.0005,19.18105,4,0.837627,0.1593475,0,3,0,0,129.6576
22.81989,1069.016,131.4651,-274.9999,18.4755,4,0.8284432,0.1269638,0,3,0,0,130.9377
22.93989,1070.787,132.7172,-274.9995,17.72128,0,0.8317612,0.1557816,0,3,0,0,120.9809
23.05989,1072.544,133.842,-274.9992,17.04035,0,0.8472698,0.296344,0,3,0,0,97.63606
23.17989,1074.3,134.8244,-274.9988,16.41177,0,0.8677369,0.5016357,0,3,0,0,74.30257
23.29989,1076.054,135.6642,-274.9984,15.84836,0,0.8911006,1,0,3,0,0,65.01051
23.41989,1077.806,136.3612,-274.9981,15.35876,0,0.9152938,1,0,3,0,0,65.01298
23.53989,1079.556,136.9152,-274.9977,14.9492,0,0.9384233,1,0,3,0,0,65.01545
23.65989,1081.303,137.326,-274.9973,14.62419,0,0.9589229,1,0,3,0,0,65.01691
23.77989,1083.046,137.5938,-274.997,14.38669,0,0.9756666,1,0,3,0,0,65.01925
23.89989,1084.785,137.7186,-274.9966,14.23778,0,0.9880286,1,0,3,0,0,65.02158
24.01989,1086.52,137.7008,-274.9962,14.17634,0,0.9958824,1,0,3,0,0,65.02255
24.13989,1088.25,137.5408,-274.9959,14.19868,0,0.9995441,1,0,3,0,0,65.02476
24.25989,1089.975,137.2391,-274.9955,14.29844,0,0.9996724,1,0,3,0,0,65.02695
24.37989,1091.693,136.7964,-274.9951,14.46658,0,0.9971439,1,0,3,0,0,65.01278
24.49989,1093.406,136.2131,-274.9948,14.69155,0,0.9929251,1,0,3,0,0,65.01375
24.61989,1095.113,135.49,-274.9944,14.95959,0,0.9879571,1,0,3,0,0,65.0147
24.73989,1096.813,134.6276,-274.994,15.25517,0,0.9830651,1,0,3,0,0,65.01566
24.85989,1098.508,133.6264,-274.9937,15.56136,0,0.9788992,1,0,3,0,0,65.01655
24.97989,1100.196,132.4868,-274.9933,15.86043,0,0.9759036,1,0,3,0,0,65.01749
25.09989,1101.878,131.2093,-274.993,16.13446,0,0.9743133,1,0,3,0,0,65.01846
25.21989,1103.555,129.7942,-274.9926,16.36605,0,0.9741715,1,0,3,0,0,65.01942
25.33989,1105.226,128.2418,-274.9922,16.53912,0,0.975361,1,0,3,0,0,65.02036
25.45989,1106.891,126.5524,-274.9919,16.63978,0,0.9776454,1,0,3,0,0,65.02132
25.57989,1108.551,124.7261,-274.9915,16.65706,0,0.9807131,1,0,3,0,0,65.02229
25.69989,1110.206,122.7633,-274.9911,16.58371,0,0.9842209,1,0,3,0,0,65.02322
25.81989,1111.857,120.6642,-274.9908,16.41665,0,0.9878331,1,0,3,0,0,65.02419
25.93989,1113.503,118.429,-274.9904,16.15728,0,0.9912535,1,0,3,0,0,65.02523
26.05989,1115.144,116.058,-274.99,15.81144,0,0.9942484,1,0,3,0,0,65.02616
26.17989,1116.781,113.5514,-274.9897,15.38912,0,0.9966598,1,0,3,0,0,65.02712
26.29989,1118.415,110.9096,-274.9893,14.90385,0,0.9984085,1,0,3,0,0,65.02809
26.41989,1120.045,108.1329,-274.9889,14.37188,0,0.9994896,1,0,3,0,0,65.02901
26.53989,1121.671,105.2216,-274.9886,13.81132,0,0.9999605,1,0,3,0,0,65.02998
26.65989,1123.294,102.176,-274.9882,13.24106,0,0.9999246,1,0,3,0,0,65.03093
26.77989,1124.913,98.99664,-274.9878,12.67989,0,0.9995139,1,0,3,0,0,65.03189
26.89989,1126.53,95.68372,-274.9875,12.14562,0,0.9988707,1,0,3,0,0,65.03282
27.01989,1128.143,92.23766,-274.9871,11.65437,0,0.9981319,1,0,3,0,0,65.03378
27.13989,1129.753,88.65879,-274.9867,11.21999,0,0.997417,1,0,3,0,0,65.03474
27.25989,1131.36,84.94748,-274.9864,10.85371,0,0.9968193,1,0,3,0,0,65.03567
27.37989,1132.964,81.10404,-274.986,10.56387,0,0.9964014,1,0,3,0,0,65.03662
27.49989,1134.565,77.12882,-274.9856,10.35584,0,0.996195,1,0,3,0,0,65.03758
27.61989,1136.163,73.02212,-274.9853,10.23205,0,0.9962035,1,0,3,0,0,65.03851
27.73989,1137.758,68.78423,-274.9849,10.1921,0,0.9964065,1,0,3,0,0,65.03946
27.85989,1139.363,65.37366,-275.4385,13.23366,4,0.9999954,1,0,3,0,0,65
27.97989,1140.991,65.37307,-276.0313,14.22126,4,0.9999996,1,0,3,0,0,65
28.09989,1142.81,65.44883,-276.206,15.75987,4,0.9999996,1,0,3,0,0,65
28.21989,1144.809,65.50366,-276.1756,17.27571,4,0.9999999,1,0,3,0,0,65
28.33989,1146.868,65.51965,-276.0451,16.43909,4,1,0,0.7971909,3,0,0,65
28.45989,1148.607,65.51311,-275.8841,13.19073,4,1,0,1,3,0,0,65
28.57989,1149.953,65.50262,-275.7307,9.921191,4,1,0,1,3,0,0,65
28.69989,1150.907,65.49689,-275.607,6.660897,4,1,0,1,3,0,0,65
28.81989,1151.474,65.49617,-275.5276,3.415726,4,1,0,0.9876117,3,0,0,65
28.93989,1151.725,65.49761,-275.4905,1.427283,4,1,0,0.412678,3,0,0,65
29.05989,1151.829,65.49904,-275.475,0.574273,4,1,0,0,3,0,0,65
29.17989,1151.868,65.49969,-275.4705,0.201552,4,0.9999996,0,0,3,0,0,65
29.29989,1151.881,65.4996,-275.4688,0.07045679,4,0.9999997,0,0,3,0,0,65
29.39989,1151.886,65.49944,-275.4684,0.02906793,4,0.9999999,0,0,3,0,0,65
29.51989,1151.888,65.49928,-275.4681,0.009933539,4,0.9999999,0,0,3,0,0,65
29.63989,1151.889,65.49918,-275.4681,0.003391289,4,1,0,0,3,0,0,65
29.73989,1151.889,65.49913,-275.4681,0.0013972,4,1,0,0,3,0,0,65
29.85989,1151.889,65.49909,-275.468,0.0004944904,4,1,0,0,3,0,0,65
29.97989,1151.889,65.49909,-275.468,0.0001833174,4,1,0,0,3,0,0,65
30.07989,1151.889,65.49909,-275.468,8.330621E-05,4,1,0,0,3,0,0,65
30.19989,1151.889,65.49909,-275.468,3.371963E-05,4,1,0,0,3,0,0,65
30.31989,1151.889,65.49909,-275.468,1.393806E-05,4,1,0,0,3,0,0,65
30.43989,1151.889,65.49909,-275.468,6.023358E-06,4,1,0,0,3,0,0,65
30.53989,1151.889,65.49909,-275.468,3.232878E-06,4,1,0,0,3,0,0,65
30.65989,1151.889,65.49909,-275.468,1.753865E-06,4,1,0,0,3,0,0,65
30.77989,1151.889,65.49909,-275.468,1.111907E-06,4,1,0,0,3,0,0,65
30.87989,1151.889,65.49909,-275.468,8.363307E-07,4,1,0,0,3,0,0,65
30.99989,1151.889,65.49909,-275.468,6.394264E-07,4,1,0,0,3,0,0,65
31.11989,1151.889,65.49909,-275.468,5.105878E-07,4,1,0,0,3,0,0,65
31.21989,1151.889,65.49909,-275.468,4.309731E-07,4,1,0,0,3,0,0,65
31.33989,1151.889,65.49909,-275.468,3.564798E-07,4,1,0,0,3,0,0,65
31.45989,1151.889,65.49909,-275.468,2.970779E-07,4,1,0,0,3,0,0,65
31.55989,1151.889,65.49909,-275.468,2.554779E-07,4,1,0,0,3,0,0,65
31.67989,1151.889,65.49909,-275.468,2.121707E-07,4,1,0,0,3,0,0,65
31.79989,1151.889,65.49909,-275.468,1.758994E-07,4,1,0,0,3,0,0,65
31.91989,1151.889,65.49909,-275.468,1.461355E-07,4,1,0,0,3,0,0,65
32.01989,1151.889,65.49909,-275.468,1.254957E-07,4,1,0,0,3,0,0,65
32.13989,1151.889,65.49909,-275.468,1.036616E-07,4,1,0,0,3,0,0,65
32.25989,1151.889,65.49909,-275.468,8.419485E-08,4,1,0,0,3,0,0,65
32.35989,1151.889,65.49909,-275.468,7.014125E-08,4,1,0,0,3,0,0,65
32.47989,1151.889,65.49909,-275.468,5.673594E-08,4,1,0,0,3,0,0,65
32.59989,1151.889,65.49909,-275.468,4.735437E-08,4,1,0,0,3,0,0,65
32.69989,1151.889,65.49909,-275.468,4.209753E-08,4,1,0,0,3,0,0,65
32.81989,1151.889,65.49909,-275.468,3.742231E-08,4,1,0,0,3,0,0,65
32.93989,1151.889,65.49909,-275.468,3.337352E-08,4,1,0,0,3,0,0,65
33.03989,1151.889,65.49909,-275.468,3.040269E-08,4,1,0,0,3,0,0,65
33.15989,1151.889,65.49909,-275.468,2.751351E-08,4,1,0,0,3,0,0,65
33.27989,1151.889,65.49909,-275.468,2.543717E-08,4,1,0,0,3,0,0,65
33.39989,1151.889,65.49909,-275.468,2.395124E-08,4,1,0,0,3,0,0,65
33.49989,1151.889,65.49909,-275.468,2.287057E-08,4,1,0,0,3,0,0,65
33.61989,1151.889,65.49909,-275.468,2.159868E-08,4,1,0,0,3,0,0,65
33.73989,1151.889,65.49909,-275.468,2.043198E-08,4,1,0,0,3,0,0,65
33.83989,1151.889,65.49909,-275.468,1.947273E-08,4,1,0,0,3,0,0,65
