time,station,travel,lateral,x,y,z,speed,up,water
455.52,69.64,23.43,5.24,492.21,84.66,-26.54,11.68,0.953,0.000
455.54,69.40,23.67,5.18,492.36,84.57,-26.71,11.69,0.951,0.000
455.56,69.16,23.91,5.12,492.52,84.48,-26.89,11.70,0.950,0.000
455.58,68.91,24.15,5.05,492.67,84.39,-27.07,11.72,0.948,0.000
455.60,68.67,24.40,4.98,492.83,84.29,-27.25,11.73,0.946,0.000
455.62,68.43,24.64,4.91,492.98,84.19,-27.43,11.74,0.944,0.000
455.64,68.19,24.88,4.84,493.14,84.08,-27.60,11.76,0.943,0.000
455.66,67.94,25.12,4.76,493.29,83.97,-27.78,11.78,0.941,0.000
455.68,67.70,25.37,4.68,493.44,83.86,-27.96,11.79,0.940,0.000
455.70,67.46,25.61,4.60,493.60,83.74,-28.14,11.81,0.939,0.000
455.72,67.21,25.85,4.51,493.75,83.62,-28.31,11.83,0.937,0.000
455.74,66.97,26.10,4.42,493.90,83.49,-28.49,11.84,0.936,0.000
455.76,66.73,26.34,4.33,494.05,83.37,-28.67,11.86,0.935,0.000
455.78,66.48,26.59,4.24,494.21,83.23,-28.84,11.88,0.934,0.000
455.80,66.24,26.83,4.14,494.36,83.10,-29.02,11.89,0.933,0.000
455.82,65.99,27.07,4.04,494.51,82.96,-29.20,11.91,0.933,0.000
455.84,65.75,27.32,3.94,494.66,82.81,-29.37,11.93,0.932,0.000
455.86,65.51,27.56,3.84,494.81,82.66,-29.55,11.94,0.932,0.000
455.88,65.26,27.80,3.73,494.97,82.51,-29.73,11.96,0.931,0.000
455.90,65.02,28.05,3.63,495.12,82.36,-29.90,11.97,0.931,0.000
455.92,64.77,28.29,3.52,495.27,82.20,-30.08,11.99,0.931,0.000
455.94,64.53,28.54,3.41,495.42,82.03,-30.25,12.00,0.931,0.000
455.96,64.28,28.78,3.31,495.57,81.87,-30.43,12.01,0.931,0.000
455.98,64.04,29.03,3.20,495.72,81.70,-30.60,12.03,0.931,0.000
456.00,63.79,29.27,3.09,495.87,81.52,-30.78,12.04,0.931,0.000
456.02,63.55,29.52,2.99,496.02,81.34,-30.95,12.05,0.931,0.000
456.04,63.30,29.76,2.89,496.17,81.16,-31.13,12.06,0.932,0.000
456.06,63.06,30.01,2.79,496.32,80.97,-31.30,12.06,0.932,0.000
456.08,62.81,30.25,2.69,496.47,80.78,-31.48,12.07,0.933,0.000
456.10,62.57,30.50,2.60,496.62,80.59,-31.65,12.08,0.933,0.000
456.12,62.32,30.74,2.52,496.77,80.39,-31.83,12.08,0.934,0.000
456.14,62.08,30.99,2.45,496.92,80.19,-32.00,12.05,0.937,0.000
456.16,61.83,31.23,2.39,497.07,80.00,-32.17,11.99,0.943,0.000
456.18,61.63,31.44,2.33,497.18,79.86,-32.34,11.31,0.972,0.000
456.20,61.41,31.66,2.28,497.30,79.71,-32.51,11.14,0.987,0.000
456.22,61.19,31.87,2.23,497.41,79.56,-32.68,11.03,0.995,0.000
456.24,60.98,32.09,2.15,497.49,79.46,-32.88,10.92,0.993,0.000
456.26,60.76,32.30,2.12,497.60,79.47,-33.07,10.37,0.995,0.000
456.28,60.55,32.51,2.07,497.68,79.47,-33.27,10.59,0.995,0.000
456.30,60.35,32.72,2.01,497.76,79.47,-33.48,10.79,0.994,0.000
456.32,60.14,32.93,1.94,497.83,79.47,-33.69,10.96,0.994,0.000
456.34,59.93,33.14,1.87,497.90,79.48,-33.90,11.11,0.994,0.000
456.36,59.72,33.35,1.80,497.97,79.50,-34.12,11.24,0.994,0.000
456.38,59.51,33.56,1.73,498.03,79.51,-34.34,11.35,0.994,0.000
456.40,59.30,33.77,1.65,498.09,79.52,-34.56,11.44,0.994,0.000
456.42,59.08,33.98,1.58,498.16,79.54,-34.79,11.51,0.994,0.000
456.44,58.87,34.20,1.52,498.22,79.55,-35.01,11.56,0.994,0.000
456.46,58.65,34.41,1.45,498.29,79.55,-35.24,11.61,0.994,0.000
456.48,58.43,34.63,1.39,498.36,79.56,-35.46,11.64,0.994,0.000
456.50,58.21,34.85,1.33,498.44,79.56,-35.68,11.66,0.994,0.000
456.52,57.99,35.08,1.28,498.51,79.56,-35.91,11.68,0.994,0.000
456.54,54.32,38.75,0.77,498.60,79.56,-36.13,11.69,0.994,0.000
456.56,54.53,38.53,0.75,498.69,79.55,-36.35,11.69,0.994,0.000
456.58,54.74,38.32,0.74,498.78,79.54,-36.56,11.69,0.995,0.000
456.60,54.95,38.11,0.74,498.87,79.53,-36.78,11.69,0.995,0.000
456.62,55.16,37.91,0.76,498.98,79.52,-36.99,11.68,0.995,0.000
456.64,55.36,37.70,0.80,499.09,79.50,-37.20,11.68,0.995,0.000
456.66,55.56,37.50,0.85,499.20,79.48,-37.41,11.67,0.995,0.000
456.68,55.76,37.31,0.91,499.32,79.46,-37.61,11.66,0.995,0.000
456.70,55.95,37.11,1.00,499.44,79.44,-37.81,11.65,0.995,0.000
456.72,56.14,36.92,1.09,499.57,79.42,-38.01,11.64,0.995,0.000
456.74,56.18,36.89,1.21,499.71,79.40,-38.20,11.63,0.996,0.000
456.76,56.18,36.89,1.36,499.85,79.38,-38.39,11.62,0.996,0.000
456.78,56.18,36.89,1.54,500.00,79.36,-38.57,11.61,0.996,0.000
456.80,56.18,36.89,1.73,500.15,79.34,-38.75,11.59,0.997,0.000
456.82,56.18,36.89,1.93,500.31,79.32,-38.92,11.58,0.997,0.000
456.84,56.18,36.89,2.15,500.47,79.30,-39.09,11.57,0.997,0.000
456.86,56.18,36.89,2.36,500.64,79.29,-39.25,11.56,0.998,0.000
456.88,56.18,36.89,2.58,500.81,79.27,-39.41,11.55,0.998,0.000
456.90,56.18,36.89,2.81,500.99,79.26,-39.56,11.54,0.998,0.000
456.92,56.18,36.89,3.03,501.17,79.25,-39.71,11.52,0.999,0.000
456.94,56.18,36.89,3.26,501.35,79.25,-39.85,11.51,0.999,0.000
456.96,56.18,36.89,3.49,501.54,79.24,-39.98,11.50,0.999,0.000
456.98,56.18,36.89,3.72,501.74,79.24,-40.11,11.49,0.999,0.000
457.00,56.18,36.89,3.95,501.93,79.24,-40.24,11.49,0.999,0.000
457.02,56.18,36.89,4.18,502.13,79.24,-40.35,11.48,1.000,0.000
457.04,56.18,36.89,4.41,502.34,79.24,-40.46,11.47,1.000,0.000
457.06,56.18,36.89,4.64,502.55,79.24,-40.57,11.46,1.000,0.000
457.08,56.18,36.89,4.86,502.76,79.25,-40.67,11.46,1.000,0.000
457.10,56.18,36.89,5.09,502.97,79.25,-40.76,11.45,1.000,0.000
457.12,56.18,36.89,5.32,503.19,79.26,-40.84,11.44,1.000,0.000
457.14,56.18,36.89,5.54,503.41,79.27,-40.92,11.44,1.000,0.000
457.16,56.18,36.89,5.77,503.63,79.27,-40.99,11.44,1.000,0.000
457.18,56.18,36.89,5.99,503.86,79.28,-41.05,11.43,1.000,0.000
457.20,56.18,36.89,6.21,504.08,79.29,-41.11,11.43,1.000,0.000
457.22,56.18,36.89,6.43,504.31,79.29,-41.16,11.43,1.000,0.000
457.24,56.18,36.89,6.65,504.54,79.30,-41.20,11.43,1.000,0.000
457.26,56.18,36.89,6.87,504.77,79.31,-41.23,11.42,1.000,0.000
457.28,56.18,36.89,7.08,505.00,79.31,-41.26,11.42,1.000,0.000
457.30,56.18,36.89,7.30,505.23,79.32,-41.28,11.42,1.000,0.000
457.32,56.18,36.89,7.38,505.27,79.31,-41.38,2.20,1.000,0.000
457.34,56.18,36.89,7.46,505.32,79.31,-41.47,1.58,1.000,0.000
457.36,56.18,36.89,7.49,505.31,79.30,-41.54,-1.12,1.000,0.000
457.38,56.18,36.89,7.52,505.31,79.30,-41.60,-0.83,1.000,0.000
457.40,56.18,36.89,7.54,505.31,79.30,-41.65,-0.59,1.000,0.000
457.42,56.18,36.89,7.56,505.31,79.30,-41.69,-0.44,1.000,0.000
457.44,56.18,36.89,7.58,505.32,79.29,-41.72,-0.31,1.000,0.000
457.46,56.18,36.89,7.60,505.32,79.29,-41.75,-0.20,1.000,0.000
457.48,56.18,36.89,7.61,505.32,79.29,-41.76,-0.11,1.000,0.000
457.50,56.18,36.89,7.62,505.33,79.30,-41.78,-0.03,1.000,0.000
457.52,56.18,36.89,7.63,505.33,79.30,-41.79,0.03,1.000,0.000
457.54,56.18,36.89,7.64,505.33,79.30,-41.80,0.08,1.000,0.000
457.56,56.18,36.89,7.64,505.34,79.30,-41.80,0.13,1.000,0.000
457.58,56.18,36.89,7.64,505.34,79.30,-41.80,0.15,1.000,0.000
457.60,56.18,36.89,7.65,505.34,79.30,-41.80,0.16,1.000,0.000
457.62,56.18,36.89,7.65,505.35,79.30,-41.80,0.20,1.000,0.000
457.64,56.18,36.89,7.65,505.35,79.31,-41.79,0.21,1.000,0.000
457.66,56.18,36.89,7.65,505.35,79.31,-41.79,0.22,1.000,0.000
457.68,56.18,36.89,7.65,505.36,79.31,-41.78,0.23,1.000,0.000
457.70,56.18,36.89,7.65,505.36,79.31,-41.78,0.26,1.000,0.000
457.72,56.18,36.89,7.65,505.37,79.31,-41.77,0.28,1.000,0.000
457.74,56.18,36.89,7.65,505.37,79.31,-41.76,0.30,1.000,0.000
457.76,56.18,36.89,7.65,505.38,79.31,-41.75,0.32,1.000,0.000
457.78,56.18,36.89,7.65,505.38,79.31,-41.75,0.34,1.000,0.000
457.80,56.18,36.89,7.65,505.38,79.31,-41.74,0.05,1.000,0.000
457.82,56.18,36.89,7.65,505.38,79.31,-41.74,0.01,1.000,0.000
457.84,56.18,36.89,7.65,505.38,79.31,-41.73,0.03,1.000,0.000
457.86,56.18,36.89,7.64,505.38,79.31,-41.73,0.00,1.000,0.000
457.88,56.18,36.89,7.65,505.38,79.31,-41.73,0.01,1.000,0.000
457.90,56.18,36.89,7.65,505.38,79.31,-41.73,0.01,1.000,0.000
457.92,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
457.94,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
457.96,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
457.98,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.00,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.02,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.04,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.06,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.08,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.10,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.12,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.14,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.16,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.18,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.20,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.22,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.24,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.26,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.28,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.30,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.32,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.34,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.36,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.38,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.40,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.42,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.44,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.46,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.48,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.50,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.52,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.54,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.56,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.58,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.60,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.62,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.64,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.66,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.68,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.70,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.72,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.74,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.76,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.78,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.80,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.82,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.84,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.86,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.88,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.90,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.92,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.94,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.96,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
458.98,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.00,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.02,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.04,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.06,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.08,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.10,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.12,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.14,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.16,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.18,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.20,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.22,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.24,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.26,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.28,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.30,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.32,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.34,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.36,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.38,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.40,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.42,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.44,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.46,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.48,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.50,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.52,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.54,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.56,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.58,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.60,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.62,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.64,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.66,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.68,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.70,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.72,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.74,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
459.76,56.18,36.89,7.65,505.38,79.31,-41.73,0.00,1.000,0.000
