time,station,travel,lateral,x,y,z,speed,up,water
445.52,13.06,8.06,0.69,485.89,81.85,-5.97,11.93,0.984,0.000
445.54,13.30,8.30,0.69,486.12,81.80,-5.98,11.86,0.985,0.000
445.56,13.54,8.54,0.69,486.36,81.76,-6.00,11.90,0.985,0.000
445.58,13.77,8.77,0.69,486.59,81.72,-6.01,11.84,0.985,0.000
445.60,14.01,9.01,0.69,486.82,81.68,-6.03,11.88,0.985,0.000
445.62,14.25,9.25,0.69,487.06,81.63,-6.04,11.93,0.985,0.000
445.64,14.49,9.49,0.69,487.29,81.59,-6.06,11.86,0.985,0.000
445.66,14.73,9.73,0.69,487.52,81.55,-6.07,11.90,0.985,0.000
445.68,14.96,9.96,0.69,487.76,81.51,-6.08,11.83,0.985,0.000
445.70,15.20,10.20,0.69,487.99,81.47,-6.10,11.88,0.985,0.000
445.72,15.44,10.44,0.69,488.23,81.43,-6.11,11.92,0.985,0.000
445.74,15.67,10.67,0.69,488.46,81.39,-6.13,11.85,0.985,0.000
445.76,15.91,10.91,0.69,488.69,81.35,-6.14,11.90,0.985,0.000
445.78,16.15,11.15,0.69,488.93,81.31,-6.16,11.94,0.985,0.000
445.80,16.39,11.39,0.69,489.16,81.27,-6.17,11.87,0.985,0.000
445.82,16.63,11.63,0.70,489.40,81.23,-6.19,11.91,0.985,0.000
445.84,16.86,11.86,0.70,489.63,81.19,-6.20,11.84,0.985,0.000
445.86,17.10,12.10,0.70,489.86,81.15,-6.22,11.89,0.985,0.000
445.88,17.34,12.34,0.70,490.10,81.11,-6.23,11.93,0.985,0.000
445.90,17.58,12.58,0.70,490.33,81.07,-6.25,11.85,0.985,0.000
445.92,17.82,12.82,0.70,490.56,81.03,-6.27,11.89,0.985,0.000
445.94,18.05,13.05,0.70,490.80,80.99,-6.29,11.93,0.985,0.000
445.96,18.29,13.29,0.70,491.03,80.95,-6.31,11.85,0.985,0.000
445.98,18.53,13.53,0.70,491.26,80.91,-6.34,11.88,0.985,0.000
446.00,18.77,13.77,0.70,491.50,80.87,-6.36,11.91,0.985,0.000
446.02,19.00,14.00,0.70,491.73,80.83,-6.39,11.82,0.985,0.000
446.04,19.24,14.24,0.71,491.96,80.79,-6.43,11.85,0.985,0.000
446.06,19.48,14.48,0.71,492.19,80.74,-6.46,11.87,0.985,0.000
446.08,19.72,14.72,0.71,492.43,80.70,-6.51,11.88,0.985,0.000
446.10,19.95,14.95,0.72,492.66,80.66,-6.55,11.88,0.985,0.000
446.12,20.19,15.19,0.73,492.89,80.62,-6.60,11.89,0.985,0.000
446.14,20.43,15.43,0.74,493.12,80.58,-6.66,11.89,0.985,0.000
446.16,20.66,15.66,0.75,493.35,80.54,-6.72,11.88,0.985,0.000
446.18,20.90,15.90,0.77,493.57,80.50,-6.78,11.88,0.985,0.000
446.20,21.13,16.13,0.80,493.80,80.46,-6.86,11.87,0.985,0.000
446.22,21.36,16.36,0.83,494.02,80.42,-6.93,11.86,0.985,0.000
446.24,21.59,16.59,0.87,494.24,80.38,-7.02,11.84,0.985,0.000
446.26,21.82,16.82,0.92,494.46,80.34,-7.11,11.83,0.985,0.000
446.28,22.04,17.04,0.98,494.68,80.30,-7.20,11.82,0.985,0.000
446.30,22.27,17.27,1.04,494.89,80.26,-7.30,11.81,0.985,0.000
446.32,22.49,17.49,1.11,495.10,80.22,-7.41,11.79,0.985,0.000
446.34,22.70,17.70,1.19,495.31,80.19,-7.52,11.78,0.985,0.000
446.36,22.92,17.92,1.28,495.52,80.15,-7.64,11.76,0.986,0.000
446.38,23.12,18.12,1.38,495.72,80.12,-7.77,11.75,0.986,0.000
446.40,25.34,20.34,1.38,495.91,80.09,-7.89,11.74,0.987,0.000
446.42,25.51,20.51,1.24,496.09,80.07,-8.03,11.62,0.991,0.000
446.44,25.69,20.69,1.11,496.28,80.06,-8.17,11.61,0.994,0.000
446.46,25.88,20.88,0.98,496.46,80.05,-8.31,11.60,0.996,0.000
446.48,26.06,21.06,0.87,496.63,80.04,-8.46,11.60,0.997,0.000
446.50,26.26,21.26,0.76,496.80,80.03,-8.62,11.59,0.998,0.000
446.52,26.45,21.45,0.67,496.97,80.03,-8.78,11.58,0.998,0.000
446.54,26.65,21.65,0.60,497.13,80.04,-8.94,11.56,0.999,0.000
446.56,26.85,21.85,0.54,497.29,80.04,-9.11,11.55,0.999,0.000
446.58,27.06,22.06,0.51,497.44,80.06,-9.28,11.54,0.998,0.000
446.60,27.27,22.27,0.50,497.59,80.07,-9.46,11.53,0.998,0.000
446.62,27.48,22.48,0.51,497.73,80.09,-9.64,11.53,0.998,0.000
446.64,27.69,22.69,0.54,497.87,80.12,-9.82,11.52,0.997,0.000
446.66,27.91,22.91,0.58,498.00,80.15,-10.01,11.52,0.996,0.000
446.68,28.13,23.13,0.62,498.12,80.18,-10.20,11.51,0.996,0.000
446.70,28.35,23.35,0.67,498.24,80.21,-10.39,11.51,0.995,0.000
446.72,28.58,23.58,0.72,498.36,80.25,-10.59,11.51,0.995,0.000
446.74,28.80,23.80,0.77,498.47,80.29,-10.79,11.51,0.994,0.000
446.76,29.03,24.03,0.81,498.57,80.34,-10.99,11.51,0.994,0.000
446.78,29.26,24.26,0.86,498.67,80.38,-11.20,11.51,0.994,0.000
446.80,29.48,24.48,0.90,498.77,80.42,-11.41,11.52,0.994,0.000
446.82,29.71,24.71,0.93,498.86,80.47,-11.62,11.52,0.993,0.000
446.84,29.94,24.94,0.96,498.94,80.51,-11.83,11.52,0.993,0.000
446.86,30.18,25.18,0.99,499.03,80.55,-12.04,11.53,0.993,0.000
446.88,30.41,25.41,1.01,499.10,80.60,-12.26,11.53,0.993,0.000
446.90,30.64,25.64,1.03,499.17,80.64,-12.47,11.54,0.993,0.000
446.92,30.87,25.87,1.05,499.24,80.68,-12.69,11.55,0.993,0.000
446.94,31.10,26.10,1.06,499.31,80.72,-12.91,11.55,0.993,0.000
446.96,31.33,26.33,1.07,499.37,80.75,-13.13,11.56,0.993,0.000
446.98,31.57,26.57,1.07,499.42,80.79,-13.36,11.57,0.993,0.000
447.00,31.80,26.80,1.07,499.48,80.82,-13.58,11.57,0.993,0.000
447.02,32.03,27.03,1.06,499.53,80.86,-13.80,11.58,0.993,0.000
447.04,32.26,27.26,1.06,499.57,80.89,-14.03,11.59,0.993,0.000
447.06,32.50,27.50,1.04,499.62,80.92,-14.26,11.60,0.993,0.000
447.08,32.73,27.73,1.03,499.66,80.95,-14.48,11.60,0.993,0.000
447.10,32.96,27.96,1.01,499.69,80.97,-14.71,11.61,0.993,0.000
447.12,33.19,28.19,0.99,499.72,81.00,-14.94,11.62,0.993,0.000
447.14,33.42,28.42,0.97,499.76,81.03,-15.17,11.63,0.993,0.000
447.16,33.65,28.65,0.95,499.78,81.05,-15.40,11.63,0.993,0.000
447.18,33.88,28.88,0.93,499.81,81.08,-15.63,11.64,0.993,0.000
447.20,34.11,29.11,0.90,499.83,81.11,-15.86,11.65,0.993,0.000
447.22,34.34,29.34,0.87,499.85,81.13,-16.09,11.65,0.993,0.000
447.24,34.57,29.57,0.85,499.87,81.16,-16.33,11.66,0.993,0.000
447.26,34.80,29.80,0.82,499.88,81.18,-16.56,11.67,0.993,0.000
447.28,35.03,30.03,0.80,499.90,81.20,-16.79,11.67,0.993,0.000
447.30,35.26,30.26,0.77,499.91,81.23,-17.02,11.68,0.993,0.000
447.32,35.49,30.49,0.75,499.92,81.25,-17.26,11.68,0.993,0.000
447.34,35.72,30.72,0.73,499.92,81.28,-17.49,11.69,0.994,0.000
447.36,35.94,30.94,0.71,499.93,81.30,-17.72,11.70,0.994,0.000
447.38,36.17,31.17,0.70,499.93,81.32,-17.96,11.70,0.995,0.000
447.40,36.40,31.40,0.68,499.93,81.34,-18.19,11.71,0.995,0.000
447.42,36.48,31.48,0.69,499.93,81.35,-18.43,11.72,0.996,0.000
447.44,36.72,31.72,0.73,499.93,81.37,-18.67,11.73,0.997,0.000
447.46,36.96,31.96,0.77,499.93,81.38,-18.91,11.74,0.997,0.000
447.48,37.19,32.19,0.80,499.93,81.39,-19.15,11.76,0.998,0.000
447.50,37.43,32.43,0.83,499.92,81.39,-19.39,11.77,0.999,0.000
447.52,37.67,32.67,0.86,499.92,81.39,-19.63,11.79,0.999,0.000
447.54,37.91,32.91,0.88,499.91,81.39,-19.87,11.80,0.999,0.000
447.56,38.15,33.15,0.90,499.90,81.39,-20.11,11.82,1.000,0.000
447.58,38.39,33.39,0.92,499.89,81.38,-20.35,11.84,1.000,0.000
447.60,38.63,33.63,0.93,499.88,81.37,-20.59,11.86,1.000,0.000
447.62,38.87,33.87,0.94,499.87,81.36,-20.83,11.88,0.999,0.000
447.64,39.11,34.11,0.95,499.86,81.34,-21.07,11.88,0.999,0.000
447.66,39.35,34.35,0.95,499.85,81.31,-21.31,11.89,0.998,0.000
447.68,39.60,34.60,0.95,499.84,81.29,-21.55,11.90,0.998,0.000
447.70,39.84,34.84,0.94,499.83,81.25,-21.79,11.92,0.997,0.000
447.72,40.08,35.08,0.93,499.82,81.22,-22.03,11.94,0.996,0.000
447.74,40.32,35.32,0.92,499.81,81.18,-22.27,11.96,0.996,0.000
447.76,40.57,35.57,0.90,499.80,81.14,-22.51,11.98,0.995,0.000
447.78,40.81,35.81,0.88,499.79,81.09,-22.75,12.00,0.994,0.000
447.80,41.05,36.05,0.85,499.78,81.04,-22.99,12.03,0.993,0.000
447.82,41.29,36.29,0.83,499.77,80.99,-23.23,11.94,0.992,0.000
447.84,41.53,36.53,0.80,499.76,80.94,-23.46,11.86,0.992,0.000
447.86,41.77,36.77,0.78,499.75,80.89,-23.69,11.89,0.992,0.000
447.88,42.00,37.00,0.75,499.73,80.84,-23.92,11.92,0.993,0.000
447.90,42.24,37.24,0.73,499.72,80.80,-24.16,11.84,0.993,0.000
447.92,42.48,37.48,0.71,499.70,80.75,-24.39,11.87,0.993,0.000
447.94,42.71,37.71,0.69,499.69,80.71,-24.62,11.91,0.993,0.000
447.96,42.95,37.95,0.68,499.67,80.67,-24.86,11.83,0.994,0.000
447.98,43.19,38.19,0.67,499.65,80.64,-25.09,11.86,0.994,0.000
448.00,43.42,38.42,0.66,499.64,80.61,-25.32,11.89,0.994,0.000
448.02,43.66,38.66,0.65,499.62,80.57,-25.56,11.92,0.994,0.000
448.04,43.90,38.90,0.65,499.60,80.55,-25.79,11.84,0.994,0.000
448.06,44.13,39.13,0.64,499.58,80.52,-26.03,11.87,0.994,0.000
448.08,44.37,39.37,0.64,499.56,80.50,-26.26,11.90,0.995,0.000
448.10,44.61,39.61,0.64,499.55,80.47,-26.50,11.82,0.995,0.000
448.12,44.84,39.84,0.64,499.53,80.45,-26.73,11.86,0.995,0.000
448.14,45.08,40.08,0.65,499.51,80.43,-26.97,11.89,0.995,0.000
448.16,45.32,40.32,0.65,499.49,80.41,-27.21,11.92,0.995,0.000
448.18,45.56,40.56,0.66,499.47,80.39,-27.44,11.83,0.995,0.000
448.20,45.79,40.79,0.66,499.45,80.37,-27.68,11.87,0.995,0.000
448.22,46.03,41.03,0.67,499.44,80.36,-27.91,11.90,0.995,0.000
448.24,46.27,41.27,0.67,499.42,80.34,-28.15,11.92,0.995,0.000
448.26,46.51,41.51,0.68,499.40,80.32,-28.39,11.84,0.995,0.000
448.28,46.74,41.74,0.68,499.38,80.30,-28.62,11.87,0.995,0.000
448.30,46.98,41.98,0.69,499.36,80.28,-28.86,11.90,0.995,0.000
448.32,47.22,42.22,0.69,499.35,80.26,-29.09,11.82,0.995,0.000
448.34,47.46,42.46,0.69,499.33,80.24,-29.33,11.86,0.995,0.000
448.36,47.69,42.69,0.70,499.31,80.22,-29.57,11.89,0.995,0.000
448.38,47.93,42.93,0.70,499.30,80.20,-29.80,11.91,0.995,0.000
448.40,48.17,43.17,0.70,499.28,80.18,-30.04,11.83,0.995,0.000
448.42,48.41,43.41,0.71,499.26,80.16,-30.27,11.86,0.995,0.000
448.44,48.64,43.64,0.71,499.25,80.13,-30.51,11.89,0.995,0.000
448.46,48.88,43.88,0.71,499.23,80.11,-30.75,11.92,0.995,0.000
448.48,49.12,44.12,0.71,499.21,80.09,-30.98,11.84,0.995,0.000
448.50,49.36,44.36,0.71,499.19,80.06,-31.22,11.87,0.995,0.000
448.52,49.59,44.59,0.71,499.17,80.04,-31.45,11.89,0.995,0.000
448.54,49.83,44.83,0.71,499.15,80.02,-31.69,11.92,0.995,0.000
448.56,50.07,45.07,0.71,499.13,79.99,-31.92,11.83,0.995,0.000
448.58,50.31,45.31,0.71,499.11,79.97,-32.16,11.85,0.995,0.000
448.60,50.54,45.54,0.71,499.08,79.94,-32.39,11.87,0.995,0.000
448.62,50.78,45.78,0.71,499.06,79.92,-32.63,11.88,0.995,0.000
448.64,51.02,46.02,0.71,499.02,79.89,-32.86,11.88,0.995,0.000
448.66,51.26,46.26,0.71,498.99,79.87,-33.10,11.88,0.995,0.000
448.68,51.49,46.49,0.71,498.95,79.84,-33.33,11.88,0.995,0.000
448.70,51.73,46.73,0.72,498.91,79.82,-33.57,11.87,0.995,0.000
448.72,51.97,46.97,0.72,498.86,79.79,-33.80,11.86,0.995,0.000
448.74,52.20,47.20,0.73,498.80,79.77,-34.03,11.85,0.995,0.000
448.76,52.44,47.44,0.75,498.74,79.74,-34.26,11.84,0.995,0.000
448.78,52.67,47.67,0.77,498.68,79.72,-34.49,11.82,0.995,0.000
448.80,52.91,47.91,0.79,498.61,79.70,-34.72,11.80,0.995,0.000
448.82,53.14,48.14,0.82,498.53,79.67,-34.94,11.79,0.995,0.000
448.84,53.36,48.36,0.86,498.45,79.65,-35.17,11.77,0.995,0.000
448.86,53.59,48.59,0.90,498.36,79.62,-35.39,11.76,0.995,0.000
448.88,53.81,48.81,0.95,498.27,79.60,-35.61,11.74,0.995,0.000
448.90,54.04,49.04,1.02,498.17,79.58,-35.82,11.72,0.995,0.000
448.92,54.26,49.26,1.08,498.07,79.56,-36.03,11.71,0.995,0.000
448.94,58.08,53.08,0.81,497.95,79.53,-36.24,11.69,0.995,0.000
448.96,57.99,52.99,0.72,497.84,79.51,-36.45,11.68,0.995,0.000
448.98,57.90,52.90,0.68,497.71,79.49,-36.65,11.67,0.995,0.000
449.00,57.83,52.83,0.72,497.58,79.47,-36.84,11.65,0.995,0.000
449.02,57.76,52.76,0.82,497.45,79.45,-37.04,11.64,0.995,0.000
449.04,57.70,52.70,0.97,497.31,79.43,-37.23,11.63,0.995,0.000
449.06,57.64,52.64,1.14,497.16,79.41,-37.41,11.62,0.995,0.000
449.08,57.59,52.59,1.33,497.01,79.39,-37.59,11.61,0.995,0.000
449.10,57.55,52.55,1.54,496.85,79.37,-37.77,11.60,0.995,0.000
449.12,57.52,52.52,1.75,496.69,79.36,-37.93,11.59,0.995,0.000
449.14,57.50,52.50,1.97,496.52,79.34,-38.10,11.58,0.996,0.000
449.16,57.48,52.48,2.19,496.35,79.32,-38.26,11.57,0.996,0.000
449.18,57.47,52.47,2.41,496.18,79.31,-38.41,11.56,0.996,0.000
449.20,57.46,52.46,2.64,495.99,79.30,-38.56,11.55,0.997,0.000
449.22,57.47,52.47,2.86,495.82,79.30,-38.69,11.36,0.999,0.000
449.24,57.44,52.44,3.04,495.70,79.33,-38.83,9.66,0.994,0.000
449.26,57.42,52.42,3.23,495.57,79.36,-38.96,9.70,0.987,0.000
449.28,57.43,52.43,3.38,495.45,79.42,-39.05,9.13,0.980,0.000
449.30,57.44,52.44,3.54,495.32,79.48,-39.14,8.77,0.971,0.000
449.32,57.47,52.47,3.70,495.20,79.55,-39.21,8.74,0.960,0.000
449.34,57.50,52.50,3.85,495.07,79.63,-39.28,8.81,0.948,0.000
449.36,57.54,52.54,4.01,494.94,79.71,-39.35,8.86,0.935,0.000
449.38,57.58,52.58,4.17,494.80,79.79,-39.40,8.91,0.921,0.000
449.40,57.62,52.62,4.32,494.67,79.88,-39.46,8.83,0.905,0.000
449.42,57.67,52.67,4.48,494.54,79.97,-39.52,8.84,0.889,0.000
449.44,57.72,52.72,4.63,494.41,80.07,-39.56,8.89,0.872,0.000
449.46,57.78,52.78,4.78,494.28,80.16,-39.61,8.95,0.855,0.000
449.48,57.84,52.84,4.93,494.14,80.26,-39.65,8.99,0.837,0.000
449.50,57.91,52.91,5.08,494.00,80.36,-39.68,9.06,0.819,0.000
449.52,57.98,52.98,5.23,493.86,80.45,-39.71,9.13,0.799,0.000
449.54,58.06,53.06,5.38,493.72,80.55,-39.74,9.19,0.779,0.000
449.56,58.13,53.13,5.53,493.58,80.64,-39.76,9.11,0.754,0.000
449.58,58.22,53.22,5.67,493.44,80.74,-39.78,9.13,0.728,0.000
449.60,58.30,53.30,5.81,493.30,80.84,-39.79,9.11,0.703,0.000
449.62,58.40,53.40,5.95,493.16,80.94,-39.79,9.11,0.683,0.000
449.64,58.49,53.49,6.08,493.03,81.06,-39.78,9.12,0.665,0.000
449.66,58.60,53.60,6.21,492.89,81.18,-39.77,9.16,0.651,0.000
449.68,58.70,53.70,6.34,492.77,81.30,-39.75,9.20,0.640,0.000
449.70,58.81,53.81,6.45,492.64,81.43,-39.72,9.24,0.630,0.000
449.72,58.93,53.93,6.57,492.53,81.57,-39.68,9.29,0.622,0.000
449.74,59.05,54.05,6.67,492.41,81.71,-39.63,9.36,0.614,0.000
449.76,59.17,54.17,6.78,492.30,81.85,-39.57,9.42,0.608,0.000
449.78,59.30,54.30,6.87,492.20,81.99,-39.51,9.50,0.602,0.000
449.80,59.44,54.44,6.97,492.09,82.13,-39.44,9.55,0.597,0.000
449.82,59.57,54.57,7.06,491.99,82.28,-39.36,9.62,0.592,0.000
449.84,59.71,54.71,7.14,491.89,82.42,-39.28,9.69,0.587,0.000
449.86,59.85,54.85,7.22,491.80,82.57,-39.18,9.78,0.582,0.000
449.88,60.00,55.00,7.30,491.70,82.71,-39.09,9.87,0.576,0.000
449.90,60.15,55.15,7.37,491.61,82.85,-38.98,9.96,0.570,0.000
449.92,60.31,55.31,7.44,491.51,82.99,-38.87,10.05,0.564,0.000
449.94,60.47,55.47,7.51,491.42,83.12,-38.75,10.14,0.558,0.000
449.96,60.64,55.64,7.57,491.33,83.26,-38.63,10.22,0.552,0.000
449.98,60.80,55.80,7.63,491.24,83.39,-38.50,10.30,0.547,0.000
450.00,60.97,55.97,7.68,491.15,83.52,-38.36,10.36,0.542,0.000
450.02,61.15,56.15,7.73,491.07,83.64,-38.22,10.43,0.538,0.000
450.04,61.32,56.32,7.77,490.98,83.77,-38.07,10.48,0.535,0.000
450.06,61.50,56.50,7.81,490.90,83.88,-37.92,10.54,0.533,0.000
450.08,61.69,56.69,7.85,490.82,84.00,-37.77,10.59,0.532,0.000
450.10,61.87,56.87,7.88,490.74,84.11,-37.60,10.63,0.532,0.000
450.12,62.05,57.05,7.90,490.67,84.22,-37.44,10.68,0.532,0.000
450.14,62.24,57.24,7.92,490.60,84.33,-37.27,10.72,0.533,0.000
450.16,62.43,57.43,7.93,490.53,84.42,-37.09,10.76,0.533,0.000
450.18,62.62,57.62,7.94,490.46,84.52,-36.91,10.80,0.534,0.000
450.20,62.81,57.81,7.94,490.40,84.61,-36.72,10.84,0.536,0.000
450.22,63.01,58.01,7.94,490.34,84.70,-36.53,10.88,0.537,0.000
450.24,63.20,58.20,7.93,490.28,84.78,-36.34,10.92,0.540,0.000
450.26,63.39,58.39,7.92,490.23,84.86,-36.14,10.96,0.543,0.000
450.28,63.59,58.59,7.90,490.18,84.93,-35.94,10.99,0.547,0.000
450.30,63.78,58.78,7.87,490.13,85.00,-35.74,11.03,0.551,0.000
450.32,63.98,58.98,7.84,490.08,85.06,-35.53,11.07,0.556,0.000
450.34,64.17,59.17,7.80,490.04,85.11,-35.32,11.10,0.561,0.000
450.36,64.37,59.37,7.76,490.00,85.17,-35.10,11.14,0.566,0.000
450.38,64.57,59.57,7.71,489.97,85.21,-34.88,11.18,0.571,0.000
450.40,64.76,59.76,7.65,489.93,85.25,-34.66,11.22,0.576,0.000
450.42,64.96,59.96,7.59,489.91,85.28,-34.44,11.25,0.580,0.000
450.44,65.15,60.15,7.52,489.88,85.31,-34.21,11.29,0.584,0.000
450.46,65.35,60.35,7.45,489.85,85.33,-33.98,11.34,0.588,0.000
450.48,65.54,60.54,7.37,489.83,85.34,-33.76,11.38,0.591,0.000
450.50,65.73,60.73,7.29,489.81,85.34,-33.52,11.43,0.594,0.000
450.52,65.92,60.92,7.19,489.80,85.34,-33.29,11.47,0.597,0.000
450.54,66.11,61.11,7.10,489.78,85.33,-33.06,11.53,0.599,0.000
450.56,66.30,61.30,7.00,489.77,85.32,-32.83,11.58,0.601,0.000
450.58,66.49,61.49,6.89,489.76,85.30,-32.59,11.63,0.602,0.000
450.60,66.67,61.67,6.78,489.75,85.27,-32.36,11.69,0.603,0.000
450.62,66.85,61.85,6.66,489.75,85.24,-32.13,11.74,0.604,0.000
450.64,67.04,62.04,6.54,489.74,85.20,-31.89,11.79,0.604,0.000
450.66,67.22,62.22,6.42,489.74,85.15,-31.66,11.82,0.604,0.000
450.68,67.40,62.40,6.29,489.74,85.11,-31.42,11.85,0.605,0.000
450.70,67.58,62.58,6.17,489.73,85.06,-31.19,11.88,0.605,0.000
450.72,67.76,62.76,6.04,489.73,85.00,-30.95,11.92,0.606,0.000
450.74,67.94,62.94,5.91,489.72,84.95,-30.72,11.96,0.606,0.000
450.76,68.12,63.12,5.78,489.72,84.88,-30.49,12.00,0.608,0.000
450.78,68.30,63.30,5.65,489.72,84.82,-30.25,12.05,0.610,0.000
450.80,68.48,63.48,5.51,489.71,84.75,-30.02,12.09,0.611,0.000
450.82,68.66,63.66,5.37,489.71,84.68,-29.78,12.14,0.613,0.000
450.84,68.84,63.84,5.24,489.71,84.60,-29.55,12.19,0.614,0.000
450.86,69.01,64.01,5.10,489.71,84.52,-29.31,12.25,0.614,0.000
450.88,69.19,64.19,4.95,489.71,84.44,-29.08,12.31,0.615,0.000
450.90,69.37,64.37,4.81,489.71,84.35,-28.84,12.37,0.616,0.000
450.92,69.54,64.54,4.67,489.71,84.26,-28.61,12.43,0.618,0.000
450.94,69.71,64.71,4.53,489.71,84.17,-28.38,12.38,0.618,0.000
450.96,69.88,64.88,4.39,489.71,84.08,-28.15,12.33,0.617,0.000
450.98,70.04,65.04,4.25,489.72,83.98,-27.93,12.28,0.614,0.000
451.00,70.20,65.20,4.11,489.73,83.88,-27.71,12.22,0.609,0.000
451.02,70.36,65.36,3.97,489.74,83.78,-27.49,12.16,0.603,0.000
451.04,70.51,65.51,3.84,489.75,83.68,-27.27,12.09,0.594,0.000
451.06,70.67,65.67,3.72,489.76,83.59,-27.05,12.01,0.584,0.000
451.08,70.82,65.82,3.60,489.77,83.49,-26.83,11.92,0.572,0.000
451.10,70.98,65.98,3.48,489.79,83.39,-26.61,11.83,0.558,0.000
451.12,71.13,66.13,3.38,489.80,83.30,-26.39,11.85,0.542,0.000
451.14,71.29,66.29,3.28,489.81,83.21,-26.17,11.85,0.525,0.000
451.16,71.45,66.45,3.20,489.82,83.12,-25.95,11.85,0.507,0.000
451.18,71.61,66.61,3.12,489.83,83.04,-25.72,11.84,0.488,0.000
