time,station,travel,lateral,x,y,z,speed,up,water
321.42,9.61,4.61,0.69,999.04,162.50,117.96,10.56,0.999,0.000
321.44,9.82,4.82,0.74,999.25,162.50,118.02,10.72,0.999,0.000
321.46,10.03,5.03,0.79,999.45,162.50,118.09,10.86,0.999,0.000
321.48,10.24,5.24,0.84,999.66,162.50,118.16,10.99,0.999,0.000
321.50,10.46,5.46,0.89,999.87,162.50,118.23,11.10,0.999,0.000
321.52,10.68,5.68,0.93,1000.09,162.50,118.29,11.20,0.999,0.000
321.54,10.90,5.90,0.98,1000.30,162.49,118.36,11.28,0.999,0.000
321.56,11.12,6.12,1.03,1000.52,162.49,118.44,11.36,0.999,0.000
321.58,11.35,6.35,1.08,1000.74,162.49,118.51,11.43,0.999,0.000
321.60,11.57,6.57,1.12,1000.96,162.48,118.58,11.49,0.999,0.000
321.62,11.80,6.80,1.17,1001.18,162.47,118.65,11.55,0.999,0.000
321.64,12.04,7.04,1.21,1001.41,162.46,118.72,11.60,0.999,0.000
321.66,12.27,7.27,1.25,1001.63,162.44,118.80,11.65,0.998,0.000
321.68,12.50,7.50,1.29,1001.86,162.43,118.87,11.70,0.998,0.000
321.70,12.74,7.74,1.32,1002.08,162.41,118.94,11.74,0.997,0.000
321.72,12.98,7.98,1.35,1002.31,162.38,119.02,11.78,0.996,0.000
321.74,13.22,8.22,1.38,1002.54,162.36,119.09,11.82,0.995,0.000
321.76,13.46,8.46,1.41,1002.76,162.33,119.17,11.84,0.994,0.000
321.78,13.70,8.70,1.43,1002.99,162.29,119.24,11.86,0.992,0.000
321.80,13.94,8.94,1.45,1003.22,162.26,119.31,11.88,0.991,0.000
321.82,14.18,9.18,1.46,1003.45,162.22,119.39,11.90,0.989,0.000
321.84,14.42,9.42,1.47,1003.67,162.17,119.46,11.93,0.987,0.000
321.86,14.67,9.67,1.48,1003.90,162.12,119.54,11.96,0.985,0.000
321.88,14.91,9.91,1.48,1004.13,162.07,119.61,12.00,0.983,0.000
321.90,15.16,10.16,1.48,1004.35,162.02,119.69,12.03,0.981,0.000
321.92,15.40,10.40,1.48,1004.58,161.96,119.76,12.07,0.979,0.000
321.94,15.65,10.65,1.47,1004.81,161.89,119.84,12.12,0.977,0.000
321.96,15.89,10.89,1.46,1005.03,161.82,119.91,12.16,0.974,0.000
321.98,16.14,11.14,1.44,1005.26,161.75,119.98,12.21,0.972,0.000
322.00,16.39,11.39,1.42,1005.48,161.68,120.06,12.26,0.970,0.000
322.02,16.64,11.64,1.40,1005.71,161.60,120.13,12.31,0.967,0.000
322.04,16.89,11.89,1.37,1005.93,161.51,120.21,12.36,0.965,0.000
322.06,17.14,12.14,1.34,1006.16,161.43,120.28,12.42,0.963,0.000
322.08,17.39,12.39,1.30,1006.38,161.34,120.35,12.47,0.961,0.000
322.10,17.64,12.64,1.26,1006.61,161.24,120.43,12.53,0.959,0.000
322.12,17.89,12.89,1.22,1006.83,161.14,120.50,12.59,0.956,0.000
322.14,18.15,13.15,1.17,1007.05,161.04,120.57,12.65,0.954,0.000
322.16,18.40,13.40,1.12,1007.28,160.93,120.65,12.72,0.952,0.000
322.18,18.65,13.65,1.07,1007.50,160.82,120.72,12.78,0.951,0.000
322.20,18.91,13.91,1.01,1007.72,160.71,120.79,12.85,0.949,0.000
322.22,19.16,14.16,0.95,1007.95,160.59,120.87,12.92,0.947,0.000
322.24,19.42,14.42,0.88,1008.17,160.47,120.94,12.98,0.945,0.000
322.26,19.67,14.67,0.82,1008.39,160.35,121.01,12.93,0.946,0.000
322.28,19.92,14.92,0.76,1008.61,160.23,121.08,12.86,0.948,0.000
322.30,20.17,15.17,0.69,1008.82,160.11,121.15,12.77,0.953,0.000
322.32,20.41,15.41,0.63,1009.03,160.00,121.23,12.68,0.957,0.000
322.34,20.66,15.66,0.58,1009.25,159.89,121.30,12.59,0.961,0.000
322.36,20.90,15.90,0.54,1009.47,159.79,121.37,12.51,0.964,0.000
322.38,21.15,16.15,0.51,1009.68,159.70,121.44,12.44,0.967,0.000
322.40,21.39,16.39,0.48,1009.90,159.62,121.52,12.36,0.968,0.000
322.42,21.63,16.63,0.46,1010.12,159.55,121.59,12.29,0.970,0.000
322.44,21.88,16.88,0.45,1010.35,159.48,121.67,12.22,0.971,0.000
322.46,22.12,17.12,0.45,1010.57,159.43,121.74,12.15,0.972,0.000
322.48,22.36,17.36,0.45,1010.79,159.37,121.82,12.09,0.973,0.000
322.50,22.60,17.60,0.45,1011.01,159.33,121.89,12.02,0.973,0.000
322.52,22.84,17.84,0.46,1011.23,159.28,121.97,11.95,0.974,0.000
322.54,23.07,18.07,0.48,1011.46,159.24,122.05,11.89,0.974,0.000
322.56,23.31,18.31,0.49,1011.68,159.21,122.12,11.94,0.974,0.000
322.58,23.55,18.55,0.51,1011.90,159.17,122.20,11.88,0.974,0.000
322.60,23.79,18.79,0.53,1012.13,159.13,122.28,11.94,0.974,0.000
322.62,24.03,19.03,0.55,1012.35,159.10,122.35,11.87,0.974,0.000
322.64,24.27,19.27,0.57,1012.57,159.07,122.43,11.93,0.974,0.000
322.66,24.50,19.50,0.59,1012.80,159.03,122.51,11.87,0.974,0.000
322.68,24.74,19.74,0.60,1013.02,158.99,122.59,11.92,0.974,0.000
322.70,24.98,19.98,0.62,1013.24,158.96,122.66,11.86,0.974,0.000
322.72,25.22,20.22,0.63,1013.46,158.92,122.74,11.92,0.974,0.000
322.74,25.45,20.45,0.65,1013.69,158.88,122.82,11.86,0.974,0.000
322.76,25.69,20.69,0.66,1013.91,158.83,122.89,11.91,0.974,0.000
322.78,25.93,20.93,0.67,1014.13,158.79,122.97,11.86,0.974,0.000
322.80,26.17,21.17,0.67,1014.35,158.74,123.05,11.91,0.974,0.000
322.82,26.40,21.40,0.68,1014.57,158.69,123.12,11.85,0.974,0.000
322.84,26.64,21.64,0.68,1014.79,158.64,123.20,11.91,0.974,0.000
322.86,26.88,21.88,0.69,1015.01,158.59,123.27,11.85,0.974,0.000
322.88,27.12,22.12,0.69,1015.23,158.54,123.35,11.91,0.974,0.000
322.90,27.35,22.35,0.69,1015.44,158.49,123.42,11.85,0.974,0.000
322.92,27.59,22.59,0.69,1015.66,158.43,123.50,11.91,0.974,0.000
322.94,27.83,22.83,0.69,1015.88,158.38,123.57,11.85,0.974,0.000
322.96,28.07,23.07,0.68,1016.10,158.32,123.65,11.90,0.974,0.000
322.98,28.30,23.30,0.68,1016.32,158.27,123.73,11.85,0.974,0.000
323.00,28.54,23.54,0.68,1016.54,158.21,123.80,11.90,0.974,0.000
323.02,28.78,23.78,0.68,1016.76,158.16,123.88,11.85,0.974,0.000
323.04,29.02,24.02,0.67,1016.97,158.10,123.95,11.90,0.974,0.000
323.06,29.25,24.25,0.67,1017.19,158.04,124.03,11.85,0.974,0.000
323.08,29.49,24.49,0.67,1017.41,157.99,124.10,11.90,0.974,0.000
323.10,29.73,24.73,0.66,1017.63,157.93,124.17,11.85,0.974,0.000
323.12,29.97,24.97,0.66,1017.85,157.87,124.25,11.90,0.974,0.000
323.14,30.20,25.20,0.66,1018.06,157.82,124.32,11.85,0.974,0.000
323.16,30.44,25.44,0.66,1018.28,157.76,124.40,11.90,0.974,0.000
323.18,30.68,25.68,0.65,1018.50,157.71,124.47,11.85,0.974,0.000
323.20,30.92,25.92,0.65,1018.72,157.65,124.55,11.90,0.974,0.000
323.22,31.15,26.15,0.65,1018.94,157.60,124.62,11.85,0.974,0.000
323.24,31.39,26.39,0.65,1019.16,157.54,124.70,11.90,0.974,0.000
323.26,31.63,26.63,0.65,1019.38,157.49,124.77,11.84,0.974,0.000
323.28,31.87,26.87,0.65,1019.60,157.43,124.85,11.90,0.974,0.000
323.30,32.10,27.10,0.65,1019.81,157.38,124.92,11.84,0.974,0.000
323.32,32.34,27.34,0.65,1020.03,157.33,124.99,11.90,0.974,0.000
323.34,32.58,27.58,0.65,1020.25,157.27,125.07,11.84,0.974,0.000
323.36,32.82,27.82,0.65,1020.47,157.22,125.14,11.90,0.974,0.000
323.38,33.05,28.05,0.65,1020.69,157.16,125.22,11.84,0.974,0.000
323.40,33.29,28.29,0.65,1020.91,157.11,125.29,11.90,0.974,0.000
323.42,33.53,28.53,0.65,1021.13,157.06,125.37,11.84,0.974,0.000
323.44,33.77,28.77,0.65,1021.35,157.00,125.44,11.90,0.974,0.000
323.46,34.00,29.00,0.65,1021.57,156.95,125.51,11.84,0.974,0.000
323.48,34.24,29.24,0.65,1021.79,156.90,125.59,11.90,0.974,0.000
323.50,34.48,29.48,0.65,1022.01,156.84,125.66,11.84,0.974,0.000
323.52,34.72,29.72,0.65,1022.23,156.79,125.74,11.90,0.974,0.000
323.54,34.95,29.95,0.65,1022.44,156.74,125.81,11.84,0.974,0.000
323.56,35.19,30.19,0.65,1022.66,156.69,125.88,11.90,0.974,0.000
323.58,35.43,30.43,0.65,1022.88,156.63,125.96,11.84,0.974,0.000
323.60,35.67,30.67,0.65,1023.10,156.58,126.03,11.90,0.974,0.000
323.62,35.90,30.90,0.65,1023.32,156.53,126.10,11.84,0.974,0.000
323.64,36.14,31.14,0.65,1023.54,156.47,126.18,11.90,0.974,0.000
323.66,36.38,31.38,0.65,1023.76,156.42,126.25,11.84,0.974,0.000
323.68,36.62,31.62,0.65,1023.98,156.36,126.33,11.90,0.974,0.000
323.70,36.85,31.85,0.65,1024.20,156.31,126.40,11.84,0.974,0.000
323.72,37.09,32.09,0.65,1024.42,156.26,126.47,11.90,0.974,0.000
323.74,37.33,32.33,0.65,1024.64,156.20,126.55,11.84,0.974,0.000
323.76,37.57,32.57,0.65,1024.86,156.15,126.62,11.90,0.974,0.000
323.78,37.80,32.80,0.65,1025.08,156.10,126.69,11.84,0.974,0.000
323.80,38.04,33.04,0.65,1025.30,156.04,126.77,11.90,0.974,0.000
323.82,38.28,33.28,0.65,1025.52,155.99,126.84,11.84,0.974,0.000
323.84,38.52,33.52,0.65,1025.74,155.94,126.91,11.90,0.974,0.000
323.86,38.75,33.75,0.65,1025.95,155.88,126.99,11.84,0.974,0.000
323.88,38.99,33.99,0.65,1026.17,155.83,127.06,11.90,0.974,0.000
323.90,39.23,34.23,0.65,1026.39,155.77,127.13,11.84,0.974,0.000
323.92,39.47,34.47,0.65,1026.61,155.72,127.21,11.90,0.974,0.000
323.94,39.70,34.70,0.65,1026.83,155.67,127.28,11.84,0.974,0.000
323.96,39.94,34.94,0.65,1027.05,155.61,127.35,11.90,0.974,0.000
323.98,40.18,35.18,0.65,1027.27,155.56,127.43,11.84,0.974,0.000
324.00,40.42,35.42,0.65,1027.49,155.51,127.50,11.90,0.974,0.000
324.02,40.65,35.65,0.65,1027.71,155.45,127.57,11.84,0.974,0.000
324.04,40.89,35.89,0.65,1027.93,155.40,127.65,11.90,0.974,0.000
324.06,41.13,36.13,0.65,1028.15,155.35,127.72,11.84,0.974,0.000
324.08,41.37,36.37,0.65,1028.37,155.29,127.79,11.90,0.974,0.000
324.10,41.60,36.60,0.65,1028.59,155.24,127.86,11.84,0.974,0.000
324.12,41.84,36.84,0.65,1028.81,155.18,127.94,11.90,0.974,0.000
324.14,42.08,37.08,0.65,1029.03,155.13,128.01,11.84,0.974,0.000
324.16,42.32,37.32,0.65,1029.25,155.08,128.09,11.90,0.974,0.000
324.18,42.55,37.55,0.65,1029.46,155.02,128.16,11.84,0.974,0.000
324.20,42.79,37.79,0.65,1029.68,154.97,128.23,11.90,0.974,0.000
324.22,43.03,38.03,0.65,1029.90,154.92,128.31,11.84,0.974,0.000
324.24,43.27,38.27,0.65,1030.12,154.86,128.38,11.90,0.974,0.000
324.26,43.50,38.50,0.65,1030.34,154.81,128.46,11.84,0.974,0.000
324.28,43.74,38.74,0.65,1030.56,154.75,128.53,11.90,0.974,0.000
324.30,43.98,38.98,0.65,1030.78,154.70,128.61,11.84,0.974,0.000
324.32,44.21,39.21,0.65,1031.00,154.65,128.68,11.90,0.974,0.000
324.34,44.45,39.45,0.65,1031.22,154.59,128.76,11.95,0.974,0.000
324.36,44.69,39.69,0.65,1031.43,154.54,128.84,11.89,0.974,0.000
324.38,44.93,39.93,0.65,1031.65,154.49,128.92,11.94,0.974,0.000
324.40,45.17,40.17,0.65,1031.87,154.43,128.99,11.88,0.974,0.000
324.42,45.41,40.41,0.65,1032.09,154.38,129.07,11.93,0.974,0.000
324.44,45.64,40.64,0.65,1032.31,154.32,129.15,11.87,0.974,0.000
324.46,45.88,40.88,0.66,1032.53,154.27,129.23,11.92,0.974,0.000
324.48,46.12,41.12,0.66,1032.74,154.22,129.31,11.86,0.974,0.000
324.50,46.36,41.36,0.66,1032.96,154.16,129.39,11.92,0.974,0.000
324.52,46.59,41.59,0.66,1033.18,154.11,129.47,11.86,0.974,0.000
324.54,46.83,41.83,0.66,1033.39,154.06,129.56,11.91,0.974,0.000
324.56,47.07,42.07,0.66,1033.61,154.00,129.64,11.85,0.974,0.000
324.58,47.31,42.31,0.66,1033.83,153.95,129.72,11.91,0.975,0.000
324.60,47.54,42.54,0.67,1034.04,153.90,129.80,11.85,0.975,0.000
324.62,47.78,42.78,0.67,1034.26,153.85,129.89,11.90,0.975,0.000
324.64,48.02,43.02,0.67,1034.47,153.79,129.97,11.85,0.975,0.000
324.66,48.25,43.25,0.68,1034.69,153.74,130.06,11.90,0.976,0.000
324.68,48.49,43.49,0.69,1034.90,153.69,130.15,11.84,0.976,0.000
324.70,48.80,43.80,0.69,1035.12,153.64,130.23,11.90,0.977,0.000
324.72,49.04,44.04,0.67,1035.33,153.59,130.32,11.95,0.978,0.000
324.74,49.27,44.27,0.65,1035.55,153.55,130.41,11.88,0.978,0.000
324.76,49.51,44.51,0.64,1035.76,153.50,130.50,11.93,0.979,0.000
324.78,49.74,44.74,0.63,1035.97,153.45,130.59,11.86,0.980,0.000
324.80,49.98,44.98,0.62,1036.19,153.41,130.68,11.91,0.981,0.000
324.82,50.22,45.22,0.61,1036.40,153.37,130.77,11.85,0.982,0.000
324.84,50.45,45.45,0.60,1036.62,153.32,130.86,11.90,0.982,0.000
324.86,50.69,45.69,0.59,1036.83,153.28,130.95,11.94,0.983,0.000
324.88,50.93,45.93,0.59,1037.04,153.25,131.05,11.87,0.984,0.000
324.90,51.16,46.16,0.58,1037.26,153.21,131.14,11.92,0.984,0.000
324.92,51.40,46.40,0.58,1037.47,153.17,131.23,11.85,0.985,0.000
324.94,51.63,46.63,0.58,1037.69,153.14,131.33,11.90,0.986,0.000
324.96,51.87,46.87,0.58,1037.90,153.10,131.42,11.94,0.986,0.000
324.98,52.11,47.11,0.58,1038.11,153.07,131.52,11.86,0.987,0.000
325.00,52.35,47.35,0.59,1038.33,153.04,131.61,11.91,0.987,0.000
325.02,52.58,47.58,0.59,1038.54,153.00,131.71,11.84,0.988,0.000
325.04,52.82,47.82,0.59,1038.76,152.97,131.81,11.88,0.988,0.000
325.06,53.06,48.06,0.60,1038.97,152.94,131.90,11.92,0.988,0.000
325.08,53.29,48.29,0.60,1039.19,152.91,132.00,11.85,0.988,0.000
325.10,53.53,48.53,0.61,1039.40,152.88,132.10,11.89,0.988,0.000
325.12,53.77,48.77,0.61,1039.61,152.85,132.20,11.93,0.989,0.000
325.14,54.01,49.01,0.62,1039.83,152.82,132.30,11.85,0.989,0.000
325.16,54.24,49.24,0.63,1040.04,152.79,132.40,11.89,0.989,0.000
325.18,54.48,49.48,0.63,1040.26,152.76,132.50,11.93,0.989,0.000
325.20,54.72,49.72,0.64,1040.47,152.73,132.60,11.86,0.989,0.000
325.22,54.96,49.96,0.64,1040.68,152.70,132.70,11.90,0.989,0.000
325.24,55.20,50.20,0.64,1040.90,152.67,132.80,11.93,0.989,0.000
325.26,55.43,50.43,0.65,1041.11,152.64,132.90,11.86,0.989,0.000
325.28,55.67,50.67,0.65,1041.32,152.61,133.00,11.90,0.989,0.000
325.30,55.91,50.91,0.65,1041.54,152.57,133.10,11.93,0.989,0.000
325.32,56.15,51.15,0.66,1041.75,152.54,133.20,11.86,0.989,0.000
325.34,56.38,51.38,0.66,1041.96,152.51,133.30,11.90,0.989,0.000
325.36,56.62,51.62,0.66,1042.17,152.47,133.40,11.93,0.989,0.000
325.38,56.86,51.86,0.66,1042.39,152.44,133.50,11.86,0.989,0.000
325.40,57.10,52.10,0.66,1042.60,152.40,133.60,11.90,0.989,0.000
325.42,57.34,52.34,0.66,1042.81,152.37,133.70,11.93,0.989,0.000
325.44,57.57,52.57,0.66,1043.02,152.33,133.81,11.86,0.989,0.000
325.46,57.81,52.81,0.66,1043.24,152.30,133.91,11.90,0.989,0.000
325.48,58.05,53.05,0.66,1043.45,152.26,134.01,11.93,0.989,0.000
325.50,58.29,53.29,0.66,1043.66,152.22,134.11,11.86,0.989,0.000
325.52,58.53,53.53,0.66,1043.87,152.19,134.21,11.90,0.989,0.000
325.54,58.76,53.76,0.66,1044.08,152.15,134.32,11.93,0.989,0.000
325.56,59.00,54.00,0.66,1044.30,152.12,134.42,11.86,0.989,0.000
325.58,59.24,54.24,0.66,1044.51,152.08,134.52,11.90,0.989,0.000
325.60,59.48,54.48,0.66,1044.72,152.04,134.62,11.93,0.989,0.000
325.62,59.71,54.71,0.65,1044.93,152.01,134.72,11.86,0.989,0.000
325.64,59.95,54.95,0.65,1045.14,151.97,134.83,11.90,0.989,0.000
325.66,60.19,55.19,0.65,1045.35,151.94,134.93,11.93,0.989,0.000
325.68,60.43,55.43,0.65,1045.57,151.90,135.03,11.86,0.989,0.000
325.70,60.67,55.67,0.65,1045.78,151.86,135.13,11.90,0.989,0.000
325.72,60.90,55.90,0.65,1045.99,151.83,135.24,11.93,0.989,0.000
325.74,61.14,56.14,0.65,1046.20,151.79,135.34,11.86,0.989,0.000
325.76,61.38,56.38,0.65,1046.41,151.76,135.44,11.90,0.989,0.000
325.78,61.62,56.62,0.65,1046.63,151.72,135.54,11.93,0.989,0.000
325.80,61.86,56.86,0.65,1046.84,151.69,135.64,11.86,0.989,0.000
325.82,62.09,57.09,0.65,1047.05,151.65,135.75,11.90,0.989,0.000
325.84,62.33,57.33,0.65,1047.26,151.62,135.85,11.93,0.989,0.000
325.86,62.57,57.57,0.65,1047.47,151.58,135.95,11.86,0.989,0.000
325.88,62.81,57.81,0.65,1047.68,151.54,136.05,11.90,0.989,0.000
325.90,63.05,58.05,0.65,1047.90,151.51,136.16,11.93,0.989,0.000
325.92,63.28,58.28,0.65,1048.11,151.47,136.26,11.86,0.989,0.000
325.94,63.52,58.52,0.65,1048.32,151.44,136.36,11.90,0.989,0.000
325.96,63.76,58.76,0.65,1048.53,151.40,136.46,11.93,0.989,0.000
325.98,64.00,59.00,0.65,1048.74,151.37,136.57,11.86,0.989,0.000
326.00,64.24,59.24,0.65,1048.95,151.33,136.67,11.90,0.989,0.000
326.02,64.47,59.47,0.65,1049.17,151.30,136.77,11.93,0.989,0.000
326.04,64.71,59.71,0.65,1049.38,151.26,136.87,11.86,0.989,0.000
326.06,64.95,59.95,0.65,1049.59,151.23,136.98,11.90,0.989,0.000
326.08,65.19,60.19,0.65,1049.80,151.19,137.08,11.93,0.989,0.000
326.10,65.42,60.42,0.65,1050.01,151.16,137.18,11.86,0.989,0.000
326.12,65.66,60.66,0.65,1050.23,151.12,137.28,11.90,0.989,0.000
326.14,65.90,60.90,0.65,1050.44,151.09,137.39,11.93,0.989,0.000
326.16,66.14,61.14,0.65,1050.65,151.05,137.49,11.86,0.989,0.000
326.18,66.38,61.38,0.65,1050.86,151.02,137.59,11.90,0.989,0.000
326.20,66.61,61.61,0.65,1051.07,150.98,137.69,11.93,0.989,0.000
326.22,66.85,61.85,0.65,1051.29,150.94,137.79,11.86,0.989,0.000
326.24,67.09,62.09,0.65,1051.50,150.91,137.90,11.90,0.989,0.000
326.26,67.33,62.33,0.65,1051.71,150.87,138.00,11.93,0.989,0.000
326.28,67.57,62.57,0.65,1051.92,150.84,138.10,11.86,0.989,0.000
326.30,67.80,62.80,0.65,1052.13,150.80,138.20,11.90,0.989,0.000
326.32,68.04,63.04,0.65,1052.35,150.77,138.31,11.93,0.989,0.000
326.34,68.28,63.28,0.65,1052.56,150.73,138.41,11.86,0.989,0.000
326.36,68.52,63.52,0.65,1052.77,150.70,138.51,11.90,0.989,0.000
326.38,68.76,63.76,0.65,1052.98,150.66,138.61,11.93,0.989,0.000
326.40,68.99,63.99,0.65,1053.19,150.63,138.71,11.86,0.989,0.000
326.42,69.23,64.23,0.65,1053.41,150.59,138.81,11.90,0.989,0.000
326.44,69.47,64.47,0.65,1053.62,150.56,138.92,11.93,0.989,0.000
326.46,69.71,64.71,0.65,1053.83,150.52,139.02,11.86,0.989,0.000
326.48,69.95,64.95,0.65,1054.04,150.48,139.12,11.90,0.989,0.000
326.50,70.18,65.18,0.65,1054.25,150.45,139.22,11.93,0.989,0.000
326.52,70.42,65.42,0.65,1054.47,150.41,139.32,11.86,0.989,0.000
326.54,70.66,65.66,0.65,1054.68,150.38,139.43,11.90,0.989,0.000
326.56,70.90,65.90,0.65,1054.89,150.34,139.53,11.93,0.989,0.000
326.58,71.13,66.13,0.65,1055.10,150.31,139.63,11.86,0.989,0.000
326.60,71.37,66.37,0.65,1055.31,150.27,139.73,11.90,0.989,0.000
326.62,71.61,66.61,0.65,1055.53,150.24,139.83,11.93,0.989,0.000
326.64,71.85,66.85,0.65,1055.74,150.20,139.94,11.86,0.989,0.000
326.66,72.09,67.09,0.65,1055.95,150.17,140.04,11.90,0.989,0.000
326.68,72.33,67.33,0.65,1056.16,150.13,140.14,11.93,0.989,0.000
326.70,72.56,67.56,0.65,1056.37,150.10,140.24,11.86,0.989,0.000
326.72,72.80,67.80,0.65,1056.59,150.06,140.34,11.90,0.989,0.000
326.74,73.04,68.04,0.65,1056.80,150.02,140.45,11.93,0.989,0.000
326.76,73.28,68.28,0.65,1057.01,149.99,140.55,11.86,0.989,0.000
326.78,73.51,68.51,0.65,1057.22,149.95,140.65,11.90,0.989,0.000
326.80,73.75,68.75,0.65,1057.44,149.92,140.75,11.93,0.989,0.000
326.82,73.99,68.99,0.65,1057.65,149.88,140.85,11.86,0.989,0.000
326.84,74.23,69.23,0.65,1057.86,149.85,140.95,11.90,0.989,0.000
326.86,74.47,69.47,0.65,1058.07,149.81,141.06,11.93,0.989,0.000
326.88,74.70,69.70,0.65,1058.28,149.78,141.16,11.86,0.989,0.000
326.90,74.94,69.94,0.65,1058.50,149.74,141.26,11.90,0.989,0.000
326.92,75.18,70.18,0.65,1058.71,149.71,141.36,11.93,0.989,0.000
326.94,75.42,70.42,0.65,1058.92,149.67,141.46,11.86,0.989,0.000
326.96,75.66,70.66,0.65,1059.13,149.64,141.56,11.90,0.989,0.000
326.98,75.89,70.89,0.65,1059.34,149.60,141.67,11.93,0.989,0.000
327.00,76.13,71.13,0.65,1059.56,149.57,141.77,11.86,0.989,0.000
327.02,76.37,71.37,0.65,1059.77,149.53,141.87,11.90,0.989,0.000
327.04,76.61,71.61,0.65,1059.98,149.49,141.97,11.93,0.989,0.000
327.06,76.84,71.84,0.65,1060.19,149.46,142.07,11.86,0.989,0.000
327.08,77.08,72.08,0.65,1060.41,149.42,142.17,11.90,0.989,0.000
327.10,77.32,72.32,0.65,1060.62,149.39,142.28,11.93,0.989,0.000
327.12,77.56,72.56,0.65,1060.83,149.35,142.38,11.86,0.989,0.000
327.14,77.80,72.80,0.65,1061.04,149.32,142.48,11.90,0.989,0.000
327.16,78.04,73.04,0.65,1061.25,149.28,142.58,11.93,0.989,0.000
327.18,78.27,73.27,0.65,1061.47,149.25,142.68,11.86,0.989,0.000
327.20,78.51,73.51,0.65,1061.68,149.21,142.78,11.90,0.989,0.000
327.22,78.75,73.75,0.65,1061.89,149.18,142.89,11.93,0.989,0.000
327.24,78.99,73.99,0.65,1062.10,149.14,142.99,11.86,0.989,0.000
327.26,79.22,74.22,0.65,1062.31,149.11,143.09,11.90,0.989,0.000
327.28,79.46,74.46,0.65,1062.53,149.07,143.19,11.93,0.989,0.000
327.30,79.70,74.70,0.65,1062.74,149.03,143.29,11.86,0.989,0.000
327.32,79.94,74.94,0.65,1062.95,149.00,143.39,11.90,0.989,0.000
327.34,80.18,75.18,0.65,1063.16,148.96,143.50,11.93,0.989,0.000
327.36,80.41,75.41,0.65,1063.38,148.93,143.60,11.86,0.989,0.000
327.38,80.65,75.65,0.65,1063.59,148.89,143.70,11.90,0.989,0.000
327.40,80.89,75.89,0.65,1063.80,148.86,143.80,11.93,0.989,0.000
