course,mode,vehicle,speed,line,direction,travel,air,minUp,recovered,awards,completed
Street Loop Reverse,roam,original,32,0,-1,220.93,3.84,0.934,True,0,True
Street Loop Reverse,roam,tourer,32,0,-1,219.29,3.68,0.931,True,0,True
Street Loop Reverse,roam,moto,32,0,-1,220.70,3.82,0.929,True,0,True
Street Loop Reverse,roam,atv,32,0,-1,221.19,4.04,0.909,True,0,True
