time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.00,Traffic 1,2.680,True,0,536.31,54.58,-189.36
4.00,Traffic 2,2.702,True,0,-1.09,33.92,-491.09
4.00,Traffic 3,2.797,True,0,-624.52,8.70,-40.62
4.00,Traffic 4,2.147,True,0,-26.86,8.52,530.88
5.00,Traffic 1,2.648,True,0,541.31,47.27,-202.30
5.00,Traffic 2,2.739,True,0,-1.23,32.49,-475.55
5.00,Traffic 3,3.250,True,0,-624.32,8.76,-25.05
5.00,Traffic 4,2.136,True,0,-44.21,8.54,530.95
6.00,Traffic 1,2.628,True,0,545.95,40.71,-215.60
6.00,Traffic 2,2.679,True,0,-1.16,31.62,-459.70
6.00,Traffic 3,3.338,True,0,-624.52,8.83,-8.71
6.00,Traffic 4,2.146,True,0,-69.20,8.59,531.10
7.00,Traffic 1,2.597,True,0,550.21,35.72,-229.64
7.00,Traffic 2,2.543,True,0,-0.40,31.87,-445.44
7.00,Traffic 3,3.279,True,0,-624.88,8.90,7.63
7.00,Traffic 4,2.168,True,0,-97.60,8.68,531.17
8.00,Traffic 1,2.633,True,0,554.04,32.11,-244.20
8.00,Traffic 2,2.626,True,0,0.78,33.31,-431.01
8.00,Traffic 3,3.257,True,0,-625.21,8.97,23.98
8.00,Traffic 4,2.153,True,0,-126.25,8.85,531.14
9.00,Traffic 1,2.595,True,0,556.98,29.93,-258.92
9.00,Traffic 2,2.687,True,0,2.14,35.61,-415.51
9.00,Traffic 3,3.262,True,0,-625.50,9.04,40.33
9.00,Traffic 4,2.145,True,0,-154.92,9.06,531.16
10.00,Traffic 1,2.500,True,0,558.54,28.61,-274.28
10.00,Traffic 2,2.667,True,0,3.77,38.06,-400.08
10.00,Traffic 3,3.266,True,0,-625.81,9.10,56.68
10.00,Traffic 4,2.145,True,0,-183.58,9.26,531.24
11.00,Traffic 1,2.511,True,0,558.37,27.31,-289.74
11.00,Traffic 2,2.637,True,0,6.01,40.04,-384.60
11.00,Traffic 3,3.263,True,0,-626.11,9.17,73.04
11.00,Traffic 4,2.144,True,0,-212.27,9.45,531.41
12.02,Traffic 1,2.411,True,0,556.24,26.19,-305.17
12.02,Traffic 2,2.573,True,0,9.19,40.73,-368.90
12.02,Traffic 3,2.892,True,0,-626.79,9.24,89.52
12.02,Traffic 4,2.141,True,0,-241.19,9.58,531.70
13.02,Traffic 1,2.474,True,0,552.65,25.52,-320.31
13.02,Traffic 2,2.615,True,0,13.08,39.85,-353.38
13.02,Traffic 3,2.630,True,0,-627.35,9.31,105.96
13.02,Traffic 4,2.139,True,0,-270.01,9.65,532.14
14.02,Traffic 1,2.609,True,0,548.66,25.23,-335.26
14.02,Traffic 2,2.632,True,0,17.52,38.20,-338.17
14.02,Traffic 3,2.641,True,0,-627.63,9.37,122.29
14.02,Traffic 4,2.131,True,0,-298.67,9.62,532.79
15.02,Traffic 1,2.702,True,0,545.09,25.31,-350.34
15.02,Traffic 2,2.597,True,0,22.90,36.43,-323.27
15.02,Traffic 3,2.680,True,0,-627.86,9.43,138.65
15.02,Traffic 4,2.134,True,0,-327.35,9.51,533.66
16.02,Traffic 1,2.787,True,0,542.53,25.77,-365.72
16.02,Traffic 2,2.497,True,0,30.08,35.54,-309.07
16.02,Traffic 3,2.684,True,0,-628.11,9.49,155.07
16.02,Traffic 4,2.142,True,0,-356.16,9.35,534.66
17.02,Traffic 1,2.830,True,0,541.15,26.97,-381.07
17.02,Traffic 2,2.297,True,0,39.93,37.86,-297.07
17.02,Traffic 3,2.679,True,0,-628.35,9.55,171.44
17.02,Traffic 4,2.146,True,0,-384.88,9.17,535.72
18.06,Traffic 1,2.764,True,0,540.44,28.76,-396.82
18.06,Traffic 2,2.125,True,0,52.82,42.51,-289.06
18.06,Traffic 3,2.677,True,0,-628.58,9.60,188.30
18.06,Traffic 4,2.149,True,0,-414.47,8.97,536.85
19.06,Traffic 1,2.705,True,0,539.91,30.64,-412.04
19.06,Traffic 2,2.159,True,0,67.89,44.74,-285.76
19.06,Traffic 3,2.677,True,0,-628.76,9.64,204.65
19.06,Traffic 4,2.153,True,0,-443.14,8.79,537.90
20.08,Traffic 1,2.673,True,0,539.12,32.40,-427.70
20.08,Traffic 2,2.229,True,0,84.20,43.31,-286.15
20.08,Traffic 3,2.677,True,0,-628.94,9.67,221.44
20.08,Traffic 4,2.176,True,0,-472.61,8.65,538.87
21.08,Traffic 1,2.645,True,0,537.67,33.54,-443.02
21.08,Traffic 2,2.404,True,0,99.73,40.83,-288.81
21.08,Traffic 3,2.686,True,0,-629.16,9.70,237.79
21.08,Traffic 4,2.102,True,0,-501.28,8.59,540.06
22.10,Traffic 1,2.532,True,0,535.05,33.43,-458.33
22.10,Traffic 2,2.558,True,0,115.07,38.63,-292.50
22.10,Traffic 3,2.686,True,0,-629.43,9.73,254.14
22.10,Traffic 4,2.141,True,0,-529.90,8.74,541.89
23.10,Traffic 1,2.563,True,0,531.39,31.93,-473.34
23.10,Traffic 2,2.618,True,0,130.36,37.59,-296.68
23.10,Traffic 3,2.683,True,0,-629.73,9.75,270.49
23.10,Traffic 4,2.206,True,0,-557.53,8.74,543.42
24.10,Traffic 1,2.596,True,0,526.93,29.55,-488.02
24.10,Traffic 2,2.650,True,0,145.13,38.59,-301.04
24.10,Traffic 3,2.680,True,0,-630.02,9.76,286.83
24.10,Traffic 4,2.230,True,0,-578.53,8.74,543.08
25.12,Traffic 1,2.580,True,0,521.41,26.77,-502.57
25.12,Traffic 2,2.640,True,0,158.99,40.87,-305.57
25.12,Traffic 3,2.678,True,0,-630.29,9.77,303.49
25.12,Traffic 4,2.265,True,0,-591.83,8.74,540.90
26.12,Traffic 1,2.527,True,0,515.02,24.65,-515.52
26.12,Traffic 2,2.618,True,0,173.43,43.64,-310.96
26.12,Traffic 3,2.675,True,0,-630.49,9.77,319.84
26.12,Traffic 4,2.068,True,0,-600.85,8.74,537.06
27.12,Traffic 1,2.513,True,0,506.93,23.66,-527.83
27.12,Traffic 2,2.611,True,0,187.82,45.87,-317.19
27.12,Traffic 3,2.672,True,0,-630.61,9.77,336.31
27.12,Traffic 4,2.382,True,0,-607.48,8.71,529.53
28.12,Traffic 1,2.606,True,0,498.23,23.35,-537.33
28.12,Traffic 2,2.618,True,0,201.97,46.70,-324.34
28.12,Traffic 3,2.667,True,0,-630.58,9.76,352.66
28.12,Traffic 4,4.233,True,0,-611.10,8.58,514.18
29.12,Traffic 1,2.590,True,0,490.12,23.19,-542.10
29.12,Traffic 2,2.536,True,0,215.62,45.65,-332.56
29.12,Traffic 3,2.661,True,0,-630.35,9.73,369.03
29.12,Traffic 4,2.689,True,0,-613.05,8.68,497.50
30.12,Traffic 1,1.189,True,0,480.60,24.14,-541.33
30.12,Traffic 2,2.540,True,0,228.58,43.54,-341.63
30.12,Traffic 3,2.654,True,0,-629.83,9.70,385.38
30.12,Traffic 4,2.199,True,0,-617.74,8.87,481.38
31.14,Traffic 1,0.663,True,0,471.13,25.90,-530.32
31.14,Traffic 2,2.616,True,0,241.33,40.97,-351.19
31.14,Traffic 3,2.645,True,0,-628.88,9.65,401.90
31.14,Traffic 4,2.627,True,0,-623.11,9.10,465.24
32.14,Traffic 1,2.093,True,0,465.41,27.74,-516.06
32.14,Traffic 2,2.663,True,0,253.99,38.38,-360.76
32.14,Traffic 3,2.618,True,0,-627.31,9.57,418.32
32.14,Traffic 4,2.814,True,0,-627.44,9.31,448.87
33.28,Traffic 1,2.884,True,0,457.86,29.73,-500.61
33.28,Traffic 2,2.682,True,0,268.47,36.08,-371.12
33.28,Traffic 3,2.591,True,0,-624.58,9.43,436.55
33.28,Traffic 4,2.796,True,0,-630.95,9.49,430.27
34.28,Traffic 1,2.945,True,0,449.55,31.44,-487.71
34.28,Traffic 2,2.793,True,0,281.99,35.74,-379.57
34.28,Traffic 3,2.582,True,0,-621.19,9.25,452.62
34.28,Traffic 4,2.769,True,0,-633.11,9.60,413.54
35.38,Traffic 1,2.702,True,0,440.13,33.59,-473.96
35.38,Traffic 2,2.724,True,0,296.98,38.49,-387.61
35.38,Traffic 3,2.577,True,0,-616.51,9.02,469.91
35.38,Traffic 4,2.766,True,0,-634.59,9.67,395.22
36.38,Traffic 1,2.643,True,0,431.62,35.53,-461.27
36.38,Traffic 2,2.778,True,0,311.05,42.01,-393.44
36.38,Traffic 3,2.586,True,0,-611.54,8.80,485.54
36.38,Traffic 4,2.742,True,0,-635.33,9.72,378.40
37.38,Traffic 1,2.680,True,0,423.05,37.25,-448.64
37.38,Traffic 2,2.735,True,0,326.43,42.29,-397.12
37.38,Traffic 3,2.550,True,0,-606.67,8.64,501.13
37.38,Traffic 4,2.718,True,0,-635.70,9.74,361.64
38.38,Traffic 1,2.707,True,0,414.11,38.45,-436.13
38.38,Traffic 2,3.243,True,0,341.95,38.50,-397.18
