time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,23.775,0.476,-629.719,8.959,14.495,4,7.800,0.092,"",0.000,0.000,0.000,23.775,0.000,1.000,124.524,0.392,-0.039,-23.771,0.000,0.014
0.040,23.782,0.951,-629.711,8.958,14.019,4,7.982,0.016,"",0.113,0.000,0.000,23.782,0.000,1.000,124.049,0.392,-0.076,-23.778,0.000,0.021
0.060,23.788,1.427,-629.703,8.956,13.543,4,8.166,0.026,"",0.109,0.000,-0.001,23.788,0.000,1.000,123.573,0.392,-0.109,-23.785,-0.028,0.023
0.080,23.795,1.903,-629.695,8.953,13.067,4,8.354,0.047,"",0.106,0.000,0.003,23.795,0.000,1.000,123.097,0.393,-0.138,-23.791,0.063,0.022
0.100,23.800,2.379,-629.687,8.950,12.591,4,8.551,0.055,"",0.103,0.000,-0.004,23.801,0.000,1.000,122.621,0.393,-0.163,-23.797,-0.091,0.021
0.120,23.806,2.856,-629.679,8.946,12.115,4,8.756,0.056,"",0.100,0.000,0.005,23.806,0.000,1.000,122.144,0.393,-0.184,-23.802,0.114,0.018
0.140,23.811,3.332,-629.671,8.942,11.639,4,8.964,0.053,"",0.097,0.000,-0.006,23.812,0.000,1.000,121.668,0.393,-0.201,-23.807,-0.136,0.016
0.160,23.816,3.808,-629.664,8.938,11.162,4,9.170,0.047,"",0.094,0.000,0.007,23.816,0.000,1.000,121.192,0.393,-0.214,-23.812,0.155,0.014
0.180,23.821,4.285,-629.656,8.933,10.686,4,9.369,0.041,"",0.092,0.000,-0.008,23.821,0.000,1.000,120.715,0.393,-0.223,-23.817,-0.170,0.012
0.200,23.825,4.761,-629.648,8.929,10.209,4,9.556,0.035,"",0.090,0.000,0.008,23.825,0.000,1.000,120.239,0.393,-0.228,-23.821,0.181,0.010
0.220,23.829,5.238,-629.640,8.924,9.733,4,9.727,0.030,"",0.088,0.000,-0.009,23.829,0.000,1.000,119.762,0.393,-0.229,-23.825,-0.194,0.008
0.240,23.832,5.715,-629.632,8.919,9.256,4,9.879,0.024,"",0.086,0.000,0.009,23.833,0.000,1.000,119.285,0.393,-0.228,-23.829,0.201,0.007
0.260,23.836,6.192,-629.624,8.915,8.780,4,10.011,0.020,"",0.084,0.000,-0.009,23.836,0.000,1.000,118.809,0.393,-0.224,-23.832,-0.209,0.006
0.280,23.839,6.668,-629.616,8.911,8.303,4,10.121,0.016,"",0.082,0.000,0.010,23.839,0.000,1.000,118.332,0.394,-0.218,-23.835,0.216,0.005
0.300,23.842,7.145,-629.608,8.906,7.826,4,10.208,0.013,"",0.080,0.000,-0.010,23.842,0.000,1.000,117.855,0.393,-0.210,-23.838,-0.219,0.004
0.320,23.845,7.622,-629.601,8.902,7.349,4,10.275,0.011,"",0.079,0.000,0.010,23.845,0.000,1.000,117.378,0.394,-0.200,-23.841,0.224,0.004
0.340,23.847,8.099,-629.593,8.899,6.872,4,10.321,0.009,"",0.078,0.000,-0.010,23.848,0.000,1.000,116.901,0.394,-0.190,-23.844,-0.226,0.003
0.360,23.850,8.576,-629.585,8.895,6.395,4,10.349,0.007,"",0.076,0.000,0.010,23.850,0.000,1.000,116.424,0.394,-0.179,-23.846,0.230,0.003
0.380,23.852,9.053,-629.577,8.892,5.918,4,10.360,0.006,"",0.075,0.000,-0.010,23.852,0.000,1.000,115.947,0.394,-0.168,-23.848,-0.232,0.003
0.400,23.854,9.530,-629.569,8.889,5.441,4,10.356,0.004,"",0.074,0.000,0.010,23.854,0.000,1.000,115.470,0.394,-0.157,-23.850,0.232,0.003
0.420,23.856,10.007,-629.561,8.886,4.964,4,10.340,0.004,"",0.073,0.000,-0.011,23.856,0.000,1.000,114.993,0.394,-0.147,-23.852,-0.234,0.003
0.440,23.858,10.484,-629.553,8.883,4.487,4,10.314,0.003,"",0.072,0.000,0.011,23.858,0.000,1.000,114.516,0.394,-0.136,-23.854,0.235,0.003
0.460,23.859,10.962,-629.545,8.880,4.010,4,10.279,0.002,"",0.071,0.000,-0.011,23.859,0.000,1.000,114.038,0.394,-0.127,-23.856,-0.236,0.003
0.480,23.861,11.439,-629.538,8.878,3.533,4,10.239,0.002,"",0.070,0.000,0.011,23.861,0.000,1.000,113.561,0.394,-0.119,-23.857,0.236,0.003
0.500,23.862,11.916,-629.530,8.876,3.056,4,10.194,0.001,"",0.070,0.000,-0.011,23.862,0.000,1.000,113.084,0.394,-0.111,-23.859,-0.236,0.003
0.520,23.864,12.393,-629.522,8.874,2.579,4,10.147,0.001,"",0.069,0.000,0.011,23.864,0.000,1.000,112.607,0.394,-0.104,-23.860,0.237,0.003
0.540,23.865,12.871,-629.514,8.872,2.101,4,10.099,0.001,"",0.068,0.000,-0.011,23.865,0.000,1.000,112.129,0.394,-0.098,-23.861,-0.237,0.003
0.560,23.866,13.348,-629.506,8.870,1.624,4,10.051,0.001,"",0.068,0.000,0.011,23.866,0.000,1.000,111.652,0.394,-0.094,-23.863,0.237,0.003
0.580,23.867,13.825,-629.498,8.868,1.147,4,10.005,0.000,"",0.067,0.000,-0.011,23.867,0.000,1.000,111.175,0.394,-0.090,-23.864,-0.237,0.003
0.600,23.868,14.303,-629.490,8.866,0.670,4,9.962,0.000,"",0.066,0.000,0.011,23.868,0.000,1.000,110.697,0.394,-0.087,-23.865,0.237,0.003
0.620,23.869,14.780,-629.482,8.865,0.192,4,9.922,0.000,"",0.066,0.000,-0.011,23.869,0.000,1.000,110.220,0.394,-0.084,-23.866,-0.237,0.003
0.640,23.870,15.257,-629.475,8.863,-0.285,4,9.885,0.000,"",0.066,0.000,0.011,23.870,0.000,1.000,109.743,0.394,-0.083,-23.866,0.237,0.003
0.660,23.871,15.735,-629.467,8.861,-0.762,4,9.853,0.000,"",0.065,0.000,-0.011,23.871,0.000,1.000,109.265,0.394,-0.082,-23.867,-0.237,0.003
0.680,23.871,16.212,-629.459,8.860,-1.240,4,9.824,0.000,"",0.065,0.000,0.011,23.871,0.000,1.000,108.788,0.394,-0.082,-23.868,0.237,0.003
0.700,23.872,16.690,-629.451,8.858,-1.717,4,9.800,0.000,"",0.064,0.000,-0.011,23.872,0.000,1.000,108.310,0.394,-0.082,-23.869,-0.237,0.003
0.720,23.873,17.167,-629.443,8.856,-2.195,4,9.781,0.000,"",0.064,0.000,0.011,23.873,0.000,1.000,107.833,0.394,-0.083,-23.869,0.237,0.003
0.740,23.873,17.645,-629.435,8.855,-2.672,4,9.765,0.000,"",0.064,0.000,-0.011,23.873,0.000,1.000,107.355,0.394,-0.083,-23.870,-0.237,0.003
0.760,23.874,18.122,-629.427,8.853,-3.149,4,9.753,0.000,"",0.063,0.000,0.011,23.874,0.000,1.000,106.878,0.394,-0.085,-23.870,0.237,0.003
0.780,23.874,18.600,-629.419,8.851,-3.627,4,9.744,0.000,"",0.063,0.000,-0.011,23.874,0.000,1.000,106.401,0.394,-0.086,-23.871,-0.236,0.003
0.800,23.875,19.077,-629.412,8.850,-4.104,4,9.739,0.000,"",0.063,0.000,0.011,23.875,0.000,1.000,105.923,0.394,-0.087,-23.871,0.236,0.003
0.820,23.875,19.555,-629.404,8.848,-4.582,4,9.737,0.000,"",0.063,0.000,-0.011,23.875,0.000,1.000,105.446,0.394,-0.089,-23.872,-0.237,0.003
0.840,23.875,20.032,-629.396,8.846,-5.059,4,9.736,0.000,"",0.063,0.000,0.011,23.875,0.000,1.000,104.968,0.394,-0.090,-23.872,0.236,0.003
0.860,23.876,20.510,-629.388,8.844,-5.537,4,9.738,0.000,"",0.062,0.000,-0.011,23.876,0.000,1.000,104.491,0.394,-0.092,-23.872,-0.236,0.003
0.880,23.876,20.987,-629.380,8.842,-6.014,4,9.742,0.000,"",0.062,0.000,0.011,23.876,0.000,1.000,104.013,0.394,-0.093,-23.873,0.237,0.003
0.900,23.876,21.465,-629.372,8.840,-6.491,4,9.747,0.000,"",0.062,0.000,-0.011,23.876,0.000,1.000,103.535,0.393,-0.094,-23.873,-0.236,0.003
0.920,23.877,21.942,-629.364,8.838,-6.969,4,9.752,0.000,"",0.062,0.000,0.011,23.877,0.000,1.000,103.058,0.394,-0.096,-23.873,0.236,0.003
0.940,23.877,22.420,-629.356,8.837,-7.446,4,9.759,0.000,"",0.062,0.000,-0.011,23.877,0.000,1.000,102.580,0.393,-0.097,-23.873,-0.235,0.003
0.960,23.877,22.897,-629.349,8.835,-7.924,4,9.766,0.000,"",0.062,0.000,-0.011,23.877,0.000,1.000,102.103,0.393,-0.097,-23.874,-0.235,0.007
0.980,23.877,23.375,-629.341,8.833,-8.401,4,9.773,0.000,"",0.061,0.000,0.011,23.877,0.000,1.000,101.625,0.394,-0.098,-23.874,0.235,0.001
1.000,23.878,23.852,-629.333,8.831,-8.879,4,9.779,0.000,"",0.061,0.000,0.011,23.878,0.000,1.000,101.148,0.395,-0.099,-23.874,0.236,0.004
1.020,23.878,24.330,-629.325,8.829,-9.356,4,10.371,0.000,"",0.061,0.000,0.011,23.878,0.000,1.000,100.670,0.395,-0.088,-23.874,0.235,0.019
1.040,23.878,24.807,-629.317,8.827,-9.833,4,10.335,0.095,"",0.061,0.000,-0.010,23.878,0.000,1.000,100.193,0.394,-0.077,-23.874,-0.214,0.026
1.060,23.878,25.284,-629.309,8.826,-10.311,4,10.323,0.148,"",0.061,0.000,-0.008,23.878,0.000,1.000,99.716,0.394,-0.067,-23.875,-0.185,0.029
1.080,23.878,25.762,-629.301,8.825,-10.788,4,10.310,0.174,"",0.061,0.000,-0.007,23.878,0.000,1.000,99.238,0.393,-0.057,-23.874,-0.152,0.028
1.100,23.878,26.239,-629.293,8.824,-11.265,4,10.285,0.184,"",0.061,0.000,-0.005,23.878,0.000,1.000,98.761,0.393,-0.047,-23.874,-0.120,0.027
1.120,23.877,26.717,-629.286,8.823,-11.743,4,10.243,0.185,"",0.061,0.000,0.004,23.877,0.000,1.000,98.283,0.394,-0.039,-23.874,0.088,0.023
1.140,23.877,27.194,-629.278,8.823,-12.220,4,10.771,0.180,"",0.061,0.000,0.003,23.877,0.000,1.000,97.806,0.395,-0.020,-23.874,0.066,0.003
1.160,23.877,27.672,-629.270,8.823,-12.698,4,10.526,0.079,"",0.062,0.000,0.003,23.877,0.000,1.000,97.328,0.395,-0.005,-23.873,0.063,0.009
1.180,23.876,28.149,-629.262,8.823,-13.175,4,10.259,0.019,"",0.062,0.000,0.003,23.876,0.000,1.000,96.851,0.396,0.004,-23.873,0.069,0.014
1.200,23.876,28.627,-629.254,8.823,-13.653,4,10.002,0.015,"",0.062,0.000,0.004,23.876,0.000,1.000,96.373,0.396,0.007,-23.873,0.086,0.016
1.220,23.876,29.105,-629.246,8.823,-14.130,4,9.774,0.032,"",0.062,0.000,0.005,23.876,0.000,1.000,95.895,0.396,0.007,-23.873,0.103,0.017
1.240,23.876,29.582,-629.238,8.823,-14.608,4,9.584,0.039,"",0.062,0.000,0.006,23.876,0.000,1.000,95.418,0.396,0.002,-23.873,0.125,0.016
1.260,23.876,30.060,-629.230,8.823,-15.085,4,9.435,0.040,"",0.062,0.000,-0.006,23.876,0.000,1.000,94.940,0.395,-0.005,-23.873,-0.141,0.014
1.280,23.876,30.537,-629.222,8.823,-15.563,4,9.325,0.038,"",0.062,0.000,-0.007,23.876,0.000,1.000,94.463,0.395,-0.015,-23.873,-0.156,0.012
