time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.015,moto,0,0,0.00,0,0,590.67,81.29,-100.58,0.000,False,0.000
3.015,moto,0,0,0.00,0,0,593.56,80.78,-109.18,0.000,False,0.000
3.015,moto,0,0,0.00,0,0,601.58,80.27,-111.20,0.000,False,0.000
3.015,atv,0,0,0.00,0,0,602.23,79.68,-119.39,0.000,False,0.000
4.280,moto,0,0,19.55,0,0,600.40,80.41,-109.91,0.000,False,2084.173
4.280,moto,0,0,19.66,0,0,602.57,79.69,-119.25,0.000,False,2092.912
4.280,moto,0,0,19.57,0,0,607.94,79.10,-123.01,0.000,False,2098.779
4.280,atv,0,1,17.90,0,0,608.13,78.29,-130.73,2.995,False,2.995
6.000,moto,0,1,11.88,0,0,608.92,77.35,-139.47,11.744,False,11.744
6.000,moto,0,1,13.64,0,0,607.63,76.83,-144.20,16.532,False,16.532
6.000,moto,0,1,16.01,0,0,605.91,75.52,-149.59,22.060,False,22.060
6.000,atv,0,1,16.36,0,0,604.57,72.30,-156.02,29.103,False,29.103
7.420,moto,0,1,17.69,0,0,602.50,69.77,-159.20,33.507,False,33.507
7.420,moto,0,1,22.26,0,0,600.72,65.32,-165.09,40.986,False,40.986
7.420,moto,0,1,23.07,0,0,597.26,60.87,-171.81,49.709,False,49.709
7.420,atv,0,1,23.93,0,0,593.25,56.88,-178.45,58.364,False,58.364
8.520,moto,0,1,24.02,0,0,593.62,57.08,-178.15,57.887,False,57.887
8.520,moto,0,1,24.01,0,0,588.97,53.31,-184.58,66.643,False,66.643
8.520,moto,0,1,23.91,0,0,583.34,49.43,-190.66,75.624,False,75.624
8.520,atv,0,1,24.01,0,0,577.08,45.81,-195.83,84.270,False,84.270
10.080,moto,0,1,23.67,0,0,568.98,42.68,-201.30,94.252,False,94.252
10.080,moto,0,2,23.91,0,0,561.29,42.41,-205.50,97.349,False,109.119
10.080,moto,0,2,23.62,0,0,553.54,42.20,-208.91,97.438,False,118.800
10.080,atv,0,2,23.12,0,0,546.84,42.78,-210.61,97.571,False,126.533
12.080,moto,0,2,21.85,0,0,525.19,46.79,-210.26,97.809,False,151.347
12.080,moto,0,2,19.42,0,0,518.75,46.93,-209.35,97.349,False,158.922
12.080,moto,0,2,18.87,0,0,512.44,46.24,-208.63,97.438,False,166.298
12.080,atv,0,2,19.47,0,0,506.49,46.35,-208.48,97.571,False,173.166
14.080,moto,0,2,20.34,0,0,483.70,43.83,-204.02,97.809,False,200.241
14.080,moto,0,2,16.37,0,0,482.60,43.54,-201.94,97.349,False,201.904
14.080,moto,0,2,7.34,0,0,477.46,42.24,-200.95,97.438,False,208.232
14.080,atv,0,2,-0.92,0,0,476.61,41.46,-202.47,97.571,False,209.131
16.080,moto,0,2,-0.60,0,0,475.76,40.72,-202.73,97.809,False,210.136
16.080,moto,0,2,2.21,1,0,477.67,38.38,-201.98,97.349,False,208.010
16.080,moto,0,2,2.36,0,0,475.83,34.58,-207.00,97.438,False,209.551
16.080,atv,0,2,-0.92,1,0,477.36,36.99,-203.07,97.571,False,208.194
18.080,moto,0,2,4.04,0,0,475.47,35.19,-204.79,97.809,False,210.218
18.080,moto,0,2,-2.75,1,0,478.15,36.69,-204.94,97.349,False,207.084
18.080,moto,0,2,-4.64,0,0,475.34,34.23,-207.03,97.438,False,210.114
18.080,atv,0,2,0.03,1,0,476.72,35.56,-204.49,97.571,False,208.791
20.080,moto,0,2,8.55,0,0,472.74,34.17,-209.50,97.809,False,212.773
20.080,moto,0,2,-2.96,1,0,479.20,37.54,-208.08,97.349,False,205.446
