time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.185,2.525,135.162,37.725,-295.386,4,,2999.386,64.023,0.000,0.007
0.385,5.126,135.921,37.750,-295.605,4,,3000.177,63.236,0.000,0.008
0.585,7.550,137.162,37.802,-295.963,4,,3001.480,61.949,0.000,0.009
0.786,9.807,138.846,37.902,-296.452,4,,3003.247,60.201,0.000,0.011
0.986,11.900,140.941,38.062,-297.067,4,,3005.445,58.025,0.000,0.012
1.199,14.018,143.678,38.329,-297.882,4,,3008.322,55.178,0.000,0.013
1.403,15.784,146.524,38.670,-298.747,4,,3011.330,52.212,0.000,0.015
1.603,17.409,149.678,39.110,-299.728,4,,3014.673,48.919,0.000,0.016
1.803,18.900,153.109,39.651,-300.825,4,,3018.324,45.327,0.000,0.017
2.003,20.271,156.790,40.288,-302.040,4,,3022.259,41.460,0.000,0.019
2.203,21.535,160.697,41.010,-303.375,4,,3026.453,37.341,0.000,0.020
2.404,22.703,164.809,41.800,-304.836,4,,3030.888,32.985,0.000,0.021
2.604,23.790,169.109,42.636,-306.428,4,,3035.547,28.407,0.000,0.023
2.805,24.811,173.583,43.490,-308.159,4,,3040.412,23.617,0.000,0.024
3.005,25.781,178.220,44.330,-310.038,4,,3045.475,18.619,0.000,0.026
3.207,26.714,183.010,45.119,-312.076,4,,3050.720,13.418,0.000,0.027
3.408,27.627,187.945,45.815,-314.284,4,,3056.155,8.015,0.000,0.029
3.608,28.538,193.020,46.364,-316.678,2,,3061.761,2.411,0.000,0.033
3.808,24.075,197.736,46.664,-319.040,4,,3067.020,0.763,1.000,0.087
4.010,19.106,201.471,46.754,-321.125,4,,3071.271,1.899,1.000,0.020
4.210,15.497,204.359,46.704,-322.902,4,,3074.632,2.566,0.638,-0.060
4.411,14.134,207.067,46.567,-324.606,4,,3077.816,2.886,0.000,-0.208
4.611,13.966,209.524,46.403,-326.008,4,,3080.644,2.863,0.160,-0.353
4.811,12.985,212.029,46.207,-327.106,4,,3083.344,2.417,0.846,-0.469
5.011,10.950,214.309,46.009,-327.689,4,,3085.577,1.644,0.267,-0.484
5.218,11.986,216.563,45.816,-327.782,4,Laurel Switchbacks,3087.509,0.706,0.000,-0.471
5.419,13.914,219.142,45.623,-327.343,4,Laurel Switchbacks,3089.400,0.380,0.000,-0.424
5.656,13.835,222.225,45.990,-326.470,3,Laurel Switchbacks,3091.374,1.840,0.000,-0.386
5.857,14.608,224.558,47.147,-325.448,4,Laurel Switchbacks,3092.589,2.881,0.000,-0.405
6.057,14.389,226.671,48.621,-324.072,1,Laurel Switchbacks,3093.293,3.646,0.000,-0.318
6.421,11.706,230.331,50.460,-321.195,0,Laurel Switchbacks,3094.445,4.861,0.000,-0.170
6.621,10.224,232.346,50.920,-319.600,0,Laurel Switchbacks,3095.141,5.583,0.000,-0.091
6.821,8.886,234.347,50.981,-318.013,0,Laurel Switchbacks,3095.716,6.316,0.000,-0.015
7.022,7.704,236.332,50.646,-316.439,0,Laurel Switchbacks,3096.484,7.044,0.000,0.063
7.222,6.649,238.304,49.920,-314.879,0,Laurel Switchbacks,3097.262,7.758,0.000,0.142
7.423,5.639,240.264,48.806,-313.335,0,Laurel Switchbacks,3097.987,8.448,0.000,0.226
7.624,-0.273,241.042,47.554,-312.764,1,Laurel Switchbacks,3098.460,8.740,0.000,0.702
7.824,-2.829,241.580,46.486,-312.978,2,Laurel Switchbacks,3099.161,9.300,0.000,0.992
8.024,0.754,241.657,46.329,-313.110,4,Laurel Switchbacks,3099.320,9.440,0.000,1.000
8.224,2.848,241.388,46.545,-313.386,4,Laurel Switchbacks,3099.230,9.386,0.000,1.000
8.424,4.782,240.680,46.780,-313.684,3,Laurel Switchbacks,3098.795,8.990,0.000,0.955
8.626,6.486,239.568,47.092,-313.880,4,Laurel Switchbacks,3097.964,8.205,0.000,0.910
8.826,7.970,238.149,47.564,-313.810,3,Laurel Switchbacks,3096.871,7.011,0.000,0.862
9.026,9.236,236.499,48.011,-313.245,2,Laurel Switchbacks,3095.172,5.340,0.000,0.804
9.226,9.165,234.886,48.233,-312.178,0,Laurel Switchbacks,3093.377,3.408,0.000,0.753
9.426,8.373,233.323,48.084,-311.022,2,Laurel Switchbacks,3091.653,1.465,0.000,0.712
9.626,9.484,232.281,47.883,-309.439,4,Laurel Switchbacks,3090.143,0.305,0.000,0.650
9.826,9.759,231.932,47.908,-307.521,4,Laurel Switchbacks,3089.005,1.710,0.000,0.585
10.026,9.825,232.085,47.978,-305.557,4,Laurel Switchbacks,3088.074,2.748,0.000,0.510
10.226,11.613,232.729,48.024,-303.503,4,Laurel Switchbacks,3087.484,3.469,0.000,0.405
10.426,13.491,233.934,48.081,-301.271,4,Laurel Switchbacks,3087.263,3.889,0.000,0.301
10.630,15.270,235.709,48.175,-298.980,4,Laurel Switchbacks,3087.479,3.969,0.000,0.212
10.851,17.130,238.281,48.350,-296.489,4,Laurel Switchbacks,3088.242,3.675,0.000,0.137
11.051,18.730,241.122,48.581,-294.286,4,Laurel Switchbacks,3089.019,3.141,0.000,0.095
11.251,20.233,244.377,48.888,-292.142,4,Laurel Switchbacks,3090.495,2.463,0.000,0.069
11.451,21.629,247.991,49.293,-290.048,4,Laurel Switchbacks,3091.892,1.758,0.000,0.053
11.651,22.911,251.918,49.829,-287.998,4,Laurel Switchbacks,3093.527,1.153,0.000,0.044
11.855,24.185,256.549,50.599,-285.793,4,Laurel Switchbacks,3095.591,0.736,0.000,0.036
12.057,25.225,261.011,51.452,-283.834,4,Laurel Switchbacks,3097.616,0.530,0.000,0.029
12.257,26.167,265.689,52.408,-281.916,4,Laurel Switchbacks,3099.807,0.429,0.000,0.021
12.628,27.669,274.590,54.300,-278.537,4,Laurel Switchbacks,3104.041,0.359,0.000,0.003
12.828,28.414,279.761,55.430,-276.664,4,Laurel Switchbacks,3106.595,0.331,0.000,-0.010
13.029,29.040,285.061,56.606,-274.750,4,Laurel Switchbacks,3109.216,0.289,0.000,-0.024
13.229,29.294,290.419,57.807,-272.764,4,Laurel Switchbacks,3111.840,0.232,0.000,-0.040
13.429,29.378,295.766,59.015,-270.663,4,Laurel Switchbacks,3114.347,0.158,0.000,-0.059
13.629,29.399,301.054,60.214,-268.389,4,Laurel Switchbacks,3116.634,0.075,0.000,-0.080
13.830,28.473,306.202,61.382,-265.891,4,Laurel Switchbacks,3118.885,0.014,0.000,-0.103
14.030,27.690,310.992,62.464,-263.190,4,Laurel Switchbacks,3120.796,0.101,0.000,-0.128
14.230,25.953,315.355,63.442,-260.260,4,Laurel Switchbacks,3122.320,0.179,0.242,-0.146
14.430,25.278,319.266,64.305,-257.060,4,Laurel Switchbacks,3123.307,0.241,0.000,-0.156
14.630,25.063,322.756,65.058,-253.537,4,Laurel Switchbacks,3123.844,0.367,0.000,-0.154
14.831,25.933,325.915,65.704,-249.556,4,Laurel Switchbacks,3123.866,0.667,0.000,-0.144
15.031,26.798,328.730,66.255,-245.105,4,Laurel Switchbacks,3123.352,1.028,0.000,-0.125
15.233,27.760,331.388,66.792,-239.729,4,Laurel Switchbacks,3122.236,1.330,0.000,-0.097
15.434,28.627,333.420,67.240,-234.471,4,Laurel Switchbacks,3120.790,1.463,0.000,-0.069
15.637,29.279,335.134,67.659,-228.934,4,Laurel Switchbacks,3118.794,1.447,0.000,-0.041
15.838,29.543,336.596,68.051,-223.241,4,Laurel Switchbacks,3116.728,1.308,0.000,-0.014
16.038,29.656,337.899,68.424,-217.473,4,Laurel Switchbacks,3114.589,1.091,0.000,0.012
16.239,29.411,339.150,68.787,-211.686,4,Laurel Switchbacks,3112.489,0.838,0.000,0.040
16.441,27.382,340.402,69.135,-206.167,4,Laurel Switchbacks,3110.651,0.600,0.608,0.068
16.641,23.537,341.670,69.458,-201.255,4,Laurel Switchbacks,3109.294,0.419,0.852,0.093
16.841,20.368,342.949,69.754,-197.126,4,Laurel Switchbacks,3107.892,0.319,0.432,0.122
17.041,17.738,344.303,70.038,-193.577,4,Laurel Switchbacks,3934.015,0.289,0.520,0.164
17.241,15.312,345.694,70.308,-190.646,4,Laurel Switchbacks,3936.761,0.314,0.201,0.207
17.441,13.861,347.167,70.576,-188.185,4,Laurel Switchbacks,3938.946,0.385,0.000,0.263
17.641,14.511,348.889,70.875,-185.947,4,Laurel Switchbacks,3940.735,0.484,0.000,0.342
17.841,13.584,350.876,71.215,-183.985,4,Laurel Switchbacks,3942.056,0.529,0.000,0.390
18.041,13.607,353.068,71.605,-182.451,4,Laurel Switchbacks,3942.434,0.431,0.000,0.414
