time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.00,Traffic 1,2.680,True,0,536.30,54.59,-189.35
4.00,Traffic 2,2.702,True,0,-1.09,33.92,-491.10
4.00,Traffic 3,2.797,True,0,-624.52,8.70,-40.63
4.00,Traffic 4,2.147,True,0,-26.85,8.52,530.88
5.00,Traffic 1,2.648,True,0,541.30,47.28,-202.28
5.00,Traffic 2,2.739,True,0,-1.23,32.49,-475.58
5.00,Traffic 3,3.249,True,0,-624.32,8.76,-25.08
5.00,Traffic 4,2.136,True,0,-44.17,8.54,530.95
6.00,Traffic 1,2.628,True,0,545.94,40.72,-215.59
6.00,Traffic 2,2.679,True,0,-1.16,31.62,-459.71
6.00,Traffic 3,3.338,True,0,-624.52,8.83,-8.72
6.00,Traffic 4,2.146,True,0,-69.18,8.59,531.10
7.00,Traffic 1,2.597,True,0,550.21,35.73,-229.62
7.00,Traffic 2,2.543,True,0,-0.40,31.87,-445.45
7.00,Traffic 3,3.279,True,0,-624.88,8.90,7.62
7.00,Traffic 4,2.168,True,0,-97.58,8.68,531.17
8.00,Traffic 1,2.633,True,0,554.04,32.11,-244.19
8.00,Traffic 2,2.626,True,0,0.77,33.31,-431.02
8.00,Traffic 3,3.257,True,0,-625.21,8.97,23.97
8.00,Traffic 4,2.153,True,0,-126.23,8.85,531.14
9.00,Traffic 1,2.595,True,0,556.98,29.94,-258.90
9.00,Traffic 2,2.687,True,0,2.13,35.61,-415.53
9.00,Traffic 3,3.262,True,0,-625.50,9.04,40.30
9.00,Traffic 4,2.145,True,0,-154.88,9.06,531.16
10.00,Traffic 1,2.500,True,0,558.54,28.61,-274.25
10.00,Traffic 2,2.667,True,0,3.76,38.06,-400.11
10.00,Traffic 3,3.266,True,0,-625.80,9.10,56.64
10.00,Traffic 4,2.145,True,0,-183.52,9.26,531.24
11.00,Traffic 1,2.512,True,0,558.37,27.31,-289.68
11.00,Traffic 2,2.637,True,0,6.00,40.03,-384.66
11.00,Traffic 3,3.263,True,0,-626.11,9.17,72.99
11.00,Traffic 4,2.144,True,0,-212.17,9.45,531.41
12.00,Traffic 1,2.412,True,0,556.27,26.20,-305.00
12.00,Traffic 2,2.573,True,0,9.15,40.73,-369.09
12.00,Traffic 3,2.897,True,0,-626.78,9.24,89.33
12.00,Traffic 4,2.141,True,0,-240.86,9.58,531.69
13.00,Traffic 1,2.471,True,0,552.72,25.53,-320.05
13.00,Traffic 2,2.614,True,0,13.01,39.87,-353.64
13.00,Traffic 3,2.632,True,0,-627.35,9.31,105.67
13.00,Traffic 4,2.139,True,0,-269.51,9.65,532.13
14.00,Traffic 1,2.607,True,0,548.72,25.23,-335.05
14.00,Traffic 2,2.632,True,0,17.46,38.22,-338.38
14.00,Traffic 3,2.641,True,0,-627.62,9.37,122.06
14.00,Traffic 4,2.131,True,0,-298.26,9.62,532.78
15.00,Traffic 1,2.701,True,0,545.13,25.31,-350.17
15.00,Traffic 2,2.597,True,0,22.83,36.44,-323.44
15.00,Traffic 3,2.680,True,0,-627.85,9.43,138.46
15.00,Traffic 4,2.134,True,0,-327.03,9.51,533.65
16.02,Traffic 1,2.786,True,0,542.55,25.76,-365.51
16.02,Traffic 2,2.503,True,0,29.97,35.54,-309.25
16.02,Traffic 3,2.684,True,0,-628.11,9.49,154.85
16.02,Traffic 4,2.142,True,0,-355.78,9.35,534.64
17.02,Traffic 1,2.830,True,0,541.15,26.96,-381.00
17.02,Traffic 2,2.299,True,0,39.87,37.84,-297.12
17.02,Traffic 3,2.679,True,0,-628.35,9.55,171.35
17.02,Traffic 4,2.146,True,0,-384.74,9.17,535.72
18.02,Traffic 1,2.766,True,0,540.46,28.69,-396.29
18.02,Traffic 2,2.129,True,0,52.34,42.37,-289.25
18.02,Traffic 3,2.677,True,0,-628.57,9.60,187.73
18.02,Traffic 4,2.149,True,0,-413.48,8.98,536.81
19.02,Traffic 1,2.706,True,0,539.93,30.58,-411.52
19.02,Traffic 2,2.151,True,0,67.35,44.73,-285.81
19.02,Traffic 3,2.677,True,0,-628.75,9.64,204.09
19.02,Traffic 4,2.153,True,0,-442.17,8.79,537.86
20.02,Traffic 1,2.675,True,0,539.18,32.31,-426.79
20.02,Traffic 2,2.222,True,0,83.27,43.44,-286.05
20.02,Traffic 3,2.676,True,0,-628.93,9.67,220.47
20.02,Traffic 4,2.170,True,0,-470.91,8.65,538.81
21.04,Traffic 1,2.647,True,0,537.78,33.49,-442.12
21.04,Traffic 2,2.389,True,0,98.82,40.97,-288.62
21.04,Traffic 3,2.686,True,0,-629.15,9.70,236.83
21.04,Traffic 4,2.106,True,0,-499.60,8.59,539.97
22.04,Traffic 1,2.535,True,0,535.23,33.48,-457.47
22.04,Traffic 2,2.554,True,0,114.20,38.73,-292.28
22.04,Traffic 3,2.686,True,0,-629.42,9.73,253.22
22.04,Traffic 4,2.138,True,0,-528.28,8.73,541.78
23.04,Traffic 1,2.560,True,0,531.59,32.03,-472.61
23.04,Traffic 2,2.615,True,0,129.61,37.60,-296.46
23.04,Traffic 3,2.683,True,0,-629.71,9.75,269.68
23.04,Traffic 4,2.204,True,0,-556.29,8.74,543.38
24.04,Traffic 1,2.595,True,0,527.16,29.68,-487.31
24.04,Traffic 2,2.649,True,0,144.50,38.51,-300.84
24.04,Traffic 3,2.681,True,0,-630.00,9.76,286.04
24.04,Traffic 4,2.227,True,0,-577.70,8.74,543.15
25.04,Traffic 1,2.580,True,0,521.77,26.94,-501.71
25.04,Traffic 2,2.641,True,0,158.10,40.70,-305.26
25.04,Traffic 3,2.678,True,0,-630.27,9.77,302.49
25.04,Traffic 4,2.250,True,0,-591.20,8.74,541.07
26.06,Traffic 1,2.534,True,0,515.43,24.73,-514.80
26.06,Traffic 2,2.620,True,0,172.56,43.47,-310.61
26.06,Traffic 3,2.675,True,0,-630.48,9.77,318.84
26.06,Traffic 4,2.101,True,0,-600.35,8.74,537.38
27.06,Traffic 1,2.496,True,0,507.56,23.68,-527.00
27.06,Traffic 2,2.611,True,0,186.84,45.75,-316.74
27.06,Traffic 3,2.672,True,0,-630.60,9.77,335.19
27.06,Traffic 4,2.284,True,0,-607.09,8.72,530.26
28.06,Traffic 1,2.598,True,0,498.80,23.38,-536.84
28.06,Traffic 2,2.614,True,0,201.00,46.71,-323.81
28.06,Traffic 3,2.667,True,0,-630.59,9.76,351.54
28.06,Traffic 4,4.222,True,0,-611.00,8.58,515.33
29.06,Traffic 1,2.611,True,0,490.66,23.16,-541.91
29.06,Traffic 2,2.541,True,0,214.80,45.76,-332.03
29.06,Traffic 3,2.662,True,0,-630.37,9.73,368.03
29.06,Traffic 4,2.794,True,0,-612.85,8.67,498.51
30.06,Traffic 1,1.337,True,0,481.28,24.05,-541.66
30.06,Traffic 2,2.535,True,0,227.79,43.69,-341.05
30.06,Traffic 3,2.655,True,0,-629.87,9.70,384.37
30.06,Traffic 4,2.183,True,0,-617.40,8.86,482.36
31.08,Traffic 1,0.650,True,0,471.56,25.79,-531.20
31.08,Traffic 2,2.611,True,0,240.52,41.14,-350.58
31.08,Traffic 3,2.646,True,0,-628.96,9.65,400.84
31.08,Traffic 4,2.602,True,0,-622.79,9.09,466.28
32.56,Traffic 1,2.570,True,0,462.90,28.48,-510.29
32.56,Traffic 2,2.673,True,0,259.23,37.42,-364.62
32.56,Traffic 3,2.605,True,0,-626.44,9.53,425.00
32.56,Traffic 4,2.819,True,0,-628.87,9.39,442.09
33.56,Traffic 1,2.906,True,0,455.56,30.22,-496.81
33.56,Traffic 2,2.699,True,0,272.31,35.73,-373.65
33.56,Traffic 3,2.588,True,0,-623.69,9.38,441.21
33.56,Traffic 4,2.786,True,0,-631.66,9.53,425.44
34.56,Traffic 1,2.887,True,0,447.08,31.99,-484.10
34.56,Traffic 2,2.780,True,0,285.93,36.17,-381.82
34.56,Traffic 3,2.580,True,0,-620.06,9.20,457.18
34.56,Traffic 4,2.766,True,0,-633.58,9.63,408.74
35.58,Traffic 1,2.674,True,0,438.39,33.99,-471.38
35.58,Traffic 2,2.720,True,0,299.78,39.25,-388.93
35.58,Traffic 3,2.577,True,0,-615.53,8.97,473.10
35.58,Traffic 4,2.763,True,0,-634.78,9.68,391.80
36.58,Traffic 1,2.648,True,0,429.92,35.90,-458.74
36.58,Traffic 2,2.807,True,0,314.02,42.46,-394.40
36.58,Traffic 3,2.590,True,0,-610.52,8.76,488.66
36.58,Traffic 4,2.737,True,0,-635.43,9.72,375.04
37.58,Traffic 1,2.686,True,0,421.30,37.54,-446.12
37.58,Traffic 2,2.828,True,0,329.59,41.77,-397.42
37.58,Traffic 3,2.556,True,0,-605.87,8.62,504.32
37.58,Traffic 4,2.715,True,0,-635.75,9.75,358.27
38.58,Traffic 1,2.714,True,0,412.22,38.59,-433.61
38.58,Traffic 2,3.271,True,0,345.03,37.49,-396.85
