time,speed,signedSpeed,valid,grounded,timer,visible,rendered
0.000,0.000,0.000,False,2,0.000,False,False
0.008,0.000,0.000,False,2,0.000,False,False
0.017,0.290,0.000,False,4,0.000,False,False
0.029,0.290,0.000,False,4,0.000,False,False
0.038,0.578,-0.293,True,4,0.000,False,False
0.046,0.578,-0.293,True,4,0.000,False,False
0.054,0.864,-0.574,True,4,0.000,False,False
0.063,0.864,-0.574,True,4,0.000,False,False
0.071,0.864,-0.574,True,4,0.000,False,False
0.079,1.149,-0.867,True,4,0.000,False,False
0.088,1.149,-0.867,True,4,0.000,False,False
0.096,1.431,-1.147,True,4,0.000,False,False
0.104,1.431,-1.147,True,4,0.000,False,False
0.113,1.431,-1.147,True,4,0.000,False,False
0.126,1.712,-1.428,True,4,0.000,False,False
0.142,1.991,-1.709,True,4,0.000,False,False
0.150,1.991,-1.709,True,4,0.000,False,False
0.158,2.268,-1.990,True,4,0.000,False,False
0.167,2.268,-1.990,True,4,0.000,False,False
0.175,2.544,-2.271,True,4,0.000,False,False
0.183,2.544,-2.271,True,4,0.000,False,False
0.192,2.544,-2.271,True,4,0.000,False,False
0.200,2.818,-2.539,True,4,0.000,False,False
0.208,2.818,-2.539,True,4,0.000,False,False
0.217,3.090,-2.820,True,4,0.000,False,False
0.225,3.090,-2.820,True,4,0.000,False,False
0.233,3.090,-2.820,True,4,0.000,False,False
0.242,3.360,-3.088,True,4,0.020,False,False
0.251,3.360,-3.088,True,4,0.020,False,False
0.259,3.629,-3.357,True,4,0.040,False,False
0.267,3.629,-3.357,True,4,0.040,False,False
0.276,3.896,-3.625,True,4,0.060,False,False
0.284,3.896,-3.625,True,4,0.060,False,False
0.292,3.896,-3.625,True,4,0.060,False,False
0.301,4.161,-3.894,True,4,0.080,False,False
0.309,4.161,-3.894,True,4,0.080,False,False
0.317,4.425,-4.163,True,4,0.100,False,False
0.326,4.425,-4.163,True,4,0.100,False,False
0.334,4.687,-3.601,True,4,0.120,False,False
0.343,4.687,-3.601,True,4,0.120,False,False
0.351,4.687,-3.601,True,4,0.120,False,False
0.360,4.947,-4.688,True,4,0.140,False,False
0.396,5.463,-5.200,True,4,0.180,False,False
0.404,5.463,-5.200,True,4,0.180,False,False
0.412,5.463,-5.200,True,4,0.180,False,False
0.421,5.718,-5.469,True,4,0.200,False,False
0.429,5.718,-5.469,True,4,0.200,False,False
0.437,5.972,-5.713,True,4,0.220,False,False
0.446,5.972,-5.713,True,4,0.220,False,False
0.455,6.224,-5.969,True,4,0.240,False,False
0.463,6.224,-5.969,True,4,0.240,False,False
0.471,6.224,-5.969,True,4,0.240,False,False
0.480,6.475,-6.226,True,4,0.260,False,False
0.488,6.475,-6.226,True,4,0.260,False,False
0.497,6.724,-6.470,True,4,0.280,False,False
0.505,6.724,-6.470,True,4,0.280,False,False
0.514,6.724,-6.470,True,4,0.280,False,False
0.522,6.971,-6.726,True,4,0.300,False,False
0.530,6.971,-6.726,True,4,0.300,False,False
0.539,7.217,-6.970,True,4,0.320,False,False
0.549,7.217,-6.970,True,4,0.320,False,False
0.560,7.461,-7.214,True,4,0.340,False,False
0.569,7.461,-7.214,True,4,0.340,False,False
0.577,7.704,-7.458,True,4,0.360,False,False
0.585,7.704,-7.458,True,4,0.360,False,False
0.594,7.704,-7.458,True,4,0.360,False,False
0.602,7.945,-6.934,True,4,0.380,False,False
0.610,7.945,-6.934,True,4,0.380,False,False
0.619,8.185,-7.947,True,4,0.400,False,False
0.627,8.185,-7.947,True,4,0.400,False,False
0.635,8.423,-8.179,True,4,0.420,False,False
0.644,8.423,-8.179,True,4,0.420,False,False
0.652,8.423,-8.179,True,4,0.420,False,False
0.660,8.660,-8.423,True,4,0.440,False,False
0.669,8.660,-8.423,True,4,0.440,False,False
0.677,8.895,-8.655,True,4,0.460,False,False
0.685,8.895,-8.655,True,4,0.460,False,False
