course,vehicle,route,mode,repeat,seconds,recoveries,misses,maxLateral,minUpright,finished
Forest Loop,moto,Echo Cave,normal,0,28.625,0,0,0.000,0.255,True
Forest Loop,moto,Echo Cave,clean,0,24.218,0,0,3.051,0.975,True
Forest Loop,moto,Echo Cave,imperfect,0,28.308,0,0,2.976,0.977,True
Forest Loop,moto,Echo Cave,recovery,0,25.414,0,0,3.047,0.976,True
Forest Loop,atv,Echo Cave,normal,0,29.255,0,0,0.000,0.968,True
Forest Loop,atv,Echo Cave,clean,0,25.137,0,0,2.785,0.985,True
Forest Loop,atv,Echo Cave,imperfect,0,29.161,0,0,2.792,0.985,True
Forest Loop,atv,Echo Cave,recovery,0,26.402,0,0,2.794,0.979,True
