time,speed,signedSpeed,valid,grounded,timer,visible,rendered
0.000,0.000,0.000,False,2,0.000,False,False
0.010,0.000,0.000,False,2,0.000,False,False
0.020,0.290,0.000,False,4,0.000,False,False
0.032,0.578,-0.293,True,4,0.000,False,False
0.040,0.578,-0.293,True,4,0.000,False,False
0.053,0.864,-0.574,True,4,0.000,False,False
0.061,0.864,-0.574,True,4,0.000,False,False
0.070,0.864,-0.574,True,4,0.000,False,False
0.078,1.149,-0.867,True,4,0.000,False,False
0.091,1.149,-0.867,True,4,0.000,False,False
0.106,1.431,-1.147,True,4,0.000,False,False
0.125,1.712,-1.428,True,4,0.000,False,False
0.134,1.991,-1.709,True,4,0.000,False,False
0.142,1.991,-1.709,True,4,0.000,False,False
0.152,2.268,-1.990,True,4,0.000,False,False
0.161,2.268,-1.990,True,4,0.000,False,False
0.170,2.268,-1.990,True,4,0.000,False,False
0.178,2.544,-2.271,True,4,0.000,False,False
0.186,2.544,-2.271,True,4,0.000,False,False
0.195,2.818,-2.539,True,4,0.000,False,False
0.203,2.818,-2.539,True,4,0.000,False,False
0.211,3.090,-2.820,True,4,0.000,False,False
0.220,3.090,-2.820,True,4,0.000,False,False
0.228,3.090,-2.820,True,4,0.000,False,False
0.237,3.360,-3.088,True,4,0.020,False,False
0.245,3.360,-3.088,True,4,0.020,False,False
0.254,3.629,-3.357,True,4,0.040,False,False
0.262,3.629,-3.357,True,4,0.040,False,False
0.271,3.896,-3.625,True,4,0.060,False,False
0.280,3.896,-3.625,True,4,0.060,False,False
0.288,3.896,-3.625,True,4,0.060,False,False
0.297,4.161,-3.894,True,4,0.080,False,False
0.305,4.161,-3.894,True,4,0.080,False,False
0.313,4.425,-4.163,True,4,0.100,False,False
0.322,4.425,-4.163,True,4,0.100,False,False
0.330,4.425,-4.163,True,4,0.100,False,False
0.338,4.687,-3.601,True,4,0.120,False,False
0.350,4.687,-3.601,True,4,0.120,False,False
0.358,4.947,-4.688,True,4,0.140,False,False
0.367,4.947,-4.688,True,4,0.140,False,False
0.375,5.206,-4.944,True,4,0.160,False,False
0.383,5.206,-4.944,True,4,0.160,False,False
0.392,5.463,-5.200,True,4,0.180,False,False
0.400,5.463,-5.200,True,4,0.180,False,False
0.409,5.463,-5.200,True,4,0.180,False,False
0.421,5.718,-5.469,True,4,0.200,False,False
0.429,5.718,-5.469,True,4,0.200,False,False
0.437,5.972,-5.713,True,4,0.220,False,False
0.448,5.972,-5.713,True,4,0.220,False,False
0.456,6.224,-5.969,True,4,0.240,False,False
0.465,6.224,-5.969,True,4,0.240,False,False
0.473,6.475,-6.226,True,4,0.260,False,False
0.481,6.475,-6.226,True,4,0.260,False,False
0.490,6.475,-6.226,True,4,0.260,False,False
0.498,6.724,-6.470,True,4,0.280,False,False
0.506,6.724,-6.470,True,4,0.280,False,False
0.517,6.971,-6.726,True,4,0.300,False,False
0.525,6.971,-6.726,True,4,0.300,False,False
0.535,7.217,-6.970,True,4,0.320,False,False
0.543,7.217,-6.970,True,4,0.320,False,False
0.552,7.461,-7.214,True,4,0.340,False,False
0.561,7.461,-7.214,True,4,0.340,False,False
0.569,7.461,-7.214,True,4,0.340,False,False
0.578,7.704,-7.458,True,4,0.360,False,False
0.588,7.704,-7.458,True,4,0.360,False,False
0.596,7.945,-6.934,True,4,0.380,False,False
0.605,7.945,-6.934,True,4,0.380,False,False
0.617,8.185,-7.947,True,4,0.400,False,False
0.625,8.185,-7.947,True,4,0.400,False,False
0.634,8.423,-8.179,True,4,0.420,False,False
0.648,8.423,-8.179,True,4,0.420,False,False
0.661,8.660,-8.423,True,4,0.440,False,False
0.673,8.895,-8.655,True,4,0.460,False,False
0.689,8.895,-8.655,True,4,0.460,False,False
0.706,9.129,-8.899,True,4,0.480,False,False
0.719,9.361,-9.131,True,4,0.500,False,False
0.735,9.592,-9.351,True,4,0.520,False,False
0.743,9.592,-9.351,True,4,0.520,False,False
0.754,9.821,-9.595,True,4,0.540,False,False
0.763,9.821,-9.595,True,4,0.540,False,False
0.772,10.049,-9.814,True,4,0.560,False,False
0.780,10.049,-9.814,True,4,0.560,False,False
0.791,10.275,-9.302,True,4,0.580,False,False
0.799,10.275,-9.302,True,4,0.580,False,False
0.808,10.275,-9.302,True,4,0.580,False,False
0.816,10.500,-10.278,True,4,0.600,False,False
0.825,10.500,-10.278,True,4,0.600,False,False
0.833,10.724,-10.498,True,4,0.620,False,False
0.842,10.724,-10.498,True,4,0.620,False,False
0.851,10.724,-10.498,True,4,0.620,False,False
0.859,10.946,-10.718,True,4,0.640,False,False
0.868,10.946,-10.718,True,4,0.640,False,False
0.877,11.166,-10.938,True,4,0.660,False,False
0.885,11.166,-10.938,True,4,0.660,False,False
0.893,11.386,-11.157,True,4,0.680,False,False
0.902,11.386,-11.157,True,4,0.680,False,False
0.910,11.386,-11.157,True,4,0.680,False,False
0.919,11.604,-11.377,True,4,0.700,False,False
0.927,11.604,-11.377,True,4,0.700,False,False
0.936,11.820,-10.901,True,4,0.720,False,False
0.944,11.820,-10.901,True,4,0.720,False,False
0.958,12.036,-11.816,True,4,0.740,False,False
0.967,12.035,-11.816,True,4,0.740,False,False
0.975,12.249,-12.036,True,4,0.760,False,False
0.983,12.249,-12.036,True,4,0.760,False,False
0.992,12.462,-12.244,True,4,0.780,False,False
1.000,12.462,-12.244,True,4,0.780,False,False
1.008,12.462,-12.244,True,4,0.780,False,False
1.017,12.673,-12.451,True,4,0.800,False,False
1.025,12.673,-12.451,True,4,0.800,False,False
1.033,12.883,-12.671,True,4,0.820,False,False
1.042,12.883,-12.671,True,4,0.820,False,False
1.051,12.883,-12.671,True,4,0.820,False,False
1.059,13.091,-12.878,True,4,0.840,False,False
1.067,13.091,-12.878,True,4,0.840,False,False
1.076,13.298,-12.427,True,4,0.860,False,False
1.084,13.298,-12.427,True,4,0.860,False,False
1.093,13.504,-13.293,True,4,0.880,False,False
1.101,13.504,-13.293,True,4,0.880,False,False
1.110,13.504,-13.293,True,4,0.880,False,False
1.141,13.912,-13.696,True,4,0.920,False,False
1.150,13.912,-13.696,True,4,0.920,False,False
1.158,14.114,-13.916,True,4,0.940,False,False
1.166,14.114,-13.916,True,4,0.940,False,False
1.175,14.314,-14.111,True,4,0.960,False,False
1.183,14.314,-14.111,True,4,0.960,False,False
1.191,14.514,-14.307,True,4,0.980,False,False
1.200,14.514,-14.307,True,4,0.980,False,False
1.209,14.514,-14.307,True,4,0.980,False,False
1.217,14.712,-13.867,True,4,1.000,False,False
1.225,14.712,-13.867,True,4,1.000,False,False
1.234,14.909,-14.697,True,4,1.020,False,False
1.242,14.909,-14.697,True,4,1.020,False,False
1.250,14.909,-14.697,True,4,1.020,False,False
1.259,15.104,-14.905,True,4,1.040,False,False
1.267,15.104,-14.905,True,4,1.040,False,False
1.275,15.299,-15.100,True,4,1.060,False,False
1.284,15.299,-15.100,True,4,1.060,False,False
1.292,15.492,-15.295,True,4,1.080,False,False
1.333,15.875,-15.076,True,4,1.120,False,False
1.341,15.874,-15.076,True,4,1.120,False,False
1.350,15.874,-15.076,True,4,1.120,False,False
1.358,16.064,-15.869,True,4,1.140,False,False
1.366,16.064,-15.869,True,4,1.140,False,False
1.375,16.252,-16.064,True,4,1.160,False,False
1.383,16.252,-16.064,True,4,1.160,False,False
1.392,16.439,-16.248,True,4,1.180,False,False
1.400,16.439,-16.248,True,4,1.180,False,False
1.409,16.439,-16.248,True,4,1.180,False,False
1.417,16.625,-16.431,True,4,1.200,False,False
1.426,16.625,-16.431,True,4,1.200,False,False
1.434,16.810,-16.052,True,4,1.220,False,False
1.442,16.810,-16.052,True,4,1.220,False,False
1.451,16.810,-16.052,True,4,1.220,False,False
1.459,16.993,-16.797,True,4,1.240,False,False
1.468,16.993,-16.797,True,4,1.240,False,False
1.476,17.176,-16.992,True,4,1.260,False,False
1.487,17.176,-16.992,True,4,1.260,False,False
1.498,17.357,-17.163,True,4,1.280,False,False
1.506,17.357,-17.163,True,4,1.280,False,False
1.515,17.537,-17.358,True,4,1.300,False,False
1.524,17.537,-17.358,True,4,1.300,False,False
1.532,17.716,-17.529,True,4,1.320,False,False
1.562,17.894,-17.175,True,4,1.340,False,False
1.571,17.894,-17.175,True,4,1.340,False,False
1.582,18.070,-17.896,True,4,1.360,False,False
1.590,18.070,-17.896,True,4,1.360,False,False
1.599,18.246,-18.066,True,4,1.380,False,False
1.607,18.246,-18.066,True,4,1.380,False,False
1.616,18.420,-18.237,True,4,1.400,False,False
1.625,18.420,-18.237,True,4,1.400,False,False
1.633,18.594,-18.420,True,4,1.420,False,False
1.641,18.594,-18.420,True,4,1.420,False,False
1.651,18.766,-18.079,True,4,1.440,False,False
1.660,18.766,-18.079,True,4,1.440,False,False
1.669,18.766,-18.079,True,4,1.440,False,False
1.677,18.937,-18.762,True,4,1.460,False,False
1.690,18.937,-18.762,True,4,1.460,False,False
1.699,19.107,-18.933,True,4,1.480,False,False
1.707,19.107,-18.933,True,4,1.480,False,False
1.719,19.276,-19.104,True,4,1.500,False,False
1.732,19.444,-19.275,True,4,1.520,False,False
1.740,19.444,-19.275,True,4,1.520,False,False
1.752,19.611,-18.970,True,4,1.540,False,False
1.761,19.611,-18.970,True,4,1.540,False,False
1.769,19.611,-18.970,True,4,1.540,False,False
1.778,19.777,-19.605,True,4,1.560,False,False
1.787,19.777,-19.605,True,4,1.560,False,False
1.795,19.941,-19.775,True,4,1.580,False,False
1.803,19.941,-19.775,True,4,1.580,False,False
1.812,20.105,-19.946,True,4,1.600,False,False
1.820,20.105,-19.946,True,4,1.600,False,False
1.828,20.105,-19.946,True,4,1.600,False,False
1.837,20.268,-19.653,True,4,1.620,False,False
1.845,20.268,-19.653,True,4,1.620,False,False
1.854,20.430,-20.264,True,4,1.640,False,False
1.862,20.429,-20.264,True,4,1.640,False,False
1.871,20.429,-20.264,True,4,1.640,False,False
1.879,20.590,-20.435,True,4,1.660,False,False
1.888,20.590,-20.435,True,4,1.660,False,False
1.896,20.750,-20.581,True,4,1.680,False,False
1.907,20.750,-20.581,True,4,1.680,False,False
1.916,20.908,-20.752,True,4,1.700,False,False
1.924,20.908,-20.752,True,4,1.700,False,False
1.932,21.066,-20.508,True,4,1.720,False,False
1.941,21.066,-20.508,True,4,1.720,False,False
1.949,21.066,-20.508,True,4,1.720,False,False
1.957,21.223,-21.069,True,4,1.740,False,False
1.966,21.223,-21.069,True,4,1.740,False,False
1.974,21.378,-21.216,True,4,1.760,False,False
1.982,21.378,-21.216,True,4,1.760,False,False
1.991,21.378,-21.216,True,4,1.760,False,False
1.999,21.533,-21.375,True,4,1.780,False,False
2.007,21.533,-21.375,True,4,1.780,False,False
2.016,21.687,-21.533,True,4,1.800,False,False
2.024,21.687,-21.533,True,4,1.800,False,False
2.032,21.839,-21.326,True,4,1.820,False,False
2.041,21.839,-21.326,True,4,1.820,False,False
2.068,21.991,-21.838,True,4,1.840,False,False
2.076,22.142,-21.985,True,4,1.860,False,False
2.085,22.142,-21.985,True,4,1.860,False,False
2.093,22.292,-22.144,True,4,1.880,False,False
2.101,22.292,-22.144,True,4,1.880,False,False
2.110,22.292,-22.144,True,4,1.880,False,False
2.121,22.441,-21.960,True,4,1.900,False,False
2.129,22.441,-21.960,True,4,1.900,False,False
2.137,22.589,-22.437,True,4,1.920,False,False
2.148,22.589,-22.437,True,4,1.920,False,False
2.157,22.736,-22.583,True,4,1.940,False,False
2.165,22.736,-22.583,True,4,1.940,False,False
2.174,22.882,-22.742,True,4,1.960,False,False
2.185,22.882,-22.742,True,4,1.960,False,False
