t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,601.979,967.852,163.723,140.976,31.700,26.639,-0.053,-17.182,0.000,0.000,0.028,4,7.776,0.851,1.000,"Ground_Mountain_2_2:(0.360, 0.905, -0.227);Ground_Mountain_2_2:(0.360, 0.905, -0.227);Ground_Mountain_2_2:(0.360, 0.905, -0.227);Ground_Mountain_2_2:(0.360, 0.905, -0.227);Ground_Mountain_2_2:(0.360, 0.905, -0.227);Ground_Mountain_2_2:(0.360, 0.905, -0.227);Ground_Mountain_2_2:(0.360, 0.905, -0.226);Ground_Mountain_2_2:(0.360, 0.905, -0.226);Ground_Mountain_2_2:(0.360, 0.905, -0.226);Ground_Mountain_2_2:(0.360, 0.905, -0.226);Ground_Mountain_2_2:(0.360, 0.905, -0.226);Ground_Mountain_2_2:(0.360, 0.905, -0.226);Ground_Mountain_2_2:(0.361, 0.905, -0.225);Ground_Mountain_2_2:(0.361, 0.905, -0.225);Ground_Mountain_2_2:(0.361, 0.905, -0.225);Ground_Mountain_2_2:(0.361, 0.905, -0.225);Ground_Mountain_2_2:(0.361, 0.905, -0.225);Ground_Mountain_2_2:(0.361, 0.905, -0.225);Ground_Mountain_2_2:(0.363, 0.905, -0.223);Ground_Mountain_2_2:(0.363, 0.905, -0.223);Ground_Mountain_2_2:(0.363, 0.905, -0.223);Ground_Mountain_2_2:(0.363, 0.905, -0.223);Ground_Mountain_2_2:(0.363, 0.905, -0.223);Ground_Mountain_2_2:(0.363, 0.905, -0.223);Ground_Mountain_2_2:(0.363, 0.905, -0.222);Ground_Mountain_2_2:(0.363, 0.905, -0.222);Ground_Mountain_2_2:(0.363, 0.905, -0.222);Ground_Mountain_2_2:(0.363, 0.905, -0.222);Ground_Mountain_2_2:(0.363, 0.905, -0.222);Ground_Mountain_2_2:(0.363, 0.905, -0.222);Ground_Mountain_2_2:(0.361, 0.906, -0.222);Ground_Mountain_2_2:(0.361, 0.906, -0.222);Ground_Mountain_2_2:(0.361, 0.906, -0.222);Ground_Mountain_2_2:(0.361, 0.906, -0.222);Ground_Mountain_2_2:(0.361, 0.906, -0.222);Ground_Mountain_2_2:(0.361, 0.906, -0.222);Ground_Mountain_2_2:(0.362, 0.906, -0.221);Ground_Mountain_2_2:(0.362, 0.906, -0.221);Ground_Mountain_2_2:(0.362, 0.906, -0.221);Ground_Mountain_2_2:(0.362, 0.906, -0.221);Ground_Mountain_2_2:(0.362, 0.906, -0.221);Ground_Mountain_2_2:(0.362, 0.906, -0.221);Ground_Mountain_2_2:(0.362, 0.906, -0.219);Ground_Mountain_2_2:(0.362, 0.906, -0.219);Ground_Mountain_2_2:(0.362, 0.906, -0.219);Ground_Mountain_2_2:(0.362, 0.906, -0.219);Ground_Mountain_2_2:(0.362, 0.906, -0.219);Ground_Mountain_2_2:(0.362, 0.906, -0.219);Ground_Mountain_2_2:(0.364, 0.906, -0.218);Ground_Mountain_2_2:(0.364, 0.906, -0.218);Ground_Mountain_2_2:(0.364, 0.906, -0.218);Ground_Mountain_2_2:(0.364, 0.906, -0.218);Ground_Mountain_2_2:(0.364, 0.906, -0.218);Ground_Mountain_2_2:(0.364, 0.906, -0.218);Ground_Mountain_2_2:(0.364, 0.906, -0.217);Ground_Mountain_2_2:(0.364, 0.906, -0.217);Ground_Mountain_2_2:(0.364, 0.906, -0.217);Ground_Mountain_2_2:(0.364, 0.906, -0.217);Ground_Mountain_2_2:(0.364, 0.906, -0.217);Ground_Mountain_2_2:(0.364, 0.906, -0.217);Ground_Mountain_2_2:(0.363, 0.906, -0.215);Ground_Mountain_2_2:(0.363, 0.906, -0.215);Ground_Mountain_2_2:(0.363, 0.906, -0.215);Ground_Mountain_2_2:(0.363, 0.906, -0.215);Ground_Mountain_2_2:(0.363, 0.906, -0.215);Ground_Mountain_2_2:(0.363, 0.906, -0.215);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.365, 0.906, -0.214);Ground_Mountain_2_2:(0.366, 0.906, -0.211);Ground_Mountain_2_2:(0.366, 0.906, -0.211);Ground_Mountain_2_2:(0.366, 0.906, -0.211);Ground_Mountain_2_2:(0.366, 0.906, -0.211);Ground_Mountain_2_2:(0.366, 0.906, -0.211);Ground_Mountain_2_2:(0.366, 0.906, -0.211);Ground_Mountain_2_2:(0.367, 0.906, -0.211);Ground_Mountain_2_2:(0.367, 0.906, -0.211);Ground_Mountain_2_2:(0.367, 0.906, -0.211);Ground_Mountain_2_2:(0.367, 0.906, -0.211);Ground_Mountain_2_2:(0.367, 0.906, -0.211);Ground_Mountain_2_2:(0.367, 0.906, -0.211);Ground_Mountain_2_2:(0.365, 0.907, -0.210);Ground_Mountain_2_2:(0.365, 0.907, -0.210);Ground_Mountain_2_2:(0.365, 0.907, -0.210);Ground_Mountain_2_2:(0.365, 0.907, -0.210);Ground_Mountain_2_2:(0.365, 0.907, -0.210);Ground_Mountain_2_2:(0.365, 0.907, -0.210);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.367, 0.907, -0.208);Ground_Mountain_2_2:(0.368, 0.906, -0.207);Ground_Mountain_2_2:(0.368, 0.906, -0.207);Ground_Mountain_2_2:(0.368, 0.906, -0.207);Ground_Mountain_2_2:(0.368, 0.906, -0.207);Ground_Mountain_2_2:(0.368, 0.906, -0.207);Ground_Mountain_2_2:(0.368, 0.906, -0.207);Ground_Mountain_2_2:(0.369, 0.906, -0.206);Ground_Mountain_2_2:(0.369, 0.906, -0.206);Ground_Mountain_2_2:(0.369, 0.906, -0.206);Ground_Mountain_2_2:(0.369, 0.906, -0.206);Ground_Mountain_2_2:(0.369, 0.906, -0.206);Ground_Mountain_2_2:(0.369, 0.906, -0.206);Ground_Mountain_1_4:(-0.028, 0.999, 0.033);Ground_Mountain_1_4:(-0.028, 0.999, 0.033);Ground_Mountain_1_4:(-0.028, 0.999, 0.033);Ground_Mountain_1_4:(-0.028, 0.999, 0.033);Ground_Mountain_1_4:(-0.028, 0.999, 0.033);Ground_Mountain_1_4:(-0.028, 0.999, 0.033);"
0.040,601.346,968.385,163.722,140.632,31.713,26.647,-0.043,-17.194,0.150,0.000,0.029,4,10.302,0.433,1.000,"Ground_Mountain_1_4:(-0.029, 0.999, 0.028);Ground_Mountain_1_4:(-0.029, 0.999, 0.028);Ground_Mountain_1_4:(-0.029, 0.999, 0.028);Ground_Mountain_1_4:(-0.029, 0.999, 0.028);Ground_Mountain_1_4:(-0.029, 0.999, 0.028);Ground_Mountain_1_4:(-0.029, 0.999, 0.028);"
0.060,600.713,968.917,163.723,140.288,31.724,26.649,0.012,-17.212,0.144,0.000,0.030,4,12.478,0.180,1.000,"Ground_Mountain_1_4:(-0.029, 0.999, 0.020);Ground_Mountain_1_4:(-0.029, 0.999, 0.020);Ground_Mountain_1_4:(-0.029, 0.999, 0.020);Ground_Mountain_1_4:(-0.029, 0.999, 0.020);Ground_Mountain_1_4:(-0.029, 0.999, 0.020);Ground_Mountain_1_4:(-0.029, 0.999, 0.020);"
0.080,600.173,969.450,163.725,139.944,31.733,26.644,0.100,-17.237,0.138,0.000,0.031,4,14.163,0.235,1.000,"Ground_Mountain_1_4:(-0.021, 1.000, 0.018);Ground_Mountain_1_4:(-0.021, 1.000, 0.018);Ground_Mountain_1_4:(-0.021, 1.000, 0.018);Ground_Mountain_1_4:(-0.021, 1.000, 0.018);Ground_Mountain_1_4:(-0.021, 1.000, 0.018);Ground_Mountain_1_4:(-0.021, 1.000, 0.018);"
0.100,599.539,969.982,163.729,139.599,31.741,26.632,0.208,-17.271,0.133,0.000,0.032,4,15.192,0.465,1.000,"Ground_Mountain_1_4:(-0.012, 1.000, 0.019);Ground_Mountain_1_4:(-0.012, 1.000, 0.019);Ground_Mountain_1_4:(-0.012, 1.000, 0.019);Ground_Mountain_1_4:(-0.012, 1.000, 0.019);Ground_Mountain_1_4:(-0.012, 1.000, 0.019);Ground_Mountain_1_4:(-0.012, 1.000, 0.019);"
0.120,598.905,970.513,163.735,139.253,31.748,26.611,0.326,-17.313,0.129,0.000,0.033,4,15.660,0.529,1.000,"Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);"
0.140,598.271,971.045,163.744,138.906,31.754,26.584,0.444,-17.363,0.126,0.000,0.033,4,15.700,0.516,1.000,"Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);Ground_Mountain_1_4:(-0.012, 1.000, 0.016);"
0.160,597.730,971.576,163.755,138.558,31.759,26.551,0.553,-17.421,0.123,0.000,0.034,4,15.237,0.559,1.000,"Ground_Mountain_1_4:(-0.010, 1.000, 0.015);Ground_Mountain_1_4:(-0.010, 1.000, 0.015);Ground_Mountain_1_4:(-0.010, 1.000, 0.015);Ground_Mountain_1_4:(-0.010, 1.000, 0.015);Ground_Mountain_1_4:(-0.010, 1.000, 0.015);Ground_Mountain_1_4:(-0.010, 1.000, 0.015);"
0.180,597.095,972.106,163.768,138.208,31.763,26.511,0.646,-17.486,0.121,0.000,0.034,4,14.411,0.568,1.000,"Ground_Mountain_1_4:(-0.002, 1.000, 0.013);Ground_Mountain_1_4:(-0.002, 1.000, 0.013);Ground_Mountain_1_4:(-0.002, 1.000, 0.013);Ground_Mountain_1_4:(-0.002, 1.000, 0.013);Ground_Mountain_1_4:(-0.002, 1.000, 0.013);Ground_Mountain_1_4:(-0.002, 1.000, 0.013);"
0.200,596.460,972.635,163.782,137.857,31.766,26.467,0.716,-17.558,0.119,0.000,0.035,4,13.281,0.490,1.000,"Ground_Mountain_1_4:(-0.002, 1.000, 0.009);Ground_Mountain_1_4:(-0.002, 1.000, 0.009);Ground_Mountain_1_4:(-0.002, 1.000, 0.009);Ground_Mountain_1_4:(-0.002, 1.000, 0.009);Ground_Mountain_1_4:(-0.002, 1.000, 0.009);Ground_Mountain_1_4:(-0.002, 1.000, 0.009);"
