t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,276.603,940.605,118.304,-60.801,7.764,-7.982,1.753,0.494,0.000,0.000,0.000,3,10.966,13.948,0.999,"Ground_Mountain_0_1:(-0.226, 0.974, -0.020);Ground_Mountain_0_1:(-0.226, 0.974, -0.020);Ground_Mountain_0_1:(-0.226, 0.974, -0.020);Ground_Mountain_0_1:(-0.226, 0.974, -0.020);Ground_Mountain_0_1:(-0.226, 0.974, -0.020);Ground_Mountain_0_1:(-0.226, 0.974, -0.020);Ground_Mountain_0_1:(-0.225, 0.974, -0.019);Ground_Mountain_0_1:(-0.225, 0.974, -0.019);Ground_Mountain_0_1:(-0.225, 0.974, -0.019);Ground_Mountain_0_1:(-0.225, 0.974, -0.019);Ground_Mountain_0_1:(-0.225, 0.974, -0.019);Ground_Mountain_0_1:(-0.225, 0.974, -0.019);Ground_Mountain_0_1:(-0.224, 0.974, -0.018);Ground_Mountain_0_1:(-0.224, 0.974, -0.018);Ground_Mountain_0_1:(-0.224, 0.974, -0.018);Ground_Mountain_0_1:(-0.224, 0.974, -0.018);Ground_Mountain_0_1:(-0.224, 0.974, -0.018);Ground_Mountain_0_1:(-0.224, 0.974, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.223, 0.975, -0.018);Ground_Mountain_0_1:(-0.210, 0.978, -0.016);Ground_Mountain_0_1:(-0.210, 0.978, -0.016);Ground_Mountain_0_1:(-0.210, 0.978, -0.016);Ground_Mountain_0_1:(-0.210, 0.978, -0.016);Ground_Mountain_0_1:(-0.210, 0.978, -0.016);Ground_Mountain_0_1:(-0.210, 0.978, -0.016);Ground_Mountain_0_1:(-0.193, 0.981, -0.015);Ground_Mountain_0_1:(-0.193, 0.981, -0.015);Ground_Mountain_0_1:(-0.193, 0.981, -0.015);Ground_Mountain_0_1:(-0.193, 0.981, -0.015);Ground_Mountain_0_1:(-0.193, 0.981, -0.015);Ground_Mountain_0_1:(-0.193, 0.981, -0.015);Ground_Mountain_0_1:(-0.192, 0.981, -0.014);Ground_Mountain_0_1:(-0.192, 0.981, -0.014);Ground_Mountain_0_1:(-0.192, 0.981, -0.014);Ground_Mountain_0_1:(-0.192, 0.981, -0.014);Ground_Mountain_0_1:(-0.192, 0.981, -0.014);Ground_Mountain_0_1:(-0.192, 0.981, -0.014);Ground_Mountain_0_1:(-0.191, 0.981, -0.013);Ground_Mountain_0_1:(-0.191, 0.981, -0.013);Ground_Mountain_0_1:(-0.191, 0.981, -0.013);Ground_Mountain_0_1:(-0.191, 0.981, -0.013);Ground_Mountain_0_1:(-0.191, 0.981, -0.013);Ground_Mountain_0_1:(-0.191, 0.981, -0.013);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.190, 0.982, -0.012);Ground_Mountain_0_1:(-0.126, 0.992, -0.005);Ground_Mountain_0_1:(-0.126, 0.992, -0.005);Ground_Mountain_0_1:(-0.145, 0.989, -0.009);Ground_Mountain_0_1:(-0.145, 0.989, -0.009);Ground_Mountain_0_1:(-0.145, 0.989, -0.009);Ground_Mountain_0_1:(-0.145, 0.989, -0.009);Ground_Mountain_0_1:(-0.145, 0.989, -0.009);Ground_Mountain_0_1:(-0.145, 0.989, -0.009);Ground_Mountain_0_1:(-0.214, 0.977, -0.014);Ground_Mountain_0_1:(-0.214, 0.977, -0.014);Ground_Mountain_0_1:(-0.214, 0.977, -0.014);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.144, 0.990, -0.009);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.143, 0.990, -0.008);Ground_Mountain_0_1:(-0.073, 0.997, -0.005);Ground_Mountain_0_1:(-0.108, 0.994, -0.007);Ground_Mountain_0_1:(-0.108, 0.994, -0.007);Ground_Mountain_0_1:(-0.108, 0.994, -0.007);Ground_Mountain_0_1:(-0.108, 0.994, -0.007);Ground_Mountain_0_1:(-0.108, 0.994, -0.007);Ground_Mountain_0_1:(-0.108, 0.994, -0.007);Ground_Mountain_0_1:(-0.092, 0.996, -0.006);Ground_Mountain_0_1:(-0.092, 0.996, -0.006);Ground_Mountain_0_1:(-0.092, 0.996, -0.006);Ground_Mountain_0_1:(-0.092, 0.996, -0.006);Ground_Mountain_0_1:(-0.092, 0.996, -0.006);Ground_Mountain_0_1:(-0.092, 0.996, -0.006);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.193, 0.680, 0.707);Ground_Mountain_1_2:(-0.193, 0.680, 0.707);Ground_Mountain_1_2:(-0.193, 0.680, 0.707);Ground_Mountain_1_2:(-0.193, 0.680, 0.707);Ground_Mountain_1_2:(-0.193, 0.680, 0.707);"
0.040,276.463,940.574,118.341,-60.777,1.618,-1.730,1.432,0.495,1.000,0.000,0.041,2,5.923,23.679,0.998,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.193, 0.681, 0.707);Ground_Mountain_1_2:(-0.193, 0.681, 0.707);Ground_Mountain_1_2:(-0.193, 0.681, 0.707);Ground_Mountain_1_2:(-0.193, 0.681, 0.707);"
0.060,276.443,940.571,118.364,-60.765,0.281,-0.342,1.050,0.430,1.000,0.000,0.044,1,2.277,1.125,0.998,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.190, 0.679, 0.709);Ground_Mountain_1_2:(-0.190, 0.679, 0.709);Ground_Mountain_1_2:(-0.190, 0.679, 0.709);"
0.080,276.447,940.574,118.381,-60.756,0.025,-0.069,0.852,0.426,1.000,0.000,0.039,1,1.382,0.633,0.997,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.100,276.455,940.577,118.395,-60.746,-0.010,-0.028,0.692,0.440,1.000,0.000,0.034,1,1.285,0.539,0.997,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.120,276.462,940.580,118.406,-60.736,-0.011,-0.029,0.540,0.456,1.000,0.000,0.028,1,1.339,0.516,0.996,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.140,276.468,940.583,118.413,-60.726,-0.029,-0.015,0.386,0.472,1.000,0.000,0.024,1,1.419,0.503,0.995,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.160,276.473,940.585,118.418,-60.715,-0.036,-0.017,0.238,0.489,1.000,0.000,0.019,1,1.504,0.484,0.994,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.180,276.477,940.587,118.419,-60.704,-0.047,-0.017,0.091,0.506,1.000,0.000,0.015,1,1.607,0.470,0.994,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.200,276.480,940.588,118.418,-60.693,-0.061,-0.017,-0.054,0.523,1.000,0.000,0.011,1,1.720,0.454,0.993,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
