t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,275.866,943.115,114.976,-91.887,15.994,-15.936,-0.196,-1.362,0.000,0.000,0.000,0,0.000,0.000,0.991,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.299, 0.947, -0.118);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Ground_Mountain_0_1:(-0.192, 0.974, -0.121);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.202, 0.972, -0.117);Ground_Mountain_0_1:(-0.202, 0.972, -0.117);Ground_Mountain_0_1:(-0.202, 0.972, -0.117);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.299, 0.947, -0.117);Ground_Mountain_0_1:(-0.202, 0.972, -0.117);Ground_Mountain_0_1:(-0.202, 0.972, -0.117);Ground_Mountain_0_1:(-0.202, 0.972, -0.117);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);"
0.040,275.577,942.824,115.003,-92.061,15.988,-15.928,-0.181,-1.390,0.003,0.000,0.041,1,10.656,0.524,0.963,"Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);Ground_Mountain_1_1:(-0.011, 0.459, -0.888);"
0.060,275.202,942.505,115.007,-92.144,15.800,-15.776,-0.060,-1.441,0.006,0.000,0.072,2,13.843,15.598,0.944,"Ground_Mountain_1_1:(-0.022, 0.458, -0.889);Ground_Mountain_1_1:(-0.022, 0.458, -0.889);Ground_Mountain_1_1:(-0.022, 0.458, -0.889);Ground_Mountain_1_1:(-0.022, 0.458, -0.889);Ground_Mountain_1_1:(-0.022, 0.458, -0.889);Ground_Mountain_1_1:(-0.022, 0.458, -0.889);"
0.080,274.888,942.190,115.004,-92.178,15.822,-15.797,-0.110,-1.450,0.100,0.000,0.063,2,5.250,11.592,0.938,"Ground_Mountain_1_1:(-0.017, 0.463, -0.886);Ground_Mountain_1_1:(-0.017, 0.463, -0.886);Ground_Mountain_1_1:(-0.017, 0.463, -0.886);Ground_Mountain_1_1:(-0.017, 0.463, -0.886);Ground_Mountain_1_1:(-0.017, 0.463, -0.886);"
0.100,274.580,941.874,114.998,-92.212,15.840,-15.815,-0.180,-1.437,0.089,0.000,0.065,2,3.264,9.474,0.930,"Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);"
0.120,274.270,941.558,114.990,-92.247,15.855,-15.831,-0.260,-1.403,0.080,0.000,0.067,2,1.608,7.764,0.921,"Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);"
0.140,273.960,941.242,114.980,-92.281,15.866,-15.845,-0.339,-1.351,0.073,0.000,0.071,2,0.582,6.318,0.910,"Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);"
0.160,273.649,940.925,114.968,-92.314,15.876,-15.858,-0.410,-1.284,0.067,0.000,0.074,2,0.000,5.070,0.897,"Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);Ground_Mountain_1_1:(-0.005, 0.467, -0.884);"
0.180,273.337,940.609,114.955,-92.346,15.883,-15.869,-0.462,-1.208,0.062,0.000,0.078,2,0.000,3.999,0.883,"Ground_Mountain_1_1:(-0.011, 0.468, -0.884);Ground_Mountain_1_1:(-0.011, 0.468, -0.884);Ground_Mountain_1_1:(-0.011, 0.468, -0.884);Ground_Mountain_1_1:(-0.011, 0.468, -0.884);Ground_Mountain_1_1:(-0.011, 0.468, -0.884);"
0.200,272.954,940.292,114.941,-92.377,15.888,-15.878,-0.499,-1.122,0.059,0.000,0.079,2,0.000,2.929,0.867,"Ground_Mountain_1_1:(-0.021, 0.471, -0.882);Ground_Mountain_1_1:(-0.021, 0.471, -0.882);Ground_Mountain_1_1:(-0.021, 0.471, -0.882);Ground_Mountain_1_1:(-0.021, 0.471, -0.882);Ground_Mountain_1_1:(-0.021, 0.471, -0.882);Ground_Mountain_1_1:(-0.021, 0.471, -0.882);"
