time,station,active,visible,sightings,calls
3.16,6.4,8,0,0,0
4.16,12.2,8,0,0,0
5.16,27.4,8,0,0,0
6.16,49.5,8,0,0,0
7.16,76.2,8,0,0,0
8.18,106.0,8,0,0,0
9.18,137.4,8,0,0,0
10.26,171.1,8,0,0,0
11.26,202.4,8,0,0,0
12.26,234.0,8,0,0,0
13.26,265.4,8,0,0,0
14.26,297.0,8,0,0,0
15.28,330.5,8,0,0,0
16.28,361.8,8,0,0,0
17.28,388.8,8,0,0,0
18.30,419.0,8,0,0,0
19.30,450.2,8,1,1,0
20.30,481.5,8,1,1,1
21.30,511.9,8,0,1,1
22.30,542.1,8,0,1,1
23.32,573.8,8,0,1,1
24.32,605.8,7,0,1,1
25.32,637.4,7,0,1,1
26.32,670.5,7,0,2,1
27.32,705.7,7,1,2,1
28.34,742.0,7,0,2,1
29.34,772.5,7,1,3,1
30.34,804.5,7,1,3,2
31.34,836.5,7,0,3,2
32.34,868.4,6,0,3,2
33.34,900.0,6,0,3,2
34.36,928.8,6,0,3,2
35.36,962.9,5,0,3,2
36.36,1000.2,5,0,3,2
37.36,1039.7,5,0,3,2
38.36,1080.1,5,0,3,2
39.38,1114.8,5,0,3,2
40.38,1147.8,5,0,3,2
41.40,1180.7,5,0,3,2
42.40,1203.8,5,0,3,2
43.40,1220.5,5,0,3,2
44.40,1239.6,5,0,3,2
45.40,1264.7,5,0,3,2
46.42,1294.5,5,0,3,2
47.42,1328.1,5,0,3,2
48.44,1357.4,5,0,3,2
49.44,1384.6,5,0,3,2
50.44,1410.4,5,0,3,2
51.46,1434.3,5,0,3,2
52.46,1455.3,5,0,3,2
53.46,1475.8,5,0,3,2
54.48,1504.2,5,0,3,2
55.48,1535.5,5,0,3,2
56.48,1567.0,5,0,3,2
57.48,1598.5,5,0,3,2
58.50,1629.8,5,0,4,2
59.50,1661.6,5,1,4,3
60.50,1694.3,5,0,4,3
61.50,1725.2,5,0,4,3
62.50,1747.3,5,0,4,3
63.52,1771.0,5,0,4,3
64.52,1798.9,4,0,4,3
65.52,1829.8,4,0,4,3
66.54,1863.6,4,0,4,3
67.56,1896.6,4,1,5,3
68.56,1928.9,4,0,5,3
69.56,1965.0,4,0,5,3
70.56,2002.8,4,0,5,3
71.56,2035.2,4,1,5,3
72.58,2065.1,4,1,6,3
73.58,2095.9,4,1,6,3
74.58,2130.5,4,2,7,4
75.60,2168.1,4,1,7,4
76.60,2207.7,4,0,7,4
77.60,2249.0,4,0,7,4
78.60,2286.8,3,0,7,4
79.60,2318.8,2,0,7,4
80.62,2351.1,2,0,7,4
81.62,2383.2,2,1,8,4
82.64,2418.8,2,1,8,4
83.66,2458.6,2,0,8,4
84.66,2499.5,2,0,8,4
85.66,2541.6,2,0,8,4
86.68,2584.8,2,0,8,4
87.68,2625.2,2,0,8,4
88.68,2646.0,2,0,8,4
89.68,2659.9,2,0,8,4
90.70,2674.6,2,0,8,4
91.70,2697.9,2,0,8,4
92.70,2727.4,2,0,8,4
93.70,2761.5,2,0,8,4
94.74,2799.9,2,0,8,4
95.74,2839.6,2,0,8,4
96.76,2881.0,2,0,8,4
97.76,2923.6,2,0,8,4
98.76,2967.4,2,0,8,4
99.78,3011.9,2,0,8,4
100.78,3056.3,2,0,8,4
101.78,3101.7,2,0,8,4
102.80,3147.0,2,0,8,4
103.80,3192.5,2,0,8,4
104.82,3239.2,2,0,8,4
105.82,3284.8,2,0,8,4
106.82,3330.3,2,0,8,4
107.82,3376.0,2,0,8,4
108.84,3421.9,2,0,8,4
109.84,3467.9,2,0,8,4
110.86,3514.1,2,0,8,4
111.86,3560.3,2,0,8,4
112.86,3606.5,2,0,8,4
113.86,3648.2,2,0,8,4
114.88,3686.4,2,0,8,4
115.88,3719.2,2,0,8,4
116.88,3737.7,2,0,8,4
117.88,3757.2,2,0,8,4
118.88,3781.8,2,0,8,4
119.88,3812.3,2,0,8,4
120.88,3847.0,2,0,8,4
121.90,3884.9,2,0,8,4
122.90,3924.9,2,0,8,4
123.90,3966.5,2,0,8,4
124.90,4009.3,2,0,8,4
125.92,4053.4,2,0,8,4
126.92,4097.6,2,0,8,4
127.92,4142.6,2,0,8,4
128.96,4188.8,2,0,8,4
129.96,4234.2,2,0,8,4
131.00,4281.7,2,0,8,4
132.02,4328.4,2,0,8,4
133.02,4373.7,2,0,8,4
134.02,4413.6,2,0,8,4
135.04,4454.6,2,0,8,4
136.04,4496.3,2,0,8,4
137.04,4539.0,2,0,8,4
138.04,4582.9,2,0,8,4
139.04,4626.1,2,0,8,4
140.06,4651.9,2,0,8,4
141.08,4665.9,2,0,8,4
142.08,8.0,2,0,8,4
143.10,30.8,2,0,8,4
144.10,58.5,2,0,8,4
145.10,88.9,2,0,8,4
146.10,120.1,2,0,8,4
147.12,146.6,2,0,8,4
148.12,166.9,2,0,8,4
149.12,184.1,2,0,8,4
150.12,200.5,2,0,8,4
151.12,216.5,2,0,8,4
152.14,232.5,2,0,8,4
153.14,248.5,2,0,8,4
