time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.001,moto,0,0,0.00,0,0,567.39,82.41,56.96
3.001,moto,0,0,0.00,0,0,563.22,82.45,48.82
3.001,moto,0,0,0.00,0,0,568.02,82.49,42.12
3.001,atv,0,0,0.00,0,0,564.20,82.53,34.82
4.060,moto,0,0,16.22,0,0,567.69,82.45,47.73
4.060,moto,0,0,16.21,0,0,563.74,82.50,39.60
4.060,moto,0,0,16.21,0,0,568.70,82.54,32.91
4.060,atv,0,0,15.25,0,0,565.17,82.56,26.18
5.060,moto,0,0,27.25,0,0,568.82,82.56,25.62
5.060,moto,0,1,27.26,0,0,564.63,82.58,17.49
5.060,moto,0,1,27.27,0,0,569.18,82.58,10.78
5.060,atv,0,1,25.55,0,0,566.46,82.57,5.45
6.120,moto,0,1,35.75,0,0,568.56,82.55,-8.09
6.120,moto,0,1,35.76,0,0,564.01,82.53,-16.24
6.120,moto,0,1,35.77,0,0,568.40,82.52,-22.96
6.120,atv,0,1,33.41,0,0,565.39,82.50,-26.09
8.120,moto,0,1,28.77,0,0,574.73,82.75,-81.28
8.120,moto,0,1,27.24,0,0,572.72,82.53,-86.66
8.120,moto,0,1,28.82,0,0,579.69,82.16,-90.25
8.120,atv,0,1,27.44,0,0,576.35,82.25,-90.18
10.120,moto,0,1,18.30,0,0,607.19,78.78,-126.66
10.120,moto,0,1,14.86,0,0,606.33,78.59,-128.54
10.120,moto,0,1,15.64,0,0,608.60,77.94,-133.89
10.120,atv,0,1,14.76,0,0,607.54,78.16,-132.02
12.120,moto,0,1,0.14,0,0,608.36,77.98,-133.62
12.120,moto,0,1,0.14,0,0,607.62,77.98,-133.64
12.120,moto,0,1,20.87,0,0,600.44,66.38,-163.09
12.120,atv,0,1,16.53,0,0,603.30,70.71,-157.93
14.120,moto,0,1,0.14,0,0,608.35,77.95,-133.90
14.120,moto,0,1,0.14,0,0,607.61,77.94,-133.92
14.120,moto,0,1,23.80,0,0,576.51,45.42,-196.51
14.120,atv,0,1,23.85,0,0,583.69,49.55,-190.59
16.120,moto,0,1,-0.22,0,0,608.35,77.93,-134.10
16.120,moto,0,1,-0.23,0,0,607.60,77.92,-134.12
16.120,moto,0,2,23.25,0,0,533.82,44.08,-212.82
16.120,atv,0,2,20.59,0,0,546.12,41.69,-213.33
18.120,moto,0,1,-0.27,0,0,608.37,77.99,-133.58
18.120,moto,0,1,-0.26,0,0,607.55,77.98,-133.61
18.120,moto,0,2,18.08,0,0,491.32,45.32,-207.56
18.120,atv,0,2,10.99,0,0,526.06,46.05,-210.86
20.100,moto,0,1,-1.16,0,0,608.40,78.07,-132.83
20.100,moto,0,1,-1.14,0,0,607.50,78.06,-132.87
20.100,moto,0,2,33.17,0,0,444.19,42.73,-197.74
20.100,atv,0,2,16.35,0,0,492.36,43.46,-202.68
22.100,moto,0,1,6.75,0,0,608.57,78.31,-130.61
22.100,moto,0,1,3.89,0,0,607.37,78.46,-129.27
22.100,moto,0,2,37.00,0,0,370.93,45.47,-193.86
22.100,atv,0,2,33.76,0,0,440.66,42.63,-198.71
24.100,moto,0,1,17.15,0,0,603.45,70.95,-157.77
24.100,moto,0,1,16.45,0,0,605.02,74.28,-152.45
24.100,moto,0,2,38.72,0,0,299.68,43.66,-196.66
24.100,atv,0,2,21.28,0,0,384.29,42.08,-194.52
26.100,moto,0,1,23.91,0,0,582.80,49.05,-191.25
26.100,moto,0,1,24.01,0,0,588.46,52.83,-185.46
26.100,moto,0,2,42.22,0,0,217.87,45.73,-183.99
26.100,atv,0,2,26.65,0,0,341.64,40.23,-198.32
28.100,moto,0,2,23.73,0,0,542.08,42.99,-211.08
28.100,moto,0,2,23.55,0,0,550.43,42.78,-209.31
28.100,moto,0,4,31.77,0,0,167.07,40.80,-145.39
28.100,atv,0,2,37.67,0,0,276.04,46.34,-197.91
30.100,moto,0,2,22.72,0,0,496.94,44.53,-207.63
30.100,moto,0,2,19.25,0,0,506.33,48.75,-209.92
30.100,moto,0,4,31.83,0,0,139.66,38.10,-88.13
