time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,4.558,135.763,37.748,-295.559,4,,3000.011,63.400,0.000,0.010
0.758,9.028,138.425,37.877,-296.329,4,,3002.797,60.638,0.000,0.013
1.158,12.932,142.669,38.229,-297.579,4,,3007.264,56.228,0.000,0.016
1.559,16.297,148.260,38.910,-299.281,4,,3013.168,50.401,0.000,0.019
1.985,19.314,155.335,40.034,-301.550,4,,3020.700,42.992,0.000,0.022
2.415,22.004,163.833,41.612,-304.477,4,,3029.832,34.023,0.000,0.025
2.821,24.135,172.365,43.259,-307.670,4,,3039.082,24.928,0.000,0.029
3.227,26.074,181.564,44.885,-311.438,4,,3049.130,14.997,0.000,0.032
3.665,28.123,192.377,46.301,-316.352,2,,3061.038,3.131,0.000,0.039
4.106,29.815,203.786,46.759,-322.207,4,,3073.793,2.707,0.000,0.047
4.516,32.033,214.998,45.998,-328.811,4,,3086.760,0.359,0.000,0.041
4.962,31.943,226.832,44.252,-336.764,4,,3101.072,12.541,0.000,0.024
5.365,31.676,236.954,42.269,-344.235,4,,3113.784,24.840,0.000,0.007
5.848,31.912,248.891,39.744,-353.437,4,,3129.060,39.758,0.000,-0.012
6.256,31.728,259.377,37.639,-361.446,4,,3142.436,52.860,0.000,-0.032
6.734,34.233,272.171,35.728,-370.555,4,,3158.300,68.435,0.000,-0.045
7.180,33.072,284.764,35.757,-378.614,4,,3173.326,83.195,0.314,-0.074
7.602,27.475,295.734,37.805,-384.892,4,,3186.156,95.611,0.989,-0.085
8.112,19.891,306.387,40.830,-389.608,4,,3198.136,106.833,0.000,-0.067
8.523,18.184,313.450,42.309,-391.897,2,,3205.584,113.786,0.000,-0.076
8.925,18.446,320.645,42.774,-393.652,3,,3212.878,120.556,0.307,-0.107
9.348,21.678,328.969,41.966,-394.856,2,,3221.192,127.588,0.000,-0.113
9.752,25.481,338.632,39.477,-395.068,4,,3231.031,131.231,0.000,-0.062
10.194,27.120,349.902,35.799,-394.169,4,,3242.891,134.685,0.125,0.072
10.596,23.951,359.494,32.588,-393.503,4,,3253.177,138.012,0.425,0.195
10.999,22.923,368.443,30.681,-394.298,4,,3262.620,142.656,0.000,0.251
11.406,24.814,377.484,30.762,-397.152,4,,3272.047,149.381,0.000,0.263
11.976,26.896,389.415,33.722,-405.644,4,,3286.615,162.618,0.000,0.125
12.383,26.016,395.906,36.316,-413.686,4,,3297.068,172.830,0.000,0.030
12.783,25.134,401.404,38.065,-422.040,2,,3307.068,182.817,0.000,-0.022
13.754,29.681,416.204,38.036,-443.921,4,,3333.334,209.189,0.000,0.003
14.154,31.974,423.359,36.831,-453.941,4,,3345.689,221.460,0.000,0.013
14.554,34.113,430.901,35.265,-464.724,4,,3358.929,234.586,0.000,0.012
14.954,36.077,438.712,33.451,-476.282,4,,3372.991,248.518,0.000,0.003
15.360,37.847,446.802,31.535,-488.537,4,,3387.805,263.192,0.000,0.021
15.770,39.385,455.056,29.764,-501.495,4,,3403.280,278.553,0.000,0.035
