time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.006,atv,0,0,0.00,0,0,322.06,9.63,544.06,0.000,False,0.000
3.006,original,0,0,0.00,0,0,318.01,11.28,535.90,0.000,False,0.000
3.006,tourer,0,0,0.00,0,0,322.38,12.61,529.01,0.000,False,0.000
3.006,moto,0,0,0.00,0,0,317.80,13.84,522.26,0.000,False,0.000
5.000,atv,0,0,20.91,0,0,322.56,14.41,519.32,0.000,False,4666.725
5.000,original,0,0,18.83,0,0,318.14,15.48,515.15,0.000,False,4671.223
5.000,tourer,0,1,17.83,0,0,321.85,16.64,509.63,2.634,False,2.634
5.000,moto,0,1,23.86,0,0,317.49,19.58,496.06,16.529,False,16.529
7.000,atv,0,1,27.44,0,0,321.62,25.44,472.56,40.640,False,40.640
7.000,original,0,1,28.17,0,0,317.14,26.74,468.28,45.125,False,45.125
7.000,tourer,0,1,27.34,0,0,321.11,27.71,464.70,48.827,False,48.827
7.000,moto,0,1,31.53,0,0,317.01,34.67,438.94,75.462,False,75.462
9.000,atv,0,1,31.44,0,0,321.26,41.42,414.79,100.524,False,100.524
9.000,original,0,1,31.22,0,0,316.89,42.97,409.79,105.754,False,105.754
9.000,tourer,0,1,31.23,0,0,320.79,43.73,407.05,108.607,False,108.607
9.000,moto,0,1,31.54,0,0,317.17,51.44,378.14,138.477,False,138.477
11.000,atv,0,1,31.33,0,0,321.63,57.78,354.18,163.341,False,163.341
11.000,original,0,1,31.25,0,0,317.69,59.20,349.46,168.206,False,168.206
11.000,tourer,0,1,31.27,0,0,321.64,59.96,346.68,171.153,False,171.153
11.000,moto,0,1,31.55,0,0,318.55,67.64,317.18,201.542,False,201.542
13.000,atv,0,1,31.35,0,0,323.82,73.56,293.63,226.090,False,226.090
13.000,original,0,1,31.30,0,0,320.07,74.71,288.95,230.579,False,230.579
13.000,tourer,0,2,31.32,0,0,324.45,75.43,286.14,233.877,False,233.877
13.000,moto,0,2,32.94,0,0,325.33,80.64,255.68,264.492,False,264.492
15.000,atv,0,2,34.58,0,0,336.59,82.67,230.92,291.448,False,291.448
15.000,original,0,2,34.82,0,0,333.92,82.88,226.51,294.617,False,294.617
15.000,tourer,0,2,33.90,0,0,339.24,82.96,223.39,299.542,False,299.542
15.000,moto,0,2,28.61,0,0,354.90,82.34,198.70,329.597,False,329.597
17.000,atv,0,2,28.21,0,0,369.99,79.81,189.68,347.664,False,347.664
17.000,original,0,2,26.57,0,0,370.57,79.71,185.68,349.555,False,349.555
17.000,tourer,0,2,28.85,0,0,376.61,78.78,186.35,355.065,False,355.065
17.000,moto,0,2,35.81,0,0,409.13,77.10,166.16,394.252,False,394.252
19.000,atv,0,2,23.46,0,0,412.84,77.44,165.88,397.273,False,397.273
19.000,original,0,2,16.66,0,0,405.69,77.10,166.26,392.163,False,392.163
19.000,tourer,0,2,31.53,0,0,425.78,80.06,153.14,415.248,False,415.248
19.000,moto,0,2,31.00,0,0,446.77,86.01,114.44,459.219,False,459.219
21.000,atv,0,2,32.09,0,0,448.97,85.66,119.96,455.655,False,455.655
21.000,original,0,2,18.39,0,0,428.03,81.45,143.62,424.401,False,424.401
21.000,tourer,0,3,29.46,0,0,454.76,86.67,98.78,476.980,False,476.980
21.000,moto,0,3,31.81,0,0,468.07,79.69,57.40,521.437,False,521.437
23.000,atv,0,3,0.00,0,0,463.36,82.57,70.90,516.510,False,516.510
23.000,original,0,3,28.79,0,0,457.30,86.77,105.62,472.026,False,472.026
23.000,tourer,0,3,34.15,0,0,471.63,77.50,38.43,540.909,False,540.909
23.000,moto,0,3,31.66,0,0,471.90,83.22,-7.73,587.954,False,587.954
25.000,atv,0,3,26.86,0,0,470.15,77.74,43.16,536.132,False,536.132
25.000,original,0,3,33.04,0,0,473.08,78.06,45.86,533.746,False,533.746
25.000,tourer,0,3,31.47,0,0,473.46,86.41,-25.26,605.750,False,605.750
25.000,moto,0,3,38.54,0,0,482.36,89.21,-72.96,654.224,False,654.224
27.000,atv,0,3,30.15,0,0,471.55,82.53,-4.22,584.430,False,584.430
27.000,original,0,3,31.53,0,0,475.27,84.90,-16.73,597.009,False,597.009
27.000,tourer,0,3,35.22,0,0,488.52,89.28,-86.30,668.852,False,668.852
27.000,moto,0,4,29.86,0,0,514.81,81.66,-135.83,725.632,False,725.632
29.000,atv,0,3,36.91,0,0,483.79,89.12,-67.18,649.575,False,649.575
29.000,original,0,3,35.15,0,0,484.59,89.38,-79.30,660.912,False,660.912
29.000,tourer,0,4,31.70,0,0,518.39,78.80,-143.89,734.816,False,734.816
29.000,moto,0,4,31.99,0,0,537.03,54.58,-188.74,789.073,False,789.073
31.000,atv,0,4,30.13,0,0,516.51,82.91,-130.14,720.939,False,720.939
31.000,original,0,4,30.52,0,0,515.93,81.03,-138.07,728.182,False,728.182
31.000,tourer,0,4,31.84,0,0,540.13,50.23,-196.56,798.572,False,798.572
31.000,moto,0,4,31.71,0,0,555.39,31.69,-244.78,853.047,False,853.047
33.000,atv,0,4,31.87,0,0,539.31,57.06,-182.88,783.864,False,783.864
33.000,original,0,4,31.74,0,0,537.92,53.43,-190.98,791.756,False,791.756
33.000,tourer,0,6,28.68,0,0,557.15,30.39,-253.75,861.256,False,862.890
33.000,moto,0,6,38.43,0,0,557.08,25.82,-307.63,861.327,False,954.710
35.000,atv,0,4,23.59,0,0,555.71,35.08,-229.69,838.299,False,838.299
35.000,original,0,4,31.80,0,0,555.81,31.32,-247.43,855.779,False,855.779
35.000,tourer,0,6,35.99,0,0,555.49,25.65,-315.58,861.256,False,970.069
35.000,moto,0,6,46.75,0,0,540.75,27.96,-392.46,861.327,False,1042.785
37.000,atv,0,4,-6.23,0,0,555.89,32.96,-238.84,854.233,False,847.975
37.000,original,0,6,35.01,0,0,557.23,25.98,-308.21,861.481,False,956.284
37.000,tourer,0,6,40.77,0,0,540.89,28.04,-391.55,861.256,False,1043.703
37.000,moto,0,6,34.39,0,0,533.55,32.39,-469.67,861.327,False,1082.061
39.000,atv,0,4,9.92,0,0,556.01,33.36,-237.00,854.233,False,846.012
39.000,original,0,6,39.91,0,0,541.57,26.94,-382.29,861.481,False,1043.009
39.000,tourer,0,6,34.39,0,0,534.70,32.96,-465.70,861.256,False,1077.887
39.000,moto,0,6,30.76,0,0,508.26,23.38,-528.13,861.327,False,1147.422
41.000,atv,0,6,24.89,0,0,560.20,29.30,-263.14,861.240,False,879.050
41.000,original,0,6,33.65,0,0,536.44,33.58,-457.38,861.481,False,1069.385
41.000,tourer,0,6,30.74,0,0,510.82,23.75,-524.61,861.256,False,1143.001
41.000,moto,0,6,22.09,0,0,475.12,24.67,-538.65,861.327,False,1189.710
43.000,atv,0,6,39.01,0,0,552.11,25.11,-328.06,861.240,False,989.753
43.000,original,0,6,33.20,0,0,515.00,24.29,-517.82,861.481,False,1134.883
43.000,tourer,0,6,15.89,0,0,482.14,23.85,-543.08,861.256,False,1181.646
43.000,moto,0,6,36.43,0,0,447.94,31.53,-486.12,861.327,False,1248.640
45.000,atv,0,6,36.10,0,0,540.74,29.41,-403.58,861.240,False,1043.188
45.000,original,0,6,14.83,0,0,485.22,23.53,-543.50,861.481,False,1178.382
45.000,tourer,0,6,27.11,0,0,460.27,28.91,-507.54,861.256,False,1224.127
45.000,moto,0,6,25.07,0,0,408.01,38.62,-429.73,861.327,False,1318.150
47.000,atv,0,6,33.15,0,0,532.57,31.92,-473.37,861.240,False,1085.950
47.000,original,0,6,26.67,0,0,461.84,28.41,-511.60,861.481,False,1219.809
47.000,tourer,0,6,34.30,0,0,426.81,36.41,-455.85,861.256,False,1285.894
47.000,moto,0,6,26.40,0,0,368.42,30.65,-391.58,861.327,False,1373.488
49.000,atv,0,6,27.46,0,0,507.62,23.39,-528.64,861.240,False,1148.281
49.000,original,0,6,33.86,0,0,429.77,35.81,-460.02,861.481,False,1280.772
49.000,tourer,0,6,29.87,0,0,392.68,35.36,-410.54,861.256,False,1342.692
49.000,moto,0,6,18.44,0,0,323.42,42.64,-391.60,861.327,False,1420.285
51.000,atv,0,6,20.57,0,0,476.23,24.51,-539.50,861.240,False,1188.408
