time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,11.887,0.238,-625.508,8.192,-149.745,4,7.800,0.066,"Ground_80_320:(0.00, 1.00, 0.00)"
0.040,11.899,0.476,-625.512,8.191,-149.507,4,8.239,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,11.909,0.714,-625.516,8.189,-149.269,4,8.651,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,11.810,0.950,-625.520,8.187,-149.033,4,9.032,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,11.833,1.186,-625.524,8.184,-148.796,4,9.377,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,11.852,1.423,-625.528,8.182,-148.559,4,9.677,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,11.868,1.661,-625.532,8.180,-148.322,4,9.933,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,11.882,1.898,-625.536,8.177,-148.085,4,10.145,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,11.894,2.136,-625.540,8.175,-147.847,4,10.314,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,11.904,2.374,-625.544,8.173,-147.609,4,10.441,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,11.806,2.610,-625.548,8.172,-147.373,4,10.531,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,11.829,2.847,-625.551,8.171,-147.136,4,10.586,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,11.849,3.084,-625.555,8.170,-146.899,4,10.610,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,11.865,3.321,-625.559,8.169,-146.662,4,10.607,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,11.879,3.559,-625.563,8.169,-146.425,4,10.583,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,11.892,3.796,-625.567,8.169,-146.187,4,10.541,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,11.902,4.034,-625.571,8.169,-145.949,4,10.484,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,11.804,4.270,-625.575,8.170,-145.713,4,10.418,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,11.827,4.507,-625.579,8.171,-145.476,4,10.346,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.400,11.847,4.744,-625.583,8.172,-145.239,4,10.269,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.420,11.863,4.981,-625.587,8.173,-145.002,4,10.192,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.440,11.878,5.219,-625.591,8.174,-144.765,4,10.117,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.460,11.890,5.456,-625.594,8.175,-144.527,4,10.044,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.480,11.901,5.694,-625.598,8.177,-144.289,4,9.977,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.500,11.802,5.930,-625.602,8.178,-144.053,4,9.915,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.520,11.826,6.167,-625.606,8.180,-143.817,4,9.860,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.540,11.846,6.404,-625.610,8.181,-143.580,4,9.812,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
0.560,11.863,6.641,-625.614,8.183,-143.342,4,9.771,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.580,11.877,6.879,-625.618,8.184,-143.105,4,9.737,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.600,11.889,7.116,-625.622,8.185,-142.867,4,9.711,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.620,11.900,7.354,-625.626,8.187,-142.629,4,9.691,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.640,11.909,7.593,-625.630,8.188,-142.391,4,9.677,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.660,11.810,7.829,-625.634,8.189,-142.155,4,9.669,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.680,11.832,8.065,-625.637,8.190,-141.918,4,9.666,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.700,11.851,8.302,-625.641,8.191,-141.681,4,9.667,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.720,11.867,8.540,-625.645,8.192,-141.444,4,9.671,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.740,11.881,8.777,-625.649,8.193,-141.206,4,9.679,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.760,11.893,9.015,-625.653,8.194,-140.969,4,9.688,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.780,11.903,9.253,-625.657,8.195,-140.731,4,9.699,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.800,11.804,9.489,-625.661,8.196,-140.495,4,9.712,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.820,11.827,9.726,-625.665,8.197,-140.258,4,9.725,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.840,11.847,9.963,-625.669,8.198,-140.021,4,9.738,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.860,11.864,10.200,-625.673,8.199,-139.784,4,9.751,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.880,11.878,10.438,-625.677,8.199,-139.546,4,9.763,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.900,11.890,10.676,-625.680,8.200,-139.309,4,9.775,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.920,11.901,10.914,-625.684,8.201,-139.071,4,9.786,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.940,11.803,11.150,-625.688,8.201,-138.835,4,9.795,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.960,11.826,11.386,-625.692,8.202,-138.598,4,9.804,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.980,11.846,11.623,-625.696,8.203,-138.361,4,9.811,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.000,11.863,11.860,-625.700,8.204,-138.124,4,9.818,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.020,11.877,12.098,-625.704,8.204,-137.886,4,9.823,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.040,11.890,12.336,-625.708,8.205,-137.649,4,9.826,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.060,11.900,12.574,-625.712,8.206,-137.411,4,9.829,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.080,11.802,12.810,-625.716,8.207,-137.175,4,9.831,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.100,11.825,13.046,-625.720,8.207,-136.938,4,9.832,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.120,11.845,13.283,-625.723,8.208,-136.701,4,9.833,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.140,11.862,13.520,-625.727,8.209,-136.464,4,9.832,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.160,11.877,13.758,-625.731,8.210,-136.227,4,9.832,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.180,11.889,13.996,-625.735,8.211,-135.989,4,9.830,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.200,11.900,14.234,-625.739,8.211,-135.751,4,9.829,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.220,11.909,14.472,-625.743,8.212,-135.513,4,9.827,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.240,11.810,14.708,-625.747,8.213,-135.277,4,9.825,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.260,11.832,14.945,-625.751,8.214,-135.040,4,9.823,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.280,11.851,15.182,-625.755,8.215,-134.803,4,9.821,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.300,11.867,15.419,-625.759,8.215,-134.566,4,9.819,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.320,11.881,15.657,-625.763,8.216,-134.328,4,9.817,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.340,11.893,15.894,-625.766,8.217,-134.090,4,9.815,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.360,11.903,16.132,-625.770,8.218,-133.852,4,9.814,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.380,11.804,16.369,-625.774,8.219,-133.616,4,9.812,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.400,11.827,16.605,-625.778,8.220,-133.380,4,9.811,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.420,11.847,16.842,-625.782,8.220,-133.143,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.440,11.864,17.079,-625.786,8.221,-132.906,4,9.809,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.460,11.878,17.317,-625.790,8.222,-132.668,4,9.808,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.480,11.890,17.555,-625.794,8.223,-132.430,4,9.808,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.500,11.901,17.793,-625.798,8.224,-132.192,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.520,11.803,18.029,-625.802,8.225,-131.956,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.540,11.826,18.265,-625.806,8.225,-131.720,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.560,11.846,18.502,-625.809,8.226,-131.483,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.580,11.863,18.739,-625.813,8.227,-131.246,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
