time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,436.472,33.348,-152.340,0.360,4,1.000,5,0.528,1.000,0.000,-0.163
0.040,436.471,33.345,-152.354,0.717,4,1.000,5,0.526,1.000,0.000,-0.163
0.060,436.469,33.342,-152.375,1.072,4,1.000,5,0.522,1.000,0.000,-0.163
0.080,436.467,33.337,-152.403,1.423,4,1.000,5,0.517,1.000,0.000,-0.163
0.100,436.465,33.332,-152.438,1.773,4,1.000,5,0.512,1.000,0.000,-0.163
0.120,436.462,33.327,-152.479,2.119,4,1.000,5,0.506,1.000,0.000,-0.163
0.140,436.459,33.322,-152.528,2.463,4,1.000,5,0.501,1.000,0.000,-0.163
0.160,436.455,33.317,-152.583,2.804,4,1.000,5,0.495,1.000,0.000,-0.162
0.180,436.451,33.312,-152.646,3.142,4,1.000,5,0.490,1.000,0.000,-0.161
0.200,436.447,33.308,-152.715,3.478,4,1.000,5,0.485,1.000,0.000,-0.159
0.220,436.442,33.304,-152.790,3.812,4,1.000,5,0.481,1.000,0.000,-0.157
0.240,436.437,33.301,-152.873,4.143,4,1.000,5,0.477,1.000,0.000,-0.155
0.260,436.431,33.298,-152.961,4.472,4,1.000,5,0.473,1.000,0.000,-0.153
0.280,436.426,33.296,-153.057,4.798,4,1.000,5,0.470,1.000,0.000,-0.150
0.300,436.420,33.295,-153.159,5.122,4,1.000,5,0.468,1.000,0.000,-0.147
0.320,436.414,33.295,-153.268,5.444,4,1.000,5,0.468,1.000,0.000,-0.144
0.340,436.408,33.296,-153.383,5.763,4,1.000,6,0.468,1.000,0.000,-0.152
0.360,436.402,33.299,-153.503,6.037,4,1.000,6,0.470,0.866,0.000,-0.147
0.380,436.397,33.303,-153.628,6.248,4,1.000,6,0.472,0.674,0.000,-0.143
0.400,436.391,33.307,-153.757,6.410,4,1.000,6,0.476,0.527,0.000,-0.138
0.420,436.386,33.311,-153.888,6.535,4,1.000,6,0.479,0.413,0.000,-0.132
0.440,436.381,33.316,-154.021,6.632,4,1.000,6,0.483,0.326,0.000,-0.127
0.460,436.377,33.321,-154.155,6.707,4,1.000,6,0.487,0.258,0.000,-0.122
0.480,436.374,33.327,-154.291,6.765,4,1.000,6,0.491,0.205,0.000,-0.116
0.500,436.370,33.331,-154.427,6.810,4,1.000,6,0.495,0.165,0.000,-0.111
0.520,436.368,33.336,-154.564,6.846,4,1.000,6,0.498,0.133,0.000,-0.106
0.540,436.366,33.340,-154.702,6.874,4,1.000,6,0.502,0.108,0.000,-0.100
0.560,436.364,33.344,-154.840,6.896,4,1.000,6,0.504,0.088,0.000,-0.096
0.580,436.363,33.348,-154.979,6.913,4,1.000,7,0.507,0.073,0.000,-0.088
0.600,436.363,33.350,-155.118,6.926,4,1.000,7,0.508,0.061,0.000,-0.083
