time,x,y,z,speed,grounded,nextGate,misses,penalty
5.766,-626.488,7.959,-208.647,35.796,4,13,0,0
5.900,-626.588,7.976,-203.637,35.796,4,13,0,0
6.033,-626.674,7.991,-199.342,35.796,4,13,0,0
6.166,-626.775,8.009,-194.332,35.796,4,13,0,0
6.299,-626.875,8.026,-189.322,35.796,4,13,0,0
6.432,-626.961,8.041,-185.027,35.796,4,13,0,0
6.566,-627.061,8.058,-180.016,35.796,4,13,0,0
6.699,-627.162,8.076,-175.006,35.796,4,13,0,0
6.832,-627.248,8.091,-170.711,35.796,4,13,0,0
6.965,-627.348,8.108,-165.701,35.796,4,13,0,0
7.098,-627.449,8.125,-160.691,35.796,4,13,0,0
7.232,-627.535,8.140,-156.396,35.796,4,14,0,0
7.365,-627.635,8.157,-151.385,35.796,4,14,0,0
7.498,-627.736,8.175,-146.375,35.796,4,14,0,0
7.631,-627.822,8.190,-142.080,35.796,4,14,0,0
7.764,-627.922,8.207,-137.070,35.796,4,14,0,0
7.898,-628.022,8.224,-132.060,35.796,4,14,0,0
8.031,-628.109,8.239,-127.765,35.796,4,14,0,0
8.164,-628.209,8.257,-122.755,35.796,4,14,0,0
8.297,-628.309,8.274,-117.744,35.796,4,14,0,0
8.430,-628.395,8.289,-113.449,35.796,4,14,0,0
8.564,-628.496,8.308,-108.439,35.796,4,14,0,0
8.697,-628.596,8.365,-103.433,35.791,4,14,0,0
8.830,-628.682,8.590,-99.176,35.623,4,14,0,0
8.963,-628.782,9.134,-94.230,35.598,4,14,0,0
9.096,-628.881,9.853,-89.312,35.567,4,14,0,0
9.230,-628.965,10.605,-85.127,35.513,4,14,0,0
9.363,-629.063,11.653,-80.285,35.435,4,14,0,0
9.496,-629.159,12.869,-75.494,35.354,4,14,0,0
9.629,-629.241,14.038,-71.431,35.288,4,14,0,0
9.762,-629.337,15.448,-66.705,35.024,0,14,0,0
9.896,-629.432,16.682,-61.984,34.572,0,14,0,0
10.029,-629.514,17.585,-57.946,34.209,0,14,0,0
10.162,-629.609,18.456,-53.247,33.838,0,14,0,0
10.295,-629.704,19.132,-48.561,33.521,0,14,0,0
10.428,-629.785,19.556,-44.556,33.284,0,14,0,0
10.562,-629.879,19.872,-39.898,33.096,0,14,0,0
10.695,-629.959,19.988,-35.918,32.987,0,14,0,0
10.828,-630.053,19.945,-31.288,32.944,0,14,0,0
10.961,-630.146,19.710,-26.675,32.956,0,14,0,0
11.094,-630.226,19.357,-22.733,32.993,0,14,0,0
11.228,-630.319,18.768,-18.148,33.039,0,14,0,0
11.333,-630.385,18.230,-14.882,33.057,0,14,0,0
11.467,-630.477,17.316,-10.322,33.044,0,14,0,0
11.567,-630.543,16.546,-7.073,32.996,0,14,0,0
11.700,-630.634,15.307,-2.536,32.875,0,14,0,0
11.833,-630.713,14.095,1.342,32.696,0,14,0,0
11.966,-630.804,12.505,5.855,32.461,0,14,0,0
12.100,-630.895,10.729,10.356,32.190,0,14,0,0
12.200,-630.960,9.345,13.564,31.978,0,14,0,0
12.333,-631.037,8.567,17.427,32.356,4,14,0,0
12.467,-631.128,8.692,22.028,33.247,4,14,0,0
12.600,-631.220,8.825,26.749,34.099,4,14,0,0
12.733,-631.301,8.877,30.889,34.789,4,14,0,0
12.866,-631.397,8.889,35.802,35.286,4,14,0,0
12.999,-631.493,8.892,40.763,35.538,4,14,0,0
13.133,-631.577,8.902,45.036,35.650,4,14,0,0
13.266,-631.674,8.923,50.031,35.719,4,14,0,0
13.399,-631.772,8.947,55.034,35.756,4,14,0,0
13.532,-631.855,8.967,59.325,35.772,4,14,0,0
13.633,-631.925,8.982,62.902,35.781,4,14,0,0
13.767,-632.023,9.003,67.911,35.787,4,14,0,0
13.900,-632.121,9.024,72.921,35.791,4,15,0,0
14.033,-632.205,9.042,77.215,35.792,4,15,0,0
14.166,-632.303,9.062,82.225,35.793,4,15,0,0
14.300,-632.401,9.083,87.235,35.794,4,15,0,0
14.433,-632.484,9.101,91.529,35.794,4,15,0,0
14.566,-632.582,9.121,96.540,35.794,4,15,0,0
14.699,-632.680,9.142,101.550,35.794,4,15,0,0
14.832,-632.764,9.159,105.844,35.794,4,15,0,0
14.966,-632.862,9.179,110.855,35.795,4,15,0,0
15.099,-632.960,9.199,115.865,35.795,4,15,0,0
15.232,-633.043,9.216,120.159,35.795,4,15,0,0
15.365,-633.141,9.235,125.170,35.795,4,15,0,0
15.498,-633.239,9.254,130.180,35.795,4,15,0,0
15.632,-633.323,9.270,134.475,35.795,4,15,0,0
15.765,-633.421,9.289,139.485,35.795,4,15,0,0
15.898,-633.519,9.307,144.495,35.795,4,15,0,0
16.031,-633.603,9.322,148.790,35.795,4,15,0,0
16.164,-633.700,9.340,153.800,35.796,4,15,0,0
16.298,-633.798,9.357,158.811,35.796,4,15,0,0
16.431,-633.882,9.371,163.105,35.796,4,15,0,0
16.564,-633.980,9.388,168.116,35.796,4,15,0,0
16.697,-634.078,9.404,173.126,35.796,4,15,0,0
16.830,-634.162,9.417,177.421,35.797,4,15,0,0
16.964,-634.259,9.432,182.432,35.797,4,15,0,0
17.097,-634.357,9.446,187.442,35.797,4,15,0,0
17.230,-634.441,9.458,191.737,35.797,4,15,0,0
17.363,-634.539,9.471,196.748,35.798,4,15,0,0
17.496,-634.637,9.484,201.759,35.798,4,15,0,0
17.600,-634.707,9.492,205.338,35.798,4,15,0,0
17.733,-634.791,9.502,209.633,35.798,4,15,0,0
17.866,-634.888,9.512,214.644,35.799,4,15,0,0
18.000,-634.986,9.522,219.655,35.799,4,15,0,0
18.133,-635.070,9.531,223.950,35.799,4,15,0,0
18.266,-635.168,9.540,228.961,35.800,4,15,0,0
18.399,-635.266,9.549,233.972,35.800,4,15,0,0
18.532,-635.350,9.556,238.267,35.800,4,15,0,0
18.666,-635.447,9.565,243.278,35.800,4,15,0,0
18.799,-635.545,9.572,248.289,35.801,4,15,0,0
18.932,-635.629,9.578,252.585,35.801,4,15,0,0
