time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.007,original,0,0,0.00,0,0,320.21,11.70,536.04
4.040,original,0,0,10.31,0,0,319.92,12.26,530.97
5.040,original,0,0,18.31,0,0,318.29,15.14,516.75
7.040,original,0,1,27.92,0,0,317.17,26.12,470.60
8.120,original,0,1,30.64,0,0,317.06,34.55,439.93
9.180,original,0,1,30.87,0,0,316.88,43.34,408.46
10.220,original,0,1,30.93,0,0,317.17,51.78,377.45
11.420,original,0,1,30.97,0,0,317.93,61.32,341.56
12.520,original,0,1,31.02,0,0,318.87,69.99,308.60
13.600,original,0,2,31.13,0,0,321.61,77.47,275.99
14.640,original,0,2,31.37,0,0,328.02,81.92,244.45
15.660,original,0,2,30.42,0,0,339.37,82.93,214.55
16.680,original,0,2,25.98,0,0,356.26,82.11,193.71
17.680,original,0,2,31.39,0,0,382.42,77.71,181.76
18.680,original,0,2,31.36,0,0,408.62,77.13,166.41
19.740,original,0,2,31.35,0,0,429.27,81.89,140.85
20.780,original,0,2,30.69,0,0,447.10,86.18,114.02
21.840,original,0,3,31.51,0,0,460.98,85.22,85.43
22.880,original,0,3,31.51,0,0,468.72,79.26,54.06
23.940,original,0,3,31.55,0,0,472.31,78.19,21.00
24.940,original,0,3,31.15,0,0,471.42,83.77,-9.75
25.940,original,0,3,31.19,0,0,471.94,88.45,-40.49
27.020,original,0,3,31.40,0,0,482.20,89.34,-72.61
28.020,original,0,3,31.28,0,0,496.96,88.52,-100.39
29.060,original,0,4,30.03,0,0,511.73,83.81,-128.91
30.060,original,0,4,31.43,0,0,523.31,73.45,-155.57
31.060,original,0,4,31.46,0,0,534.04,59.07,-181.37
32.080,original,0,4,31.26,0,0,544.27,44.18,-207.75
33.120,original,0,4,31.31,0,0,553.29,33.50,-237.03
34.120,original,0,6,27.39,0,0,558.82,29.29,-265.04
35.160,original,0,6,31.37,0,0,558.99,26.77,-296.18
36.260,original,0,6,31.40,0,0,551.50,25.26,-329.76
37.260,original,0,6,31.29,0,0,544.11,25.52,-360.19
38.340,original,0,6,31.14,0,0,541.11,28.33,-393.58
39.380,original,0,6,31.12,0,0,540.13,32.22,-425.69
40.400,original,0,6,31.39,0,0,536.41,33.58,-457.28
41.440,original,0,6,31.38,0,0,527.94,29.57,-488.60
42.480,original,0,6,31.55,0,0,514.86,24.28,-518.06
43.500,original,0,6,17.91,0,0,498.71,23.08,-538.30
44.540,original,0,6,15.34,0,0,484.26,23.62,-543.41
45.560,original,0,6,21.55,0,0,470.15,25.79,-531.99
46.620,original,0,6,27.37,0,0,460.31,28.86,-507.98
48.240,original,0,6,31.35,0,0,434.63,34.74,-466.94
49.300,original,0,6,28.63,0,0,415.84,38.25,-440.16
50.300,original,0,6,26.90,0,0,400.06,37.68,-419.45
51.340,original,0,6,25.27,0,0,380.30,31.20,-398.53
52.400,original,0,6,25.41,0,0,357.22,33.10,-389.62
53.420,original,0,6,19.51,0,0,334.22,40.66,-391.64
54.800,original,0,6,23.47,0,0,307.89,41.15,-388.58
55.920,original,0,6,31.41,0,0,280.67,35.36,-374.35
56.920,original,0,6,31.34,0,0,254.98,38.59,-356.61
57.980,original,0,6,31.20,0,0,228.97,43.94,-336.83
59.040,original,0,8,30.43,0,0,201.84,46.77,-319.18
60.040,original,0,8,31.32,0,0,173.60,43.44,-306.06
61.040,original,0,8,31.32,0,0,144.28,38.22,-296.05
62.360,original,0,8,31.19,0,0,104.51,40.12,-285.64
63.460,original,0,8,21.81,0,0,74.77,44.47,-281.63
64.520,original,0,8,25.17,0,0,51.69,42.66,-285.09
65.600,original,0,8,30.61,0,0,27.95,35.56,-302.37
66.600,original,0,8,31.11,0,0,14.50,37.36,-329.96
67.620,original,0,8,31.12,0,0,6.68,40.52,-360.52
68.620,original,0,8,31.24,0,0,0.56,39.34,-391.04
69.700,original,0,8,31.43,0,0,-3.21,34.18,-424.26
70.720,original,0,8,31.43,0,0,-5.26,31.41,-455.96
71.800,original,0,8,31.19,0,0,-5.69,33.73,-489.64
72.840,original,0,8,30.90,0,0,-6.90,36.66,-521.78
73.940,original,0,8,28.78,0,0,-17.19,34.07,-553.76
74.960,original,0,8,29.49,0,0,-37.98,30.34,-573.10
76.000,original,0,8,31.43,0,0,-69.41,30.33,-578.91
77.120,original,0,8,31.52,0,0,-104.67,30.68,-578.79
78.140,original,0,8,31.55,0,0,-136.83,30.90,-579.99
79.160,original,0,8,31.57,0,0,-168.99,31.52,-580.94
80.200,original,0,11,31.68,0,0,-201.88,31.16,-580.51
81.200,original,0,11,31.69,0,0,-233.42,28.91,-578.54
82.260,original,0,11,31.52,0,0,-266.35,23.75,-574.45
83.320,original,0,11,31.78,0,0,-298.92,17.51,-569.19
84.320,original,0,11,31.54,0,0,-329.73,12.08,-564.23
85.400,original,0,11,31.78,0,0,-363.39,8.19,-559.74
86.400,original,0,11,31.74,0,0,-394.84,6.92,-556.41
87.420,original,0,11,31.66,0,0,-427.02,6.86,-553.32
88.500,original,0,11,31.60,0,0,-461.05,7.40,-550.45
89.720,original,0,11,31.60,0,0,-499.52,7.64,-548.09
90.760,original,0,11,31.59,0,0,-532.38,7.30,-548.15
91.800,original,0,11,31.56,0,0,-565.18,6.96,-549.75
92.840,original,0,11,19.45,0,0,-594.19,6.80,-549.02
93.840,original,0,11,11.38,0,0,-607.39,6.74,-546.85
94.960,original,0,11,15.91,0,0,-615.59,6.53,-537.18
96.160,original,0,11,25.18,0,0,-615.89,6.69,-512.23
97.220,original,0,11,30.83,0,0,-616.81,6.85,-482.25
98.280,original,0,11,31.32,0,0,-618.44,7.04,-449.18
99.440,original,0,11,31.31,0,0,-619.25,7.24,-412.87
101.080,original,0,11,31.31,0,0,-620.22,7.51,-361.53
102.180,original,0,11,31.31,0,0,-620.96,7.66,-327.10
103.260,original,0,11,31.33,0,0,-621.68,7.80,-293.28
104.280,original,0,11,31.35,0,0,-622.26,7.92,-261.32
105.280,original,0,11,31.37,0,0,-622.75,8.03,-229.96
106.320,original,0,11,31.40,0,0,-623.20,8.15,-197.32
107.420,original,0,11,31.44,0,0,-622.26,8.27,-162.78
108.460,original,0,11,31.47,0,0,-622.55,8.38,-130.07
109.540,original,0,12,31.49,0,0,-623.14,8.65,-96.07
110.540,original,0,12,31.53,0,0,-622.73,8.81,-64.82
111.540,original,0,12,31.57,0,0,-623.50,8.76,-33.31
112.540,original,0,12,31.61,0,0,-624.86,8.86,-1.75
113.660,original,0,12,31.64,0,0,-625.40,9.01,33.67
114.760,original,0,12,31.66,0,0,-626.01,9.15,68.48
115.920,original,0,13,31.68,0,0,-627.89,9.31,105.16
116.940,original,0,13,31.68,0,0,-628.93,9.43,137.46
118.000,original,0,13,31.69,0,0,-629.24,9.55,171.04
119.020,original,0,13,31.68,0,0,-629.64,9.64,203.36
120.080,original,0,13,31.67,0,0,-630.05,9.70,236.93
121.080,original,0,13,31.65,0,0,-630.58,9.75,268.58
122.080,original,0,13,31.62,0,0,-631.14,9.77,300.21
123.120,original,0,14,31.59,0,0,-631.51,9.77,333.08
124.180,original,0,14,31.56,0,0,-631.32,9.74,366.55
125.200,original,0,14,31.53,0,0,-630.06,9.66,398.70
126.260,original,0,14,31.49,0,0,-626.43,9.48,431.89
127.260,original,0,14,31.47,0,0,-619.73,9.13,462.64
128.280,original,0,14,31.44,0,0,-610.17,8.70,493.26
129.320,original,0,14,17.58,0,0,-604.32,8.57,519.04
130.340,original,0,15,17.63,0,0,-599.03,8.78,534.40
131.400,original,0,15,24.47,0,0,-578.61,8.74,541.95
132.440,original,0,15,30.43,0,0,-549.98,8.74,539.35
133.460,original,0,15,31.31,0,0,-518.31,8.74,536.91
134.460,original,0,15,31.33,0,0,-487.03,8.55,535.26
135.560,original,0,15,31.32,0,0,-452.61,8.73,534.06
136.660,original,0,15,31.33,0,0,-418.17,8.94,532.91
137.660,original,0,15,31.35,0,0,-386.86,9.16,531.71
138.720,original,0,16,31.38,0,0,-353.64,9.37,530.47
139.760,original,0,16,31.41,0,0,-321.01,9.54,529.36
140.880,original,0,16,31.45,0,0,-285.81,9.64,528.37
141.940,original,0,16,31.50,0,0,-252.45,9.62,527.74
143.000,original,0,16,31.55,0,0,-219.04,9.48,527.36
144.100,original,0,16,31.59,0,0,-184.31,9.27,527.14
145.120,original,0,16,31.62,0,0,-152.08,9.04,527.05
146.120,original,0,17,31.65,0,0,-120.44,8.81,527.04
147.160,original,0,17,31.67,0,0,-87.51,8.64,527.05
148.180,original,0,17,31.68,0,0,-55.20,8.56,526.95
149.280,original,0,17,31.69,0,0,-20.35,8.52,526.78
150.340,original,0,17,31.69,0,0,13.24,8.58,527.27
151.380,original,0,17,31.62,0,0,45.95,8.85,530.71
152.440,original,0,17,31.61,0,0,78.20,9.68,539.75
153.500,original,0,0,31.65,0,0,111.44,9.77,543.73
154.500,original,0,0,31.64,0,0,143.06,9.75,544.97
155.580,original,0,0,31.62,0,0,177.08,9.57,548.07
156.660,original,0,0,31.61,0,0,210.86,9.18,553.01
157.660,original,0,0,31.57,0,0,242.11,8.86,557.59
158.680,original,0,0,31.50,0,0,274.15,8.70,560.30
159.680,original,0,0,18.03,0,0,300.18,8.74,559.09
160.680,original,0,0,11.89,0,0,313.20,8.70,556.39
161.700,original,0,0,18.26,0,0,321.22,9.51,544.53
162.740,original,0,0,24.26,0,0,319.51,13.86,522.82
