time,x,y,z,speed,target,grounded,branchS,earned,misses,contact,impulse,throttle,brake,steer,suspension,alignment
5.678,77.530,45.382,262.300,27.605,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.007,0.000,0.163
5.798,74.442,44.164,261.231,27.434,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.016,0.000,0.085
5.898,71.874,43.044,260.342,27.248,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.023,0.000,0.038
6.018,68.799,41.573,259.278,26.980,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.033,0.000,0.060
6.118,66.242,40.242,258.394,26.729,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.042,0.000,0.101
6.238,63.180,38.519,257.334,26.408,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.053,0.000,0.141
6.338,60.634,36.978,256.453,26.135,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.062,0.000,0.165
6.458,57.584,35.004,255.399,25.818,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.073,0.000,0.183
6.558,55.130,34.561,254.423,25.890,32.000,4,0.000,0.000,0,Ground_400_480,3938.073,1.000,0.000,-0.078,23.163,0.158
6.678,52.340,34.686,252.891,26.837,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.057,9.763,0.031
6.798,49.590,34.821,251.089,27.775,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.028,4.573,0.025
6.898,47.290,34.882,249.450,28.547,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.006,4.618,0.044
7.018,44.495,34.887,247.359,29.457,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.014,5.981,0.181
7.118,42.117,34.848,245.543,30.197,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.025,7.309,0.127
7.238,39.186,34.764,243.316,30.937,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.638,0.000,0.031,7.522,0.575
7.338,36.683,34.665,241.456,31.300,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.420,0.000,0.033,6.635,0.138
7.458,33.614,34.504,239.255,31.564,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.261,0.000,0.031,5.870,0.274
7.578,30.482,34.281,237.106,31.728,32.000,3,0.000,0.000,0,Ground_400_480,0.000,0.163,0.000,0.026,4.204,0.440
7.678,27.831,34.027,235.358,31.830,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.102,0.000,0.020,4.848,0.802
7.798,24.613,33.660,233.314,31.915,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.051,0.000,0.013,8.611,0.129
7.898,21.922,33.341,231.658,31.744,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.153,0.000,0.008,12.130,0.345
8.018,18.664,32.984,229.698,31.871,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.078,0.000,0.001,12.886,0.435
8.118,15.934,32.717,228.080,31.646,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.212,0.000,-0.003,11.362,0.262
8.238,12.661,32.422,226.153,31.813,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.112,0.000,-0.008,9.884,0.175
8.338,9.924,32.179,224.539,31.895,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.063,0.000,-0.011,9.490,0.190
8.458,6.657,31.885,222.597,31.736,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.158,0.000,-0.013,9.591,0.381
8.578,3.398,31.585,220.632,31.862,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.083,0.000,-0.015,9.779,0.428
8.678,0.687,31.333,218.970,31.923,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.046,0.000,-0.015,10.107,0.167
8.798,-2.530,31.033,216.959,31.787,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.128,0.000,-0.015,10.213,0.015
8.898,-5.206,30.785,215.251,31.875,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.075,0.000,-0.015,9.997,0.407
9.018,-8.396,30.490,213.171,31.677,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.194,0.000,-0.015,10.126,0.289
9.118,-11.032,30.246,211.417,31.805,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.117,0.000,-0.014,9.789,0.185
9.238,-14.185,29.955,209.274,31.897,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.062,0.000,-0.014,9.991,0.348
9.338,-16.788,29.715,207.469,31.705,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.177,0.000,-0.013,9.909,0.243
9.458,-19.895,29.427,205.274,31.840,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.096,0.000,-0.013,10.131,0.181
9.578,-22.991,29.140,203.043,31.916,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.050,0.000,-0.012,10.033,0.117
9.678,-25.543,28.904,201.172,31.737,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.158,0.000,-0.012,10.070,0.320
9.798,-28.595,28.622,198.896,31.857,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.086,0.000,-0.012,9.917,0.244
9.898,-31.130,28.387,196.974,31.916,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.050,0.000,-0.012,10.125,0.290
10.018,-34.139,28.110,194.655,31.760,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.144,0.000,-0.013,9.705,0.139
10.118,-36.637,27.881,192.698,31.854,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.087,0.000,-0.013,9.891,0.335
10.238,-39.623,27.606,190.319,31.922,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.047,0.000,-0.014,10.199,0.211
10.358,-42.571,27.336,187.927,31.780,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.132,0.000,-0.014,9.869,0.218
10.458,-45.019,27.111,185.905,31.865,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.081,0.000,-0.015,10.056,0.183
10.578,-47.937,26.845,183.451,31.638,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.217,0.000,-0.016,9.921,0.091
10.678,-50.340,26.626,181.391,31.775,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.135,0.000,-0.016,9.804,0.312
10.798,-53.209,26.364,178.882,31.873,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.076,0.000,-0.017,10.217,0.198
10.898,-55.583,26.149,176.762,31.920,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.048,0.000,-0.018,10.041,0.157
11.018,-58.388,25.895,174.203,31.773,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.136,0.000,-0.019,9.811,0.420
11.118,-60.709,25.683,172.036,31.856,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.086,0.000,-0.020,9.904,0.185
11.238,-63.469,25.429,169.396,31.915,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.051,0.000,-0.021,10.319,0.204
11.358,-66.178,25.182,166.731,31.751,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.150,0.000,-0.023,10.222,0.197
11.458,-68.411,24.981,164.475,31.839,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.096,0.000,-0.024,10.262,0.216
11.578,-71.058,24.743,161.724,31.902,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.059,0.000,-0.026,9.968,0.145
11.678,-73.225,24.546,159.403,31.670,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.198,0.000,-0.027,10.123,0.402
11.798,-75.776,24.315,156.582,31.803,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.118,0.000,-0.029,10.501,0.177
11.898,-77.868,24.129,154.188,31.866,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.080,0.000,-0.030,10.181,0.127
12.018,-80.331,23.910,151.267,31.910,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.054,0.000,-0.032,10.108,0.261
12.118,-82.329,23.731,148.804,31.693,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.184,0.000,-0.032,10.416,0.137
12.238,-84.667,23.522,145.801,31.807,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.116,0.000,-0.033,10.110,0.020
12.358,-86.944,23.317,142.738,31.871,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.077,0.000,-0.034,10.548,0.378
12.458,-88.790,23.158,140.143,31.901,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.060,0.000,-0.034,13.470,0.153
12.578,-90.937,23.036,136.989,31.855,32.000,4,0.000,0.000,0,Ground_320_400,92.553,0.087,0.000,-0.035,21.782,3.712
12.678,-92.665,23.118,134.360,31.256,30.364,4,0.000,0.000,0,Ground_320_400,160.944,0.000,0.000,-0.043,19.743,1.594
12.798,-94.624,23.379,131.303,30.078,30.364,4,0.000,0.000,0,Ground_320_400,0.000,0.172,0.000,-0.047,14.100,0.419
12.898,-96.168,23.647,128.797,29.012,29.000,4,0.000,0.000,0,Ground_320_400,0.000,0.000,0.000,-0.047,14.576,0.319
13.018,-97.892,24.047,125.858,28.691,29.000,4,0.000,0.000,0,Ground_320_400,31.086,0.185,0.000,-0.045,18.567,1.981
13.118,-99.254,24.488,123.387,28.666,29.000,4,0.000,0.000,0,Ground_320_400,12.218,0.200,0.000,-0.061,17.336,4.422
13.238,-100.822,25.071,120.377,28.493,29.000,0,0.000,0.000,0,Ground_320_400,40.520,0.304,0.000,-0.053,0.000,0.219
13.358,-102.384,25.507,117.360,28.180,29.000,0,0.000,0.000,0,,0.000,0.492,0.000,-0.020,0.000,0.454
13.458,-103.681,25.760,114.851,27.921,29.000,0,0.000,0.000,0,,0.000,0.647,0.000,0.007,0.000,0.609
13.578,-105.232,25.933,111.848,27.631,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.019,0.000,0.741
13.678,-106.520,25.969,109.352,27.416,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.026,0.000,0.805
13.798,-108.058,25.883,106.366,27.196,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.031,0.000,0.833
13.898,-109.336,25.703,103.885,27.043,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.033,0.000,0.819
14.018,-110.863,25.359,100.917,26.880,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.033,0.000,0.764
14.138,-112.384,24.876,97.958,26.722,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.030,0.000,0.678
14.238,-113.648,24.366,95.499,26.573,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.026,0.000,0.588
14.358,-115.160,23.627,92.557,26.352,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.020,0.000,0.467
14.458,-116.417,22.905,90.111,26.116,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.012,0.000,0.360
14.578,-117.921,21.911,87.185,25.758,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.001,0.000,0.234
14.678,-119.172,20.976,84.752,25.393,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.009,0.000,0.136
14.798,-120.669,19.728,81.839,24.876,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.023,0.000,0.055
14.898,-121.819,18.709,79.422,24.254,32.000,4,0.000,0.000,0,Ground_320_400,2044.037,1.000,0.000,-0.027,41.000,42.974
15.018,-122.445,18.909,76.518,24.802,32.000,4,0.000,0.000,0,Ground_320_400,1900.375,1.000,0.000,-0.047,16.844,4.855
15.138,-122.646,19.158,73.481,25.791,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,-0.028,8.284,1.659
15.238,-122.658,19.338,70.860,26.596,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,-0.006,8.137,0.429
15.358,-122.605,19.537,67.611,27.530,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.017,11.755,1.959
15.458,-122.532,19.723,64.823,28.273,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.031,12.181,2.456
15.578,-122.452,19.977,61.381,29.119,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.041,9.125,1.199
15.678,-122.423,20.189,58.435,29.794,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.042,7.330,0.648
15.798,-122.462,20.414,54.810,30.566,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.860,0.000,0.038,5.518,0.873
15.898,-122.568,20.564,51.728,31.010,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.594,0.000,0.031,5.995,0.070
16.018,-122.786,20.691,47.987,31.331,32.000,3,0.000,0.000,0,Ground_320_320,0.000,0.401,0.000,0.020,3.670,0.514
16.138,-123.088,20.743,44.220,31.531,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.282,0.000,0.009,5.577,0.321
16.238,-123.388,20.731,41.069,31.646,32.000,3,0.000,0.000,0,Ground_320_320,0.000,0.213,0.000,0.000,4.185,0.907
16.358,-123.782,20.651,37.280,31.745,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.153,0.000,-0.009,8.989,0.545
16.458,-124.121,20.572,34.121,31.794,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.124,0.000,-0.016,12.591,0.117
16.578,-124.517,20.511,30.324,31.827,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.104,0.000,-0.023,12.443,0.300
16.678,-124.823,20.492,27.157,31.841,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.095,0.000,-0.027,14.474,0.230
16.798,-125.143,20.544,23.364,31.542,30.364,4,0.000,0.000,0,Ground_320_320,50.248,0.000,0.353,-0.032,20.446,3.008
16.898,-125.362,20.717,20.317,30.129,30.364,4,0.000,0.000,0,Ground_320_320,9.574,0.142,0.000,-0.037,22.654,1.347
17.018,-125.561,21.073,16.744,29.608,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.000,0.000,-0.039,15.511,0.198
17.138,-125.678,21.504,13.310,28.721,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.167,0.000,-0.041,13.187,0.183
17.238,-125.708,21.903,10.470,28.704,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.178,0.000,-0.044,14.389,0.285
17.358,-125.663,22.448,7.079,28.676,29.000,4,0.000,0.000,0,Ground_320_320,3.252,0.195,0.000,-0.044,17.251,0.608
17.458,-125.553,22.979,4.271,28.636,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.218,0.000,-0.042,16.309,0.696
17.578,-125.330,23.667,0.911,28.530,29.000,0,0.000,0.000,0,Ground_320_320,0.000,0.282,0.000,-0.053,0.000,0.183
17.678,-125.124,24.147,-1.894,28.266,29.000,0,0.000,0.000,0,Ground_320_320,0.000,0.440,0.000,-0.053,0.000,0.082
17.798,-124.877,24.593,-5.253,27.970,29.000,0,0.000,0.000,0,,0.000,0.618,0.000,-0.066,0.000,0.213
17.918,-124.631,24.895,-8.602,27.706,29.000,0,0.000,0.000,0,,0.000,0.777,0.000,-0.102,0.000,0.354
18.018,-124.426,25.038,-11.386,27.515,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.030,0.000,0.445
18.138,-124.181,25.080,-14.718,27.325,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.033,0.000,0.519
18.238,-123.977,25.007,-17.486,27.198,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.037,0.000,0.551
18.358,-123.733,24.790,-20.799,27.076,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.045,0.000,0.557
18.458,-123.530,24.502,-23.552,26.990,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.053,0.000,0.539
18.578,-123.288,24.028,-26.846,26.891,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.066,0.000,0.494
18.678,-123.086,23.526,-29.583,26.797,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.079,0.000,0.442
18.798,-122.845,22.796,-32.860,26.653,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.097,0.000,0.366
18.918,-122.605,21.927,-36.127,26.459,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.117,0.000,0.281
19.018,-122.406,21.096,-38.842,26.252,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.136,0.000,0.209
19.138,-122.167,19.973,-42.093,25.943,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.159,0.000,0.123
19.238,-121.777,19.054,-44.693,25.273,32.000,2,0.000,0.000,0,Ground_320_320,942.481,1.000,0.000,-0.151,17.579,47.923
19.358,-120.426,18.876,-47.329,24.996,32.000,4,0.000,0.000,0,Ground_320_320,1110.467,1.000,0.000,-0.113,15.681,2.876
19.458,-119.108,18.957,-49.507,25.811,32.000,4,0.000,0.000,0,Ground_320_320,97.992,1.000,0.000,-0.087,9.351,4.602
19.578,-117.370,19.069,-52.131,26.681,32.000,4,0.000,0.000,0,Ground_320_320,132.347,1.000,0.000,-0.058,10.634,11.101
19.678,-115.777,19.195,-54.305,27.425,32.000,4,0.000,0.000,0,Ground_320_320,53.213,1.000,0.000,-0.037,18.003,6.042
19.798,-113.690,19.445,-56.900,28.276,32.000,4,0.000,0.000,0,Ground_320_320,26.534,1.000,0.000,-0.012,18.757,2.127
19.918,-111.462,19.816,-59.505,29.095,32.000,4,0.000,0.000,0,Ground_320_320,0.000,1.000,0.000,0.009,12.801,1.370
20.018,-109.535,20.168,-61.709,29.748,32.000,4,0.000,0.000,0,Ground_320_320,0.000,1.000,0.000,0.021,8.285,1.199
20.138,-107.165,20.579,-64.419,30.495,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.903,0.000,0.027,5.315,0.388
20.238,-105.167,20.882,-66.743,30.938,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.637,0.000,0.026,5.736,0.239
20.358,-102.778,21.196,-69.601,31.251,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.449,0.000,0.021,6.066,0.493
20.458,-100.808,21.420,-72.033,31.410,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.354,0.000,0.014,6.249,0.216
20.578,-98.472,21.642,-75.000,31.535,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.279,0.000,0.003,5.871,0.176
20.698,-96.156,21.806,-78.003,31.623,32.000,3,0.000,0.000,0,Ground_320_320,0.000,0.226,0.000,-0.008,3.906,0.836
20.798,-94.231,21.887,-80.520,31.680,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.192,0.000,-0.017,6.343,0.533
20.918,-91.913,21.945,-83.540,31.726,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.164,0.000,-0.026,10.707,0.515
21.018,-89.961,21.999,-86.043,31.747,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.152,0.000,-0.033,12.329,0.337
21.138,-87.577,22.098,-89.013,31.757,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.146,0.000,-0.039,12.871,0.319
21.238,-85.545,22.212,-91.451,31.758,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.145,0.000,-0.044,11.398,0.220
21.358,-83.040,22.369,-94.319,31.753,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.148,0.000,-0.047,10.177,0.192
21.458,-80.892,22.505,-96.653,31.747,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.152,0.000,-0.049,9.843,0.027
21.578,-78.235,22.669,-99.378,31.738,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.157,0.000,-0.051,9.986,0.151
21.698,-75.489,22.837,-102.012,31.729,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.163,0.000,-0.054,10.355,0.169
21.798,-73.132,22.983,-104.131,31.721,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.168,0.000,-0.056,10.139,0.008
21.918,-70.220,23.162,-106.576,31.711,31.575,4,0.000,0.000,0,Ground_320_320,0.000,0.000,0.000,-0.059,10.266,0.174
22.018,-67.745,23.315,-108.511,31.485,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.309,0.000,-0.060,10.312,0.154
22.138,-64.681,23.506,-110.726,31.570,31.608,4,0.000,0.000,0,Ground_320_240,0.000,0.023,0.000,-0.061,10.321,0.155
22.238,-62.078,23.670,-112.463,31.394,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.364,0.000,-0.060,10.467,0.410
22.358,-58.861,23.876,-114.434,31.515,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.291,0.000,-0.058,10.534,0.185
22.458,-56.113,24.053,-115.975,31.574,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.255,0.000,-0.056,10.164,0.476
22.578,-52.743,24.272,-117.703,31.617,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.230,0.000,-0.052,10.237,0.046
