time,x,y,z,speed,target,grounded,branchS,earned,misses,contact,impulse,throttle,brake,steer,suspension,alignment
1.318,216.511,52.952,295.494,17.854,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.087,0.000,-0.015,7.407,0.400
1.418,214.746,52.676,295.394,17.886,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.068,0.000,-0.013,9.710,0.391
1.518,212.984,52.401,295.283,17.918,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.049,0.000,-0.012,12.891,0.188
1.618,211.221,52.158,295.160,17.942,16.710,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.370,0.046,15.349,0.172
1.718,209.494,51.972,295.033,17.185,16.710,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,0.054,16.073,0.359
1.818,207.830,51.853,294.918,16.506,16.710,4,0.000,0.000,0,Ground_480_480,0.000,0.123,0.000,0.059,14.655,0.495
1.918,206.179,51.781,294.828,16.504,16.710,4,0.000,0.000,0,Ground_480_480,0.000,0.124,0.000,0.062,11.820,0.650
2.018,204.522,51.728,294.771,16.638,15.338,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.390,0.050,7.109,0.463
2.118,202.905,51.653,294.752,15.871,15.458,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,0.024,2.980,0.208
2.218,201.334,51.518,294.764,15.709,15.090,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,-0.008,3.898,0.484
2.318,199.770,51.327,294.798,15.836,15.907,4,0.000,0.000,0,Ground_480_480,0.000,0.042,0.000,-0.044,7.295,0.385
2.418,198.202,51.111,294.836,15.818,15.984,4,0.000,0.000,0,Ground_480_480,0.000,0.100,0.000,-0.079,10.202,0.216
2.518,196.633,50.898,294.859,15.661,15.458,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,-0.109,11.498,0.122
2.618,195.076,50.702,294.847,15.739,16.085,4,0.000,0.000,0,Ground_480_480,0.000,0.207,0.000,-0.135,11.469,0.041
2.718,193.509,50.523,294.781,15.790,15.907,4,0.000,0.000,0,Ground_480_480,0.000,0.070,0.000,-0.150,10.951,0.033
2.818,191.915,50.351,294.642,16.228,18.000,4,0.000,0.000,0,Ground_480_480,0.000,1.000,0.000,-0.157,10.525,0.068
2.918,190.253,50.179,294.405,17.192,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.485,0.000,-0.159,10.492,0.091
3.018,188.546,50.009,294.060,17.631,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.221,0.000,-0.154,10.714,0.105
3.118,186.836,49.845,293.604,17.829,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.102,0.000,-0.145,10.886,0.136
3.218,185.145,49.691,293.037,17.920,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.048,0.000,-0.134,10.873,0.177
3.318,183.497,49.549,292.370,17.874,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.075,0.000,-0.122,10.653,0.167
3.418,181.886,49.416,291.606,17.804,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.118,0.000,-0.110,10.359,0.139
3.518,180.318,49.290,290.757,17.911,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.053,0.000,-0.097,10.116,0.111
3.618,178.795,49.169,289.833,17.862,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.083,0.000,-0.085,10.023,0.073
3.718,177.313,49.053,288.843,17.804,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.118,0.000,-0.074,10.065,0.057
3.818,175.869,48.942,287.796,17.916,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.050,0.000,-0.064,10.220,0.056
3.918,174.463,48.837,286.702,17.867,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.080,0.000,-0.055,10.379,0.071
4.018,173.088,48.740,285.566,17.807,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.116,0.000,-0.047,10.576,0.060
4.118,171.741,48.653,284.395,17.916,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.051,0.000,-0.040,10.706,0.110
4.218,170.422,48.577,283.198,17.862,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.083,0.000,-0.035,10.824,0.046
4.318,169.122,48.514,281.973,17.775,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.135,0.000,-0.030,10.947,0.145
4.418,167.843,48.463,280.731,17.891,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.065,0.000,-0.027,10.929,0.182
4.518,166.581,48.425,279.472,17.823,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.106,0.000,-0.024,10.715,0.139
4.618,165.332,48.398,278.194,17.906,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.056,0.000,-0.022,10.473,0.148
4.718,164.099,48.379,276.906,17.822,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.107,0.000,-0.021,10.057,0.232
4.818,162.877,48.363,275.602,17.899,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.060,0.000,-0.020,9.500,0.175
4.918,161.668,48.345,274.287,17.796,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.123,0.000,-0.020,8.881,0.060
5.018,160.472,48.319,272.960,17.886,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.068,0.000,-0.020,8.401,0.072
5.118,159.288,48.279,271.622,17.794,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.124,0.000,-0.020,7.995,0.080
5.218,158.117,48.222,270.272,17.893,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.064,0.000,-0.021,8.012,0.264
5.318,156.960,48.147,268.914,17.826,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.105,0.000,-0.021,8.287,0.254
5.418,155.812,48.057,267.542,17.918,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.049,0.000,-0.021,8.766,0.293
5.518,154.681,47.957,266.166,17.878,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.073,0.000,-0.020,9.331,0.266
5.618,153.560,47.853,264.777,17.811,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.113,0.000,-0.019,9.764,0.186
5.718,152.449,47.747,263.379,17.921,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.048,0.000,-0.018,9.948,0.113
5.818,151.353,47.644,261.975,17.886,18.000,4,66.581,66.581,0,Ground_400_480,0.000,0.069,0.000,-0.017,9.908,0.062
5.918,150.268,47.541,260.561,17.839,18.000,4,68.363,68.363,0,Ground_400_480,0.000,0.097,0.000,-0.016,9.758,0.034
6.018,149.192,47.437,259.137,17.776,18.000,4,70.148,70.148,0,Ground_400_480,0.000,0.134,0.000,-0.015,9.627,0.033
6.118,148.126,47.333,257.707,17.909,18.000,4,71.928,71.928,0,Ground_400_480,0.000,0.055,0.000,-0.014,9.596,0.029
6.218,147.072,47.226,256.271,17.870,18.000,4,73.710,73.710,0,Ground_400_480,0.000,0.078,0.000,-0.013,9.637,0.024
6.318,146.013,47.117,254.811,18.397,32.000,4,75.502,75.502,0,Ground_400_480,0.000,1.000,0.000,-0.012,9.697,0.019
6.418,144.904,47.000,253.262,19.544,32.000,4,77.384,77.384,0,Ground_400_480,0.000,1.000,0.000,-0.011,9.733,0.017
6.518,143.738,46.876,251.615,20.656,32.000,4,79.379,79.379,0,Ground_400_480,0.000,1.000,0.000,-0.010,9.736,0.013
6.618,142.518,46.745,249.873,21.732,32.000,4,81.483,81.483,0,Ground_400_480,0.000,1.000,0.000,-0.009,9.719,0.012
6.718,141.246,46.606,248.039,22.774,32.000,4,83.694,83.694,0,Ground_400_480,0.000,1.000,0.000,-0.009,9.703,0.013
6.818,139.926,46.460,246.115,23.784,32.000,4,86.007,86.007,0,Ground_400_480,0.000,1.000,0.000,-0.008,9.695,0.012
6.918,138.558,46.307,244.104,24.762,32.000,4,88.420,88.420,0,Ground_400_480,0.000,1.000,0.000,-0.008,9.697,0.011
7.018,137.145,46.148,242.007,25.709,32.000,4,90.929,90.929,0,Ground_400_480,0.000,1.000,0.000,-0.008,9.704,0.011
7.118,135.690,45.981,239.827,26.626,32.000,4,93.531,93.531,0,Ground_400_480,0.000,1.000,0.000,-0.007,9.714,0.009
7.218,134.194,45.808,237.566,27.514,32.000,4,96.224,96.224,0,Ground_400_480,0.000,1.000,0.000,-0.007,9.723,0.008
7.318,132.660,45.629,235.227,28.374,32.000,4,99.004,99.004,0,Ground_400_480,0.000,1.000,0.000,-0.007,9.730,0.008
7.418,131.090,45.443,232.810,29.207,32.000,4,101.868,101.868,0,Ground_400_480,0.000,1.000,0.000,-0.007,9.736,0.008
7.518,129.485,45.252,230.319,30.013,32.000,4,104.815,104.815,0,Ground_400_480,0.000,1.000,0.000,-0.007,9.743,0.007
7.618,127.848,45.056,227.756,30.753,32.000,4,107.841,107.841,0,Ground_400_480,0.000,0.748,0.000,-0.007,9.751,0.006
7.718,126.191,44.855,225.138,31.227,32.000,4,110.931,110.931,0,Ground_400_480,0.000,0.464,0.000,-0.007,9.759,0.006
7.818,124.525,44.652,222.482,31.517,32.000,4,114.059,114.059,0,Ground_400_480,0.000,0.290,0.000,-0.007,9.767,0.005
7.918,122.859,44.447,219.801,31.697,32.000,4,117.212,117.212,0,Ground_400_480,0.000,0.182,0.000,-0.007,9.669,0.133
8.018,121.196,44.238,217.102,31.809,32.000,4,120.380,120.380,0,Ground_400_480,0.000,0.115,0.000,-0.007,9.293,0.196
8.118,119.541,44.026,214.389,31.880,32.000,4,123.556,123.556,0,Ground_400_480,0.000,0.072,0.000,-0.007,9.750,0.387
8.218,117.896,43.814,211.669,31.637,32.000,4,126.739,126.739,0,Ground_400_480,0.000,0.218,0.000,-0.007,10.369,0.157
8.318,116.270,43.607,208.954,31.772,32.000,4,129.901,129.901,0,Ground_400_400,0.000,0.137,0.000,-0.007,9.916,0.340
8.418,114.649,43.402,206.223,31.856,32.000,4,133.075,133.075,0,Ground_400_400,0.000,0.087,0.000,-0.007,9.894,0.440
8.518,113.037,43.198,203.479,31.908,32.000,4,136.256,136.256,0,Ground_400_400,0.000,0.055,0.000,-0.008,10.007,0.113
8.618,111.442,42.994,200.738,31.703,32.000,4,139.431,139.431,0,Ground_400_400,0.000,0.178,0.000,-0.008,9.556,0.154
8.718,109.860,42.790,197.991,31.813,32.000,4,142.599,142.599,0,Ground_400_400,0.000,0.112,0.000,-0.008,9.983,0.130
8.818,108.285,42.586,195.229,31.881,32.000,4,145.776,145.776,0,Ground_400_400,0.000,0.072,0.000,-0.008,9.717,0.122
8.918,106.721,42.383,192.455,31.923,32.000,4,148.959,148.959,0,Ground_400_400,0.000,0.046,0.000,-0.010,9.994,0.288
9.018,105.181,42.181,189.692,31.753,32.000,4,152.126,152.126,0,Ground_400_400,0.000,0.148,0.000,-0.011,9.904,0.371
9.118,103.650,41.979,186.911,31.842,32.000,4,155.299,155.299,0,Ground_400_400,0.000,0.095,0.000,-0.014,9.741,0.108
9.218,102.133,41.777,184.114,31.898,32.000,4,158.478,158.478,0,Ground_400_400,0.000,0.061,0.000,-0.016,9.950,0.274
9.318,100.641,41.577,181.313,31.671,32.000,4,161.657,161.657,0,Ground_400_400,0.000,0.197,0.000,-0.019,10.001,0.304
9.418,99.175,41.380,178.503,31.789,32.000,4,164.823,164.823,0,Ground_400_400,0.000,0.127,0.000,-0.021,10.042,0.224
9.518,97.734,41.184,175.671,31.861,32.000,4,167.998,167.998,0,Ground_400_400,0.000,0.083,0.000,-0.022,9.804,0.125
10.798,90.005,40.057,158.167,0.000,32.000,4,187.773,189.773,0,Ground_400_400,0.000,1.000,0.000,-0.023,4.143,0.000
10.898,89.967,40.024,158.072,1.746,32.000,4,187.842,189.773,0,,0.000,1.000,0.000,-0.008,8.754,0.127
10.998,89.867,39.966,157.818,3.435,32.000,4,188.081,189.773,0,,0.000,1.000,0.000,-0.008,11.221,0.328
11.098,89.705,39.911,157.411,5.066,32.000,4,188.486,189.773,0,,0.000,1.000,0.000,-0.009,11.670,0.191
11.198,89.484,39.863,156.855,6.642,32.000,4,189.053,189.773,0,,0.000,1.000,0.000,-0.009,11.060,0.430
11.298,89.207,39.818,156.152,8.167,32.000,4,189.777,189.777,0,,0.000,1.000,0.000,-0.008,10.159,0.328
11.398,88.875,39.767,155.311,9.645,32.000,4,190.653,190.653,0,Ground_400_400,0.000,1.000,0.000,-0.008,9.656,0.157
11.498,88.493,39.706,154.334,11.076,32.000,4,191.673,191.673,0,Ground_400_400,0.000,1.000,0.000,-0.007,9.332,0.118
11.598,88.061,39.632,153.226,12.461,32.000,4,192.834,192.834,0,Ground_400_400,0.000,1.000,0.000,-0.007,9.654,0.216
11.698,87.583,39.547,151.991,13.802,32.000,4,194.132,194.132,0,Ground_400_400,0.000,1.000,0.000,-0.006,9.721,0.017
11.798,87.060,39.454,150.633,15.100,32.000,4,195.561,195.561,0,Ground_400_400,0.000,1.000,0.000,-0.004,10.058,0.238
11.898,86.495,39.353,149.155,16.357,32.000,4,197.118,197.118,0,Ground_400_400,0.000,1.000,0.000,-0.003,9.862,0.187
11.998,85.888,39.245,147.561,17.573,32.000,4,198.799,198.799,0,Ground_400_400,0.000,1.000,0.000,-0.001,10.003,0.153
12.098,85.241,39.130,145.855,18.750,32.000,4,200.600,200.600,0,Ground_400_400,0.000,1.000,0.000,0.001,9.914,0.031
12.198,84.554,39.009,144.041,19.890,32.000,4,202.518,202.518,0,Ground_400_400,0.000,1.000,0.000,0.003,9.788,0.068
12.298,83.828,38.880,142.122,20.992,32.000,4,204.547,204.547,0,Ground_400_400,0.000,1.000,0.000,0.005,9.818,0.201
12.398,83.062,38.745,140.103,22.060,32.000,4,206.685,206.685,0,Ground_400_400,0.000,1.000,0.000,0.007,9.871,0.071
12.498,82.256,38.604,137.988,23.093,32.000,4,208.929,208.929,0,Ground_400_400,0.000,1.000,0.000,0.008,9.881,0.158
12.598,81.408,38.457,135.780,24.093,32.000,4,211.274,211.274,0,Ground_400_400,0.000,1.000,0.000,0.010,9.814,0.164
12.698,80.516,38.305,133.484,25.061,32.000,4,213.717,213.717,0,Ground_400_400,0.000,1.000,0.000,0.012,9.647,0.035
12.798,79.580,38.148,131.104,25.997,32.000,4,216.257,216.257,0,Ground_400_400,0.000,1.000,0.000,0.013,9.850,0.104
12.898,78.596,37.987,128.645,26.903,32.000,4,218.888,218.888,0,Ground_400_400,0.000,1.000,0.000,0.014,9.611,0.331
12.998,77.562,37.821,126.109,27.780,32.000,4,221.609,221.609,0,Ground_400_400,0.000,1.000,0.000,0.015,9.774,0.162
13.098,76.477,37.651,123.502,28.628,32.000,4,224.415,224.415,0,Ground_400_400,0.000,1.000,0.000,0.016,9.622,0.174
13.198,75.339,37.476,120.827,29.448,32.000,4,227.305,227.305,0,Ground_400_400,0.000,1.000,0.000,0.017,9.939,0.220
13.298,74.146,37.298,118.088,30.242,32.000,4,230.276,230.276,0,Ground_400_400,0.000,1.000,0.000,0.017,10.033,0.135
13.398,72.898,37.117,115.293,30.910,32.000,4,233.323,233.323,0,Ground_400_400,0.000,0.654,0.000,0.017,10.190,0.150
13.498,71.603,36.935,112.464,31.317,32.000,4,236.426,236.426,0,Ground_400_400,0.000,0.410,0.000,0.016,9.517,0.011
13.598,70.268,36.752,109.619,31.566,32.000,4,239.562,239.562,0,Ground_400_400,0.000,0.260,0.000,0.016,10.131,0.316
13.698,68.897,36.570,106.770,31.720,32.000,4,242.719,242.719,0,Ground_400_400,0.000,0.168,0.000,0.015,9.735,0.373
13.798,67.495,36.386,103.924,31.817,32.000,4,245.889,245.889,0,Ground_400_400,0.000,0.110,0.000,0.015,9.715,0.151
13.898,66.064,36.202,101.083,31.878,32.000,4,249.067,249.067,0,Ground_400_400,0.000,0.073,0.000,0.014,10.022,0.135
13.998,64.606,36.018,98.252,31.916,32.000,4,252.249,252.249,0,Ground_400_400,0.000,0.050,0.000,0.014,9.633,0.171
14.098,63.132,35.837,95.448,31.723,32.000,4,255.420,255.420,0,Ground_400_400,0.000,0.166,0.000,0.013,10.430,0.233
14.198,61.632,35.657,92.651,31.819,32.000,4,258.590,258.590,0,Ground_400_400,0.000,0.109,0.000,0.013,9.778,0.206
14.298,60.107,35.479,89.860,31.878,32.000,4,261.768,261.768,0,Ground_400_400,0.000,0.073,0.000,0.012,10.123,0.169
14.398,58.558,35.302,87.077,31.915,32.000,4,264.951,264.951,0,Ground_400_400,0.000,0.051,0.000,0.011,9.658,0.175
14.498,56.999,35.126,84.320,31.721,32.000,4,268.122,268.122,0,Ground_400_400,0.000,0.167,0.000,0.010,9.995,0.302
14.598,55.418,34.949,81.568,31.816,32.000,4,271.292,271.292,0,Ground_400_400,0.000,0.110,0.000,0.009,9.587,0.388
14.698,53.817,34.771,78.820,31.876,32.000,4,274.471,274.471,0,Ground_400_400,0.000,0.074,0.000,0.008,9.446,0.234
14.798,52.198,34.591,76.077,31.914,32.000,4,277.655,277.655,0,Ground_400_400,0.000,0.051,0.000,0.007,9.884,0.163
14.898,50.575,34.412,73.356,31.721,32.000,4,280.826,280.826,0,Ground_400_400,0.000,0.167,0.000,0.006,9.591,0.144
14.998,48.937,34.233,70.639,31.817,32.000,4,283.996,283.996,0,Ground_400_400,0.000,0.110,0.000,0.005,9.897,0.141
15.098,47.285,34.054,67.921,31.877,32.000,4,287.175,287.175,0,Ground_400_400,0.000,0.074,0.000,0.004,9.823,0.308
15.198,45.621,33.874,65.205,31.915,32.000,4,290.359,290.359,0,Ground_400_400,0.000,0.051,0.000,0.004,9.523,0.084
15.298,43.959,33.695,62.508,31.722,32.000,4,293.531,293.531,0,Ground_400_400,0.000,0.167,0.000,0.003,10.070,0.119
15.398,42.288,33.517,59.811,31.818,32.000,4,296.702,296.702,0,Ground_400_400,0.000,0.109,0.000,0.003,9.888,0.371
15.498,40.607,33.338,57.110,31.878,32.000,4,299.881,299.881,0,Ground_400_400,0.000,0.073,0.000,0.002,9.606,0.110
15.598,38.919,33.160,54.409,31.915,32.000,4,303.065,303.065,0,Ground_400_400,0.000,0.051,0.000,0.002,9.948,0.138
15.698,37.237,32.982,51.725,31.722,32.000,4,306.237,306.237,0,Ground_400_400,0.000,0.167,0.000,0.001,9.891,0.520
15.798,35.549,32.804,49.038,31.818,32.000,4,309.408,309.408,0,Ground_400_320,0.000,0.109,0.000,0.001,9.586,0.078
15.898,33.854,32.625,46.346,31.878,32.000,4,312.588,312.588,0,Ground_400_320,0.000,0.073,0.000,0.001,9.959,0.218
15.998,32.155,32.447,43.652,31.915,32.000,4,315.772,315.772,0,Ground_400_320,0.000,0.051,0.000,0.001,9.982,0.196
16.098,30.463,32.270,40.974,31.722,32.000,4,318.944,318.944,0,Ground_400_320,0.000,0.167,0.000,0.001,9.480,0.078
16.198,28.766,32.092,38.292,31.818,32.000,4,322.115,322.115,0,Ground_400_320,0.000,0.109,0.000,0.001,9.885,0.278
16.298,27.064,31.914,35.605,31.877,32.000,4,325.294,325.294,0,Ground_400_320,0.000,0.074,0.000,0.001,10.092,0.146
16.398,25.359,31.736,32.915,31.915,32.000,4,328.479,328.479,0,Ground_400_320,0.000,0.051,0.000,0.000,9.658,0.333
16.498,23.662,31.560,30.240,31.721,32.000,4,331.651,331.651,0,Ground_400_320,0.000,0.167,0.000,0.000,9.763,0.241
16.598,21.961,31.384,27.561,31.816,32.000,4,334.822,334.822,0,Ground_400_320,0.000,0.110,0.000,0.000,9.969,0.054
16.698,20.256,31.208,24.876,31.876,32.000,4,338.001,338.001,0,Ground_400_320,0.000,0.074,0.000,0.000,9.591,0.437
16.798,18.548,31.029,22.188,31.914,32.000,4,341.186,341.186,0,Ground_400_320,0.000,0.051,0.000,0.000,9.563,0.092
16.898,16.849,30.852,19.514,31.721,32.000,4,344.358,344.358,0,Ground_400_320,0.000,0.167,0.000,0.000,10.075,0.233
16.998,15.147,30.674,16.836,31.817,32.000,4,347.529,347.529,0,Ground_400_320,0.000,0.110,0.000,0.000,10.043,0.464
17.098,13.441,30.498,14.151,31.877,32.000,4,350.708,350.708,0,Ground_400_320,0.000,0.074,0.000,0.000,9.741,0.057
17.198,11.733,30.322,11.463,31.914,32.000,4,353.893,353.893,0,Ground_400_320,0.000,0.051,0.000,0.000,9.948,0.438
17.298,10.034,30.148,8.789,31.721,32.000,4,357.065,357.065,0,Ground_400_320,0.000,0.168,0.000,-0.001,10.029,0.180
17.398,8.333,29.974,6.110,31.816,32.000,4,360.236,360.236,0,Ground_400_320,0.000,0.110,0.000,-0.001,10.381,0.166
17.498,6.630,29.810,3.425,31.875,32.000,4,363.415,363.415,0,Ground_400_320,0.000,0.075,0.000,-0.001,13.946,0.336
17.598,4.926,29.688,0.736,31.906,32.000,4,366.598,366.598,0,Ground_400_320,0.000,0.056,0.000,-0.001,18.268,0.223
17.698,3.229,29.680,-1.941,31.839,32.000,4,369.769,369.769,0,Ground_400_320,120.411,0.096,0.000,-0.001,23.495,2.205
17.798,1.532,29.803,-4.624,31.824,32.000,4,372.944,372.944,0,Ground_400_320,0.000,0.106,0.000,-0.001,17.808,0.488
17.898,-0.162,30.009,-7.307,31.804,32.000,4,376.117,376.117,0,Ground_320_320,0.000,0.117,0.000,-0.001,13.362,0.157
17.998,-1.852,30.254,-9.986,31.787,32.000,4,379.286,379.286,0,Ground_320_320,0.000,0.128,0.000,-0.002,13.287,0.330
18.098,-3.537,30.534,-12.661,31.769,32.000,4,382.449,382.449,0,Ground_320_320,0.000,0.139,0.000,-0.002,15.390,0.081
18.198,-5.213,30.903,-15.311,31.699,32.000,2,385.591,385.591,0,Ground_320_320,82.295,0.181,0.000,0.006,11.153,1.837
18.298,-6.901,31.286,-17.974,31.597,32.000,0,388.738,388.738,0,Ground_320_320,0.000,0.242,0.000,0.013,0.000,0.314
18.398,-8.583,31.563,-20.642,31.429,32.000,0,391.892,391.892,0,,0.000,0.343,0.000,0.009,0.000,0.439
18.498,-10.260,31.741,-23.303,31.284,32.000,0,395.039,395.039,0,,0.000,0.430,0.000,0.004,0.000,0.553
18.598,-11.933,31.820,-25.957,31.173,32.000,0,398.179,398.179,0,,0.000,0.496,0.000,-0.001,0.000,0.640
18.698,-13.601,31.800,-28.605,31.105,32.000,0,401.309,401.309,0,,0.000,0.537,0.000,-0.005,0.000,0.696
18.798,-15.265,31.683,-31.246,31.084,32.000,0,404.432,404.432,0,,0.000,0.550,0.000,-0.010,0.000,0.721
18.898,-16.924,31.468,-33.880,31.106,32.000,0,407.546,407.546,0,,0.000,0.537,0.000,-0.015,0.000,0.717
18.998,-18.579,31.155,-36.507,31.163,32.000,0,410.651,410.651,0,,0.000,0.502,0.000,-0.020,0.000,0.689
19.098,-20.229,30.746,-39.126,31.243,32.000,0,413.748,413.748,0,,0.000,0.454,0.000,-0.026,0.000,0.639
19.198,-21.875,30.239,-41.739,31.329,32.000,0,416.837,416.837,0,,0.000,0.403,0.000,-0.031,0.000,0.573
19.298,-23.517,29.636,-44.346,31.404,32.000,0,419.917,419.917,0,,0.000,0.358,0.000,-0.037,0.000,0.494
19.398,-25.156,28.936,-46.946,31.451,32.000,0,422.990,422.990,0,,0.000,0.330,0.000,-0.043,0.000,0.408
19.498,-26.791,28.139,-49.540,31.456,32.000,0,426.054,426.054,0,,0.000,0.326,0.000,-0.049,0.000,0.319
19.598,-28.422,27.246,-52.127,31.410,32.000,0,429.111,429.111,0,,0.000,0.354,0.000,-0.056,0.000,0.232
19.698,-30.050,26.257,-54.710,31.307,32.000,0,432.160,432.160,0,,0.000,0.416,0.000,-0.064,0.000,0.152
19.798,-31.675,25.172,-57.286,31.148,32.000,0,435.202,435.202,0,,0.000,0.511,0.000,-0.072,0.000,0.093
19.898,-33.297,23.991,-59.857,30.940,32.000,0,438.235,438.235,0,,0.000,0.636,0.000,-0.081,0.000,0.086
19.998,-34.906,23.542,-62.377,29.939,32.000,4,441.224,441.224,0,Ground_320_320,2772.375,1.000,0.000,-0.089,24.059,1.801
20.098,-36.537,23.757,-64.923,30.571,32.000,4,444.221,444.221,0,Ground_320_320,51.483,0.858,0.000,-0.088,11.403,0.490
20.198,-38.154,23.992,-67.543,31.003,32.000,4,447.276,447.276,0,Ground_320_320,0.000,0.598,0.000,-0.077,5.567,0.215
20.298,-39.697,24.190,-70.247,31.255,32.000,4,450.367,450.367,0,Ground_320_320,0.000,0.447,0.000,-0.066,3.884,0.154
20.398,-41.139,24.330,-73.031,31.415,32.000,4,453.481,453.481,0,Ground_320_320,0.000,0.351,0.000,-0.056,4.509,0.285
20.498,-42.470,24.420,-75.863,30.850,30.038,4,456.601,456.601,0,Ground_320_320,0.000,0.000,0.000,-0.049,6.277,0.153
20.598,-43.652,24.467,-78.625,29.495,28.711,4,459.609,459.609,0,Ground_320_320,0.000,0.000,0.000,-0.045,6.657,0.244
20.698,-44.702,24.484,-81.303,28.261,27.213,4,462.477,462.477,0,Ground_320_320,0.000,0.000,0.314,-0.044,7.099,0.311
20.798,-45.626,24.474,-83.868,26.393,23.776,4,465.211,465.211,0,Ground_320_320,0.000,0.000,0.785,-0.044,7.429,0.227
20.898,-46.423,24.441,-86.270,24.375,22.305,4,467.749,467.749,0,Ground_320_320,0.000,0.000,0.621,-0.046,7.394,0.258
20.998,-47.093,24.389,-88.465,21.830,18.000,4,470.068,470.068,0,Ground_320_320,0.000,0.000,1.000,-0.048,7.651,0.494
21.098,-47.642,24.322,-90.429,19.598,18.000,4,472.129,472.129,0,Ground_320_320,0.000,0.000,0.479,-0.051,8.205,0.477
21.198,-48.108,24.245,-92.266,18.579,18.000,4,474.025,474.025,0,Ground_320_320,0.000,0.000,0.000,-0.058,9.061,0.125
21.298,-48.510,24.164,-94.029,17.742,17.517,4,475.846,475.846,0,Ground_320_320,0.000,0.000,0.000,-0.067,10.161,0.513
21.398,-48.853,24.089,-95.726,17.124,16.690,4,477.577,477.577,0,Ground_320_320,0.000,0.000,0.000,-0.080,11.236,0.071
