time,x,y,z,speed,target,grounded,branchS,earned,misses,contact,impulse,throttle,brake,steer,suspension,alignment
5.658,78.046,45.572,262.478,27.628,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.006,0.000,0.177
5.778,74.956,44.377,261.409,27.467,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.014,0.000,0.097
5.878,72.387,43.276,260.520,27.289,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.022,0.000,0.044
5.998,69.311,41.828,259.455,27.028,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.031,0.000,0.053
6.098,66.753,40.516,258.570,26.781,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.040,0.000,0.093
6.218,63.690,38.816,257.511,26.462,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.051,0.000,0.135
6.338,60.634,36.978,256.453,26.135,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.062,0.000,0.165
6.438,58.091,35.343,255.574,25.869,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.071,0.000,0.181
6.558,55.130,34.561,254.423,25.890,32.000,4,0.000,0.000,0,Ground_400_480,3938.073,1.000,0.000,-0.078,23.163,0.158
6.658,52.800,34.661,253.169,26.680,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.062,11.413,0.038
6.778,50.049,34.802,251.404,27.619,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.032,4.946,0.004
6.878,47.752,34.874,249.786,28.393,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.010,4.350,0.118
6.998,44.964,34.890,247.715,29.306,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.011,5.842,0.141
7.098,42.597,34.858,245.910,30.051,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.023,6.969,0.466
7.218,39.680,34.781,243.689,30.841,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.695,0.000,0.031,7.090,0.228
7.338,36.683,34.665,241.456,31.300,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.420,0.000,0.033,6.635,0.138
7.438,34.130,34.535,239.619,31.529,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.283,0.000,0.031,6.145,0.535
7.558,31.008,34.324,237.460,31.705,32.000,2,0.000,0.000,0,Ground_400_480,0.000,0.177,0.000,0.027,2.869,0.619
7.658,28.364,34.083,235.704,31.812,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.113,0.000,0.021,5.211,0.754
7.778,25.152,33.724,233.651,31.904,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.058,0.000,0.014,8.190,0.253
7.878,22.462,33.404,231.987,31.715,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.171,0.000,0.009,11.291,0.252
7.998,19.210,33.041,230.023,31.854,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.087,0.000,0.002,12.444,0.274
8.118,15.934,32.717,228.080,31.646,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.212,0.000,-0.003,11.362,0.262
8.218,13.208,32.470,226.474,31.792,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.125,0.000,-0.007,10.364,0.384
8.338,9.924,32.179,224.539,31.895,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.063,0.000,-0.011,9.490,0.190
8.438,7.201,31.935,222.922,31.708,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.175,0.000,-0.013,9.454,0.368
8.558,3.941,31.635,220.962,31.845,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.093,0.000,-0.014,9.749,0.323
8.658,1.229,31.383,219.304,31.913,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.052,0.000,-0.015,9.742,0.086
8.778,-1.994,31.083,217.297,31.763,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.142,0.000,-0.015,9.849,0.063
8.878,-4.672,30.835,215.594,31.860,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.084,0.000,-0.015,9.833,0.248
8.998,-7.868,30.539,213.519,31.643,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.214,0.000,-0.015,9.783,0.029
9.118,-11.032,30.246,211.417,31.805,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.117,0.000,-0.014,9.789,0.185
9.218,-13.660,30.004,209.634,31.885,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.069,0.000,-0.014,9.828,0.298
9.338,-16.788,29.715,207.469,31.705,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.177,0.000,-0.013,9.909,0.243
9.438,-19.378,29.475,205.643,31.822,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.107,0.000,-0.013,9.783,0.195
9.558,-22.476,29.188,203.418,31.906,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.056,0.000,-0.012,9.927,0.308
9.658,-25.034,28.951,201.548,31.710,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.174,0.000,-0.012,9.622,0.115
9.778,-28.087,28.669,199.278,31.841,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.095,0.000,-0.012,9.947,0.274
9.878,-30.624,28.434,197.360,31.907,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.056,0.000,-0.012,10.181,0.392
9.998,-33.638,28.156,195.044,31.736,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.159,0.000,-0.013,9.979,0.343
10.118,-36.637,27.881,192.698,31.854,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.087,0.000,-0.013,9.891,0.335
10.218,-39.127,27.652,190.718,31.913,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.052,0.000,-0.014,9.729,0.086
10.338,-42.080,27.381,188.329,31.757,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.146,0.000,-0.014,9.865,0.166
10.438,-44.530,27.156,186.312,31.851,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.089,0.000,-0.015,10.114,0.450
10.558,-47.456,26.888,183.859,31.918,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.049,0.000,-0.016,10.152,0.163
10.658,-49.860,26.670,181.805,31.752,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.149,0.000,-0.016,9.631,0.184
10.778,-52.732,26.407,179.303,31.860,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.084,0.000,-0.017,10.322,0.160
10.878,-55.110,26.192,177.188,31.912,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.053,0.000,-0.018,10.085,0.188
10.998,-57.922,25.938,174.633,31.751,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.149,0.000,-0.019,9.669,0.120
11.118,-60.709,25.683,172.036,31.856,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.086,0.000,-0.020,9.904,0.185
11.218,-63.011,25.471,169.839,31.908,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.055,0.000,-0.021,10.099,0.041
11.338,-65.729,25.223,167.178,31.727,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.164,0.000,-0.022,10.254,0.244
11.438,-67.966,25.021,164.929,31.825,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.105,0.000,-0.024,10.081,0.047
11.558,-70.620,24.782,162.186,31.894,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.064,0.000,-0.025,9.991,0.331
11.658,-72.796,24.585,159.867,31.640,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.216,0.000,-0.027,9.893,0.213
11.778,-75.353,24.353,157.056,31.786,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.128,0.000,-0.028,10.432,0.152
11.898,-77.868,24.129,154.188,31.866,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.080,0.000,-0.030,10.181,0.127
11.998,-79.924,23.946,151.757,31.905,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.057,0.000,-0.031,9.857,0.296
12.118,-82.329,23.731,148.804,31.693,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.184,0.000,-0.032,10.416,0.137
12.218,-84.282,23.556,146.305,31.792,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.125,0.000,-0.033,10.325,0.217
12.338,-86.569,23.351,143.252,31.863,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.082,0.000,-0.034,10.251,0.350
12.438,-88.424,23.188,140.665,31.896,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.062,0.000,-0.034,13.083,0.155
12.558,-90.585,23.040,137.512,31.915,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.051,0.000,-0.033,19.164,0.427
12.658,-92.325,23.085,134.882,31.450,30.364,4,0.000,0.000,0,Ground_320_400,160.944,0.000,0.326,-0.042,21.310,1.777
12.778,-94.304,23.330,131.809,30.072,30.364,4,0.000,0.000,0,Ground_320_400,0.000,0.175,0.000,-0.047,15.004,0.460
12.898,-96.168,23.647,128.797,29.012,29.000,4,0.000,0.000,0,Ground_320_400,0.000,0.000,0.000,-0.047,14.576,0.319
12.998,-97.610,23.972,126.350,28.693,29.000,4,0.000,0.000,0,Ground_320_400,31.086,0.184,0.000,-0.046,18.528,2.537
13.118,-99.254,24.488,123.387,28.666,29.000,4,0.000,0.000,0,Ground_320_400,12.218,0.200,0.000,-0.061,17.336,4.422
13.218,-100.561,24.984,120.881,28.544,29.000,0,0.000,0.000,0,Ground_320_400,40.520,0.274,0.000,-0.059,0.000,0.176
13.338,-102.124,25.444,117.862,28.232,29.000,0,0.000,0.000,0,Ground_320_400,0.000,0.461,0.000,-0.026,0.000,0.418
13.438,-103.422,25.717,115.352,27.972,29.000,0,0.000,0.000,0,,0.000,0.617,0.000,0.002,0.000,0.581
13.558,-104.974,25.914,112.348,27.677,29.000,0,0.000,0.000,0,,0.000,0.794,0.000,0.033,0.000,0.723
13.658,-106.263,25.970,109.851,27.457,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.025,0.000,0.796
13.778,-107.802,25.907,106.863,27.230,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.031,0.000,0.832
13.898,-109.336,25.703,103.885,27.043,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.033,0.000,0.819
13.998,-110.609,25.426,101.411,26.907,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.033,0.000,0.776
14.118,-112.131,24.966,98.450,26.749,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.031,0.000,0.694
14.218,-113.396,24.476,95.990,26.605,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.027,0.000,0.607
14.338,-114.909,23.760,93.046,26.393,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.021,0.000,0.488
14.438,-116.166,23.057,90.600,26.167,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.014,0.000,0.382
14.558,-117.671,22.086,87.672,25.824,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.003,0.000,0.254
14.658,-118.922,21.171,85.238,25.471,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.007,0.000,0.154
14.778,-120.420,19.946,82.324,24.967,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.021,0.000,0.061
14.898,-121.819,18.709,79.422,24.254,32.000,4,0.000,0.000,0,Ground_320_400,2044.037,1.000,0.000,-0.027,41.000,42.974
14.998,-122.372,18.865,77.012,24.625,32.000,4,0.000,0.000,0,Ground_320_400,1900.375,1.000,0.000,-0.048,18.673,5.585
15.118,-122.633,19.119,73.996,25.629,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,-0.032,9.020,2.060
15.218,-122.661,19.304,71.390,26.436,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,-0.010,7.749,0.201
15.338,-122.617,19.503,68.160,27.378,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.014,11.237,1.714
15.438,-122.548,19.684,65.386,28.127,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.029,12.357,2.329
15.558,-122.463,19.934,61.962,28.981,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.040,9.762,1.377
15.678,-122.423,20.189,58.435,29.794,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.042,7.330,0.648
15.778,-122.449,20.380,55.421,30.448,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.931,0.000,0.039,5.712,0.815
15.898,-122.568,20.564,51.728,31.010,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.594,0.000,0.031,5.995,0.070
15.998,-122.743,20.675,48.613,31.288,32.000,3,0.000,0.000,0,Ground_320_320,0.000,0.427,0.000,0.022,3.808,0.416
16.118,-123.032,20.739,44.848,31.504,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.298,0.000,0.011,5.496,0.385
16.218,-123.325,20.738,41.699,31.625,32.000,3,0.000,0.000,0,Ground_320_320,0.000,0.225,0.000,0.002,4.269,0.791
16.338,-123.715,20.667,37.911,31.731,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.161,0.000,-0.008,7.967,0.672
16.438,-124.053,20.586,34.753,31.786,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.128,0.000,-0.015,12.194,0.162
16.558,-124.453,20.518,30.958,31.823,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.106,0.000,-0.022,12.608,0.344
16.678,-124.823,20.492,27.157,31.841,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.095,0.000,-0.027,14.474,0.230
16.778,-125.093,20.523,23.989,31.825,30.364,4,0.000,0.000,0,Ground_320_320,28.559,0.000,0.438,-0.031,18.940,1.207
16.898,-125.362,20.717,20.317,30.129,30.364,4,0.000,0.000,0,Ground_320_320,50.248,0.142,0.000,-0.037,22.654,1.347
16.998,-125.533,21.006,17.331,29.905,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.000,0.000,-0.039,16.471,0.351
17.118,-125.664,21.429,13.879,28.724,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.166,0.000,-0.041,13.204,0.163
17.218,-125.707,21.820,11.037,28.708,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.175,0.000,-0.044,14.033,0.243
17.338,-125.676,22.350,7.642,28.680,29.000,4,0.000,0.000,0,Ground_320_320,3.252,0.192,0.000,-0.044,16.590,0.571
17.438,-125.580,22.868,4.832,28.645,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.213,0.000,-0.042,17.117,0.658
17.558,-125.371,23.559,1.473,28.584,29.000,1,0.000,0.000,0,Ground_320_320,0.000,0.249,0.000,-0.053,0.000,0.217
17.678,-125.124,24.147,-1.894,28.266,29.000,0,0.000,0.000,0,Ground_320_320,0.000,0.440,0.000,-0.053,0.000,0.082
17.778,-124.918,24.528,-4.694,28.018,29.000,0,0.000,0.000,0,,0.000,0.590,0.000,-0.060,0.000,0.188
17.898,-124.672,24.855,-8.045,27.747,29.000,0,0.000,0.000,0,,0.000,0.752,0.000,-0.094,0.000,0.333
17.998,-124.467,25.017,-10.830,27.551,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.029,0.000,0.429
18.118,-124.221,25.083,-14.163,27.354,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.032,0.000,0.509
18.218,-124.017,25.029,-16.933,27.221,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.036,0.000,0.546
18.338,-123.773,24.836,-20.248,27.095,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.043,0.000,0.558
18.458,-123.530,24.502,-23.552,26.990,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.053,0.000,0.539
18.558,-123.328,24.116,-26.298,26.908,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.064,0.000,0.503
18.678,-123.086,23.526,-29.583,26.797,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.079,0.000,0.442
18.778,-122.885,22.927,-32.314,26.680,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.093,0.000,0.379
18.898,-122.645,22.081,-35.583,26.496,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.113,0.000,0.296
18.998,-122.445,21.270,-38.300,26.297,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.132,0.000,0.223
19.118,-122.207,20.169,-41.552,25.999,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.155,0.000,0.137
19.218,-121.929,19.197,-44.216,25.562,32.000,2,0.000,0.000,0,Ground_320_320,942.481,1.000,0.000,-0.170,21.256,25.261
19.338,-120.672,18.861,-46.896,24.833,32.000,4,0.000,0.000,0,Ground_320_320,1110.467,1.000,0.000,-0.117,16.670,2.241
19.458,-119.108,18.957,-49.507,25.811,32.000,4,0.000,0.000,0,Ground_320_320,97.992,1.000,0.000,-0.087,9.351,4.602
19.558,-117.671,19.046,-51.694,26.541,32.000,4,0.000,0.000,0,Ground_320_320,132.347,1.000,0.000,-0.062,9.604,9.652
19.678,-115.777,19.195,-54.305,27.425,32.000,4,0.000,0.000,0,Ground_320_320,53.213,1.000,0.000,-0.037,18.003,6.042
19.778,-114.050,19.394,-56.468,28.135,32.000,4,0.000,0.000,0,Ground_320_320,26.534,1.000,0.000,-0.016,19.065,3.059
19.898,-111.841,19.749,-59.069,28.961,32.000,4,0.000,0.000,0,Ground_320_320,0.000,1.000,0.000,0.006,13.797,1.368
19.998,-109.925,20.097,-61.265,29.620,32.000,4,0.000,0.000,0,Ground_320_320,0.000,1.000,0.000,0.019,9.162,1.270
20.118,-107.563,20.513,-63.962,30.376,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.974,0.000,0.026,5.739,0.509
20.218,-105.567,20.825,-66.274,30.867,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.680,0.000,0.027,5.384,0.181
20.338,-103.175,21.148,-69.120,31.210,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.474,0.000,0.022,5.861,0.365
20.458,-100.808,21.420,-72.033,31.410,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.354,0.000,0.014,6.249,0.216
20.558,-98.860,21.609,-74.502,31.517,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.290,0.000,0.005,6.129,0.204
20.678,-96.542,21.784,-77.500,31.609,32.000,3,0.000,0.000,0,Ground_320_320,0.000,0.234,0.000,-0.006,4.088,0.560
20.778,-94.616,21.874,-80.016,31.670,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.198,0.000,-0.015,6.050,0.855
20.898,-92.301,21.936,-83.038,31.720,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.168,0.000,-0.025,10.125,0.502
20.998,-90.353,21.987,-85.544,31.744,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.154,0.000,-0.032,12.109,0.126
21.118,-87.978,22.078,-88.521,31.756,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.146,0.000,-0.038,12.977,0.191
21.218,-85.955,22.187,-90.967,31.758,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.145,0.000,-0.043,11.664,0.195
21.338,-83.463,22.342,-93.845,31.754,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.148,0.000,-0.047,10.329,0.235
21.458,-80.892,22.505,-96.653,31.747,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.152,0.000,-0.049,9.843,0.027
21.558,-78.684,22.642,-98.930,31.740,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.156,0.000,-0.051,9.940,0.116
21.678,-75.953,22.809,-101.579,31.730,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.162,0.000,-0.053,10.307,0.209
21.778,-73.609,22.953,-103.713,31.722,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.167,0.000,-0.056,10.247,0.344
21.898,-70.712,23.132,-106.176,31.713,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.172,0.000,-0.059,10.073,0.124
21.998,-68.246,23.284,-108.130,31.464,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.321,0.000,-0.060,10.332,0.575
22.118,-65.199,23.474,-110.366,31.560,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.264,0.000,-0.061,10.513,0.439
22.238,-62.078,23.670,-112.463,31.394,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.364,0.000,-0.060,10.467,0.410
22.338,-59.404,23.841,-114.114,31.500,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.300,0.000,-0.059,10.231,0.351
22.458,-56.113,24.053,-115.975,31.574,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.255,0.000,-0.056,10.164,0.476
22.558,-53.309,24.235,-117.424,31.611,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.233,0.000,-0.053,10.137,0.167
