time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.774,0.475,-625.512,8.192,-149.507,4,7.800,0.066,"Ground_80_320:(0.00, 1.00, 0.00)",0.000,0.000,0.000,23.775,0.000,1.000,-39.525
0.040,23.790,0.951,-625.520,8.191,-149.032,4,8.304,0.038,"Ground_80_240:(0.00, 1.00, 0.00)",0.113,0.000,0.000,23.790,0.000,1.000,-39.049
0.060,23.803,1.427,-625.528,8.189,-148.556,4,8.772,0.016,"Ground_80_240:(0.00, 1.00, 0.00)",0.105,0.000,0.000,23.803,0.000,1.000,-38.573
0.080,23.815,1.903,-625.536,8.187,-148.079,4,9.201,0.002,"Ground_80_240:(0.00, 1.00, 0.00)",0.098,0.000,-0.001,23.815,0.000,1.000,-38.097
0.100,23.826,2.380,-625.544,8.185,-147.603,4,9.583,0.015,"Ground_80_240:(0.00, 1.00, 0.00)",0.092,0.000,0.002,23.826,0.000,1.000,-37.620
0.120,23.835,2.857,-625.552,8.183,-147.126,4,9.913,0.025,"Ground_80_240:(0.00, 1.00, 0.00)",0.087,0.000,-0.002,23.835,0.000,1.000,-37.143
0.140,23.843,3.333,-625.560,8.181,-146.650,4,10.189,0.032,"Ground_80_240:(0.00, 1.00, 0.00)",0.082,0.000,0.003,23.844,0.000,1.000,-36.667
0.160,23.851,3.810,-625.568,8.179,-146.173,4,10.411,0.037,"Ground_80_240:(0.00, 1.00, 0.00)",0.078,0.000,-0.004,23.851,0.000,1.000,-36.190
0.180,23.857,4.287,-625.575,8.178,-145.696,4,10.580,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.075,0.000,0.004,23.857,0.000,1.000,-35.713
0.200,23.863,4.765,-625.583,8.177,-145.219,4,10.700,0.040,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,-0.005,23.863,0.000,1.000,-35.235
0.220,23.868,5.242,-625.591,8.176,-144.741,4,10.775,0.040,"Ground_80_240:(0.00, 1.00, 0.00)",0.069,0.000,0.005,23.868,0.000,1.000,-34.758
0.240,23.872,5.719,-625.599,8.176,-144.264,4,10.809,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.066,0.000,-0.006,23.872,0.000,1.000,-34.281
0.260,23.876,6.197,-625.607,8.176,-143.787,4,10.809,0.037,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,0.006,23.876,0.000,1.000,-33.803
0.280,23.880,6.674,-625.615,8.176,-143.309,4,10.779,0.035,"Ground_80_240:(0.00, 1.00, 0.00)",0.062,0.000,-0.007,23.880,0.000,1.000,-33.326
0.300,23.883,7.152,-625.623,8.177,-142.832,4,10.726,0.032,"Ground_80_240:(0.00, 1.00, 0.00)",0.060,0.000,0.007,23.883,0.000,1.000,-32.848
0.320,23.886,7.630,-625.631,8.178,-142.354,4,10.654,0.029,"Ground_80_240:(0.00, 1.00, 0.00)",0.059,0.000,-0.008,23.886,0.000,1.000,-32.370
0.340,23.888,8.107,-625.638,8.180,-141.876,4,10.568,0.026,"Ground_80_240:(0.00, 1.00, 0.00)",0.057,0.000,0.008,23.888,0.000,1.000,-31.893
0.360,23.890,8.585,-625.646,8.182,-141.399,4,10.473,0.023,"Ground_80_240:(0.00, 1.00, 0.00)",0.056,0.000,-0.008,23.890,0.000,1.000,-31.415
0.380,23.892,9.063,-625.654,8.184,-140.921,4,10.374,0.020,"Ground_80_240:(0.00, 1.00, 0.00)",0.055,0.000,0.008,23.892,0.000,1.000,-30.937
0.400,23.893,9.541,-625.662,8.186,-140.443,4,10.273,0.018,"Ground_80_240:(0.00, 1.00, 0.00)",0.054,0.000,-0.008,23.894,0.000,1.000,-30.459
0.420,23.895,10.019,-625.670,8.188,-139.965,4,10.174,0.015,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,0.009,23.895,0.000,1.000,-29.981
0.440,23.896,10.497,-625.678,8.191,-139.487,4,10.080,0.013,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,23.896,0.000,1.000,-29.503
0.460,23.897,10.975,-625.686,8.193,-139.010,4,9.991,0.011,"Ground_80_240:(0.00, 1.00, 0.00)",0.052,0.000,0.009,23.897,0.000,1.000,-29.026
0.480,23.898,11.452,-625.694,8.196,-138.532,4,9.911,0.009,"Ground_80_240:(0.00, 1.00, 0.00)",0.051,0.000,-0.009,23.898,0.000,1.000,-28.548
0.500,23.899,11.930,-625.701,8.198,-138.054,4,9.840,0.007,"Ground_80_240:(0.00, 1.00, 0.00)",0.051,0.000,0.009,23.899,0.000,1.000,-28.070
0.520,23.900,12.408,-625.709,8.201,-137.576,4,9.778,0.006,"Ground_80_240:(0.00, 1.00, 0.00)",0.050,0.000,-0.009,23.900,0.000,1.000,-27.592
