time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,11.887,0.238,-623.809,8.192,-149.717,4,7.800,0.076,"Ground_80_320:(0.00, 1.00, 0.00)",0.000,0.000,0.000,11.887,0.000,1.000,-39.762
0.040,11.898,0.476,-623.813,8.191,-149.479,4,8.239,0.047,"Ground_80_240:(0.00, 1.00, 0.00)",0.056,0.000,0.000,11.898,0.000,1.000,-39.524
0.060,11.906,0.714,-623.817,8.189,-149.241,4,8.652,0.023,"Ground_80_240:(0.00, 1.00, 0.00)",0.051,0.000,0.000,11.907,0.000,1.000,-39.286
0.080,11.807,0.950,-623.820,8.187,-149.005,4,9.033,0.004,"Ground_80_240:(0.00, 1.00, 0.00)",0.047,0.000,0.001,11.808,0.000,1.000,-39.050
0.100,11.828,1.186,-623.824,8.184,-148.768,4,9.379,0.011,"Ground_80_240:(0.00, 1.00, 0.00)",0.097,0.000,-0.002,11.829,0.000,1.000,-38.814
0.120,11.846,1.423,-623.828,8.182,-148.532,4,9.680,0.022,"Ground_80_240:(0.00, 1.00, 0.00)",0.086,0.000,0.002,11.847,0.000,1.000,-38.577
0.140,11.862,1.660,-623.832,8.180,-148.295,4,9.936,0.029,"Ground_80_240:(0.00, 1.00, 0.00)",0.077,0.000,-0.003,11.862,0.000,1.000,-38.340
0.160,11.875,1.898,-623.836,8.177,-148.057,4,10.148,0.035,"Ground_80_240:(0.00, 1.00, 0.00)",0.069,0.000,0.004,11.876,0.000,1.000,-38.102
0.180,11.887,2.135,-623.840,8.175,-147.819,4,10.317,0.038,"Ground_80_240:(0.00, 1.00, 0.00)",0.062,0.000,-0.004,11.887,0.000,1.000,-37.865
0.200,11.897,2.373,-623.844,8.173,-147.582,4,10.444,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.057,0.000,0.005,11.897,0.000,1.000,-37.627
0.220,11.905,2.611,-623.848,8.172,-147.344,4,10.533,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.052,0.000,-0.006,11.906,0.000,1.000,-37.389
0.240,11.806,2.847,-623.852,8.171,-147.108,4,10.587,0.038,"Ground_80_240:(0.00, 1.00, 0.00)",0.047,0.000,0.006,11.806,0.000,1.000,-37.153
0.260,11.826,3.084,-623.856,8.170,-146.871,4,10.611,0.036,"Ground_80_240:(0.00, 1.00, 0.00)",0.097,0.000,-0.007,11.827,0.000,1.000,-36.916
0.280,11.844,3.321,-623.859,8.169,-146.634,4,10.608,0.034,"Ground_80_240:(0.00, 1.00, 0.00)",0.087,0.000,0.007,11.845,0.000,1.000,-36.679
0.300,11.860,3.558,-623.863,8.169,-146.397,4,10.582,0.031,"Ground_80_240:(0.00, 1.00, 0.00)",0.078,0.000,-0.007,11.860,0.000,1.000,-36.442
0.320,11.873,3.795,-623.867,8.169,-146.160,4,10.539,0.029,"Ground_80_240:(0.00, 1.00, 0.00)",0.070,0.000,0.008,11.873,0.000,1.000,-36.205
0.340,11.885,4.033,-623.871,8.170,-145.922,4,10.483,0.026,"Ground_80_240:(0.00, 1.00, 0.00)",0.063,0.000,-0.008,11.885,0.000,1.000,-35.967
0.360,11.895,4.271,-623.875,8.170,-145.684,4,10.416,0.023,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.008,11.895,0.000,1.000,-35.729
0.380,11.904,4.509,-623.879,8.171,-145.446,4,10.343,0.020,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,11.904,0.000,1.000,-35.491
0.400,11.804,4.745,-623.883,8.172,-145.210,4,10.266,0.017,"Ground_80_240:(0.00, 1.00, 0.00)",0.048,0.000,0.009,11.804,0.000,1.000,-35.255
0.420,11.825,4.981,-623.887,8.173,-144.974,4,10.189,0.014,"Ground_80_240:(0.00, 1.00, 0.00)",0.098,0.000,-0.009,11.825,0.000,1.000,-35.019
0.440,11.843,5.218,-623.891,8.174,-144.737,4,10.113,0.012,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.843,0.000,1.000,-34.782
0.460,11.859,5.455,-623.895,8.176,-144.500,4,10.041,0.010,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,-0.009,11.859,0.000,1.000,-34.545
0.480,11.872,5.693,-623.899,8.177,-144.262,4,9.973,0.008,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,0.009,11.872,0.000,1.000,-34.307
0.500,11.884,5.931,-623.902,8.178,-144.025,4,9.911,0.006,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,-0.009,11.884,0.000,1.000,-34.069
0.520,11.894,6.168,-623.906,8.180,-143.787,4,9.857,0.005,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,11.894,0.000,1.000,-33.832
0.540,11.903,6.407,-623.910,8.181,-143.549,4,9.809,0.004,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,11.903,0.000,1.000,-33.593
0.560,11.803,6.643,-623.914,8.183,-143.313,4,9.768,0.003,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,0.009,11.803,0.000,1.000,-33.357
0.580,11.824,6.879,-623.918,8.184,-143.076,4,9.735,0.002,"Ground_80_240:(0.00, 1.00, 0.00)",0.098,0.000,-0.009,11.824,0.000,1.000,-33.121
0.600,11.842,7.116,-623.922,8.185,-142.840,4,9.709,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.842,0.000,1.000,-32.884
0.620,11.858,7.353,-623.926,8.187,-142.603,4,9.690,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,-0.009,11.858,0.000,1.000,-32.647
0.640,11.872,7.590,-623.930,8.188,-142.365,4,9.677,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,0.009,11.872,0.000,1.000,-32.410
0.660,11.883,7.828,-623.934,8.189,-142.127,4,9.669,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,-0.009,11.883,0.000,1.000,-32.172
0.680,11.893,8.066,-623.938,8.190,-141.890,4,9.666,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,11.894,0.000,1.000,-31.934
0.700,11.902,8.304,-623.942,8.191,-141.652,4,9.667,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,11.902,0.000,1.000,-31.696
0.720,11.803,8.540,-623.945,8.193,-141.416,4,9.672,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,0.009,11.803,0.000,1.000,-31.460
0.740,11.824,8.777,-623.949,8.193,-141.179,4,9.680,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,-0.009,11.824,0.000,1.000,-31.223
0.760,11.842,9.013,-623.953,8.194,-140.942,4,9.689,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.842,0.000,1.000,-30.987
0.780,11.858,9.251,-623.957,8.195,-140.705,4,9.701,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,-0.009,11.858,0.000,1.000,-30.749
0.800,11.871,9.488,-623.961,8.196,-140.468,4,9.713,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,0.009,11.871,0.000,1.000,-30.512
0.820,11.883,9.726,-623.965,8.197,-140.230,4,9.726,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,-0.009,11.883,0.000,1.000,-30.274
0.840,11.893,9.964,-623.969,8.198,-139.992,4,9.740,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,11.893,0.000,1.000,-30.036
0.860,11.902,10.202,-623.973,8.199,-139.754,4,9.753,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,11.902,0.000,1.000,-29.798
0.880,11.803,10.438,-623.977,8.199,-139.518,4,9.765,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,0.009,11.803,0.000,1.000,-29.562
0.900,11.824,10.674,-623.981,8.200,-139.282,4,9.777,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,-0.009,11.824,0.000,1.000,-29.326
0.920,11.842,10.911,-623.984,8.201,-139.045,4,9.787,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.842,0.000,1.000,-29.089
0.940,11.858,11.148,-623.988,8.201,-138.808,4,9.797,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,-0.009,11.858,0.000,1.000,-28.852
0.960,11.871,11.386,-623.992,8.202,-138.571,4,9.805,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,0.009,11.871,0.000,1.000,-28.614
0.980,11.883,11.623,-623.996,8.203,-138.333,4,9.812,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,-0.009,11.883,0.000,1.000,-28.377
1.000,11.893,11.861,-624.000,8.204,-138.095,4,9.819,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,11.893,0.000,1.000,-28.139
1.020,11.902,12.099,-624.004,8.204,-137.857,4,9.823,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,0.009,11.902,0.000,1.000,-27.901
1.040,11.803,12.335,-624.008,8.205,-137.621,4,9.827,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,-0.009,11.803,0.000,1.000,-27.665
1.060,11.824,12.572,-624.012,8.206,-137.385,4,9.830,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,-0.009,11.824,0.000,1.000,-27.428
1.080,11.842,12.808,-624.016,8.207,-137.148,4,9.832,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,-0.009,11.842,0.000,1.000,-27.192
1.100,11.858,13.046,-624.020,8.207,-136.911,4,9.833,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,0.009,11.858,0.000,1.000,-26.954
1.120,11.871,13.283,-624.024,8.208,-136.673,4,9.833,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,0.009,11.871,0.000,1.000,-26.717
1.140,11.883,13.521,-624.027,8.209,-136.436,4,9.832,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,0.009,11.883,0.000,1.000,-26.479
1.160,11.893,13.759,-624.031,8.210,-136.198,4,9.832,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,-0.009,11.893,0.000,1.000,-26.241
1.180,11.902,13.997,-624.035,8.211,-135.960,4,9.830,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,11.902,0.000,1.000,-26.003
1.200,11.803,14.233,-624.039,8.211,-135.724,4,9.829,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,-0.009,11.803,0.000,1.000,-25.767
1.220,11.824,14.469,-624.043,8.212,-135.487,4,9.827,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,0.009,11.824,0.000,1.000,-25.531
1.240,11.842,14.706,-624.047,8.213,-135.251,4,9.825,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.842,0.000,1.000,-25.294
1.260,11.858,14.943,-624.051,8.214,-135.013,4,9.823,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,0.009,11.858,0.000,1.000,-25.057
1.280,11.871,15.181,-624.055,8.215,-134.776,4,9.821,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,-0.009,11.871,0.000,1.000,-24.819
1.300,11.883,15.418,-624.059,8.215,-134.538,4,9.819,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,-0.009,11.883,0.000,1.000,-24.582
1.320,11.893,15.656,-624.063,8.216,-134.301,4,9.817,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,11.893,0.000,1.000,-24.344
1.340,11.902,15.894,-624.067,8.217,-134.063,4,9.815,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,11.902,0.000,1.000,-24.106
1.360,11.803,16.130,-624.070,8.218,-133.827,4,9.813,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,0.009,11.803,0.000,1.000,-23.870
1.380,11.824,16.367,-624.074,8.219,-133.590,4,9.812,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,0.009,11.824,0.000,1.000,-23.633
1.400,11.842,16.604,-624.078,8.220,-133.353,4,9.811,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,-0.009,11.842,0.000,1.000,-23.396
1.420,11.858,16.841,-624.082,8.220,-133.116,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,-0.009,11.858,0.000,1.000,-23.159
1.440,11.871,17.078,-624.086,8.221,-132.879,4,9.809,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,-0.009,11.871,0.000,1.000,-22.922
1.460,11.883,17.316,-624.090,8.222,-132.641,4,9.808,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,0.009,11.883,0.000,1.000,-22.684
1.480,11.893,17.554,-624.094,8.223,-132.403,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,11.893,0.000,1.000,-22.446
1.500,11.902,17.792,-624.098,8.224,-132.165,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,0.009,11.902,0.000,1.000,-22.208
1.520,11.803,18.028,-624.102,8.225,-131.929,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,-0.009,11.803,0.000,1.000,-21.972
1.540,11.824,18.264,-624.106,8.225,-131.693,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,-0.009,11.824,0.000,1.000,-21.736
1.560,11.842,18.501,-624.110,8.226,-131.456,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.842,0.000,1.000,-21.499
1.580,11.858,18.738,-624.114,8.227,-131.219,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,-0.009,11.858,0.000,1.000,-21.262
1.600,11.871,18.976,-624.117,8.228,-130.982,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,0.009,11.871,0.000,1.000,-21.024
1.620,11.883,19.213,-624.121,8.229,-130.744,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,0.009,11.883,0.000,1.000,-20.787
1.640,11.893,19.451,-624.125,8.230,-130.506,4,9.807,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,-0.009,11.893,0.000,1.000,-20.549
1.660,11.902,19.689,-624.129,8.230,-130.268,4,9.808,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,-0.009,11.902,0.000,1.000,-20.311
1.680,11.803,19.925,-624.133,8.231,-130.032,4,9.808,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,-0.009,11.803,0.000,1.000,-20.075
1.700,11.824,20.162,-624.137,8.232,-129.796,4,9.808,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,0.009,11.824,0.000,1.000,-19.838
1.720,11.842,20.399,-624.141,8.233,-129.559,4,9.809,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.842,0.000,1.000,-19.601
1.740,11.858,20.636,-624.145,8.234,-129.322,4,9.809,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,0.009,11.858,0.000,1.000,-19.364
1.760,11.871,20.873,-624.149,8.235,-129.084,4,9.809,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,-0.009,11.871,0.000,1.000,-19.127
1.780,11.883,21.111,-624.153,8.235,-128.847,4,9.809,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,-0.009,11.883,0.000,1.000,-18.889
1.800,11.893,21.349,-624.157,8.236,-128.609,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,11.893,0.000,1.000,-18.651
1.820,11.902,21.587,-624.161,8.237,-128.371,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.053,0.000,0.009,11.902,0.000,1.000,-18.413
1.840,11.803,21.823,-624.164,8.238,-128.135,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.049,0.000,-0.009,11.803,0.000,1.000,-18.177
1.860,11.824,22.059,-624.168,8.239,-127.898,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.099,0.000,-0.009,11.824,0.000,1.000,-17.941
1.880,11.842,22.296,-624.172,8.240,-127.662,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.088,0.000,0.009,11.842,0.000,1.000,-17.704
1.900,11.858,22.533,-624.176,8.240,-127.424,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.079,0.000,-0.009,11.858,0.000,1.000,-17.467
