time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.670,True,0,517.71,78.23,-145.29
3.01,Traffic 2,2.680,True,0,-0.83,31.62,-452.90
3.01,Traffic 3,2.680,True,0,-623.82,8.51,-92.34
3.01,Traffic 4,2.150,True,0,-65.67,8.58,531.09
4.08,Traffic 1,2.689,True,0,521.10,74.78,-153.10
4.08,Traffic 2,2.660,True,0,-0.29,31.89,-445.51
4.08,Traffic 3,3.907,True,0,-622.74,8.89,-86.08
4.08,Traffic 4,2.151,True,0,-73.19,8.60,531.12
5.12,Traffic 1,2.683,True,0,526.91,67.71,-166.62
5.12,Traffic 2,2.672,True,0,0.86,33.38,-430.52
5.12,Traffic 3,4.349,True,0,-622.49,8.79,-69.97
5.12,Traffic 4,2.160,True,0,-92.15,8.66,531.16
6.18,Traffic 1,2.673,True,0,532.54,60.03,-180.02
6.18,Traffic 2,2.676,True,0,2.25,35.83,-414.17
6.18,Traffic 3,4.170,True,0,-622.93,8.75,-52.76
6.18,Traffic 4,2.154,True,0,-119.40,8.81,531.15
8.18,Traffic 1,2.646,True,0,542.53,45.49,-205.65
8.18,Traffic 2,2.635,True,0,6.24,40.16,-383.30
8.18,Traffic 3,3.169,True,0,-624.49,8.78,-20.11
8.18,Traffic 4,2.145,True,0,-176.54,9.21,531.21
10.18,Traffic 1,2.608,True,0,551.23,34.66,-233.31
10.18,Traffic 2,2.619,True,0,13.36,39.76,-352.33
10.18,Traffic 3,3.275,True,0,-624.98,8.92,12.56
10.18,Traffic 4,2.142,True,0,-233.82,9.55,531.61
12.18,Traffic 1,2.570,True,0,557.53,29.54,-262.81
12.18,Traffic 2,2.592,True,0,23.31,36.32,-322.29
12.18,Traffic 3,3.264,True,0,-625.59,9.06,45.24
12.18,Traffic 4,2.133,True,0,-291.13,9.64,532.60
14.18,Traffic 1,2.487,True,0,558.02,26.98,-293.61
14.18,Traffic 2,2.286,True,0,40.61,38.11,-296.46
14.18,Traffic 3,3.208,True,0,-626.26,9.19,77.91
14.18,Traffic 4,2.140,True,0,-348.45,9.40,534.38
16.18,Traffic 1,2.506,True,0,551.71,25.42,-323.84
16.18,Traffic 2,2.168,True,0,68.34,44.74,-285.73
16.18,Traffic 3,2.619,True,0,-627.45,9.33,110.58
16.18,Traffic 4,2.148,True,0,-405.77,9.03,536.52
18.18,Traffic 1,2.719,True,0,544.38,25.39,-353.92
18.18,Traffic 2,2.404,True,0,99.72,40.83,-288.81
18.18,Traffic 3,2.684,True,0,-627.93,9.45,143.25
18.18,Traffic 4,2.158,True,0,-463.11,8.68,538.57
20.18,Traffic 1,2.820,True,0,540.95,27.33,-384.56
20.18,Traffic 2,2.618,True,0,130.33,37.59,-296.67
20.18,Traffic 3,2.678,True,0,-628.42,9.56,175.92
20.18,Traffic 4,2.130,True,0,-520.37,8.74,541.24
22.18,Traffic 1,2.697,True,0,539.79,31.00,-415.02
22.18,Traffic 2,2.640,True,0,158.68,40.81,-305.46
22.18,Traffic 3,2.675,True,0,-628.80,9.65,208.60
22.18,Traffic 4,2.226,True,0,-572.20,8.74,543.44
24.18,Traffic 1,2.636,True,0,537.32,33.63,-445.58
24.18,Traffic 2,2.612,True,0,187.38,45.82,-316.99
24.18,Traffic 3,2.687,True,0,-629.22,9.71,241.28
24.18,Traffic 4,2.195,True,0,-597.68,8.74,538.81
26.18,Traffic 1,2.572,True,0,530.71,31.59,-475.79
26.18,Traffic 2,2.539,True,0,215.18,45.71,-332.27
26.18,Traffic 3,2.682,True,0,-629.79,9.75,273.95
26.18,Traffic 4,3.858,True,0,-610.34,8.55,520.45
28.18,Traffic 1,2.574,True,0,520.52,26.39,-504.61
28.18,Traffic 2,2.613,True,0,240.73,41.09,-350.74
28.18,Traffic 3,2.677,True,0,-630.33,9.77,306.62
28.18,Traffic 4,2.166,True,0,-615.75,8.79,487.36
30.18,Traffic 1,2.477,True,0,504.66,23.39,-530.70
30.18,Traffic 2,2.679,True,0,266.04,36.37,-369.47
30.18,Traffic 3,2.671,True,0,-630.61,9.77,339.29
30.18,Traffic 4,2.779,True,0,-625.87,9.23,455.37
32.18,Traffic 1,2.473,True,0,487.99,23.33,-542.61
32.18,Traffic 2,2.738,True,0,293.06,37.52,-385.65
32.18,Traffic 3,2.660,True,0,-630.28,9.73,371.97
32.18,Traffic 4,2.780,True,0,-632.07,9.55,422.43
34.18,Traffic 1,0.832,True,0,469.73,26.32,-527.15
34.18,Traffic 2,2.735,True,0,321.83,42.73,-396.39
34.18,Traffic 3,2.642,True,0,-628.67,9.64,404.60
34.18,Traffic 4,2.759,True,0,-634.92,9.69,389.03
36.18,Traffic 1,2.890,True,0,457.16,29.88,-499.43
36.18,Traffic 2,3.187,True,0,352.57,34.90,-395.97
36.18,Traffic 3,2.591,True,0,-624.50,9.43,436.99
