lap-seam,False,0,False,(0.02, 0.00, 1.00)
lap-seam,True,5.979995,True,(-0.38, 0.00, 0.92)
ordinary,False,0,False,(-0.89, 0.00, 0.46)
ordinary,True,5.979995,True,(-0.86, 0.00, 0.51)
bounded-reacquisition,False,0,False,(-0.89, 0.00, 0.46)
bounded-reacquisition,True,5.739995,True,(-0.86, 0.00, 0.51)
Echo Cave,False,0,False,(-0.37, 0.00, -0.93)
Echo Cave,True,5.979995,True,(-0.56, 0.00, -0.83)
