time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,555.788,32.795,-240.588,33.315,34.000,0,0.000,0.000,0
0.101,556.601,32.180,-243.848,33.648,34.000,2,0.000,0.000,0
0.202,557.412,31.569,-247.097,33.536,33.654,4,0.000,0.000,0
0.303,558.207,30.905,-250.287,33.425,33.654,4,0.000,0.000,0
0.405,558.991,30.270,-253.442,33.013,29.378,4,0.777,0.777,0
0.508,559.760,29.838,-256.535,32.148,30.229,4,3.988,3.988,0
0.609,560.518,29.581,-259.591,31.624,31.441,4,7.137,7.137,0
0.712,561.405,29.358,-263.174,30.103,29.674,4,10.859,10.859,0
0.816,562.116,29.175,-266.045,29.612,31.441,4,13.836,13.836,0
0.918,562.822,28.973,-268.907,29.433,29.674,4,16.782,16.782,0
1.019,563.513,28.762,-271.754,29.556,34.000,4,19.684,19.684,0
1.142,564.322,28.504,-275.247,30.249,34.000,4,23.183,23.183,0
1.244,564.961,28.286,-278.230,30.798,33.161,4,26.085,26.085,0
1.346,565.552,28.063,-281.271,31.171,30.703,4,29.261,29.261,0
1.449,566.064,27.833,-284.271,30.060,29.726,4,32.355,32.355,0
1.551,566.554,27.545,-287.737,28.655,26.956,4,35.918,35.918,0
1.674,566.900,27.253,-291.046,27.163,27.046,4,39.242,39.242,0
1.777,567.076,27.027,-293.672,25.933,24.246,4,41.797,41.797,0
1.880,567.149,26.829,-296.194,24.880,23.735,4,44.265,44.265,0
1.982,567.118,26.658,-298.614,23.805,23.396,4,46.617,46.617,0
2.083,566.986,26.511,-300.923,22.717,22.713,4,48.846,48.846,0
2.183,566.748,26.379,-303.151,22.148,22.167,4,50.977,50.977,0
2.284,566.402,26.256,-305.327,21.995,21.803,4,53.050,53.050,0
2.388,565.946,26.141,-307.451,21.841,21.612,4,55.079,55.079,0
2.490,565.377,26.033,-309.534,21.652,22.167,4,57.083,57.083,0
2.593,564.530,25.913,-312.002,21.533,21.803,4,59.526,59.526,0
2.697,563.692,25.823,-314.011,21.759,21.612,4,61.521,61.521,0
2.797,562.731,25.741,-315.974,22.120,22.653,4,63.512,63.512,0
2.905,561.628,25.664,-317.919,22.598,25.490,4,65.546,65.546,0
3.010,560.378,25.590,-319.854,23.281,28.548,4,67.636,67.636,0
3.116,558.687,25.506,-322.152,24.091,34.000,4,70.268,70.268,0
3.237,556.799,25.429,-324.415,24.868,34.000,4,73.038,73.038,0
3.338,555.084,25.372,-326.269,25.503,34.000,4,75.477,75.477,0
3.443,553.251,25.324,-328.096,26.124,34.000,4,77.961,77.961,0
3.544,551.310,25.284,-329.899,26.733,34.000,4,80.555,80.555,0
3.647,549.270,25.253,-331.682,27.327,34.000,4,83.173,83.173,0
3.751,546.705,25.227,-333.802,28.021,34.000,4,86.413,86.413,0
3.853,544.479,25.211,-335.558,28.578,34.000,4,89.202,89.202,0
3.958,542.176,25.197,-337.306,29.119,34.000,4,92.015,92.015,0
4.060,539.807,25.184,-339.049,29.643,34.000,4,94.914,94.914,0
4.163,537.376,25.203,-340.789,30.144,34.000,4,97.863,97.863,0
4.264,534.887,25.296,-342.527,30.615,34.000,4,100.827,100.827,0
4.365,532.337,25.460,-344.259,31.058,34.000,4,103.870,103.870,0
4.468,529.728,25.640,-345.983,31.479,34.000,4,106.928,106.928,0
4.570,527.061,25.799,-347.695,31.887,34.000,4,110.058,110.058,0
4.670,524.335,25.926,-349.391,32.282,34.000,4,113.198,113.198,0
4.772,520.987,26.044,-351.400,32.694,34.000,4,117.061,117.061,0
4.872,518.140,26.119,-353.041,32.937,34.000,4,120.275,120.275,0
4.974,515.247,26.169,-354.644,33.119,34.000,4,123.543,123.543,0
5.077,512.310,26.190,-356.200,33.257,34.000,4,126.790,126.790,0
5.178,509.332,26.178,-357.704,33.365,34.000,4,130.086,130.086,0
5.280,506.315,26.134,-359.149,33.451,34.000,4,133.347,133.347,0
5.381,503.260,26.062,-360.530,33.519,34.000,4,136.655,136.655,0
5.483,500.170,25.972,-361.841,33.572,34.000,4,139.918,139.918,0
5.583,497.065,25.889,-363.068,33.316,32.911,4,143.213,143.213,0
5.685,493.964,25.874,-364.196,33.097,34.000,4,146.411,146.411,0
5.787,490.853,26.009,-365.227,32.837,31.798,4,149.642,149.642,0
5.889,487.757,26.336,-366.153,32.479,34.000,4,152.757,152.757,0
5.989,484.673,26.801,-366.969,31.995,31.798,4,155.893,155.893,0
6.091,481.015,27.464,-367.777,31.813,33.327,4,159.471,159.471,0
6.192,477.929,28.093,-368.303,32.049,34.000,4,162.426,162.426,0
6.295,474.815,28.794,-368.676,32.254,34.000,4,165.483,165.483,0
6.396,471.686,29.578,-368.890,32.426,34.000,4,168.477,168.477,0
6.498,468.534,30.408,-368.945,32.520,34.000,2,171.501,171.501,0
6.599,465.353,31.160,-368.912,32.216,34.000,0,174.626,174.626,0
6.700,462.180,31.812,-368.879,31.783,34.000,0,177.709,177.709,0
6.802,459.013,32.363,-368.845,31.330,34.000,0,180.836,180.836,0
6.903,455.854,32.815,-368.810,30.880,34.000,0,183.922,183.922,0
7.009,452.703,33.167,-368.776,30.418,34.000,0,187.038,187.038,0
7.110,449.560,33.419,-368.740,29.997,34.000,0,190.118,190.118,0
7.212,445.799,33.592,-368.698,29.608,34.000,0,193.821,193.821,0
7.312,442.673,33.628,-368.663,29.252,34.000,0,196.915,196.915,0
7.413,439.556,33.566,-368.628,28.923,34.000,0,199.988,199.988,0
7.513,436.447,33.406,-368.592,28.625,34.000,0,203.072,203.072,0
7.616,433.346,33.149,-368.557,28.335,34.000,0,206.147,206.147,0
7.719,430.253,32.795,-368.523,28.055,34.000,0,209.228,209.228,0
7.820,427.168,32.344,-368.488,27.784,34.000,0,212.305,212.305,0
7.920,424.090,31.796,-368.454,27.504,34.000,0,215.398,215.398,0
8.022,421.020,31.151,-368.420,27.191,34.000,0,218.480,218.480,0
8.125,417.957,30.410,-368.386,26.842,34.000,0,221.601,221.601,0
8.227,414.901,29.572,-368.353,26.459,34.000,0,224.694,224.694,0
