time,x,y,z,speed,wheels,up,station,clearance,throttle,brake,steer
2.759999,1170.475,110.5391,-300,31.08352,4,1,54.52478,0.2240906,1,0,0
2.779999,1169.851,110.5391,-300,31.2223,4,1,55.14917,0.2240982,1,0,0
2.799999,1169.224,110.5391,-300,31.36019,4,1,55.77637,0.2240906,1,0,0
2.819999,1168.594,110.5391,-300,31.49718,4,1,56.40625,0.2240906,1,0,0
2.839999,1167.961,110.5391,-300,31.63329,4,1,57.03894,0.2240906,1,0,0
2.859999,1167.326,110.5391,-300,31.76852,4,1,57.67432,0.2240906,1,0,0
2.879999,1166.688,110.5391,-300,31.90288,4,1,58.31238,0.2240906,1,0,0
2.899999,1166.047,110.5391,-300,32.03636,4,1,58.95313,0.2240906,1,0,0
2.919999,1165.403,110.5391,-300,32.16898,4,1,59.59656,0.2240906,1,0,0
2.939999,1164.757,110.5391,-300,32.30074,4,1,60.24255,0.2240906,1,0,0
2.959999,1164.109,110.5391,-300,32.43165,4,1,60.89124,0.2240982,1,0,0
2.979999,1163.458,110.5391,-300,32.56171,4,1,61.54248,0.2240982,1,0,0
2.999999,1162.804,110.5391,-300,32.69093,4,1,62.19629,0.2240906,1,0,0
3.019999,1162.147,110.5391,-300,32.81932,4,1,62.85266,0.2240906,1,0,0
3.039999,1161.488,110.5391,-300,32.94687,4,1,63.5116,0.2240982,1,0,0
3.059999,1160.827,110.5391,-300,33.0736,4,1,64.1731,0.2240906,1,0,0
3.079999,1160.163,110.5391,-300,33.19951,4,1,64.83704,0.2240906,1,0,0
3.099999,1159.496,110.5391,-300,33.32461,4,1,65.50354,0.2240906,1,0,0
3.119999,1158.828,110.5391,-300,33.44889,4,1,66.17249,0.2240982,1,0,0
3.139999,1158.156,110.5391,-300,33.57238,4,1,66.84387,0.2240906,1,0,0
3.159999,1157.482,110.5391,-300,33.69506,4,1,67.51782,0.2240906,1,0,0
3.179999,1156.806,110.5391,-300,33.81695,4,1,68.19421,0.2240906,1,0,0
3.199999,1156.127,110.5391,-300,33.93805,4,1,68.87292,0.2240982,1,0,0
3.219999,1155.446,110.5391,-300,34.05837,4,1,69.55408,0.2240906,1,0,0
3.239999,1154.762,110.5391,-300,34.17791,4,1,70.23767,0.2240906,1,0,0
3.259999,1154.076,110.5391,-300,34.29668,4,1,70.92358,0.2240982,1,0,0
3.279999,1153.388,110.5391,-300,34.41468,4,1,71.61182,0.2240906,1,0,0
3.299999,1152.698,110.5391,-300,34.53192,4,1,72.30249,0.2240906,1,0,0
3.319999,1152.005,110.5391,-300,34.64839,4,1,72.99548,0.2240982,1,0,0
3.339999,1151.309,110.5391,-300,34.76411,4,1,73.6908,0.2240982,1,0,0
3.359999,1150.612,110.5391,-300,34.87909,4,1,74.38843,0.2240906,1,0,0
3.379999,1149.912,110.5391,-300,34.99332,4,1,75.08826,0.2240906,1,0,0
3.399999,1149.21,110.5391,-300,35.10681,4,1,75.79041,0.2240906,1,0,0
3.419999,1148.505,110.5391,-300,35.21957,4,1,76.49475,0.2240906,1,0,0
3.439999,1147.799,110.5391,-300,35.3316,4,1,77.20142,0.2240906,1,0,0
3.459999,1147.09,110.5391,-300,35.4429,4,1,77.91028,0.2240906,1,0,0
3.479999,1146.379,110.5391,-300,35.55348,4,1,78.62134,0.2240982,1,0,0
3.499999,1145.665,110.5391,-300,35.66335,4,1,79.33459,0.2240906,1,0,0
3.519999,1144.95,110.5391,-300,35.77251,4,1,80.05005,0.2240906,1,0,0
3.539999,1144.232,110.5391,-300,35.88096,4,1,80.7677,0.2240906,1,0,0
3.559999,1143.513,110.5391,-300,35.98871,4,1,81.48743,0.2240906,1,0,0
3.579999,1142.791,110.5391,-300,36.09576,4,1,82.20935,0.2240906,1,0,0
3.599999,1142.067,110.5391,-300,36.20212,4,1,82.93335,0.2240906,1,0,0
3.619999,1141.34,110.5391,-300,36.30779,4,1,83.65955,0.2240906,1,0,0
3.639999,1140.612,110.5391,-300,36.41278,4,1,84.38782,0.2240906,1,0,0
3.659999,1139.882,110.5391,-300,36.51709,4,1,85.11816,0.2240906,1,0,0
3.679999,1139.149,110.5391,-300,36.62072,4,1,85.85059,0.2240906,1,0,0
3.699999,1138.415,110.5391,-300,36.72369,4,1,86.58508,0.2240906,1,0,0
3.719999,1137.678,110.5391,-300,36.82599,4,1,87.32166,0.2240906,1,0,0
3.739999,1136.94,110.5391,-300,36.92762,4,1,88.06018,0.2240982,1,0,0
3.759999,1136.199,110.5391,-300,37.0286,4,1,88.80078,0.2240906,1,0,0
3.779999,1135.457,110.5391,-300,37.12893,4,1,89.54333,0.2240906,1,0,0
3.799999,1134.712,110.5391,-300,37.22861,4,1,90.28796,0.2240906,1,0,0
3.819999,1133.965,110.5391,-300,37.32764,4,1,91.03455,0.2240906,1,0,0
3.839999,1133.217,110.5391,-300,37.42603,4,1,91.78308,0.2240982,1,0,0
3.859999,1132.466,110.5391,-300,37.52378,4,1,92.53357,0.2240906,1,0,0
3.879999,1131.714,110.5391,-300,37.62091,4,1,93.28601,0.2240906,1,0,0
3.899999,1130.96,110.5391,-300,37.7174,4,1,94.04041,0.2240906,1,0,0
3.919999,1130.203,110.5391,-300,37.81327,4,1,94.79663,0.2240906,1,0,0
3.939999,1129.445,110.5391,-300,37.90852,4,1,95.55481,0.2240906,1,0,0
3.959999,1128.685,110.5391,-300,38.00315,4,1,96.31482,0.2240906,1,0,0
3.979999,1127.923,110.5391,-300,38.09718,4,1,97.07678,0.2240906,1,0,0
3.999999,1127.159,110.5391,-300,38.19059,4,1,97.84058,0.2240906,1,0,0
4.019999,1126.394,110.5391,-300,38.2834,4,1,98.6062,0.2240906,1,0,0
4.039999,1125.626,110.5391,-300,38.37561,4,1,99.37366,0.2240906,1,0,0
4.059999,1124.857,110.5391,-300,38.46722,4,1,100.1429,0.2240906,1,0,0
4.079998,1124.086,110.5391,-300,38.55824,4,1,100.9141,0.2240906,1,0,0
4.099998,1123.313,110.5391,-300,38.64867,4,1,101.687,0.2240906,1,0,0
4.119998,1122.538,110.5391,-300,38.73851,4,1,102.4618,0.2240982,1,0,0
4.139998,1121.762,110.5391,-300,38.82778,4,1,103.2384,0.2240906,1,0,0
4.159998,1120.983,110.5391,-300,38.91647,4,1,104.0167,0.2240906,1,0,0
4.179998,1120.203,110.5391,-300,39.00458,4,1,104.7969,0.2240906,1,0,0
4.199998,1119.421,110.5391,-300,39.09212,4,1,105.5787,0.2240906,1,0,0
4.219998,1118.638,110.5391,-300,39.1791,4,1,106.3623,0.2240906,1,0,0
4.239998,1117.852,110.5391,-300,39.26551,4,1,107.1476,0.2240982,1,0,0
4.259998,1117.065,110.5391,-300,39.35136,4,1,107.9346,0.2240906,1,0,0
4.279998,1116.277,110.5391,-300,39.43666,4,1,108.7233,0.2240906,1,0,0
4.299998,1115.486,110.5391,-300,39.52141,4,1,109.5137,0.2240906,1,0,0
4.319998,1114.694,110.5391,-300,39.60561,4,1,110.3058,0.2240906,1,0,0
4.339998,1113.9,110.5391,-300,39.68927,4,1,111.0996,0.2240906,1,0,0
4.359998,1113.105,110.5391,-300,39.77238,4,1,111.895,0.2240906,1,0,0
4.379999,1112.308,110.5391,-300,39.85496,4,1,112.6921,0.2240982,1,0,0
4.399999,1111.509,110.5391,-300,39.937,4,1,113.4908,0.2240906,1,0,0
4.419999,1110.709,110.5391,-300,40.01851,4,1,114.2913,0.2240906,1,0,0
4.439999,1109.907,110.5391,-300,40.0995,4,1,115.0933,0.2240906,1,0,0
4.459999,1109.103,110.5391,-300,40.17996,4,1,115.8969,0.2240906,1,0,0
4.479999,1108.298,110.5391,-300,40.2599,4,1,116.702,0.2240906,1,0,0
4.499999,1107.491,110.5391,-300,40.33932,4,1,117.5088,0.2240906,1,0,0
4.519999,1106.683,110.5391,-300,40.41823,4,1,118.3171,0.2240906,1,0,0
4.539999,1105.873,110.5391,-300,40.49663,4,1,119.1271,0.2240906,1,0,0
4.559999,1105.061,110.5391,-300,40.57452,4,1,119.9386,0.2240906,1,0,0
4.579998,1104.248,110.5391,-300,40.65191,4,1,120.7516,0.2240906,1,0,0
4.599998,1103.434,110.5391,-300,40.72879,4,1,121.5662,0.2240906,1,0,0
4.619998,1102.618,110.5391,-300,40.80518,4,1,122.3823,0.2240906,1,0,0
4.639998,1101.8,110.5391,-300,40.88108,4,1,123.2,0.2240982,1,0,0
4.659998,1100.981,110.5391,-300,40.95648,4,1,124.019,0.2240982,1,0,0
4.679998,1100.16,110.5391,-300,41.0314,4,1,124.8397,0.2240982,1,0,0
4.699998,1099.338,110.5391,-300,41.10583,4,1,125.6619,0.2240906,1,0,0
4.719998,1098.515,110.5391,-300,41.17978,4,1,126.4855,0.2240982,1,0,0
4.739998,1097.689,110.5391,-300,41.25325,4,1,127.3105,0.2240982,1,0,0
4.759998,1096.863,110.5391,-300,41.32625,4,1,128.1371,0.2240906,1,0,0
4.779998,1096.035,110.5391,-300,41.39877,4,1,128.9651,0.2240906,1,0,0
4.799998,1095.205,110.5391,-300,41.47083,4,1,129.7946,0.2240906,1,0,0
4.819998,1094.375,110.5391,-300,41.54242,4,1,130.6254,0.2240906,1,0,0
4.839998,1093.542,110.5391,-300,41.61354,4,1,131.4576,0.2240906,1,0,0
4.859998,1092.709,110.5391,-300,41.68421,4,1,132.2914,0.2240906,1,0,0
4.879998,1091.874,110.5391,-300,41.75442,4,1,133.1265,0.2240906,1,0,0
4.899998,1091.037,110.5391,-300,41.82417,4,1,133.9629,0.2240906,1,0,0
4.919998,1090.199,110.5391,-300,41.89347,4,1,134.8008,0.2240906,1,0,0
4.939998,1089.36,110.5391,-300,41.96233,4,1,135.64,0.2240982,1,0,0
4.959998,1088.519,110.5391,-300,42.03074,4,1,136.4806,0.2240906,1,0,0
4.979998,1087.677,110.5391,-300,42.09871,4,1,137.3225,0.2240906,1,0,0
4.999998,1086.834,110.5391,-300,42.16623,4,1,138.1659,0.2240982,1,0,0
5.019998,1085.989,110.5391,-300,42.23333,4,1,139.0106,0.2240906,1,0,0
5.039998,1085.143,110.5391,-300,42.29998,4,1,139.8566,0.2240906,1,0,0
5.059998,1084.296,110.5391,-300,42.36621,4,1,140.7039,0.2240982,1,0,0
5.079998,1083.448,110.5391,-300,42.43201,4,1,141.5525,0.2240906,1,0,0
5.099998,1082.598,110.5391,-300,42.49738,4,1,142.4025,0.2240906,1,0,0
5.119998,1081.746,110.5391,-300,42.56233,4,1,143.2537,0.2240906,1,0,0
5.139998,1080.894,110.5391,-300,42.62685,4,1,144.1062,0.2240906,1,0,0
5.159998,1080.04,110.5391,-300,42.69097,4,1,144.96,0.2240906,1,0,0
5.179998,1079.185,110.5391,-300,42.75467,4,1,145.8151,0.2240906,1,0,0
5.199998,1078.329,110.5391,-300,42.81795,4,1,146.6714,0.2240906,1,0,0
5.219998,1077.471,110.5391,-300,42.88082,4,1,147.5291,0.2240906,1,0,0
5.239998,1076.612,110.5391,-300,42.94329,4,1,148.3879,0.2240906,1,0,0
5.259998,1075.752,110.5391,-300,43.00535,4,1,149.248,0.2240906,1,0,0
5.279998,1074.891,110.5391,-300,43.06701,4,1,150.1094,0.2240982,1,0,0
5.299998,1074.028,110.5391,-300,43.12828,4,1,150.9719,0.2240982,1,0,0
5.319998,1073.164,110.5391,-300,43.18914,4,1,151.8357,0.2240906,1,0,0
5.339998,1072.299,110.5391,-300,43.24961,4,1,152.7007,0.2240906,1,0,0
5.359998,1071.433,110.5391,-300,43.3097,4,1,153.5669,0.2240906,1,0,0
5.379998,1070.566,110.5391,-300,43.36939,4,1,154.4343,0.2240982,1,0,0
5.399998,1069.697,110.5391,-300,43.4287,4,1,155.3029,0.2240906,1,0,0
5.419998,1068.827,110.5391,-300,43.48762,4,1,156.1726,0.2240906,1,0,0
5.439998,1067.956,110.5391,-300,43.54616,4,1,157.0436,0.2240906,1,0,0
5.459998,1067.084,110.5391,-300,43.60432,4,1,157.9156,0.2240982,1,0,0
5.479998,1066.211,110.5391,-300,43.66211,4,1,158.7889,0.2240906,1,0,0
5.499998,1065.337,110.5391,-300,43.71953,4,1,159.6633,0.2195587,1,0,0
5.519998,1064.461,110.5391,-300,43.77657,4,1,160.5388,0.2060776,1,0,0
5.539998,1063.585,110.5393,-300,43.83325,4,1,161.4154,0.1835175,1,0,0
5.559998,1062.707,110.5399,-300,43.88955,4,0.9999996,162.2931,0.1516495,1,0,0
5.579998,1061.828,110.5415,-300,43.94541,4,0.999998,163.1716,0.1104355,1,0,0
5.599998,1060.949,110.5448,-300,44.00077,4,0.9999926,164.0511,0.06098175,1,0,0
5.619998,1060.068,110.5507,-300,44.05561,4,0.9999793,164.9315,0.00403595,1,0,0
5.639998,1059.194,110.5683,-300,44.00774,4,0.9996738,165.8062,-0.069664,1,0,0
5.659998,1058.325,110.6001,-299.9999,43.94031,4,0.9982479,166.675,-0.1553268,1,0,0
5.679998,1057.458,110.6668,-300.0004,43.72548,4,0.9971346,167.5416,-0.1948242,1,0,-6.103516E-06
5.699998,1056.593,110.7483,-300.0003,43.68239,4,0.9961672,168.4072,-0.2218933,1,0,3.66211E-05
5.719998,1055.728,110.8405,-300.0002,43.67922,4,0.9951896,169.2719,-0.2458496,1,0,3.051758E-05
5.739998,1054.864,110.9402,-300.0001,43.68457,4,0.9941244,170.1362,-0.2714844,1,0,2.441406E-05
5.759998,1054.001,111.0494,-299.9998,43.68742,4,0.9929338,170.9993,-0.2963028,1,0,6.103516E-06
5.779998,1053.139,111.1693,-299.9995,43.66744,4,0.991678,171.8606,-0.3184891,1,0,-1.831055E-05
5.799998,1052.279,111.2973,-299.9992,43.67437,4,0.990332,172.7207,-0.3412552,1,0,-4.577637E-05
5.819998,1051.42,111.4323,-299.9987,43.67653,4,0.9888664,173.5801,-0.3661041,1,0,-8.239746E-05
5.839998,1050.562,111.5764,-299.9983,43.6764,4,0.9873039,174.4377,-0.3900452,1,0,-0.0001251221
5.859998,1049.707,111.7309,-299.9978,43.64901,4,0.985664,175.2931,-0.4114685,1,0,-0.0001678467
5.879998,1048.852,111.8909,-299.9973,43.6595,4,0.9839468,176.1481,-0.4365768,1,0,-0.0002166748
5.899998,1048,112.062,-299.9968,43.63623,4,0.9820917,177,-0.4585419,1,0,-0.0002716065
5.919998,1047.149,112.2405,-299.9962,43.63033,4,0.9801843,177.8506,-0.4810257,1,0,-0.00121064
5.939998,1046.302,112.4285,-299.9957,43.60611,4,0.9782005,178.6985,-0.5020523,1,0,-0.001265572
5.959998,1045.454,112.6219,-299.9951,43.61099,4,0.9761304,179.5455,-0.5261383,1,0,-0.001317451
5.979998,1044.61,112.8244,-299.9945,43.5988,4,0.9739569,180.39,-0.5487671,1,0,-0.001381538
5.999998,1043.769,113.0366,-299.9939,43.56626,4,0.9717585,181.2314,-0.5690002,1,0,-0.001439522
6.019998,1042.928,113.2542,-299.9932,43.56661,4,0.9694663,182.0718,-0.5924072,1,0,-0.001500557
6.039998,1042.092,113.4819,-299.9926,43.54083,4,0.9670637,182.9084,-0.6127014,1,0,-0.001567696
6.059998,1041.257,113.7165,-299.9919,43.52198,4,0.9646459,183.7432,-0.6334381,1,0,-0.001997466
6.079998,1040.424,113.9571,-299.9912,43.51656,4,0.9621618,184.5763,-0.6563492,1,0,-0.002064605
6.099998,1039.595,114.2077,-299.9906,43.4859,4,0.9595675,185.4054,-0.6759644,1,0,-0.00176606
6.119998,1038.768,114.4651,-299.9898,43.46426,4,0.9569592,186.2323,-0.6960144,1,0,-0.002198882
6.139998,1037.943,114.7282,-299.9891,43.45561,4,0.9542962,187.0574,-0.7181015,1,0,-0.002275176
6.159998,1037.122,115.0009,-299.9883,43.42133,4,0.9515163,187.8783,-0.7368469,1,0,-0.00235147
