time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.012,1064.525,145.989,201.275,23.776,-23.776,-0.057,0.000,0.000,0.000,0.000,4,7.803,1.754,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1604844;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.3478748;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.3478748;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1604845;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1707076;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1755565;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.4076935;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2203031;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.4076935;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2203031;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2357482;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2357483;"
0.032,1064.050,145.988,201.275,23.787,-23.788,-0.028,0.000,0.112,0.000,0.000,4,11.211,1.075,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1239015;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.3063568;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.3063568;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1239016;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1707691;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1754894;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3661648;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1837127;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3661647;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1837127;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1837127;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1926941;"
0.052,1063.576,145.990,201.275,23.797,-23.797,0.062,0.000,0.106,0.000,0.000,4,14.184,0.526,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08972702;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2635842;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2635842;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08972704;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.095146;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09964246;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.323386;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495296;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.323386;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495296;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495296;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1932884;"
0.072,1063.101,145.994,201.275,23.804,-23.804,0.202,0.000,0.102,0.000,0.000,4,16.777,0.090,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05860148;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.221266;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.221266;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0586015;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09662095;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1008264;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2810604;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1184014;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2810603;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1184014;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1184014;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1922914;"
0.092,1062.627,146.001,201.275,23.810,-23.808,0.386,0.000,0.098,0.000,0.000,4,18.911,0.247,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03109958;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1808723;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1808722;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0310996;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0323858;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03625652;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2406941;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09091554;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2406942;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09091554;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09636906;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09636906;"
0.112,1062.155,146.017,201.275,23.766,-23.753,0.793,0.002,0.095,0.000,0.000,4,20.544,0.500,0.999,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.007756826;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1436743;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1436743;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.007756848;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03648192;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03999329;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2034839;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0675782;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2034839;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06757821;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06757823;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06812605;"
0.132,1061.684,146.038,201.275,23.764,-23.740,1.063,0.002,0.117,0.000,0.000,4,21.294,3.085,0.999,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001555439;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.105705;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1057091;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001551309;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001553446;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002826691;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1655222;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0613566;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.165515;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06136372;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06135896;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08287099;"
0.152,1061.213,146.064,201.275,23.768,-23.732,1.322,0.001,0.118,0.000,0.000,4,22.709,3.254,0.998,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000324741;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07362947;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07363176;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003224313;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00665164;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01417157;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1334206;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06012526;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1334233;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0601225;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06012341;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09010044;"
0.172,1060.741,146.096,201.275,23.770,-23.717,1.595,0.000,0.116,0.000,0.000,4,23.459,2.827,0.998,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001653874;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04932789;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04932827;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001653489;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004374802;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02030423;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05164188;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05164188;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1091624;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06148461;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1091642;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06148281;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06148285;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08039501;"
0.192,1060.269,146.133,201.275,23.771,-23.698,1.866,0.000,0.115,0.000,0.000,4,23.357,2.425,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006093026;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03281873;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03281751;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006094242;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006726116;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01054645;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09261611;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06589904;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09261713;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.065898;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06967723;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07108302;"
