t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.141,826.955,100.817,-115.743,30.943,26.793,1.811,15.381,0.000,0.000,-0.177,2,14.309,2.809,0.997,"Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);"
0.040,148.964,827.472,100.857,-115.449,30.837,26.766,1.994,15.331,0.529,0.000,-0.180,3,9.932,9.854,0.991,"Ground_Mountain_0_1:(-0.188, 0.973, -0.136);Ground_Mountain_0_1:(-0.188, 0.973, -0.136);Ground_Mountain_0_1:(-0.188, 0.973, -0.136);Ground_Mountain_0_1:(-0.188, 0.973, -0.136);Ground_Mountain_0_1:(-0.188, 0.973, -0.136);"
0.060,149.554,827.991,100.907,-115.153,30.691,26.681,2.615,15.249,0.582,0.000,-0.186,4,31.785,9.910,0.983,"Ground_Mountain_0_1:(-0.188, 0.972, -0.139);Ground_Mountain_0_1:(-0.188, 0.972, -0.139);Ground_Mountain_0_1:(-0.188, 0.972, -0.139);Ground_Mountain_0_1:(-0.188, 0.972, -0.139);"
0.080,150.364,828.510,100.968,-114.856,30.579,26.595,3.180,15.235,0.655,0.000,-0.189,4,37.839,9.363,0.974,"Ground_Mountain_0_1:(-0.184, 0.973, -0.138);Ground_Mountain_0_1:(-0.184, 0.973, -0.138);Ground_Mountain_0_1:(-0.184, 0.973, -0.138);Ground_Mountain_0_1:(-0.184, 0.973, -0.138);Ground_Mountain_0_1:(-0.184, 0.973, -0.138);"
0.100,150.960,829.016,101.099,-114.566,30.002,25.425,6.555,14.527,0.710,0.000,-0.192,4,43.561,8.364,0.973,"Ground_Mountain_0_1:(-0.189, 0.973, -0.130);Ground_Mountain_0_1:(-0.189, 0.973, -0.130);Ground_Mountain_0_1:(-0.189, 0.973, -0.130);Ground_Mountain_0_1:(-0.189, 0.973, -0.130);Ground_Mountain_0_1:(-0.189, 0.973, -0.130);Ground_Mountain_0_1:(-0.189, 0.973, -0.130);"
0.120,151.555,829.520,101.240,-114.274,30.056,25.336,7.099,14.534,0.999,0.000,-0.200,4,36.796,1.877,0.972,"Ground_Mountain_0_1:(-0.189, 0.973, -0.135);Ground_Mountain_0_1:(-0.189, 0.973, -0.135);Ground_Mountain_0_1:(-0.189, 0.973, -0.135);Ground_Mountain_0_1:(-0.189, 0.973, -0.135);Ground_Mountain_0_1:(-0.189, 0.973, -0.135);Ground_Mountain_0_1:(-0.189, 0.973, -0.135);"
0.140,152.344,830.024,101.392,-113.983,30.106,25.252,7.573,14.552,0.972,0.000,-0.203,4,33.293,1.517,0.971,"Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);"
0.160,152.941,830.526,101.551,-113.690,30.151,25.171,7.967,14.593,0.947,0.000,-0.207,4,29.169,1.152,0.971,"Ground_Mountain_0_1:(-0.187, 0.972, -0.140);Ground_Mountain_0_1:(-0.187, 0.972, -0.140);Ground_Mountain_0_1:(-0.187, 0.972, -0.140);Ground_Mountain_0_1:(-0.187, 0.972, -0.140);Ground_Mountain_0_1:(-0.187, 0.972, -0.140);Ground_Mountain_0_1:(-0.187, 0.972, -0.140);"
0.180,153.705,831.028,101.716,-113.397,30.189,25.093,8.276,14.662,0.925,0.000,-0.206,4,24.884,0.882,0.971,"Ground_Mountain_0_1:(-0.189, 0.972, -0.142);Ground_Mountain_0_1:(-0.189, 0.972, -0.142);Ground_Mountain_0_1:(-0.189, 0.972, -0.142);Ground_Mountain_0_1:(-0.189, 0.972, -0.142);"
0.200,154.302,831.528,101.886,-113.101,30.223,25.016,8.501,14.763,0.905,0.000,-0.206,4,20.516,0.660,0.971,""
0.220,154.901,832.027,102.059,-112.803,30.251,24.938,8.646,14.896,0.889,0.000,-0.204,4,16.364,0.516,0.971,""
0.240,155.638,832.525,102.234,-112.502,30.274,24.858,8.713,15.062,0.875,0.000,-0.199,4,12.399,0.349,0.972,""
0.260,156.237,833.021,102.408,-112.197,30.294,24.773,8.712,15.257,0.863,0.000,-0.195,4,8.867,0.275,0.972,""
0.280,156.950,833.516,102.581,-111.888,30.310,24.684,8.650,15.481,0.853,0.000,-0.189,4,5.713,0.233,0.972,""
0.300,157.549,834.009,102.752,-111.573,30.324,24.587,8.537,15.728,0.845,0.000,-0.182,4,3.112,0.260,0.973,""
0.320,158.149,834.500,102.920,-111.254,30.336,24.482,8.384,15.997,0.838,0.000,-0.176,4,1.050,0.287,0.973,""
0.340,158.840,834.988,103.084,-110.929,30.347,24.366,8.212,16.281,0.832,0.000,-0.169,4,0.039,0.307,0.974,""
0.360,159.441,835.474,103.245,-110.597,30.358,24.237,8.037,16.576,0.826,0.000,-0.161,4,0.000,0.298,0.974,""
0.380,160.043,835.957,103.403,-110.260,30.368,24.096,7.863,16.878,0.821,0.000,-0.153,4,0.000,0.277,0.975,""
0.400,160.714,836.436,103.557,-109.917,30.378,23.945,7.688,17.185,0.816,0.000,-0.145,4,0.000,0.270,0.975,""
0.420,161.317,836.913,103.707,-109.567,30.389,23.786,7.512,17.494,0.811,0.000,-0.137,4,0.000,0.229,0.975,""
0.440,161.922,837.386,103.854,-109.212,30.400,23.621,7.336,17.804,0.805,0.000,-0.127,3,0.000,0.260,0.976,""
0.460,162.575,837.859,103.997,-108.856,30.319,23.611,7.137,17.797,0.800,0.000,-0.119,1,0.000,0.423,0.976,""
0.480,163.179,838.332,104.136,-108.500,30.235,23.602,6.938,17.790,0.840,0.000,-0.111,1,0.000,0.413,0.976,""
0.500,163.782,838.805,104.270,-108.145,30.148,23.592,6.739,17.783,0.882,0.000,-0.101,0,0.000,0.404,0.977,""
0.520,164.413,839.278,104.401,-107.790,30.058,23.583,6.540,17.775,0.926,0.000,-0.092,0,0.000,0.394,0.977,""
