t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,152.445,834.663,101.467,-120.297,23.233,19.456,5.321,11.580,0.386,0.000,-0.196,4,24.286,0.325,0.980,"Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);"
0.240,152.908,835.051,101.578,-120.064,23.235,19.359,5.545,11.663,0.384,0.000,-0.195,4,20.939,0.164,0.980,""
0.260,153.371,835.436,101.692,-119.829,23.236,19.265,5.708,11.764,0.382,0.000,-0.193,4,17.740,0.146,0.980,""
0.280,153.759,835.820,101.808,-119.591,23.236,19.173,5.813,11.880,0.382,0.000,-0.192,4,14.822,0.179,0.980,""
0.300,154.222,836.201,101.926,-119.351,23.235,19.081,5.869,12.010,0.382,0.000,-0.189,4,12.301,0.207,0.980,""
0.320,154.685,836.581,102.043,-119.108,23.234,18.989,5.884,12.153,0.382,0.000,-0.185,4,10.171,0.152,0.980,""
0.340,155.115,836.959,102.160,-118.863,23.233,18.896,5.862,12.306,0.383,0.000,-0.182,4,8.302,0.091,0.980,""
0.360,155.540,837.336,102.277,-118.613,23.231,18.802,5.808,12.469,0.384,0.000,-0.178,4,6.719,0.040,0.980,""
0.380,156.003,837.710,102.391,-118.361,23.230,18.707,5.732,12.640,0.384,0.000,-0.174,4,5.527,0.012,0.980,""
0.400,156.466,838.083,102.504,-118.105,23.228,18.609,5.638,12.816,0.385,0.000,-0.169,4,4.616,0.039,0.980,""
0.420,156.865,838.453,102.615,-117.846,23.226,18.509,5.531,12.996,0.386,0.000,-0.165,4,3.994,0.080,0.980,""
0.440,157.327,838.821,102.723,-117.583,23.224,18.405,5.419,13.179,0.387,0.000,-0.160,4,3.730,0.098,0.980,""
0.460,157.790,839.187,102.829,-117.316,23.223,18.299,5.304,13.364,0.388,0.000,-0.154,4,3.588,0.056,0.980,""
0.480,158.254,839.552,102.933,-117.045,23.221,18.190,5.190,13.548,0.389,0.000,-0.148,4,3.608,0.096,0.980,""
0.500,158.661,839.913,103.034,-116.771,23.220,18.078,5.079,13.732,0.389,0.000,-0.143,4,3.773,0.123,0.980,""
0.520,159.124,840.273,103.134,-116.493,23.219,17.964,4.972,13.914,0.390,0.000,-0.137,4,4.015,0.128,0.980,""
0.540,159.588,840.630,103.231,-116.211,23.219,17.848,4.872,14.094,0.390,0.000,-0.131,4,4.346,0.136,0.980,""
0.560,160.052,840.985,103.327,-115.926,23.219,17.730,4.779,14.270,0.390,0.000,-0.125,4,4.747,0.145,0.980,""
0.580,160.469,841.338,103.421,-115.638,23.220,17.611,4.695,14.443,0.390,0.000,-0.119,4,5.206,0.158,0.980,""
0.600,160.933,841.688,103.513,-115.346,23.221,17.492,4.621,14.611,0.390,0.000,-0.112,4,5.734,0.147,0.980,""
0.620,161.397,842.036,103.604,-115.051,23.223,17.371,4.560,14.773,0.389,0.000,-0.105,4,6.349,0.137,0.980,""
0.640,161.862,842.381,103.695,-114.752,23.225,17.250,4.510,14.930,0.389,0.000,-0.099,4,6.953,0.142,0.980,""
0.660,162.290,842.724,103.784,-114.451,23.227,17.130,4.471,15.081,0.388,0.000,-0.093,4,7.535,0.114,0.980,""
0.680,162.755,843.064,103.873,-114.147,23.230,17.010,4.443,15.226,0.386,0.000,-0.086,4,8.089,0.131,0.980,""
0.700,163.219,843.402,103.961,-113.840,23.233,16.892,4.425,15.364,0.385,0.000,-0.079,4,8.635,0.127,0.980,""
0.720,163.684,843.738,104.050,-113.530,23.236,16.775,4.417,15.496,0.384,0.000,-0.072,4,9.130,0.136,0.980,""
0.740,164.125,844.071,104.138,-113.218,23.240,16.661,4.418,15.622,0.382,0.000,-0.065,4,9.588,0.111,0.980,""
0.760,164.590,844.402,104.227,-112.904,23.244,16.549,4.426,15.741,0.380,0.000,-0.058,4,9.998,0.117,0.980,""
0.780,165.055,844.731,104.315,-112.587,23.247,16.441,4.441,15.853,0.378,0.000,-0.051,4,10.320,0.107,0.980,""
0.800,165.520,845.058,104.405,-112.268,23.252,16.336,4.461,15.959,0.376,0.000,-0.044,4,10.575,0.096,0.980,""
0.820,165.973,845.383,104.494,-111.947,23.256,16.235,4.485,16.058,0.374,0.000,-0.037,4,10.780,0.101,0.980,""
0.840,166.438,845.705,104.584,-111.624,23.260,16.138,4.511,16.151,0.372,0.000,-0.031,4,10.914,0.097,0.980,""
0.860,166.904,846.026,104.675,-111.299,23.264,16.047,4.538,16.238,0.370,0.000,-0.024,4,10.998,0.087,0.980,""
0.880,167.369,846.346,104.766,-110.973,23.269,15.961,4.567,16.319,0.368,0.000,-0.017,4,11.043,0.081,0.980,""
0.900,167.834,846.663,104.858,-110.645,23.273,15.880,4.595,16.394,0.366,0.000,-0.010,4,11.046,0.076,0.980,""
0.920,168.299,846.979,104.951,-110.316,23.278,15.805,4.623,16.463,0.363,0.000,-0.004,4,11.007,0.073,0.980,""
0.940,168.765,847.294,105.044,-109.986,23.282,15.735,4.649,16.526,0.361,0.000,0.003,4,10.948,0.072,0.979,""
0.960,169.230,847.607,105.137,-109.654,23.286,15.672,4.674,16.583,0.359,0.000,0.010,4,10.860,0.068,0.979,""
0.980,169.706,847.920,105.231,-109.322,23.290,15.615,4.696,16.634,0.357,0.000,0.017,4,10.765,0.051,0.979,""
1.000,170.172,848.231,105.325,-108.988,23.294,15.564,4.718,16.680,0.355,0.000,0.023,4,10.703,0.046,0.979,""
1.020,170.637,848.541,105.420,-108.654,23.297,15.520,4.738,16.719,0.353,0.000,0.029,4,10.620,0.040,0.979,""
1.040,171.103,848.851,105.515,-108.319,23.301,15.482,4.756,16.753,0.351,0.000,0.036,4,10.542,0.038,0.979,""
1.060,171.589,849.160,105.611,-107.983,23.304,15.450,4.773,16.782,0.350,0.000,0.042,4,10.434,0.040,0.979,""
1.080,172.054,849.468,105.706,-107.647,23.307,15.425,4.787,16.804,0.348,0.000,0.048,4,10.323,0.037,0.979,""
1.100,172.519,849.776,105.802,-107.311,23.310,15.407,4.799,16.821,0.347,0.000,0.053,4,10.212,0.050,0.979,""
1.120,172.985,850.084,105.899,-106.974,23.312,15.394,4.810,16.832,0.345,0.000,0.059,4,10.161,0.034,0.979,""
1.140,173.480,850.392,105.995,-106.638,23.314,15.388,4.821,16.838,0.344,0.000,0.065,4,10.121,0.035,0.979,""
1.160,173.945,850.699,106.092,-106.301,23.316,15.388,4.831,16.837,0.343,0.000,0.070,4,10.091,0.023,0.979,""
1.180,174.410,851.007,106.188,-105.964,23.317,15.394,4.840,16.831,0.342,0.000,0.075,4,10.038,0.083,0.979,""
1.200,174.875,851.315,106.285,-105.628,23.318,15.407,4.847,16.820,0.342,0.000,0.080,4,9.957,0.070,0.979,""
1.220,175.377,851.623,106.382,-105.292,23.319,15.425,4.853,16.803,0.341,0.000,0.086,4,9.868,0.070,0.979,""
1.240,175.842,851.932,106.479,-104.956,23.319,15.449,4.857,16.780,0.341,0.000,0.090,4,9.763,0.025,0.979,""
1.260,176.307,852.241,106.577,-104.621,23.319,15.479,4.860,16.753,0.340,0.000,0.095,4,9.698,0.024,0.979,""
1.280,176.772,852.551,106.674,-104.286,23.319,15.515,4.862,16.720,0.340,0.000,0.099,4,9.629,0.040,0.979,""
1.300,177.280,852.862,106.771,-103.952,23.318,15.556,4.863,16.682,0.341,0.000,0.103,4,9.601,0.023,0.979,""
1.320,177.744,853.174,106.868,-103.620,23.318,15.603,4.863,16.638,0.341,0.000,0.107,4,9.544,0.035,0.979,""
1.340,178.209,853.487,106.966,-103.288,23.316,15.654,4.862,16.589,0.341,0.000,0.111,4,9.490,0.024,0.979,""
1.360,178.674,853.801,107.063,-102.957,23.315,15.711,4.860,16.536,0.342,0.000,0.115,4,9.437,0.053,0.978,""
1.380,179.186,854.116,107.160,-102.627,23.314,15.773,4.859,16.477,0.342,0.000,0.118,4,9.444,0.038,0.978,""
1.400,179.651,854.433,107.257,-102.299,23.312,15.838,4.858,16.413,0.343,0.000,0.121,4,9.473,0.063,0.978,""
1.420,180.115,854.751,107.354,-101.972,23.310,15.908,4.858,16.344,0.344,0.000,0.125,4,9.495,0.036,0.978,""
1.440,180.580,855.070,107.451,-101.646,23.307,15.982,4.858,16.270,0.345,0.000,0.128,4,9.522,0.056,0.978,""
1.460,181.095,855.391,107.549,-101.322,23.305,16.060,4.859,16.191,0.346,0.000,0.130,4,9.531,0.068,0.978,""
1.480,181.559,855.714,107.646,-101.000,23.302,16.141,4.858,16.107,0.348,0.000,0.132,4,9.491,0.089,0.978,""
1.500,182.023,856.038,107.743,-100.679,23.299,16.226,4.858,16.019,0.349,0.000,0.135,4,9.471,0.048,0.978,""
1.520,182.488,856.364,107.840,-100.360,23.296,16.314,4.857,15.927,0.350,0.000,0.137,4,9.470,0.079,0.978,""
1.540,182.952,856.692,107.937,-100.044,23.293,16.405,4.857,15.830,0.352,0.000,0.139,4,9.453,0.057,0.978,""
1.560,183.468,857.022,108.034,-99.729,23.290,16.500,4.856,15.729,0.354,0.000,0.141,4,9.419,0.068,0.978,""
1.580,183.932,857.353,108.131,-99.416,23.287,16.597,4.854,15.624,0.355,0.000,0.142,4,9.400,0.044,0.978,""
1.600,184.397,857.687,108.228,-99.105,23.283,16.696,4.852,15.515,0.357,0.000,0.144,4,9.358,0.068,0.978,""
1.620,184.861,858.023,108.325,-98.797,23.280,16.797,4.849,15.402,0.358,0.000,0.145,4,9.353,0.063,0.978,""
1.640,185.378,858.361,108.422,-98.491,23.277,16.901,4.848,15.286,0.360,0.000,0.146,4,9.392,0.086,0.978,""
1.660,185.842,858.700,108.519,-98.187,23.273,17.005,4.848,15.166,0.362,0.000,0.147,4,9.469,0.072,0.978,""
1.680,186.306,859.042,108.616,-97.886,23.270,17.111,4.849,15.042,0.363,0.000,0.148,4,9.529,0.088,0.978,""
1.700,186.770,859.386,108.713,-97.588,23.266,17.219,4.851,14.914,0.365,0.000,0.148,4,9.599,0.109,0.978,""
1.720,187.235,859.733,108.810,-97.292,23.263,17.327,4.855,14.783,0.367,0.000,0.149,4,9.643,0.051,0.978,""
1.740,187.755,860.081,108.907,-96.999,23.260,17.435,4.863,14.648,0.369,0.000,0.150,4,9.867,0.164,0.978,""
1.760,188.219,860.431,109.005,-96.708,23.256,17.543,4.876,14.510,0.370,0.000,0.150,4,10.127,0.135,0.978,""
1.780,188.683,860.784,109.103,-96.421,23.253,17.650,4.895,14.368,0.372,0.000,0.150,4,10.428,0.152,0.978,""
1.800,189.147,861.139,109.201,-96.136,23.249,17.757,4.922,14.223,0.374,0.000,0.149,4,10.788,0.111,0.977,""
1.820,189.672,861.495,109.300,-95.855,23.246,17.862,4.954,14.074,0.375,0.000,0.150,4,11.090,0.098,0.977,""
1.840,190.135,861.854,109.400,-95.576,23.242,17.966,4.992,13.922,0.377,0.000,0.150,4,11.376,0.110,0.977,""
1.860,190.599,862.214,109.500,-95.301,23.239,18.068,5.039,13.767,0.379,0.000,0.149,4,11.814,0.116,0.976,""
1.880,191.062,862.577,109.602,-95.029,23.235,18.168,5.095,13.608,0.381,0.000,0.149,4,12.320,0.214,0.976,""
1.900,191.526,862.941,109.705,-94.760,23.231,18.265,5.159,13.446,0.383,0.000,0.148,4,12.717,0.302,0.975,""
1.920,192.047,863.307,109.810,-94.495,23.226,18.360,5.231,13.282,0.385,0.000,0.147,4,13.166,0.221,0.975,""
1.940,192.510,863.675,109.916,-94.233,23.222,18.451,5.315,13.114,0.387,0.000,0.146,4,13.699,0.169,0.974,""
1.960,192.973,864.045,110.024,-93.974,23.218,18.540,5.406,12.943,0.389,0.000,0.146,4,14.077,0.193,0.973,""
1.980,193.437,864.416,110.133,-93.719,23.213,18.625,5.503,12.770,0.391,0.000,0.145,4,14.381,0.289,0.973,""
2.000,193.900,864.789,110.245,-93.467,23.209,18.708,5.604,12.596,0.393,0.000,0.144,4,14.601,0.262,0.972,""
2.020,194.418,865.164,110.359,-93.219,23.204,18.789,5.707,12.420,0.396,0.000,0.142,4,14.714,0.360,0.971,""
2.040,194.880,865.540,110.475,-92.974,23.199,18.868,5.811,12.243,0.398,0.000,0.140,4,14.740,0.335,0.970,""
2.060,195.343,865.917,110.593,-92.733,23.195,18.944,5.916,12.065,0.400,0.000,0.140,4,14.886,0.348,0.970,""
2.080,195.806,866.296,110.713,-92.495,23.190,19.017,6.025,11.886,0.403,0.000,0.138,4,15.032,0.359,0.969,""
2.100,196.269,866.677,110.836,-92.261,23.185,19.088,6.133,11.707,0.405,0.000,0.137,4,14.998,0.435,0.968,""
2.120,196.784,867.059,110.960,-92.031,23.180,19.158,6.237,11.528,0.407,0.000,0.135,4,14.829,0.389,0.967,""
2.140,197.247,867.442,111.087,-91.804,23.175,19.225,6.341,11.348,0.410,0.000,0.134,4,14.793,0.248,0.966,""
2.160,197.710,867.827,111.215,-91.580,23.171,19.290,6.444,11.169,0.412,0.000,0.132,4,14.723,0.326,0.965,""
2.180,198.172,868.213,111.346,-91.361,23.166,19.353,6.544,10.991,0.415,0.000,0.130,4,14.592,0.322,0.965,""
2.200,198.635,868.600,111.478,-91.144,23.161,19.414,6.641,10.813,0.417,0.000,0.129,4,14.399,0.305,0.964,""
2.220,199.148,868.988,111.613,-90.932,23.156,19.474,6.734,10.636,0.420,0.000,0.127,4,14.220,0.382,0.963,""
2.240,199.610,869.377,111.749,-90.722,23.151,19.533,6.821,10.460,0.422,0.000,0.125,4,13.924,0.359,0.962,""
2.260,200.072,869.768,111.887,-90.517,23.146,19.590,6.906,10.285,0.424,0.000,0.124,4,13.857,0.366,0.961,""
2.280,200.534,870.159,112.026,-90.314,23.141,19.644,6.989,10.111,0.427,0.000,0.122,4,13.740,0.329,0.960,""
2.300,200.997,870.552,112.167,-90.116,23.136,19.698,7.069,9.939,0.429,0.000,0.120,4,13.550,0.409,0.959,""
2.320,201.508,870.946,112.310,-89.920,23.131,19.750,7.143,9.768,0.432,0.000,0.119,4,13.295,0.394,0.958,""
2.340,201.970,871.341,112.454,-89.728,23.126,19.800,7.215,9.598,0.434,0.000,0.118,4,13.178,0.255,0.957,""
2.360,202.431,871.737,112.599,-89.539,23.121,19.848,7.287,9.430,0.437,0.000,0.116,4,13.142,0.335,0.956,""
2.380,202.893,872.133,112.746,-89.354,23.116,19.894,7.357,9.263,0.440,0.000,0.116,4,13.039,0.323,0.955,""
2.400,203.355,872.531,112.894,-89.172,23.111,19.939,7.424,9.098,0.442,0.000,0.116,4,12.892,0.423,0.954,""
2.420,203.817,872.929,113.043,-88.993,23.105,19.983,7.486,8.934,0.445,0.000,0.115,4,12.674,0.454,0.954,""
2.440,204.326,873.328,113.194,-88.818,23.100,20.026,7.544,8.772,0.447,0.000,0.115,4,12.445,0.403,0.953,""
2.460,204.788,873.729,113.346,-88.645,23.094,20.068,7.600,8.610,0.450,0.000,0.116,4,12.376,0.369,0.952,""
2.480,205.249,874.130,113.499,-88.476,23.088,20.106,7.659,8.450,0.453,0.000,0.116,4,12.460,0.267,0.951,""
2.500,205.710,874.531,113.653,-88.310,23.083,20.144,7.716,8.290,0.456,0.000,0.117,4,12.429,0.344,0.950,""
2.520,206.171,874.934,113.808,-88.148,23.077,20.179,7.773,8.132,0.459,0.000,0.117,4,12.408,0.270,0.949,""
2.540,206.632,875.337,113.964,-87.988,23.071,20.214,7.828,7.974,0.462,0.000,0.118,4,12.264,0.358,0.948,""
2.560,207.141,875.741,114.121,-87.832,23.065,20.248,7.878,7.817,0.464,0.000,0.119,4,12.084,0.415,0.947,""
2.580,207.602,876.146,114.279,-87.678,23.059,20.282,7.927,7.661,0.467,0.000,0.120,4,11.998,0.379,0.946,""
2.600,208.063,876.551,114.439,-87.528,23.053,20.314,7.975,7.504,0.470,0.000,0.121,4,11.976,0.389,0.945,""
2.620,208.523,876.957,114.599,-87.381,23.047,20.344,8.026,7.347,0.473,0.000,0.122,4,12.116,0.284,0.944,""
2.640,208.983,877.363,114.760,-87.237,23.041,20.371,8.081,7.190,0.476,0.000,0.123,4,12.240,0.125,0.943,""
2.660,209.443,877.770,114.922,-87.097,23.035,20.397,8.138,7.032,0.480,0.000,0.124,4,12.427,0.309,0.942,""
2.680,209.952,878.177,115.086,-86.959,23.028,20.421,8.195,6.874,0.483,0.000,0.125,4,12.396,0.391,0.941,""
2.700,210.412,878.585,115.251,-86.824,23.022,20.444,8.248,6.716,0.486,0.000,0.125,4,12.251,0.432,0.940,""
2.720,210.872,878.993,115.416,-86.693,23.015,20.467,8.301,6.557,0.489,0.000,0.126,4,12.199,0.384,0.939,""
2.740,211.331,879.402,115.583,-86.565,23.009,20.488,8.355,6.397,0.492,0.000,0.126,4,12.272,0.166,0.938,""
2.760,211.791,879.811,115.751,-86.440,23.002,20.506,8.415,6.236,0.496,0.000,0.125,4,12.521,0.278,0.937,""
2.780,212.250,880.220,115.920,-86.318,22.996,20.521,8.478,6.074,0.499,0.000,0.124,4,12.738,0.280,0.936,""
2.800,212.750,880.629,116.091,-86.200,22.989,20.535,8.541,5.911,0.502,0.000,0.122,4,12.773,0.392,0.935,""
2.820,213.209,881.039,116.262,-86.085,22.982,20.548,8.604,5.748,0.505,0.000,0.120,4,12.751,0.390,0.934,""
2.840,213.668,881.449,116.435,-85.973,22.976,20.562,8.659,5.586,0.509,0.000,0.118,4,12.306,0.766,0.933,""
2.860,214.126,881.860,116.609,-85.863,22.969,20.579,8.701,5.426,0.512,0.000,0.114,4,11.616,0.875,0.932,""
2.880,214.617,882.271,116.783,-85.757,22.962,20.601,8.726,5.269,0.516,0.000,0.108,4,10.701,0.750,0.932,""
2.900,215.076,882.684,116.958,-85.654,22.954,20.632,8.725,5.114,0.519,0.000,0.103,4,9.611,1.563,0.932,""
2.920,215.535,883.099,117.131,-85.554,22.947,20.689,8.654,4.971,0.523,0.000,0.096,4,6.120,3.237,0.934,""
2.940,215.952,883.516,117.303,-85.456,22.940,20.758,8.547,4.832,0.527,0.000,0.090,2,3.627,1.664,0.936,""
2.960,216.410,883.934,117.472,-85.361,22.934,20.832,8.426,4.697,0.530,0.000,0.084,2,2.935,1.914,0.938,""
2.980,216.868,884.355,117.639,-85.269,22.930,20.912,8.287,4.568,0.533,0.000,0.077,2,1.889,1.663,0.940,""
3.000,217.327,884.777,117.802,-85.179,22.928,20.997,8.127,4.445,0.535,0.000,0.070,2,0.810,1.500,0.943,""
3.020,217.524,885.200,117.962,-85.092,22.928,21.086,7.957,4.327,0.536,0.000,0.066,2,0.216,1.594,0.945,""
3.040,217.894,885.626,118.119,-85.006,22.930,21.177,7.773,4.214,0.536,0.000,0.060,2,0.000,2.025,0.947,""
3.060,218.301,886.051,118.271,-84.921,22.852,21.168,7.574,4.213,0.535,0.000,0.054,0,0.000,0.945,0.950,""
3.080,218.708,886.477,118.419,-84.835,22.775,21.160,7.375,4.211,0.574,0.000,0.047,0,0.000,0.901,0.952,""
3.100,219.115,886.903,118.564,-84.750,22.698,21.151,7.176,4.209,0.613,0.000,0.041,0,0.000,0.856,0.955,""
3.120,219.127,887.328,118.704,-84.664,22.623,21.143,6.977,4.207,0.651,0.000,0.037,0,0.000,0.811,0.957,""
3.140,219.449,887.753,118.840,-84.579,22.549,21.135,6.778,4.206,0.689,0.000,0.031,0,0.000,0.766,0.960,""
3.160,219.800,888.179,118.973,-84.493,22.475,21.126,6.579,4.204,0.726,0.000,0.025,0,0.000,0.720,0.962,""
3.180,220.153,888.604,119.101,-84.408,22.403,21.118,6.380,4.202,0.762,0.000,0.018,0,0.000,0.675,0.965,""
3.200,220.507,889.029,119.226,-84.323,22.332,21.109,6.181,4.201,0.798,0.000,0.012,0,0.000,0.629,0.967,""
3.220,220.863,889.454,119.346,-84.237,22.262,21.101,5.983,4.199,0.834,0.000,0.006,0,0.000,0.583,0.969,""
3.240,220.879,889.879,119.463,-84.152,22.194,21.092,5.784,4.197,0.869,0.000,0.001,0,0.000,0.538,0.972,""
3.260,221.133,890.304,119.575,-84.067,22.126,21.084,5.586,4.196,0.903,0.000,-0.005,0,0.000,0.492,0.974,""
3.280,221.459,890.729,119.684,-83.982,22.059,21.075,5.388,4.194,0.937,0.000,-0.011,0,0.000,0.447,0.976,""
3.300,221.786,891.153,119.788,-83.897,21.994,21.067,5.189,4.192,0.970,0.000,-0.017,0,0.000,0.402,0.978,""
3.320,222.116,891.578,119.889,-83.812,21.930,21.059,4.991,4.191,1.000,0.000,-0.023,0,0.000,0.357,0.981,""
3.340,222.447,892.002,119.986,-83.726,21.867,21.050,4.793,4.189,1.000,0.000,-0.029,0,0.000,0.313,0.983,""
3.360,222.778,892.426,120.078,-83.641,21.805,21.042,4.595,4.187,1.000,0.000,-0.034,0,0.000,0.269,0.984,""
3.380,223.008,892.851,120.167,-83.557,21.744,21.033,4.397,4.186,1.000,0.000,-0.040,0,0.000,0.227,0.986,""
3.400,223.338,893.274,120.251,-83.472,21.685,21.025,4.199,4.184,1.000,0.000,-0.045,0,0.000,0.185,0.988,""
3.420,223.671,893.698,120.332,-83.387,21.627,21.017,4.001,4.182,1.000,0.000,-0.051,0,0.000,0.145,0.990,""
3.440,224.005,894.122,120.408,-83.302,21.570,21.008,3.804,4.181,1.000,0.000,-0.056,0,0.000,0.107,0.991,""
3.460,224.341,894.545,120.481,-83.217,21.515,21.000,3.606,4.179,1.000,0.000,-0.061,0,0.000,0.074,0.992,""
3.480,225.239,894.969,120.550,-83.133,21.461,20.991,3.408,4.177,1.000,0.000,-0.064,0,0.000,0.055,0.994,""
3.500,225.598,895.392,120.614,-83.048,21.408,20.983,3.211,4.176,1.000,0.000,-0.068,0,0.000,0.062,0.995,""
3.520,230.843,895.815,120.675,-82.963,21.357,20.975,3.013,4.174,1.000,0.000,-0.053,0,0.000,0.087,0.996,""
3.540,231.277,896.238,120.731,-82.879,21.307,20.966,2.816,4.172,1.000,0.000,-0.056,0,0.000,0.119,0.997,""
3.560,231.711,896.660,120.784,-82.794,21.259,20.958,2.619,4.171,1.000,0.000,-0.058,0,0.000,0.153,0.997,""
3.580,232.144,897.083,120.833,-82.710,21.212,20.949,2.422,4.169,1.000,0.000,-0.061,0,0.000,0.187,0.998,""
3.600,232.585,897.505,120.877,-82.626,21.167,20.941,2.225,4.167,1.000,0.000,-0.063,0,0.000,0.221,0.999,""
3.620,233.016,897.927,120.918,-82.542,21.124,20.933,2.028,4.166,1.000,0.000,-0.065,0,0.000,0.254,0.999,""
3.640,233.446,898.349,120.955,-82.457,21.081,20.924,1.831,4.164,1.000,0.000,-0.068,0,0.000,0.286,0.999,""
3.660,233.875,898.770,120.988,-82.373,21.041,20.916,1.634,4.162,1.000,0.000,-0.070,0,0.000,0.317,1.000,""
3.680,234.310,899.192,121.016,-82.289,21.002,20.908,1.437,4.161,1.000,0.000,-0.072,0,0.000,0.347,1.000,""
3.700,234.737,899.613,121.041,-82.205,20.965,20.899,1.240,4.159,1.000,0.000,-0.074,0,0.000,0.376,1.000,""
