t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,154.394,833.992,101.971,-116.072,30.454,25.446,7.722,14.918,0.787,0.000,-0.245,4,14.711,0.230,0.977,""
0.240,154.997,834.501,102.126,-115.772,30.477,25.398,7.775,15.037,0.773,0.000,-0.244,4,11.872,0.138,0.977,""
0.260,155.636,835.008,102.282,-115.469,30.496,25.340,7.783,15.184,0.762,0.000,-0.241,4,9.490,0.143,0.977,""
0.280,156.239,835.514,102.437,-115.162,30.512,25.271,7.751,15.358,0.752,0.000,-0.237,4,7.423,0.111,0.977,""
0.300,156.868,836.019,102.591,-114.852,30.525,25.190,7.685,15.558,0.744,0.000,-0.231,4,5.683,0.135,0.977,""
0.320,157.471,836.521,102.743,-114.537,30.534,25.096,7.591,15.781,0.738,0.000,-0.225,4,4.285,0.172,0.978,""
0.340,158.075,837.022,102.892,-114.217,30.542,24.989,7.477,16.024,0.733,0.000,-0.218,4,3.184,0.223,0.978,""
0.360,158.696,837.520,103.039,-113.892,30.547,24.869,7.346,16.285,0.729,0.000,-0.211,4,2.356,0.241,0.978,""
0.380,159.300,838.015,103.183,-113.562,30.551,24.736,7.206,16.560,0.726,0.000,-0.203,4,1.846,0.268,0.978,""
0.400,159.906,838.508,103.324,-113.225,30.554,24.591,7.060,16.845,0.724,0.000,-0.194,4,1.575,0.279,0.978,""
0.420,160.521,838.997,103.463,-112.883,30.557,24.434,6.913,17.139,0.723,0.000,-0.185,4,1.538,0.274,0.978,""
0.440,161.127,839.483,103.598,-112.535,30.560,24.267,6.767,17.438,0.721,0.000,-0.176,4,1.644,0.302,0.978,""
0.460,161.735,839.966,103.731,-112.181,30.563,24.090,6.627,17.739,0.720,0.000,-0.166,4,1.946,0.327,0.978,""
0.480,162.346,840.445,103.861,-111.820,30.566,23.906,6.495,18.041,0.719,0.000,-0.155,4,2.404,0.309,0.979,""
0.500,162.955,840.919,103.988,-111.454,30.571,23.715,6.374,18.339,0.717,0.000,-0.145,4,2.968,0.288,0.979,""
0.520,163.565,841.390,104.113,-111.082,30.576,23.518,6.265,18.634,0.715,0.000,-0.135,4,3.624,0.277,0.979,""
0.540,164.175,841.857,104.237,-110.704,30.582,23.318,6.169,18.922,0.712,0.000,-0.124,4,4.331,0.270,0.979,""
0.560,164.786,842.320,104.359,-110.320,30.589,23.115,6.087,19.203,0.709,0.000,-0.113,4,5.066,0.260,0.979,""
0.580,165.397,842.779,104.479,-109.931,30.598,22.912,6.019,19.475,0.705,0.000,-0.103,4,5.818,0.246,0.979,""
0.600,166.009,843.233,104.598,-109.536,30.607,22.709,5.965,19.736,0.701,0.000,-0.091,4,6.549,0.222,0.979,""
0.620,166.621,843.684,104.717,-109.137,30.618,22.509,5.924,19.987,0.697,0.000,-0.080,4,7.262,0.201,0.979,""
0.640,167.234,844.130,104.835,-108.732,30.629,22.311,5.895,20.226,0.691,0.000,-0.070,4,7.930,0.183,0.979,""
0.660,167.847,844.573,104.952,-108.323,30.642,22.119,5.878,20.453,0.685,0.000,-0.058,4,8.543,0.167,0.979,""
0.680,168.461,845.012,105.070,-107.910,30.655,21.932,5.872,20.668,0.679,0.000,-0.047,4,9.092,0.149,0.979,""
0.700,169.075,845.447,105.187,-107.493,30.669,21.753,5.874,20.869,0.672,0.000,-0.037,4,9.575,0.131,0.979,""
0.720,169.689,845.879,105.305,-107.072,30.684,21.581,5.884,21.057,0.665,0.000,-0.026,4,9.990,0.112,0.979,""
0.740,170.304,846.307,105.423,-106.647,30.699,21.419,5.900,21.232,0.658,0.000,-0.015,4,10.335,0.109,0.979,""
0.760,170.919,846.732,105.541,-106.219,30.715,21.267,5.922,21.394,0.650,0.000,-0.005,4,10.621,0.103,0.979,""
0.780,171.534,847.155,105.660,-105.788,30.730,21.126,5.948,21.542,0.643,0.000,0.005,4,10.842,0.089,0.979,""
0.800,172.149,847.575,105.780,-105.355,30.746,20.997,5.976,21.677,0.635,0.000,0.016,4,10.996,0.077,0.979,""
0.820,172.764,847.993,105.900,-104.919,30.762,20.880,6.006,21.798,0.627,0.000,0.026,4,11.069,0.063,0.979,""
0.840,173.381,848.408,106.021,-104.481,30.777,20.775,6.037,21.906,0.619,0.000,0.035,4,11.119,0.053,0.979,""
0.860,173.996,848.822,106.142,-104.041,30.792,20.684,6.068,22.001,0.611,0.000,0.044,4,11.130,0.052,0.979,""
0.880,174.611,849.234,106.264,-103.599,30.807,20.606,6.098,22.082,0.604,0.000,0.054,4,11.096,0.033,0.979,""
0.900,175.226,849.644,106.387,-103.156,30.821,20.542,6.127,22.150,0.597,0.000,0.063,4,11.022,0.019,0.979,""
0.920,175.841,850.054,106.510,-102.712,30.834,20.492,6.153,22.206,0.589,0.000,0.072,4,10.886,0.030,0.979,""
0.940,176.456,850.463,106.633,-102.266,30.847,20.456,6.178,22.248,0.583,0.000,0.080,4,10.774,0.011,0.979,""
0.960,177.069,850.872,106.757,-101.821,30.859,20.433,6.199,22.278,0.576,0.000,0.089,4,10.638,0.024,0.979,""
0.980,177.683,851.280,106.882,-101.375,30.869,20.425,6.218,22.295,0.571,0.000,0.096,4,10.492,0.012,0.979,""
1.000,178.298,851.689,107.006,-100.928,30.879,20.431,6.234,22.299,0.565,0.000,0.104,4,10.316,0.033,0.979,""
1.020,178.912,852.097,107.131,-100.482,30.888,20.450,6.248,22.291,0.560,0.000,0.111,4,10.173,0.038,0.979,""
1.040,179.521,852.507,107.256,-100.037,30.895,20.482,6.259,22.270,0.556,0.000,0.118,4,10.062,0.053,0.979,""
1.060,180.135,852.917,107.382,-99.592,30.902,20.528,6.268,22.237,0.552,0.000,0.124,4,9.885,0.016,0.979,""
1.080,180.749,853.329,107.507,-99.148,30.907,20.586,6.273,22.191,0.549,0.000,0.130,4,9.706,0.040,0.979,""
1.100,181.352,853.742,107.633,-98.705,30.911,20.657,6.274,22.134,0.546,0.000,0.136,4,9.498,0.034,0.979,""
1.120,181.965,854.156,107.758,-98.263,30.914,20.740,6.273,22.065,0.544,0.000,0.142,4,9.373,0.062,0.979,""
1.140,182.579,854.573,107.884,-97.823,30.916,20.833,6.270,21.983,0.543,0.000,0.147,4,9.251,0.046,0.979,""
1.160,183.175,854.991,108.009,-97.385,30.917,20.938,6.263,21.890,0.542,0.000,0.151,4,9.058,0.059,0.979,""
1.180,183.788,855.412,108.134,-96.949,30.917,21.054,6.254,21.786,0.541,0.000,0.156,4,8.915,0.085,0.980,""
1.200,184.401,855.836,108.259,-96.515,30.916,21.179,6.242,21.671,0.542,0.000,0.160,4,8.746,0.092,0.980,""
1.220,185.015,856.262,108.383,-96.084,30.914,21.313,6.229,21.544,0.542,0.000,0.164,4,8.711,0.120,0.980,""
1.240,185.601,856.691,108.508,-95.656,30.911,21.456,6.216,21.407,0.543,0.000,0.167,4,8.677,0.074,0.980,""
1.260,186.214,857.122,108.632,-95.230,30.907,21.606,6.205,21.258,0.545,0.000,0.170,4,8.717,0.066,0.980,""
1.280,186.827,857.557,108.756,-94.808,30.902,21.763,6.195,21.098,0.547,0.000,0.173,4,8.808,0.139,0.980,""
1.300,187.409,857.995,108.880,-94.389,30.897,21.925,6.189,20.928,0.549,0.000,0.176,4,9.007,0.150,0.980,""
1.320,188.022,858.437,109.003,-93.974,30.891,22.093,6.190,20.746,0.552,0.000,0.178,4,9.306,0.151,0.979,""
1.340,188.634,858.882,109.127,-93.562,30.884,22.265,6.198,20.554,0.555,0.000,0.179,4,9.728,0.169,0.979,""
1.360,189.248,859.330,109.252,-93.155,30.876,22.439,6.217,20.352,0.558,0.000,0.180,4,10.188,0.013,0.979,""
1.380,189.824,859.782,109.376,-92.752,30.868,22.616,6.246,20.138,0.562,0.000,0.182,4,10.662,0.105,0.979,""
1.400,190.436,860.237,109.502,-92.354,30.860,22.794,6.288,19.915,0.566,0.000,0.183,4,11.353,0.108,0.978,""
1.420,191.048,860.695,109.629,-91.960,30.850,22.972,6.344,19.681,0.570,0.000,0.184,4,12.050,0.174,0.978,""
1.440,191.661,861.157,109.757,-91.572,30.841,23.149,6.420,19.437,0.575,0.000,0.184,4,13.043,0.170,0.978,""
1.460,192.225,861.623,109.887,-91.188,30.830,23.324,6.512,19.183,0.580,0.000,0.184,4,13.870,0.182,0.977,""
1.480,192.837,862.091,110.019,-90.810,30.820,23.497,6.617,18.920,0.585,0.000,0.184,4,14.498,0.189,0.976,""
1.500,193.449,862.563,110.153,-90.437,30.809,23.669,6.733,18.648,0.590,0.000,0.184,4,15.129,0.344,0.976,""
1.520,194.050,863.039,110.291,-90.070,30.798,23.837,6.866,18.368,0.596,0.000,0.184,4,15.905,0.201,0.975,""
1.540,194.614,863.518,110.431,-89.708,30.786,24.001,7.014,18.080,0.601,0.000,0.183,4,16.789,0.299,0.974,""
1.560,195.225,863.999,110.574,-89.353,30.775,24.161,7.173,17.785,0.607,0.000,0.181,4,17.337,0.445,0.973,""
1.580,195.837,864.484,110.720,-89.003,30.763,24.318,7.337,17.485,0.613,0.000,0.180,4,17.559,0.431,0.972,""
1.600,196.441,864.972,110.870,-88.660,30.752,24.472,7.502,17.179,0.618,0.000,0.179,4,17.623,0.435,0.972,""
1.620,196.992,865.463,111.023,-88.322,30.741,24.622,7.669,16.870,0.624,0.000,0.178,4,17.752,0.382,0.971,""
1.640,197.603,865.957,111.179,-87.991,30.729,24.769,7.837,16.556,0.630,0.000,0.177,4,17.805,0.351,0.970,""
1.660,198.216,866.454,111.339,-87.666,30.718,24.913,8.005,16.239,0.635,0.000,0.175,4,17.758,0.285,0.969,""
1.680,198.828,866.954,111.502,-87.348,30.708,25.053,8.169,15.920,0.641,0.000,0.173,4,17.634,0.304,0.968,""
1.700,199.362,867.456,111.669,-87.036,30.698,25.190,8.329,15.600,0.646,0.000,0.172,4,17.451,0.444,0.967,""
1.720,199.973,867.961,111.838,-86.730,30.688,25.325,8.481,15.278,0.651,0.000,0.170,4,17.013,0.462,0.966,""
1.740,200.585,868.469,112.010,-86.431,30.678,25.457,8.625,14.956,0.656,0.000,0.170,4,16.618,0.485,0.965,""
1.760,201.198,868.979,112.185,-86.138,30.669,25.585,8.770,14.633,0.661,0.000,0.169,4,16.614,0.296,0.964,""
1.780,201.724,869.492,112.363,-85.852,30.660,25.707,8.917,14.307,0.666,0.000,0.169,4,16.805,0.395,0.963,""
1.800,202.336,870.007,112.544,-85.572,30.650,25.826,9.058,13.981,0.670,0.000,0.169,4,16.598,0.596,0.962,""
1.820,202.948,870.524,112.727,-85.299,30.641,25.942,9.191,13.656,0.675,0.000,0.169,4,16.170,0.555,0.961,""
1.840,203.560,871.044,112.913,-85.032,30.632,26.055,9.316,13.331,0.679,0.000,0.169,4,15.690,0.472,0.960,"Ground_Mountain_0_1:(-0.299, 0.946, -0.125);"
1.860,204.117,871.566,113.102,-84.772,30.623,26.164,9.441,13.005,0.684,0.000,0.170,4,15.759,0.328,0.959,""
1.880,204.694,872.090,113.293,-84.519,30.614,26.269,9.563,12.678,0.688,0.000,0.171,4,15.699,0.502,0.958,""
1.900,205.305,872.616,113.486,-84.271,30.604,26.372,9.676,12.352,0.693,0.000,0.171,4,15.289,0.582,0.957,""
1.920,205.917,873.144,113.681,-84.031,30.595,26.472,9.782,12.026,0.698,0.000,0.171,4,14.800,0.469,0.956,""
1.940,206.529,873.674,113.878,-83.797,30.586,26.569,9.884,11.700,0.703,0.000,0.172,4,14.561,0.111,0.955,""
1.960,207.048,874.206,114.078,-83.569,30.576,26.661,9.989,11.373,0.707,0.000,0.172,4,14.795,0.310,0.954,""
1.980,207.660,874.739,114.279,-83.348,30.567,26.750,10.088,11.045,0.712,0.000,0.172,4,14.555,0.574,0.953,""
2.000,208.271,875.275,114.482,-83.133,30.558,26.839,10.177,10.717,0.716,0.000,0.171,4,14.077,0.547,0.952,""
2.020,208.883,875.812,114.687,-82.925,30.548,26.922,10.266,10.388,0.721,0.000,0.170,4,14.009,0.305,0.951,""
2.040,209.494,876.350,114.894,-82.724,30.539,27.000,10.362,10.058,0.726,0.000,0.168,4,14.369,0.279,0.949,""
2.060,210.012,876.890,115.103,-82.529,30.530,27.072,10.462,9.726,0.731,0.000,0.166,4,14.633,0.363,0.948,""
2.080,210.622,877.431,115.314,-82.341,30.521,27.140,10.560,9.393,0.735,0.000,0.163,4,14.673,0.615,0.947,""
2.100,211.233,877.974,115.526,-82.159,30.512,27.204,10.656,9.061,0.740,0.000,0.158,4,14.564,0.667,0.946,""
2.120,211.843,878.517,115.741,-81.985,30.503,27.263,10.753,8.729,0.744,0.000,0.153,4,14.613,0.600,0.944,""
2.140,212.453,879.062,115.957,-81.816,30.494,27.317,10.850,8.397,0.749,0.000,0.147,4,14.632,0.484,0.943,""
2.160,212.986,879.608,116.176,-81.655,30.486,27.365,10.950,8.067,0.753,0.000,0.141,4,14.840,0.363,0.942,""
2.180,213.596,880.155,116.397,-81.500,30.477,27.411,11.047,7.740,0.757,0.000,0.135,4,14.634,0.522,0.941,""
2.200,214.205,880.703,116.619,-81.351,30.469,27.455,11.130,7.417,0.761,0.000,0.128,4,14.020,0.515,0.940,""
2.220,214.757,881.253,116.842,-81.208,30.461,27.511,11.172,7.103,0.765,0.000,0.122,4,12.098,1.690,0.940,""
2.240,215.367,881.805,117.065,-81.071,30.452,27.591,11.131,6.803,0.769,0.000,0.114,4,7.861,1.817,0.940,""
2.260,215.923,882.360,117.287,-80.940,30.443,27.680,11.055,6.515,0.774,0.000,0.107,3,5.587,0.087,0.942,""
2.280,216.465,882.917,117.506,-80.814,30.434,27.779,10.938,6.237,0.779,0.000,0.099,2,3.306,1.441,0.944,""
2.300,217.073,883.477,117.723,-80.693,30.428,27.883,10.800,5.969,0.783,0.000,0.091,2,2.178,1.907,0.946,""
2.320,217.524,884.039,117.936,-80.578,30.424,28.004,10.607,5.713,0.786,0.000,0.084,2,0.075,1.451,0.948,""
2.340,217.872,884.603,118.145,-80.468,30.422,28.121,10.412,5.465,0.788,0.000,0.079,2,0.000,1.169,0.950,""
2.360,218.410,885.168,118.350,-80.357,30.331,28.110,10.212,5.462,0.789,0.000,0.071,1,0.000,0.907,0.953,""
2.380,218.949,885.732,118.551,-80.247,30.239,28.099,10.011,5.460,0.834,0.000,0.064,0,0.000,0.864,0.955,""
2.400,219.127,886.297,118.748,-80.137,30.147,28.088,9.811,5.458,0.880,0.000,0.060,0,0.000,0.819,0.957,""
2.420,219.460,886.861,118.941,-80.026,30.055,28.076,9.611,5.456,0.926,0.000,0.054,0,0.000,0.775,0.960,""
2.440,219.921,887.425,119.130,-79.916,29.962,28.065,9.411,5.454,0.973,0.000,0.048,0,0.000,0.730,0.962,""
2.460,220.383,887.989,119.315,-79.806,29.868,28.054,9.211,5.452,1.000,0.000,0.041,0,0.000,0.685,0.965,""
2.480,220.847,888.552,119.496,-79.696,29.774,28.043,9.012,5.449,1.000,0.000,0.034,0,0.000,0.639,0.967,""
2.500,220.879,889.116,119.673,-79.586,29.680,28.031,8.812,5.447,1.000,0.000,0.031,0,0.000,0.594,0.969,""
2.520,221.236,889.680,119.846,-79.476,29.585,28.020,8.612,5.445,1.000,0.000,0.026,0,0.000,0.549,0.972,""
2.540,221.656,890.243,120.015,-79.366,29.490,28.009,8.413,5.443,1.000,0.000,0.019,0,0.000,0.503,0.974,""
2.560,222.078,890.806,120.180,-79.256,29.395,27.998,8.213,5.441,1.000,0.000,0.013,0,0.000,0.458,0.976,""
2.580,222.501,891.369,120.341,-79.146,29.299,27.987,8.014,5.438,1.000,0.000,0.007,0,0.000,0.413,0.978,""
2.600,222.778,891.932,120.498,-79.036,29.203,27.975,7.814,5.436,1.000,0.000,0.002,0,0.000,0.369,0.980,""
2.620,223.180,892.494,120.651,-78.926,29.106,27.964,7.615,5.434,1.000,0.000,-0.004,0,0.000,0.324,0.982,""
2.640,223.600,893.057,120.800,-78.816,29.009,27.953,7.416,5.432,1.000,0.000,-0.010,0,0.000,0.280,0.984,""
2.660,224.022,893.619,120.945,-78.706,28.913,27.942,7.217,5.430,1.000,0.000,-0.016,0,0.000,0.237,0.986,""
2.680,224.446,894.181,121.086,-78.597,28.815,27.931,7.018,5.428,1.000,0.000,-0.021,0,0.000,0.194,0.988,""
2.700,225.441,894.743,121.223,-78.487,28.718,27.919,6.819,5.425,1.000,0.000,-0.031,0,0.000,0.151,0.989,""
2.720,231.034,895.305,121.356,-78.378,28.621,27.908,6.620,5.423,1.000,0.000,-0.046,0,0.000,0.109,0.991,""
2.740,231.620,895.866,121.485,-78.268,28.524,27.897,6.421,5.421,1.000,0.000,-0.050,0,0.000,0.068,0.992,""
2.760,232.199,896.427,121.610,-78.159,28.427,27.886,6.223,5.419,1.000,0.000,-0.054,0,0.000,0.028,0.993,""
2.780,232.758,896.988,121.731,-78.049,28.330,27.875,6.024,5.417,1.000,0.000,-0.058,0,0.000,0.012,0.994,""
2.800,233.342,897.549,121.848,-77.940,28.234,27.864,5.826,5.415,1.000,0.000,-0.062,0,0.000,0.051,0.996,""
2.820,233.924,898.109,121.961,-77.831,28.138,27.853,5.627,5.412,1.000,0.000,-0.066,0,0.000,0.089,0.996,""
2.840,234.476,898.670,122.069,-77.722,28.042,27.841,5.429,5.410,1.000,0.000,-0.070,0,0.000,0.125,0.997,""
2.860,235.056,899.230,122.174,-77.613,27.947,27.830,5.230,5.408,1.000,0.000,-0.074,0,0.000,0.161,0.998,""
2.880,235.635,899.789,122.275,-77.504,27.852,27.819,5.032,5.406,1.000,0.000,-0.077,0,0.000,0.196,0.999,""
2.900,236.186,900.349,122.372,-77.395,27.758,27.808,4.834,5.404,1.000,0.000,-0.081,0,0.000,0.230,0.999,""
2.920,236.763,900.908,122.465,-77.286,27.665,27.797,4.636,5.402,1.000,0.000,-0.084,0,0.000,0.263,0.999,""
2.940,237.340,901.467,122.554,-77.177,27.573,27.786,4.438,5.399,1.000,0.000,-0.088,0,0.000,0.295,1.000,""
2.960,237.915,902.026,122.639,-77.069,27.482,27.775,4.240,5.397,1.000,0.000,-0.091,0,0.000,0.325,1.000,""
2.980,238.538,902.584,122.719,-76.960,27.392,27.764,4.042,5.395,1.000,0.000,-0.094,0,0.000,0.355,1.000,""
3.000,239.111,903.142,122.796,-76.852,27.303,27.752,3.845,5.393,1.000,0.000,-0.097,0,0.000,0.383,1.000,""
3.020,239.683,903.700,122.869,-76.743,27.216,27.741,3.647,5.391,1.000,0.000,-0.100,0,0.000,0.410,1.000,""
3.040,240.347,904.258,122.938,-76.635,27.129,27.730,3.449,5.389,1.000,0.000,-0.102,0,0.000,0.436,1.000,""
3.060,240.916,904.815,123.003,-76.526,27.044,27.719,3.252,5.386,1.000,0.000,-0.105,0,0.000,0.460,1.000,""
3.080,241.484,905.372,123.064,-76.418,26.961,27.708,3.054,5.384,1.000,0.000,-0.108,0,0.000,0.483,0.999,""
3.100,242.133,905.928,123.121,-76.310,26.879,27.697,2.857,5.382,1.000,0.000,-0.110,0,0.000,0.505,0.999,""
3.120,242.698,906.485,123.174,-76.202,26.798,27.686,2.660,5.380,1.000,0.000,-0.113,0,0.000,0.526,0.999,""
3.140,243.261,907.041,123.223,-76.094,26.719,27.675,2.463,5.378,1.000,0.000,-0.115,0,0.000,0.545,0.998,""
3.160,243.823,907.597,123.269,-75.986,26.642,27.664,2.266,5.376,1.000,0.000,-0.118,0,0.000,0.563,0.998,""
3.180,244.455,908.152,123.310,-75.878,26.566,27.653,2.069,5.374,1.000,0.000,-0.120,0,0.000,0.580,0.997,""
3.200,245.013,908.707,123.347,-75.771,26.492,27.642,1.872,5.371,1.000,0.000,-0.122,0,0.000,0.595,0.997,""
3.220,245.571,909.262,123.380,-75.663,26.420,27.631,1.675,5.369,1.000,0.000,-0.125,0,0.000,0.609,0.996,""
3.240,246.127,909.816,123.410,-75.555,26.350,27.619,1.478,5.367,1.000,0.000,-0.127,0,0.000,0.622,0.996,""
3.260,246.739,910.371,123.435,-75.448,26.281,27.608,1.281,5.365,1.000,0.000,-0.129,0,0.000,0.634,0.995,""
3.280,247.292,910.924,123.457,-75.340,26.214,27.597,1.085,5.363,1.000,0.000,-0.131,0,0.000,0.644,0.995,""
3.300,247.843,911.478,123.474,-75.233,26.148,27.586,0.888,5.361,1.000,0.000,-0.133,0,0.000,0.653,0.994,""
3.320,248.439,912.031,123.488,-75.126,26.085,27.575,0.692,5.359,1.000,0.000,-0.135,0,0.000,0.661,0.994,""
3.340,248.986,912.584,123.498,-75.019,26.022,27.564,0.495,5.356,1.000,0.000,-0.137,0,0.000,0.667,0.993,""
3.360,249.533,913.137,123.503,-74.911,25.962,27.553,0.299,5.354,1.000,0.000,-0.139,0,0.000,0.673,0.993,""
3.380,250.078,913.689,123.505,-74.804,25.903,27.542,0.103,5.352,1.000,0.000,-0.141,0,0.000,0.677,0.992,""
3.400,250.654,914.241,123.503,-74.697,25.845,27.531,-0.094,5.350,1.000,0.000,-0.143,0,0.000,0.680,0.992,""
3.420,251.195,914.792,123.497,-74.590,25.789,27.520,-0.290,5.348,1.000,0.000,-0.145,0,0.000,0.682,0.991,""
3.440,251.735,915.344,123.487,-74.483,25.734,27.509,-0.486,5.346,1.000,0.000,-0.147,0,0.000,0.683,0.991,""
3.460,252.274,915.895,123.474,-74.377,25.680,27.498,-0.682,5.344,1.000,0.000,-0.149,0,0.000,0.682,0.990,""
3.480,252.832,916.445,123.456,-74.270,25.627,27.487,-0.877,5.341,1.000,0.000,-0.151,0,0.000,0.681,0.990,""
3.500,253.367,916.996,123.434,-74.163,25.576,27.476,-1.073,5.339,1.000,0.000,-0.152,0,0.000,0.678,0.990,""
3.520,253.901,917.546,123.409,-74.057,25.525,27.465,-1.269,5.337,1.000,0.000,-0.154,0,0.000,0.675,0.989,""
3.540,254.433,918.096,123.380,-73.950,25.475,27.454,-1.465,5.335,1.000,0.000,-0.156,0,0.000,0.670,0.989,""
3.560,254.974,918.645,123.346,-73.843,25.426,27.443,-1.660,5.333,1.000,0.000,-0.157,0,0.000,0.665,0.989,""
3.580,255.503,919.194,123.309,-73.737,25.378,27.432,-1.856,5.331,1.000,0.000,-0.159,0,0.000,0.659,0.989,""
3.600,256.031,919.743,123.268,-73.631,25.330,27.421,-2.051,5.329,1.000,0.000,-0.161,0,0.000,0.651,0.988,""
3.620,256.557,920.291,123.223,-73.524,25.282,27.410,-2.246,5.326,1.000,0.000,-0.162,0,0.000,0.643,0.988,""
3.640,257.082,920.840,123.174,-73.418,25.235,27.399,-2.441,5.324,1.000,0.000,-0.164,0,0.000,0.634,0.988,""
3.660,257.606,921.387,123.121,-73.312,25.187,27.388,-2.637,5.322,1.000,0.000,-0.165,0,0.000,0.625,0.988,""
3.680,258.128,921.935,123.065,-73.206,25.140,27.377,-2.832,5.320,1.000,0.000,-0.166,0,0.000,0.614,0.988,""
3.700,258.648,922.482,123.004,-73.099,25.092,27.367,-3.027,5.318,1.000,0.000,-0.168,0,0.000,0.603,0.988,""
3.720,259.167,923.029,122.940,-72.993,25.045,27.356,-3.222,5.316,1.000,0.000,-0.169,0,0.000,0.591,0.988,""
3.740,259.679,923.576,122.872,-72.887,24.996,27.345,-3.416,5.314,1.000,0.000,-0.170,0,0.000,0.579,0.989,""
3.760,260.194,924.122,122.799,-72.781,24.948,27.334,-3.611,5.312,1.000,0.000,-0.172,0,0.000,0.565,0.989,""
