t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.400,154.742,831.532,102.111,-112.935,15.479,12.181,4.763,8.395,0.258,0.000,-0.141,4,5.652,0.071,0.973,""
0.420,155.195,831.775,102.205,-112.765,15.473,12.130,4.665,8.500,0.261,0.000,-0.136,4,4.519,0.041,0.973,""
0.440,155.503,832.017,102.296,-112.593,15.469,12.081,4.551,8.609,0.263,0.000,-0.133,4,3.628,0.090,0.973,""
0.460,155.811,832.258,102.384,-112.419,15.465,12.034,4.424,8.720,0.266,0.000,-0.129,4,3.029,0.129,0.973,""
0.480,156.120,832.498,102.470,-112.242,15.461,11.988,4.291,8.831,0.268,0.000,-0.126,4,2.693,0.152,0.973,""
0.500,156.428,832.738,102.553,-112.064,15.459,11.943,4.155,8.942,0.269,0.000,-0.122,4,2.526,0.126,0.974,""
0.520,156.737,832.976,102.634,-111.883,15.457,11.897,4.020,9.052,0.271,0.000,-0.119,4,2.552,0.150,0.974,""
0.540,157.166,833.213,102.712,-111.700,15.456,11.851,3.888,9.160,0.271,0.000,-0.114,4,2.755,0.170,0.974,""
0.560,157.475,833.450,102.787,-111.515,15.455,11.804,3.763,9.266,0.272,0.000,-0.110,4,3.109,0.198,0.974,""
0.580,157.784,833.686,102.860,-111.327,15.455,11.755,3.648,9.370,0.272,0.000,-0.106,4,3.582,0.182,0.974,""
0.600,158.093,833.920,102.931,-111.138,15.455,11.706,3.541,9.470,0.273,0.000,-0.102,4,4.062,0.155,0.975,""
0.620,158.403,834.154,103.000,-110.947,15.456,11.656,3.445,9.567,0.272,0.000,-0.099,4,4.602,0.171,0.975,""
0.640,158.809,834.386,103.067,-110.754,15.457,11.604,3.361,9.660,0.272,0.000,-0.094,4,5.186,0.183,0.975,""
0.660,159.119,834.618,103.133,-110.559,15.458,11.552,3.288,9.750,0.272,0.000,-0.090,4,5.772,0.151,0.975,""
0.680,159.428,834.848,103.197,-110.362,15.460,11.498,3.225,9.835,0.271,0.000,-0.086,4,6.321,0.150,0.975,""
0.700,159.738,835.078,103.261,-110.164,15.461,11.445,3.173,9.917,0.270,0.000,-0.082,4,6.862,0.159,0.976,""
0.720,160.047,835.306,103.324,-109.964,15.463,11.391,3.131,9.995,0.269,0.000,-0.078,4,7.399,0.167,0.976,""
0.740,160.433,835.533,103.386,-109.763,15.465,11.337,3.100,10.069,0.268,0.000,-0.074,4,7.910,0.175,0.976,""
0.760,160.743,835.759,103.447,-109.560,15.468,11.283,3.077,10.140,0.267,0.000,-0.070,4,8.364,0.152,0.976,""
0.780,161.053,835.984,103.509,-109.356,15.470,11.229,3.060,10.207,0.266,0.000,-0.066,4,8.712,0.121,0.976,""
0.800,161.363,836.208,103.570,-109.151,15.472,11.176,3.049,10.270,0.265,0.000,-0.062,4,8.984,0.127,0.976,""
0.820,161.672,836.431,103.631,-108.944,15.475,11.125,3.043,10.331,0.264,0.000,-0.058,4,9.223,0.122,0.977,""
0.840,161.982,836.653,103.691,-108.736,15.477,11.074,3.040,10.388,0.263,0.000,-0.055,4,9.413,0.133,0.977,""
0.860,162.349,836.874,103.752,-108.527,15.480,11.025,3.039,10.443,0.261,0.000,-0.051,4,9.552,0.135,0.977,""
0.880,162.659,837.094,103.813,-108.318,15.482,10.978,3.042,10.495,0.260,0.000,-0.047,4,9.707,0.175,0.977,""
0.900,162.969,837.313,103.874,-108.107,15.485,10.932,3.048,10.544,0.259,0.000,-0.044,4,9.852,0.183,0.977,""
0.920,163.279,837.531,103.935,-107.895,15.488,10.888,3.056,10.590,0.258,0.000,-0.040,4,9.977,0.187,0.978,""
0.940,163.589,837.748,103.997,-107.682,15.490,10.845,3.065,10.634,0.256,0.000,-0.036,4,10.063,0.134,0.978,""
0.960,163.936,837.964,104.058,-107.468,15.493,10.804,3.074,10.675,0.255,0.000,-0.032,4,10.041,0.114,0.978,""
0.980,164.246,838.180,104.120,-107.254,15.495,10.766,3.082,10.715,0.254,0.000,-0.029,4,9.994,0.108,0.978,""
1.000,164.557,838.395,104.182,-107.039,15.498,10.730,3.089,10.752,0.252,0.000,-0.026,4,9.958,0.097,0.978,""
1.020,164.867,838.609,104.244,-106.823,15.500,10.696,3.096,10.787,0.251,0.000,-0.023,4,9.933,0.083,0.978,""
1.040,165.177,838.822,104.306,-106.607,15.502,10.664,3.103,10.819,0.250,0.000,-0.019,4,9.933,0.088,0.978,""
1.060,165.487,839.035,104.368,-106.390,15.505,10.633,3.110,10.850,0.249,0.000,-0.016,4,9.955,0.065,0.978,""
1.080,165.816,839.247,104.430,-106.172,15.507,10.605,3.117,10.878,0.248,0.000,-0.013,4,9.969,0.057,0.978,""
1.100,166.126,839.459,104.493,-105.954,15.509,10.578,3.125,10.904,0.247,0.000,-0.009,4,9.973,0.055,0.978,""
1.120,166.436,839.670,104.556,-105.736,15.510,10.554,3.132,10.927,0.246,0.000,-0.007,4,9.964,0.048,0.978,""
1.140,166.747,839.881,104.618,-105.517,15.512,10.532,3.138,10.949,0.245,0.000,-0.004,4,9.916,0.039,0.979,""
1.160,167.057,840.091,104.681,-105.297,15.514,10.512,3.143,10.969,0.244,0.000,-0.001,4,9.835,0.035,0.979,""
1.180,167.367,840.301,104.744,-105.077,15.515,10.494,3.146,10.988,0.243,0.000,0.003,4,9.750,0.040,0.979,""
1.200,167.678,840.511,104.807,-104.857,15.517,10.478,3.147,11.004,0.242,0.000,0.005,4,9.668,0.044,0.979,""
1.220,167.988,840.720,104.870,-104.637,15.518,10.464,3.147,11.019,0.242,0.000,0.008,4,9.591,0.044,0.979,""
1.240,168.299,840.930,104.933,-104.416,15.520,10.453,3.145,11.032,0.241,0.000,0.011,4,9.510,0.069,0.979,""
1.260,168.609,841.139,104.996,-104.195,15.521,10.443,3.143,11.044,0.240,0.000,0.013,4,9.469,0.075,0.979,""
1.280,168.919,841.347,105.059,-103.974,15.523,10.436,3.140,11.054,0.239,0.000,0.016,4,9.437,0.076,0.979,""
1.300,169.230,841.556,105.122,-103.753,15.524,10.430,3.136,11.062,0.239,0.000,0.019,4,9.421,0.074,0.979,""
1.320,169.523,841.765,105.184,-103.531,15.525,10.426,3.132,11.068,0.238,0.000,0.021,4,9.403,0.055,0.979,""
1.340,169.833,841.973,105.247,-103.310,15.526,10.424,3.127,11.073,0.237,0.000,0.024,4,9.349,0.020,0.979,""
1.360,170.144,842.182,105.309,-103.088,15.527,10.424,3.121,11.076,0.237,0.000,0.026,4,9.286,0.017,0.979,""
1.380,170.454,842.390,105.372,-102.866,15.528,10.426,3.114,11.078,0.236,0.000,0.028,4,9.244,0.017,0.979,""
1.400,170.765,842.599,105.434,-102.645,15.529,10.430,3.106,11.078,0.236,0.000,0.030,4,9.222,0.015,0.979,""
1.420,171.075,842.808,105.496,-102.423,15.530,10.435,3.099,11.077,0.235,0.000,0.032,4,9.241,0.036,0.980,""
1.440,171.351,843.017,105.558,-102.202,15.531,10.441,3.093,11.074,0.235,0.000,0.035,4,9.260,0.025,0.980,""
1.460,171.661,843.226,105.619,-101.980,15.532,10.450,3.086,11.069,0.235,0.000,0.037,4,9.270,0.032,0.980,""
1.480,171.972,843.435,105.681,-101.759,15.532,10.459,3.080,11.063,0.234,0.000,0.039,4,9.282,0.045,0.980,""
1.500,172.282,843.644,105.742,-101.538,15.533,10.470,3.074,11.055,0.234,0.000,0.041,4,9.287,0.025,0.980,""
1.520,172.593,843.854,105.804,-101.316,15.534,10.483,3.066,11.046,0.233,0.000,0.043,4,9.232,0.026,0.980,""
1.540,172.903,844.064,105.865,-101.096,15.534,10.497,3.058,11.036,0.233,0.000,0.044,4,9.168,0.039,0.980,""
1.560,173.161,844.275,105.926,-100.875,15.535,10.513,3.048,11.025,0.233,0.000,0.046,4,9.123,0.052,0.980,""
1.580,173.472,844.485,105.987,-100.654,15.536,10.531,3.038,11.012,0.232,0.000,0.048,4,9.098,0.066,0.980,""
1.600,173.783,844.696,106.047,-100.434,15.537,10.549,3.028,10.998,0.232,0.000,0.050,4,9.090,0.074,0.980,""
1.620,174.093,844.908,106.108,-100.214,15.537,10.569,3.019,10.982,0.232,0.000,0.051,4,9.145,0.134,0.980,""
1.640,174.404,845.120,106.168,-99.995,15.538,10.590,3.013,10.966,0.231,0.000,0.053,4,9.248,0.129,0.981,""
1.660,174.714,845.332,106.228,-99.776,15.539,10.611,3.008,10.947,0.231,0.000,0.054,4,9.357,0.115,0.981,""
1.680,175.017,845.544,106.288,-99.557,15.539,10.633,3.006,10.927,0.231,0.000,0.056,4,9.468,0.063,0.981,""
1.700,175.267,845.757,106.348,-99.339,15.540,10.657,3.005,10.906,0.230,0.000,0.057,4,9.548,0.025,0.981,""
1.720,175.577,845.971,106.409,-99.121,15.540,10.681,3.003,10.883,0.230,0.000,0.058,4,9.512,0.063,0.981,""
1.740,175.887,846.185,106.469,-98.904,15.540,10.706,3.000,10.859,0.230,0.000,0.060,4,9.483,0.076,0.981,""
1.760,176.198,846.400,106.528,-98.687,15.541,10.733,2.998,10.835,0.230,0.000,0.061,4,9.465,0.084,0.981,""
1.780,176.508,846.615,106.588,-98.471,15.541,10.760,2.995,10.809,0.230,0.000,0.062,4,9.487,0.035,0.981,""
1.800,176.819,846.830,106.648,-98.255,15.541,10.788,2.995,10.781,0.230,0.000,0.064,4,9.597,0.033,0.981,""
1.820,177.044,847.047,106.708,-98.040,15.541,10.816,2.997,10.753,0.230,0.000,0.064,4,9.664,0.030,0.981,""
1.840,177.354,847.263,106.768,-97.825,15.541,10.845,2.999,10.723,0.230,0.000,0.065,4,9.695,0.045,0.981,""
1.860,177.665,847.481,106.828,-97.611,15.541,10.875,3.001,10.692,0.229,0.000,0.067,4,9.700,0.072,0.981,""
1.880,177.975,847.699,106.888,-97.398,15.541,10.906,3.000,10.661,0.229,0.000,0.068,4,9.598,0.036,0.981,""
1.900,178.286,847.918,106.948,-97.185,15.541,10.938,2.999,10.629,0.229,0.000,0.069,4,9.533,0.134,0.981,""
1.920,178.597,848.137,107.008,-96.973,15.542,10.971,2.998,10.596,0.229,0.000,0.070,4,9.526,0.141,0.981,""
1.940,178.908,848.357,107.068,-96.762,15.542,11.004,2.997,10.562,0.229,0.000,0.071,4,9.534,0.131,0.981,""
1.960,179.117,848.578,107.128,-96.551,15.542,11.038,2.996,10.527,0.229,0.000,0.071,4,9.569,0.115,0.981,""
1.980,179.427,848.799,107.188,-96.341,15.542,11.073,2.996,10.491,0.229,0.000,0.072,4,9.607,0.037,0.981,""
2.000,179.738,849.021,107.248,-96.132,15.542,11.108,2.995,10.455,0.229,0.000,0.072,4,9.524,0.070,0.981,""
2.020,180.048,849.244,107.308,-95.923,15.543,11.144,2.992,10.418,0.229,0.000,0.073,4,9.446,0.094,0.981,""
2.040,180.359,849.468,107.368,-95.716,15.543,11.180,2.987,10.380,0.229,0.000,0.074,4,9.387,0.107,0.981,""
2.060,180.670,849.692,107.427,-95.509,15.543,11.217,2.983,10.341,0.229,0.000,0.075,4,9.382,0.057,0.981,""
2.080,180.980,849.917,107.487,-95.302,15.542,11.254,2.980,10.302,0.229,0.000,0.076,4,9.472,0.053,0.981,""
2.100,181.174,850.143,107.546,-95.097,15.542,11.292,2.979,10.261,0.229,0.000,0.076,4,9.508,0.048,0.981,""
2.120,181.484,850.369,107.606,-94.892,15.542,11.329,2.977,10.220,0.229,0.000,0.077,4,9.520,0.052,0.981,""
2.140,181.795,850.596,107.666,-94.689,15.542,11.368,2.975,10.178,0.229,0.000,0.077,4,9.507,0.082,0.981,""
2.160,182.106,850.825,107.725,-94.485,15.542,11.406,2.971,10.136,0.229,0.000,0.077,4,9.401,0.059,0.981,""
2.180,182.417,851.054,107.784,-94.283,15.542,11.445,2.967,10.094,0.229,0.000,0.078,4,9.394,0.193,0.981,""
2.200,182.728,851.283,107.844,-94.082,15.543,11.485,2.964,10.050,0.229,0.000,0.078,4,9.421,0.199,0.982,""
2.220,183.039,851.514,107.903,-93.882,15.543,11.524,2.961,10.006,0.229,0.000,0.079,4,9.465,0.182,0.982,""
2.240,183.218,851.745,107.962,-93.682,15.543,11.564,2.960,9.962,0.228,0.000,0.079,4,9.528,0.124,0.982,""
2.260,183.528,851.977,108.021,-93.484,15.544,11.604,2.959,9.916,0.228,0.000,0.080,4,9.539,0.046,0.982,""
2.280,183.839,852.209,108.080,-93.286,15.544,11.644,2.955,9.871,0.228,0.000,0.080,4,9.413,0.132,0.982,""
2.300,184.150,852.443,108.139,-93.090,15.544,11.685,2.948,9.825,0.228,0.000,0.080,4,9.275,0.156,0.982,""
2.320,184.460,852.677,108.198,-92.894,15.544,11.726,2.940,9.779,0.228,0.000,0.080,4,9.190,0.131,0.982,""
2.340,184.771,852.912,108.257,-92.699,15.544,11.767,2.933,9.732,0.228,0.000,0.080,4,9.254,0.053,0.982,""
2.360,185.082,853.148,108.315,-92.505,15.544,11.807,2.932,9.683,0.228,0.000,0.081,4,9.508,0.096,0.981,""
2.380,185.247,853.385,108.374,-92.312,15.544,11.846,2.935,9.634,0.228,0.000,0.081,4,9.744,0.108,0.981,""
2.400,185.558,853.623,108.433,-92.121,15.544,11.885,2.941,9.584,0.228,0.000,0.081,4,9.926,0.120,0.982,""
2.420,185.869,853.861,108.492,-91.930,15.544,11.923,2.949,9.534,0.228,0.000,0.081,4,10.003,0.103,0.982,""
2.440,186.180,854.100,108.551,-91.740,15.544,11.962,2.955,9.483,0.228,0.000,0.081,4,9.908,0.043,0.982,""
2.460,186.491,854.340,108.610,-91.551,15.544,12.002,2.957,9.432,0.228,0.000,0.081,4,9.756,0.064,0.982,""
2.480,186.802,854.581,108.669,-91.363,15.544,12.042,2.958,9.381,0.228,0.000,0.081,4,9.655,0.057,0.982,""
2.500,187.113,854.823,108.729,-91.177,15.544,12.082,2.958,9.330,0.228,0.000,0.081,4,9.592,0.069,0.982,""
2.520,187.284,855.065,108.788,-90.991,15.544,12.122,2.959,9.278,0.228,0.000,0.081,4,9.631,0.067,0.982,""
2.540,187.581,855.308,108.847,-90.806,15.544,12.161,2.962,9.226,0.228,0.000,0.082,4,9.764,0.029,0.982,""
2.560,187.892,855.552,108.906,-90.623,15.544,12.199,2.968,9.173,0.228,0.000,0.082,4,9.864,0.040,0.982,""
2.580,188.203,855.796,108.966,-90.440,15.544,12.238,2.974,9.119,0.228,0.000,0.082,4,9.917,0.094,0.981,""
2.600,188.513,856.041,109.025,-90.259,15.544,12.276,2.980,9.066,0.228,0.000,0.082,4,9.952,0.111,0.981,""
2.620,188.824,856.287,109.085,-90.078,15.544,12.313,2.988,9.011,0.228,0.000,0.082,4,10.009,0.115,0.981,""
2.640,189.135,856.534,109.145,-89.899,15.543,12.350,3.001,8.956,0.228,0.000,0.081,4,10.249,0.106,0.981,""
2.660,189.446,856.782,109.205,-89.721,15.543,12.385,3.019,8.900,0.228,0.000,0.081,4,10.508,0.106,0.981,""
2.680,189.599,857.030,109.266,-89.544,15.543,12.420,3.043,8.843,0.229,0.000,0.081,4,10.759,0.065,0.981,""
2.700,189.909,857.278,109.327,-89.369,15.542,12.453,3.070,8.786,0.229,0.000,0.081,4,10.977,0.056,0.981,""
2.720,190.219,857.527,109.389,-89.194,15.541,12.486,3.100,8.728,0.229,0.000,0.081,4,11.109,0.184,0.980,""
2.740,190.530,857.777,109.452,-89.021,15.540,12.518,3.129,8.669,0.229,0.000,0.081,4,11.079,0.206,0.980,""
2.760,190.840,858.027,109.515,-88.849,15.539,12.550,3.158,8.610,0.230,0.000,0.081,4,11.063,0.252,0.980,""
2.780,191.150,858.278,109.578,-88.678,15.538,12.581,3.186,8.552,0.230,0.000,0.081,4,11.023,0.295,0.979,""
2.800,191.460,858.530,109.643,-88.508,15.536,12.612,3.216,8.492,0.231,0.000,0.080,4,11.094,0.240,0.979,""
2.820,191.731,858.782,109.708,-88.340,15.535,12.641,3.252,8.432,0.232,0.000,0.080,4,11.397,0.136,0.979,""
2.840,191.915,859.035,109.773,-88.172,15.533,12.668,3.295,8.371,0.233,0.000,0.080,4,11.781,0.161,0.978,""
2.860,192.224,859.288,109.840,-88.006,15.531,12.694,3.343,8.309,0.234,0.000,0.079,4,11.987,0.183,0.978,""
2.880,192.534,859.542,109.908,-87.841,15.529,12.720,3.391,8.247,0.235,0.000,0.079,4,12.057,0.234,0.977,""
2.900,192.844,859.796,109.976,-87.678,15.527,12.745,3.436,8.184,0.236,0.000,0.079,4,11.905,0.278,0.977,""
2.920,193.154,860.051,110.046,-87.516,15.524,12.771,3.479,8.123,0.237,0.000,0.079,4,11.769,0.252,0.977,""
2.940,193.464,860.306,110.116,-87.355,15.522,12.796,3.519,8.061,0.238,0.000,0.079,4,11.643,0.251,0.976,""
2.960,193.774,860.562,110.187,-87.195,15.520,12.822,3.556,7.999,0.239,0.000,0.079,4,11.456,0.342,0.976,""
2.980,194.050,860.818,110.259,-87.036,15.517,12.847,3.591,7.938,0.240,0.000,0.078,4,11.345,0.140,0.975,""
3.000,194.221,861.075,110.331,-86.879,15.514,12.871,3.630,7.876,0.241,0.000,0.078,4,11.485,0.122,0.975,""
3.020,194.530,861.332,110.404,-86.723,15.512,12.894,3.669,7.814,0.243,0.000,0.078,4,11.565,0.191,0.974,""
3.040,194.840,861.590,110.478,-86.568,15.509,12.918,3.707,7.752,0.244,0.000,0.077,4,11.498,0.271,0.974,""
3.060,195.149,861.848,110.553,-86.414,15.506,12.941,3.741,7.690,0.246,0.000,0.077,4,11.285,0.310,0.974,""
3.080,195.459,862.106,110.628,-86.261,15.503,12.965,3.769,7.630,0.247,0.000,0.076,4,11.053,0.279,0.973,""
3.100,195.769,862.366,110.704,-86.110,15.500,12.990,3.795,7.569,0.249,0.000,0.076,4,10.868,0.206,0.973,""
3.120,196.078,862.625,110.780,-85.960,15.497,13.014,3.820,7.509,0.250,0.000,0.076,4,10.814,0.099,0.973,""
3.140,196.388,862.885,110.857,-85.811,15.494,13.038,3.845,7.450,0.251,0.000,0.076,4,10.768,0.060,0.972,""
3.160,196.520,863.146,110.934,-85.663,15.491,13.061,3.870,7.390,0.253,0.000,0.076,4,10.817,0.096,0.972,""
3.180,196.829,863.407,111.012,-85.516,15.489,13.083,3.897,7.329,0.254,0.000,0.075,4,10.924,0.112,0.971,""
3.200,197.138,863.668,111.090,-85.371,15.486,13.105,3.924,7.269,0.256,0.000,0.075,4,10.938,0.263,0.971,""
3.220,197.447,863.930,111.169,-85.227,15.483,13.127,3.948,7.210,0.257,0.000,0.074,4,10.780,0.332,0.971,""
3.240,197.756,864.192,111.248,-85.084,15.480,13.150,3.968,7.151,0.259,0.000,0.074,4,10.541,0.358,0.970,""
3.260,198.065,864.455,111.328,-84.942,15.477,13.173,3.983,7.092,0.260,0.000,0.073,4,10.314,0.381,0.970,""
3.280,198.374,864.718,111.408,-84.801,15.474,13.196,4.000,7.034,0.262,0.000,0.073,4,10.369,0.178,0.969,""
3.300,198.683,864.982,111.488,-84.662,15.471,13.216,4.023,6.975,0.263,0.000,0.073,4,10.638,0.089,0.969,""
3.320,198.910,865.246,111.569,-84.524,15.467,13.235,4.053,6.915,0.265,0.000,0.072,4,11.022,0.155,0.968,""
3.340,199.121,865.510,111.651,-84.387,15.464,13.252,4.085,6.855,0.266,0.000,0.072,4,11.197,0.263,0.968,""
3.360,199.429,865.775,111.733,-84.251,15.461,13.270,4.116,6.795,0.268,0.000,0.072,4,11.139,0.319,0.967,""
3.380,199.738,866.040,111.815,-84.116,15.458,13.287,4.144,6.736,0.270,0.000,0.071,4,10.971,0.329,0.967,""
3.400,200.046,866.306,111.899,-83.983,15.454,13.306,4.167,6.677,0.271,0.000,0.071,4,10.716,0.300,0.966,""
3.420,200.355,866.572,111.982,-83.850,15.451,13.325,4.186,6.619,0.273,0.000,0.070,4,10.475,0.303,0.966,""
3.440,200.663,866.838,112.066,-83.719,15.448,13.344,4.203,6.562,0.274,0.000,0.070,4,10.393,0.169,0.966,""
3.460,200.972,867.104,112.150,-83.589,15.445,13.362,4.225,6.504,0.276,0.000,0.069,4,10.590,0.034,0.965,""
3.480,201.280,867.371,112.235,-83.460,15.442,13.377,4.256,6.445,0.278,0.000,0.068,4,10.987,0.065,0.964,""
3.500,201.467,867.638,112.321,-83.333,15.439,13.390,4.291,6.386,0.279,0.000,0.068,4,11.314,0.257,0.964,""
3.520,201.715,867.906,112.407,-83.206,15.435,13.404,4.325,6.327,0.281,0.000,0.068,4,11.214,0.260,0.963,""
3.540,202.023,868.173,112.494,-83.081,15.432,13.417,4.354,6.270,0.282,0.000,0.068,4,11.025,0.400,0.963,""
3.560,202.331,868.441,112.582,-82.956,15.429,13.432,4.378,6.213,0.284,0.000,0.067,4,10.697,0.400,0.962,""
3.580,202.639,868.709,112.669,-82.833,15.426,13.448,4.396,6.157,0.286,0.000,0.067,4,10.430,0.344,0.962,""
3.600,202.947,868.978,112.757,-82.711,15.422,13.464,4.413,6.102,0.287,0.000,0.067,4,10.309,0.196,0.962,""
3.620,203.255,869.247,112.846,-82.590,15.419,13.479,4.432,6.047,0.289,0.000,0.066,4,10.434,0.218,0.961,""
3.640,203.563,869.516,112.935,-82.470,15.416,13.492,4.456,5.991,0.291,0.000,0.066,4,10.672,0.177,0.961,""
3.660,203.870,869.785,113.025,-82.351,15.412,13.502,4.489,5.934,0.292,0.000,0.065,4,11.098,0.087,0.960,""
3.680,204.117,870.055,113.115,-82.233,15.409,13.511,4.526,5.878,0.294,0.000,0.065,4,11.312,0.129,0.960,""
3.700,204.305,870.324,113.206,-82.116,15.406,13.519,4.567,5.821,0.295,0.000,0.065,4,11.484,0.176,0.959,""
3.720,204.612,870.594,113.298,-82.001,15.403,13.526,4.606,5.765,0.297,0.000,0.065,4,11.446,0.263,0.958,""
3.740,204.919,870.864,113.390,-81.886,15.400,13.534,4.642,5.709,0.298,0.000,0.065,4,11.327,0.388,0.958,""
3.760,205.226,871.133,113.484,-81.773,15.397,13.541,4.678,5.654,0.300,0.000,0.065,4,11.279,0.392,0.957,""
3.780,205.533,871.403,113.578,-81.661,15.393,13.548,4.713,5.598,0.302,0.000,0.065,4,11.271,0.555,0.956,""
3.800,205.840,871.673,113.672,-81.550,15.390,13.554,4.749,5.543,0.303,0.000,0.065,4,11.258,0.507,0.955,""
3.820,206.147,871.943,113.768,-81.441,15.386,13.558,4.788,5.487,0.305,0.000,0.065,4,11.447,0.480,0.954,""
3.840,206.453,872.213,113.864,-81.332,15.382,13.561,4.830,5.430,0.307,0.000,0.065,4,11.588,0.487,0.953,""
3.860,206.760,872.484,113.961,-81.225,15.377,13.563,4.872,5.374,0.309,0.000,0.066,4,11.614,0.438,0.952,""
3.880,206.888,872.754,114.059,-81.119,15.373,13.566,4.913,5.318,0.311,0.000,0.066,4,11.507,0.378,0.952,""
3.900,207.195,873.025,114.158,-81.013,15.368,13.569,4.949,5.263,0.314,0.000,0.066,4,11.281,0.333,0.951,""
3.920,207.502,873.296,114.258,-80.909,15.364,13.573,4.984,5.208,0.316,0.000,0.066,4,11.198,0.198,0.951,""
