t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.440,161.879,837.376,103.819,-109.256,30.378,23.833,6.844,17.676,0.818,0.000,-0.155,4,0.000,0.233,0.976,""
0.460,162.531,837.850,103.952,-108.896,30.392,23.671,6.669,17.981,0.811,0.000,-0.145,3,0.045,0.278,0.976,""
0.480,163.136,838.321,104.082,-108.531,30.407,23.504,6.499,18.284,0.804,0.000,-0.136,3,0.373,0.271,0.976,""
0.500,163.743,838.789,104.209,-108.159,30.422,23.332,6.339,18.582,0.797,0.000,-0.124,3,0.923,0.273,0.977,""
0.520,164.380,839.253,104.333,-107.782,30.439,23.157,6.188,18.873,0.789,0.000,-0.113,3,1.390,0.309,0.977,""
0.540,164.988,839.713,104.454,-107.399,30.456,22.981,6.045,19.157,0.781,0.000,-0.103,3,1.920,0.400,0.978,""
0.560,165.597,840.170,104.573,-107.010,30.474,22.804,5.915,19.432,0.772,0.000,-0.092,3,2.536,0.518,0.978,""
0.580,166.221,840.623,104.689,-106.616,30.493,22.624,5.826,19.692,0.763,0.000,-0.081,4,4.702,0.617,0.978,""
0.600,166.832,841.073,104.804,-106.218,30.512,22.446,5.755,19.939,0.754,0.000,-0.071,4,5.632,0.439,0.979,""
0.620,167.442,841.519,104.918,-105.814,30.531,22.270,5.701,20.175,0.744,0.000,-0.061,4,6.567,0.354,0.979,""
0.640,168.054,841.961,105.032,-105.406,30.551,22.099,5.665,20.396,0.734,0.000,-0.049,4,7.495,0.302,0.979,""
0.660,168.666,842.400,105.145,-104.994,30.571,21.932,5.646,20.604,0.724,0.000,-0.039,4,8.367,0.241,0.979,""
0.680,169.278,842.836,105.258,-104.578,30.592,21.771,5.641,20.798,0.714,0.000,-0.030,4,9.152,0.200,0.979,""
0.700,169.878,843.268,105.371,-104.159,30.613,21.618,5.649,20.978,0.704,0.000,-0.019,4,9.794,0.138,0.979,""
0.720,170.491,843.698,105.484,-103.736,30.633,21.473,5.665,21.145,0.694,0.000,-0.009,4,10.282,0.114,0.979,""
0.740,171.105,844.125,105.598,-103.310,30.654,21.338,5.689,21.297,0.683,0.000,0.000,4,10.677,0.105,0.979,""
0.760,171.694,844.549,105.712,-102.881,30.674,21.213,5.719,21.437,0.673,0.000,0.009,4,10.985,0.077,0.979,""
0.780,172.308,844.971,105.827,-102.449,30.694,21.099,5.752,21.563,0.663,0.000,0.020,4,11.214,0.081,0.980,""
0.800,172.922,845.391,105.943,-102.016,30.713,20.996,5.787,21.676,0.653,0.000,0.028,4,11.279,0.042,0.980,""
0.820,173.499,845.809,106.060,-101.580,30.733,20.906,5.821,21.776,0.643,0.000,0.036,4,11.223,0.042,0.980,""
0.840,174.114,846.226,106.177,-101.142,30.751,20.828,5.854,21.864,0.634,0.000,0.046,4,11.202,0.127,0.980,""
0.860,174.728,846.641,106.294,-100.703,30.769,20.762,5.887,21.938,0.624,0.000,0.054,4,11.185,0.124,0.980,""
0.880,175.294,847.055,106.413,-100.263,30.786,20.710,5.919,22.001,0.616,0.000,0.062,4,11.145,0.025,0.980,""
0.900,175.908,847.468,106.532,-99.822,30.802,20.670,5.946,22.051,0.607,0.000,0.069,4,10.919,0.041,0.980,""
0.920,176.523,847.881,106.651,-99.380,30.817,20.644,5.969,22.089,0.599,0.000,0.078,4,10.673,0.053,0.980,""
0.940,177.076,848.294,106.771,-98.937,30.831,20.631,5.989,22.115,0.592,0.000,0.084,4,10.509,0.022,0.980,""
0.960,177.690,848.706,106.891,-98.495,30.844,20.630,6.006,22.129,0.585,0.000,0.091,4,10.379,0.067,0.980,""
0.980,178.305,849.119,107.012,-98.052,30.856,20.642,6.022,22.131,0.578,0.000,0.097,4,10.290,0.133,0.980,""
1.000,178.919,849.532,107.132,-97.609,30.867,20.666,6.035,22.121,0.572,0.000,0.104,4,10.142,0.144,0.980,""
1.020,179.458,849.946,107.253,-97.167,30.877,20.703,6.044,22.099,0.567,0.000,0.110,4,9.951,0.079,0.980,""
1.040,180.073,850.361,107.374,-96.725,30.885,20.751,6.046,22.067,0.562,0.000,0.116,4,9.562,0.066,0.980,""
1.060,180.687,850.777,107.495,-96.284,30.893,20.812,6.042,22.024,0.557,0.000,0.121,4,9.269,0.025,0.981,""
1.080,181.211,851.195,107.616,-95.844,30.899,20.883,6.037,21.969,0.554,0.000,0.126,4,9.165,0.041,0.981,""
1.100,181.825,851.614,107.736,-95.406,30.905,20.965,6.030,21.904,0.550,0.000,0.131,4,9.098,0.085,0.981,""
1.120,182.440,852.035,107.857,-94.969,30.909,21.056,6.023,21.827,0.548,0.000,0.136,4,9.047,0.148,0.981,""
1.140,183.042,852.458,107.977,-94.534,30.912,21.158,6.015,21.740,0.545,0.000,0.140,4,8.977,0.196,0.981,""
1.160,183.563,852.883,108.097,-94.101,30.915,21.268,6.005,21.642,0.544,0.000,0.143,4,8.905,0.079,0.981,""
1.180,184.177,853.310,108.217,-93.670,30.916,21.387,5.989,21.534,0.543,0.000,0.147,4,8.582,0.096,0.981,""
1.200,184.791,853.741,108.336,-93.241,30.917,21.515,5.967,21.417,0.542,0.000,0.151,4,8.293,0.173,0.981,""
1.220,185.284,854.173,108.455,-92.815,30.916,21.650,5.948,21.289,0.542,0.000,0.154,4,8.392,0.170,0.981,""
1.240,185.897,854.609,108.574,-92.391,30.915,21.792,5.933,21.151,0.542,0.000,0.156,4,8.592,0.188,0.981,""
1.260,186.511,855.048,108.693,-91.971,30.913,21.939,5.922,21.003,0.542,0.000,0.159,4,8.806,0.165,0.981,""
1.280,187.126,855.489,108.811,-91.554,30.911,22.091,5.912,20.846,0.543,0.000,0.161,4,8.871,0.193,0.981,""
1.300,187.607,855.934,108.929,-91.140,30.908,22.249,5.905,20.679,0.545,0.000,0.163,4,8.927,0.121,0.981,""
1.320,188.221,856.382,109.047,-90.729,30.904,22.411,5.899,20.504,0.546,0.000,0.165,4,9.013,0.061,0.981,""
1.340,188.835,856.833,109.165,-90.323,30.899,22.577,5.897,20.319,0.548,0.000,0.166,4,9.183,0.203,0.981,""
1.360,189.449,857.287,109.283,-89.920,30.894,22.743,5.913,20.125,0.550,0.000,0.167,4,10.053,0.302,0.981,""
1.380,189.919,857.745,109.402,-89.522,30.889,22.910,5.946,19.920,0.553,0.000,0.169,4,11.029,0.272,0.981,""
1.400,190.532,858.206,109.522,-89.128,30.883,23.077,5.993,19.706,0.556,0.000,0.170,4,11.613,0.170,0.980,""
1.420,191.146,858.670,109.642,-88.738,30.876,23.245,6.047,19.483,0.559,0.000,0.170,4,11.940,0.162,0.980,""
1.440,191.731,859.137,109.765,-88.353,30.869,23.412,6.117,19.252,0.562,0.000,0.171,4,12.717,0.254,0.979,""
1.460,192.214,859.607,109.889,-87.973,30.861,23.576,6.209,19.012,0.566,0.000,0.171,4,13.894,0.163,0.979,""
1.480,192.826,860.081,110.015,-87.598,30.853,23.737,6.316,18.763,0.570,0.000,0.171,4,14.827,0.308,0.978,""
1.500,193.439,860.558,110.143,-87.228,30.844,23.896,6.437,18.507,0.574,0.000,0.171,4,15.361,0.389,0.978,""
1.520,194.050,861.038,110.274,-86.863,30.835,24.054,6.564,18.244,0.578,0.000,0.170,4,15.628,0.370,0.977,""
1.540,194.493,861.521,110.408,-86.504,30.826,24.207,6.705,17.975,0.582,0.000,0.170,4,16.326,0.237,0.976,""
1.560,195.105,862.007,110.545,-86.150,30.817,24.359,6.850,17.700,0.587,0.000,0.169,4,16.591,0.341,0.976,""
1.580,195.718,862.496,110.685,-85.801,30.808,24.508,6.996,17.421,0.591,0.000,0.168,4,16.733,0.337,0.975,""
1.600,196.332,862.988,110.827,-85.459,30.799,24.654,7.148,17.137,0.596,0.000,0.167,4,16.999,0.208,0.974,""
1.620,196.759,863.482,110.973,-85.122,30.790,24.796,7.305,16.849,0.600,0.000,0.166,4,17.119,0.147,0.974,""
1.640,197.371,863.980,111.122,-84.790,30.781,24.936,7.458,16.559,0.605,0.000,0.165,4,17.013,0.471,0.973,""
1.660,197.984,864.480,111.274,-84.465,30.772,25.075,7.601,16.267,0.609,0.000,0.164,4,16.508,0.556,0.972,""
1.680,198.598,864.983,111.428,-84.145,30.764,25.210,7.747,15.972,0.614,0.000,0.162,4,16.617,0.212,0.971,""
1.700,199.015,865.488,111.586,-83.832,30.755,25.339,7.901,15.674,0.618,0.000,0.162,4,17.040,0.245,0.970,""
1.720,199.627,865.996,111.747,-83.524,30.747,25.467,8.048,15.374,0.622,0.000,0.161,4,16.776,0.434,0.970,""
1.740,200.240,866.506,111.910,-83.223,30.738,25.593,8.184,15.074,0.627,0.000,0.159,4,16.364,0.538,0.969,""
1.760,200.854,867.019,112.076,-82.927,30.730,25.716,8.314,14.774,0.631,0.000,0.159,4,15.881,0.399,0.968,""
1.780,201.467,867.535,112.245,-82.638,30.722,25.834,8.449,14.472,0.635,0.000,0.158,4,16.166,0.165,0.967,""
1.800,201.877,868.052,112.416,-82.355,30.714,25.949,8.580,14.169,0.639,0.000,0.159,4,15.923,0.510,0.966,""
1.820,202.490,868.572,112.590,-82.077,30.705,26.064,8.695,13.867,0.643,0.000,0.159,4,15.309,0.552,0.965,""
1.840,203.103,869.095,112.766,-81.806,30.697,26.177,8.802,13.566,0.647,0.000,0.159,4,14.806,0.232,0.965,""
1.860,203.716,869.619,112.943,-81.540,30.689,26.284,8.913,13.264,0.651,0.000,0.159,4,14.861,0.296,0.964,""
1.880,204.122,870.145,113.124,-81.281,30.681,26.386,9.034,12.960,0.655,0.000,0.160,4,15.456,0.179,0.963,"Ground_Mountain_0_1:(-0.283, 0.951, -0.122);Ground_Mountain_0_1:(-0.283, 0.951, -0.122);Ground_Mountain_0_1:(-0.283, 0.951, -0.122);"
1.900,204.734,870.673,113.307,-81.028,30.674,26.481,9.158,12.656,0.659,0.000,0.160,4,15.441,0.355,0.961,"Ground_Mountain_0_1:(-0.283, 0.951, -0.122);"
1.920,205.346,871.203,113.492,-80.780,30.666,26.575,9.273,12.352,0.663,0.000,0.160,4,15.102,0.776,0.960,""
1.940,205.959,871.735,113.679,-80.539,30.658,26.667,9.381,12.047,0.667,0.000,0.160,4,14.771,0.610,0.959,""
1.960,206.572,872.268,113.868,-80.304,30.650,26.754,9.491,11.742,0.671,0.000,0.160,4,14.834,0.482,0.958,""
1.980,206.975,872.803,114.060,-80.075,30.641,26.833,9.612,11.435,0.675,0.000,0.161,4,15.339,0.170,0.957,""
2.000,207.587,873.340,114.254,-79.852,30.631,26.906,9.741,11.125,0.680,0.000,0.159,4,15.814,0.235,0.956,""
2.020,208.199,873.878,114.451,-79.635,30.622,26.980,9.855,10.817,0.684,0.000,0.159,4,15.183,0.662,0.955,""
2.040,208.812,874.418,114.650,-79.424,30.612,27.055,9.952,10.509,0.689,0.000,0.157,4,14.334,0.602,0.954,""
2.060,209.424,874.959,114.850,-79.220,30.603,27.131,10.034,10.202,0.694,0.000,0.155,4,13.618,0.505,0.953,""
2.080,209.829,875.502,115.052,-79.021,30.594,27.199,10.127,9.895,0.699,0.000,0.153,4,13.967,0.226,0.952,""
2.100,210.440,876.046,115.257,-78.829,30.584,27.263,10.221,9.587,0.703,0.000,0.150,4,14.222,0.516,0.951,""
2.120,211.052,876.591,115.462,-78.643,30.575,27.328,10.303,9.281,0.708,0.000,0.146,4,13.592,0.585,0.950,""
2.140,211.664,877.138,115.669,-78.463,30.566,27.392,10.373,8.977,0.712,0.000,0.141,4,12.968,0.496,0.949,""
2.160,212.276,877.686,115.878,-78.289,30.558,27.453,10.439,8.676,0.717,0.000,0.136,4,12.506,0.194,0.948,""
2.180,212.726,878.235,116.088,-78.121,30.550,27.511,10.502,8.376,0.721,0.000,0.131,4,12.459,0.131,0.947,""
2.200,213.326,878.785,116.299,-77.958,30.542,27.566,10.566,8.078,0.725,0.000,0.125,4,12.561,0.247,0.947,""
2.220,213.937,879.336,116.511,-77.802,30.535,27.620,10.618,7.784,0.729,0.000,0.119,4,12.074,0.765,0.946,""
2.240,214.416,879.889,116.724,-77.651,30.529,27.677,10.650,7.496,0.732,0.000,0.114,4,10.985,0.843,0.945,""
2.260,215.027,880.443,116.937,-77.506,30.522,27.738,10.660,7.214,0.736,0.000,0.107,4,9.826,0.641,0.945,""
2.280,215.638,881.000,117.149,-77.366,30.515,27.809,10.630,6.942,0.739,0.000,0.101,4,7.940,1.922,0.945,""
2.300,216.060,881.559,117.361,-77.232,30.508,27.898,10.538,6.679,0.742,0.000,0.096,2,4.518,1.013,0.946,""
2.320,216.669,882.120,117.570,-77.103,30.501,27.993,10.423,6.424,0.746,0.000,0.089,2,3.375,0.625,0.948,""
2.340,217.280,882.684,117.776,-76.978,30.496,28.095,10.274,6.181,0.750,0.000,0.082,2,1.590,0.885,0.950,""
2.360,217.524,883.250,117.978,-76.858,30.494,28.203,10.098,5.946,0.752,0.000,0.079,2,0.187,1.157,0.952,""
2.380,218.006,883.818,118.177,-76.743,30.494,28.316,9.903,5.718,0.753,0.000,0.073,2,0.000,1.935,0.954,""
2.400,218.550,884.386,118.372,-76.628,30.409,28.305,9.703,5.716,0.753,0.000,0.067,0,0.000,0.908,0.956,""
2.420,219.095,884.954,118.563,-76.513,30.323,28.293,9.503,5.714,0.796,0.000,0.062,0,0.000,0.868,0.958,""
2.440,219.127,885.522,118.749,-76.398,30.238,28.282,9.303,5.711,0.838,0.000,0.060,0,0.000,0.827,0.960,""
2.460,219.552,886.090,118.932,-76.282,30.153,28.271,9.103,5.709,0.881,0.000,0.055,0,0.000,0.786,0.962,""
2.480,220.021,886.658,119.111,-76.167,30.067,28.259,8.903,5.707,0.924,0.000,0.050,0,0.000,0.744,0.964,""
2.500,220.491,887.225,119.286,-76.052,29.981,28.248,8.704,5.705,0.967,0.000,0.045,0,0.000,0.702,0.966,""
2.520,220.879,887.792,119.457,-75.937,29.896,28.237,8.504,5.702,1.000,0.000,0.041,0,0.000,0.660,0.968,""
2.540,220.891,888.360,119.623,-75.823,29.810,28.226,8.305,5.700,1.000,0.000,0.039,0,0.000,0.617,0.970,""
2.560,221.318,888.927,119.786,-75.708,29.724,28.214,8.105,5.698,1.000,0.000,0.035,0,0.000,0.575,0.972,""
2.580,221.748,889.494,119.945,-75.593,29.638,28.203,7.906,5.695,1.000,0.000,0.030,0,0.000,0.532,0.974,""
2.600,222.178,890.061,120.100,-75.478,29.552,28.192,7.706,5.693,1.000,0.000,0.026,0,0.000,0.490,0.976,""
2.620,222.611,890.627,120.251,-75.363,29.466,28.180,7.507,5.691,1.000,0.000,0.022,0,0.000,0.447,0.978,""
2.640,222.837,891.194,120.398,-75.249,29.380,28.169,7.308,5.689,1.000,0.000,0.019,0,0.000,0.405,0.980,""
2.660,223.264,891.760,120.540,-75.134,29.294,28.158,7.109,5.686,1.000,0.000,0.015,0,0.000,0.363,0.982,""
2.680,223.693,892.326,120.679,-75.019,29.208,28.147,6.910,5.684,1.000,0.000,0.011,0,0.000,0.322,0.984,""
2.700,224.124,892.892,120.814,-74.905,29.122,28.135,6.711,5.682,1.000,0.000,0.007,0,0.000,0.280,0.986,""
2.720,225.047,893.458,120.945,-74.790,29.036,28.124,6.512,5.680,1.000,0.000,0.000,0,0.000,0.239,0.987,""
2.740,225.511,894.023,121.072,-74.676,28.950,28.113,6.314,5.677,1.000,0.000,-0.004,0,0.000,0.199,0.989,""
2.760,230.900,894.588,121.194,-74.562,28.865,28.102,6.115,5.675,1.000,0.000,-0.024,0,0.000,0.159,0.990,""
2.780,231.489,895.154,121.313,-74.447,28.780,28.090,5.917,5.673,1.000,0.000,-0.027,0,0.000,0.120,0.991,""
2.800,232.078,895.718,121.428,-74.333,28.695,28.079,5.718,5.670,1.000,0.000,-0.031,0,0.000,0.081,0.993,""
2.820,232.599,896.283,121.539,-74.219,28.610,28.068,5.520,5.668,1.000,0.000,-0.034,0,0.000,0.043,0.994,""
2.840,233.185,896.848,121.646,-74.105,28.526,28.057,5.321,5.666,1.000,0.000,-0.037,0,0.000,0.006,0.995,""
2.860,233.770,897.412,121.748,-73.991,28.442,28.045,5.123,5.664,1.000,0.000,-0.040,0,0.000,0.031,0.996,""
2.880,234.294,897.976,121.847,-73.877,28.359,28.034,4.925,5.661,1.000,0.000,-0.043,0,0.000,0.067,0.997,""
2.900,234.876,898.539,121.942,-73.763,28.276,28.023,4.727,5.659,1.000,0.000,-0.045,0,0.000,0.102,0.997,""
2.920,235.458,899.103,122.033,-73.649,28.194,28.012,4.529,5.657,1.000,0.000,-0.048,0,0.000,0.136,0.998,""
2.940,236.039,899.666,122.120,-73.535,28.113,28.001,4.331,5.655,1.000,0.000,-0.051,0,0.000,0.169,0.998,""
2.960,236.563,900.229,122.202,-73.422,28.032,27.989,4.133,5.652,1.000,0.000,-0.053,0,0.000,0.201,0.999,""
2.980,237.142,900.792,122.281,-73.308,27.953,27.978,3.935,5.650,1.000,0.000,-0.056,0,0.000,0.232,0.999,""
3.000,237.720,901.354,122.356,-73.195,27.874,27.967,3.738,5.648,1.000,0.000,-0.058,0,0.000,0.262,1.000,""
3.020,238.318,901.916,122.427,-73.081,27.796,27.956,3.540,5.646,1.000,0.000,-0.060,0,0.000,0.291,1.000,""
3.040,238.893,902.478,122.494,-72.968,27.720,27.945,3.342,5.643,1.000,0.000,-0.062,0,0.000,0.319,1.000,""
3.060,239.467,903.040,122.557,-72.855,27.645,27.933,3.145,5.641,1.000,0.000,-0.065,0,0.000,0.346,1.000,""
3.080,240.106,903.601,122.616,-72.741,27.570,27.922,2.948,5.639,1.000,0.000,-0.067,0,0.000,0.371,1.000,""
3.100,240.677,904.162,122.671,-72.628,27.497,27.911,2.750,5.637,1.000,0.000,-0.069,0,0.000,0.396,1.000,""
3.120,241.247,904.723,122.722,-72.515,27.426,27.900,2.553,5.634,1.000,0.000,-0.071,0,0.000,0.419,1.000,""
3.140,241.816,905.283,122.769,-72.402,27.356,27.889,2.356,5.632,1.000,0.000,-0.072,0,0.000,0.441,1.000,""
3.160,242.440,905.843,122.812,-72.289,27.287,27.878,2.159,5.630,1.000,0.000,-0.074,0,0.000,0.462,0.999,""
3.180,243.006,906.403,122.851,-72.176,27.219,27.866,1.962,5.628,1.000,0.000,-0.076,0,0.000,0.482,0.999,""
3.200,243.570,906.963,122.886,-72.063,27.154,27.855,1.765,5.625,1.000,0.000,-0.078,0,0.000,0.501,0.999,""
3.220,244.180,907.522,122.917,-71.951,27.089,27.844,1.568,5.623,1.000,0.000,-0.079,0,0.000,0.518,0.998,""
3.240,244.741,908.081,122.945,-71.838,27.026,27.833,1.371,5.621,1.000,0.000,-0.081,0,0.000,0.534,0.998,""
3.260,245.300,908.640,122.968,-71.725,26.965,27.822,1.175,5.619,1.000,0.000,-0.082,0,0.000,0.549,0.997,""
3.280,245.858,909.198,122.987,-71.613,26.905,27.811,0.978,5.616,1.000,0.000,-0.084,0,0.000,0.563,0.997,""
3.300,246.451,909.756,123.003,-71.500,26.847,27.800,0.782,5.614,1.000,0.000,-0.085,0,0.000,0.575,0.997,""
3.320,247.006,910.314,123.014,-71.388,26.790,27.789,0.585,5.612,1.000,0.000,-0.087,0,0.000,0.587,0.996,""
3.340,247.559,910.871,123.022,-71.276,26.735,27.777,0.389,5.610,1.000,0.000,-0.088,0,0.000,0.597,0.996,""
3.360,248.111,911.428,123.026,-71.164,26.682,27.766,0.192,5.607,1.000,0.000,-0.089,0,0.000,0.606,0.995,""
3.380,248.686,911.985,123.026,-71.051,26.629,27.755,-0.004,5.605,1.000,0.000,-0.091,0,0.000,0.614,0.995,""
3.400,249.234,912.541,123.021,-70.939,26.579,27.744,-0.200,5.603,1.000,0.000,-0.092,0,0.000,0.620,0.994,""
3.420,249.781,913.097,123.013,-70.827,26.529,27.733,-0.396,5.601,1.000,0.000,-0.093,0,0.000,0.626,0.994,""
3.440,250.327,913.653,123.001,-70.715,26.481,27.722,-0.592,5.598,1.000,0.000,-0.094,0,0.000,0.630,0.993,""
3.460,250.885,914.209,122.985,-70.603,26.434,27.711,-0.788,5.596,1.000,0.000,-0.095,0,0.000,0.634,0.993,""
3.480,251.427,914.764,122.966,-70.491,26.389,27.700,-0.984,5.594,1.000,0.000,-0.096,0,0.000,0.636,0.992,""
3.500,251.967,915.319,122.942,-70.380,26.344,27.689,-1.179,5.592,1.000,0.000,-0.097,0,0.000,0.637,0.992,""
3.520,252.506,915.873,122.914,-70.268,26.301,27.678,-1.375,5.589,1.000,0.000,-0.098,0,0.000,0.637,0.992,""
3.540,253.048,916.427,122.883,-70.156,26.258,27.667,-1.570,5.587,1.000,0.000,-0.099,0,0.000,0.636,0.991,""
3.560,253.584,916.981,122.847,-70.045,26.217,27.655,-1.766,5.585,1.000,0.000,-0.100,0,0.000,0.635,0.991,""
3.580,254.118,917.535,122.808,-69.933,26.176,27.644,-1.961,5.583,1.000,0.000,-0.100,0,0.000,0.632,0.991,""
3.600,254.650,918.088,122.765,-69.822,26.136,27.633,-2.157,5.580,1.000,0.000,-0.101,0,0.000,0.628,0.991,""
3.620,255.178,918.641,122.718,-69.710,26.096,27.622,-2.352,5.578,1.000,0.000,-0.102,0,0.000,0.623,0.990,""
3.640,255.707,919.194,122.667,-69.599,26.057,27.611,-2.547,5.576,1.000,0.000,-0.102,0,0.000,0.618,0.990,""
3.660,256.235,919.746,122.612,-69.487,26.018,27.600,-2.742,5.574,1.000,0.000,-0.103,0,0.000,0.612,0.990,""
3.680,256.761,920.298,122.553,-69.376,25.979,27.589,-2.937,5.572,1.000,0.000,-0.103,0,0.000,0.604,0.990,""
3.700,257.276,920.850,122.490,-69.265,25.941,27.578,-3.132,5.569,1.000,0.000,-0.104,0,0.000,0.596,0.990,""
3.720,257.799,921.402,122.424,-69.154,25.902,27.567,-3.327,5.567,1.000,0.000,-0.104,0,0.000,0.588,0.990,""
3.740,258.321,921.953,122.353,-69.043,25.864,27.556,-3.522,5.565,1.000,0.000,-0.104,0,0.000,0.578,0.990,""
3.760,258.841,922.504,122.279,-68.932,25.825,27.545,-3.717,5.563,1.000,0.000,-0.105,0,0.000,0.568,0.990,""
3.780,259.360,923.054,122.201,-68.821,25.785,27.534,-3.911,5.560,1.000,0.000,-0.105,0,0.000,0.557,0.990,""
3.800,259.863,923.604,122.119,-68.710,25.746,27.523,-4.106,5.558,1.000,0.000,-0.105,0,0.000,0.546,0.990,""
3.820,260.379,924.154,122.033,-68.599,25.705,27.512,-4.300,5.556,1.000,0.000,-0.105,0,0.000,0.534,0.990,""
