t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.380,155.377,839.655,102.272,-121.629,23.269,18.856,5.435,12.611,0.364,0.000,-0.171,4,5.451,0.113,0.983,""
0.400,155.841,840.031,102.379,-121.373,23.267,18.767,5.336,12.777,0.365,0.000,-0.167,4,4.389,0.363,0.983,""
0.420,156.306,840.405,102.483,-121.115,23.265,18.674,5.229,12.947,0.367,0.000,-0.163,4,3.996,0.376,0.983,""
0.440,156.770,840.777,102.586,-120.853,23.264,18.577,5.119,13.121,0.367,0.000,-0.158,4,3.853,0.216,0.983,""
0.460,157.082,841.146,102.686,-120.588,23.263,18.478,5.007,13.296,0.368,0.000,-0.155,4,3.776,0.102,0.983,""
0.480,157.546,841.514,102.784,-120.319,23.262,18.374,4.898,13.471,0.368,0.000,-0.150,4,3.894,0.120,0.982,""
0.500,158.010,841.879,102.880,-120.047,23.261,18.267,4.794,13.647,0.369,0.000,-0.145,4,4.162,0.266,0.982,""
0.520,158.474,842.243,102.973,-119.771,23.260,18.157,4.695,13.822,0.369,0.000,-0.140,4,4.440,0.211,0.982,""
0.540,158.810,842.604,103.066,-119.492,23.259,18.043,4.613,13.994,0.370,0.000,-0.136,4,5.260,0.150,0.982,""
0.560,159.274,842.963,103.156,-119.209,23.259,17.926,4.545,14.162,0.370,0.000,-0.130,4,5.957,0.145,0.982,""
0.580,159.738,843.319,103.246,-118.923,23.258,17.807,4.488,14.328,0.371,0.000,-0.124,4,6.543,0.149,0.982,""
0.600,160.203,843.673,103.335,-118.634,23.258,17.686,4.441,14.489,0.371,0.000,-0.119,4,7.057,0.187,0.982,""
0.620,160.564,844.025,103.423,-118.341,23.258,17.564,4.402,14.647,0.371,0.000,-0.114,4,7.469,0.146,0.982,""
0.640,161.029,844.374,103.510,-118.045,23.258,17.443,4.367,14.801,0.371,0.000,-0.107,4,7.778,0.241,0.982,""
0.660,161.494,844.721,103.597,-117.747,23.259,17.321,4.342,14.950,0.371,0.000,-0.101,4,8.206,0.133,0.982,""
0.680,161.959,845.065,103.684,-117.445,23.261,17.200,4.324,15.094,0.370,0.000,-0.094,4,8.547,0.130,0.982,""
0.700,162.346,845.407,103.770,-117.141,23.263,17.081,4.312,15.233,0.370,0.000,-0.090,4,8.895,0.141,0.982,""
0.720,162.811,845.746,103.856,-116.834,23.265,16.962,4.310,15.366,0.369,0.000,-0.083,4,9.420,0.203,0.982,""
0.740,163.276,846.083,103.942,-116.525,23.267,16.844,4.319,15.494,0.368,0.000,-0.076,4,9.979,0.145,0.981,""
0.760,163.741,846.418,104.029,-116.213,23.269,16.729,4.338,15.615,0.367,0.000,-0.069,4,10.445,0.151,0.981,""
0.780,164.155,846.750,104.116,-115.899,23.272,16.615,4.362,15.730,0.365,0.000,-0.064,4,10.778,0.177,0.981,""
0.800,164.620,847.080,104.204,-115.582,23.274,16.504,4.391,15.839,0.364,0.000,-0.057,4,11.011,0.192,0.981,""
0.820,165.086,847.408,104.292,-115.264,23.277,16.397,4.422,15.943,0.363,0.000,-0.049,4,11.157,0.207,0.981,""
0.840,165.551,847.734,104.382,-114.943,23.280,16.294,4.458,16.041,0.362,0.000,-0.042,4,11.374,0.129,0.981,""
0.860,165.991,848.058,104.472,-114.621,23.283,16.194,4.499,16.132,0.360,0.000,-0.036,4,11.624,0.111,0.980,""
0.880,166.456,848.379,104.562,-114.297,23.286,16.098,4.542,16.217,0.359,0.000,-0.030,4,11.765,0.104,0.980,""
0.900,166.922,848.700,104.654,-113.971,23.289,16.008,4.585,16.297,0.357,0.000,-0.023,4,11.761,0.127,0.980,""
0.920,167.388,849.018,104.746,-113.644,23.292,15.922,4.625,16.372,0.355,0.000,-0.015,4,11.620,0.115,0.980,""
0.940,167.853,849.335,104.840,-113.316,23.295,15.843,4.661,16.441,0.354,0.000,-0.009,4,11.440,0.142,0.980,""
0.960,168.318,849.650,104.933,-112.986,23.298,15.769,4.695,16.505,0.352,0.000,-0.003,4,11.293,0.072,0.980,""
0.980,168.784,849.964,105.028,-112.655,23.301,15.701,4.728,16.563,0.351,0.000,0.004,4,11.271,0.077,0.980,""
1.000,169.250,850.277,105.123,-112.323,23.304,15.638,4.759,16.616,0.349,0.000,0.011,4,11.186,0.082,0.980,""
1.020,169.738,850.588,105.219,-111.989,23.307,15.582,4.788,16.663,0.348,0.000,0.018,4,11.041,0.110,0.979,""
1.040,170.204,850.899,105.315,-111.655,23.310,15.533,4.813,16.705,0.346,0.000,0.025,4,10.894,0.058,0.979,""
1.060,170.670,851.208,105.412,-111.321,23.312,15.489,4.835,16.741,0.345,0.000,0.030,4,10.720,0.080,0.979,""
1.080,171.135,851.517,105.509,-110.985,23.314,15.452,4.854,16.772,0.344,0.000,0.037,4,10.558,0.082,0.979,""
1.100,171.646,851.826,105.606,-110.650,23.317,15.422,4.873,16.797,0.343,0.000,0.044,4,10.562,0.049,0.979,""
1.120,172.112,852.133,105.704,-110.314,23.318,15.397,4.892,16.816,0.342,0.000,0.050,4,10.542,0.016,0.979,""
1.140,172.577,852.441,105.802,-109.977,23.320,15.379,4.909,16.830,0.341,0.000,0.055,4,10.440,0.133,0.979,""
1.160,173.042,852.748,105.901,-109.640,23.321,15.367,4.925,16.838,0.340,0.000,0.062,4,10.428,0.083,0.979,""
1.180,173.574,853.055,105.999,-109.304,23.322,15.361,4.940,16.840,0.339,0.000,0.068,4,10.374,0.139,0.978,""
1.200,174.039,853.362,106.098,-108.967,23.323,15.362,4.954,16.836,0.339,0.000,0.074,4,10.278,0.083,0.978,""
1.220,174.504,853.669,106.198,-108.631,23.323,15.368,4.971,16.826,0.339,0.000,0.079,4,10.446,0.015,0.978,""
1.240,174.969,853.976,106.297,-108.295,23.323,15.379,4.992,16.810,0.338,0.000,0.084,4,10.602,0.030,0.978,""
1.260,175.519,854.283,106.398,-107.959,23.322,15.397,5.012,16.788,0.339,0.000,0.090,4,10.620,0.185,0.978,""
1.280,175.984,854.591,106.498,-107.624,23.322,15.420,5.028,16.760,0.339,0.000,0.095,4,10.415,0.312,0.978,""
1.300,176.448,854.900,106.599,-107.289,23.320,15.451,5.038,16.728,0.339,0.000,0.100,4,10.097,0.299,0.977,""
1.320,176.913,855.210,106.700,-106.955,23.319,15.488,5.041,16.692,0.340,0.000,0.104,4,9.722,0.236,0.977,""
1.340,177.480,855.520,106.801,-106.622,23.317,15.531,5.045,16.650,0.341,0.000,0.109,4,9.726,0.222,0.977,""
1.360,177.944,855.832,106.902,-106.290,23.315,15.579,5.051,16.602,0.342,0.000,0.114,4,9.836,0.228,0.977,""
1.380,178.409,856.144,107.003,-105.959,23.313,15.632,5.057,16.548,0.343,0.000,0.118,4,9.856,0.105,0.977,""
1.400,178.874,856.458,107.104,-105.629,23.310,15.691,5.061,16.490,0.344,0.000,0.122,4,9.730,0.024,0.977,""
1.420,179.454,856.772,107.205,-105.300,23.308,15.755,5.060,16.426,0.345,0.000,0.125,4,9.493,0.110,0.977,""
1.440,179.918,857.089,107.306,-104.973,23.305,15.825,5.054,16.359,0.346,0.000,0.129,4,9.262,0.155,0.977,""
1.460,180.382,857.406,107.407,-104.647,23.302,15.899,5.051,16.285,0.347,0.000,0.133,4,9.307,0.193,0.977,""
1.480,180.847,857.725,107.508,-104.323,23.299,15.976,5.054,16.205,0.349,0.000,0.136,4,9.683,0.147,0.977,""
1.500,181.439,858.046,107.609,-104.000,23.295,16.056,5.064,16.120,0.351,0.000,0.138,4,9.996,0.100,0.977,""
1.520,181.902,858.368,107.711,-103.680,23.291,16.139,5.074,16.029,0.352,0.000,0.141,4,10.026,0.301,0.976,""
1.540,182.366,858.692,107.812,-103.361,23.287,16.227,5.081,15.933,0.354,0.000,0.144,4,9.870,0.347,0.976,""
1.560,182.830,859.018,107.914,-103.044,23.283,16.319,5.082,15.834,0.356,0.000,0.146,4,9.600,0.279,0.976,""
1.580,183.432,859.347,108.016,-102.729,23.278,16.415,5.081,15.730,0.359,0.000,0.148,4,9.433,0.237,0.976,""
1.600,183.896,859.677,108.117,-102.416,23.274,16.514,5.083,15.621,0.361,0.000,0.150,4,9.609,0.274,0.976,""
1.620,184.360,860.009,108.219,-102.106,23.269,16.614,5.089,15.508,0.363,0.000,0.152,4,9.773,0.256,0.976,""
1.640,184.824,860.343,108.321,-101.798,23.265,16.717,5.095,15.390,0.365,0.000,0.154,4,9.773,0.145,0.976,""
1.660,185.434,860.679,108.423,-101.492,23.261,16.823,5.097,15.269,0.368,0.000,0.155,4,9.554,0.077,0.976,""
1.680,185.898,861.017,108.525,-101.189,23.256,16.932,5.094,15.144,0.370,0.000,0.156,4,9.345,0.080,0.976,""
1.700,186.362,861.358,108.627,-100.888,23.252,17.043,5.088,15.016,0.372,0.000,0.156,4,9.200,0.146,0.976,""
1.720,186.826,861.700,108.728,-100.591,23.248,17.154,5.089,14.883,0.374,0.000,0.157,4,9.491,0.184,0.976,""
1.740,187.446,862.045,108.830,-100.295,23.243,17.265,5.099,14.745,0.376,0.000,0.158,4,9.983,0.152,0.976,""
1.760,187.909,862.392,108.932,-100.003,23.239,17.375,5.119,14.603,0.378,0.000,0.158,4,10.421,0.133,0.976,""
1.780,188.372,862.741,109.035,-99.714,23.234,17.485,5.144,14.456,0.381,0.000,0.159,4,10.721,0.174,0.975,""
1.800,188.836,863.092,109.139,-99.428,23.230,17.595,5.172,14.305,0.383,0.000,0.158,4,10.906,0.194,0.975,""
1.820,189.300,863.446,109.243,-99.144,23.225,17.705,5.204,14.151,0.385,0.000,0.159,4,11.054,0.245,0.975,""
1.840,189.930,863.801,109.347,-98.864,23.220,17.813,5.241,13.994,0.388,0.000,0.158,4,11.359,0.278,0.974,""
1.860,190.393,864.159,109.453,-98.588,23.215,17.919,5.290,13.832,0.390,0.000,0.158,4,11.932,0.243,0.974,""
1.880,190.856,864.518,109.560,-98.314,23.211,18.023,5.349,13.666,0.392,0.000,0.158,4,12.466,0.197,0.974,""
1.900,191.319,864.880,109.668,-98.045,23.206,18.125,5.416,13.497,0.395,0.000,0.157,4,12.818,0.157,0.973,""
1.920,191.951,865.243,109.777,-97.778,23.201,18.224,5.488,13.325,0.397,0.000,0.155,4,13.096,0.328,0.972,""
1.940,192.413,865.608,109.888,-97.515,23.196,18.322,5.564,13.150,0.399,0.000,0.155,4,13.225,0.281,0.972,""
1.960,192.876,865.975,110.001,-97.256,23.191,18.417,5.645,12.973,0.402,0.000,0.154,4,13.540,0.289,0.971,""
1.980,193.338,866.344,110.116,-97.000,23.186,18.508,5.739,12.793,0.404,0.000,0.154,4,14.240,0.361,0.970,""
2.000,193.801,866.715,110.232,-96.748,23.180,18.595,5.844,12.609,0.407,0.000,0.152,4,14.771,0.364,0.969,""
2.020,194.432,867.087,110.351,-96.500,23.175,18.678,5.953,12.423,0.410,0.000,0.150,4,15.071,0.436,0.968,""
2.040,194.895,867.461,110.472,-96.255,23.170,18.759,6.069,12.235,0.412,0.000,0.148,4,15.318,0.376,0.967,""
2.060,195.357,867.836,110.595,-96.014,23.164,18.836,6.186,12.046,0.415,0.000,0.148,4,15.396,0.379,0.967,""
2.080,195.819,868.213,110.721,-95.777,23.159,18.911,6.303,11.857,0.418,0.000,0.146,4,15.434,0.429,0.966,""
2.100,196.281,868.591,110.849,-95.544,23.153,18.983,6.419,11.667,0.421,0.000,0.145,4,15.338,0.418,0.965,""
2.120,196.912,868.971,110.979,-95.314,23.148,19.054,6.532,11.477,0.423,0.000,0.142,4,15.216,0.489,0.964,""
2.140,197.374,869.352,111.112,-95.088,23.142,19.123,6.642,11.287,0.426,0.000,0.140,4,15.067,0.360,0.963,""
2.160,197.836,869.734,111.247,-94.867,23.137,19.189,6.753,11.097,0.429,0.000,0.138,4,15.095,0.316,0.962,""
2.180,198.298,870.118,111.384,-94.648,23.131,19.252,6.863,10.907,0.432,0.000,0.137,4,15.095,0.303,0.961,""
2.200,198.760,870.503,111.523,-94.434,23.126,19.313,6.970,10.718,0.434,0.000,0.135,4,14.969,0.434,0.960,""
2.220,199.390,870.889,111.664,-94.223,23.120,19.374,7.072,10.530,0.437,0.000,0.132,4,14.687,0.411,0.959,""
2.240,199.852,871.277,111.807,-94.017,23.115,19.433,7.166,10.344,0.440,0.000,0.131,4,14.302,0.335,0.958,""
2.260,200.313,871.665,111.951,-93.814,23.110,19.490,7.259,10.159,0.442,0.000,0.129,4,14.172,0.266,0.957,""
2.280,200.774,872.054,112.098,-93.614,23.105,19.544,7.350,9.974,0.445,0.000,0.127,4,14.137,0.435,0.956,""
2.300,201.236,872.445,112.246,-93.418,23.100,19.596,7.438,9.791,0.447,0.000,0.126,4,14.016,0.664,0.954,""
2.320,201.864,872.837,112.396,-93.226,23.094,19.647,7.521,9.610,0.450,0.000,0.124,4,13.749,0.471,0.953,""
2.340,202.325,873.229,112.548,-93.038,23.088,19.696,7.601,9.430,0.453,0.000,0.122,4,13.519,0.328,0.952,""
2.360,202.786,873.623,112.701,-92.852,23.083,19.743,7.680,9.252,0.456,0.000,0.121,4,13.539,0.255,0.951,""
2.380,203.247,874.017,112.856,-92.671,23.077,19.787,7.760,9.074,0.459,0.000,0.121,4,13.546,0.236,0.950,""
2.400,203.708,874.413,113.013,-92.493,23.071,19.829,7.838,8.899,0.461,0.000,0.121,4,13.467,0.407,0.949,""
2.420,204.335,874.809,113.170,-92.318,23.066,19.871,7.908,8.725,0.464,0.000,0.120,4,13.076,0.460,0.948,""
2.440,204.796,875.206,113.329,-92.147,23.060,19.914,7.966,8.555,0.467,0.000,0.121,4,12.512,0.620,0.947,""
2.460,205.257,875.604,113.490,-91.979,23.054,19.954,8.025,8.386,0.470,0.000,0.122,4,12.404,0.241,0.946,""
2.480,205.717,876.002,113.651,-91.814,23.048,19.992,8.086,8.218,0.473,0.000,0.123,4,12.520,0.207,0.945,""
2.500,206.177,876.401,113.813,-91.653,23.042,20.027,8.149,8.050,0.476,0.000,0.124,4,12.642,0.358,0.944,""
2.520,206.637,876.801,113.977,-91.495,23.036,20.060,8.213,7.883,0.479,0.000,0.125,4,12.692,0.332,0.943,""
2.540,207.262,877.202,114.142,-91.340,23.030,20.092,8.275,7.717,0.482,0.000,0.126,4,12.584,0.367,0.942,""
2.560,207.722,877.603,114.309,-91.189,23.024,20.121,8.336,7.551,0.485,0.000,0.127,4,12.541,0.382,0.941,""
2.580,208.182,878.004,114.476,-91.041,23.017,20.149,8.399,7.386,0.488,0.000,0.128,4,12.579,0.291,0.939,""
2.600,208.641,878.406,114.645,-90.896,23.010,20.174,8.463,7.220,0.491,0.000,0.129,4,12.696,0.455,0.938,""
2.620,209.101,878.809,114.815,-90.755,23.003,20.199,8.524,7.054,0.495,0.000,0.130,4,12.603,0.636,0.937,""
2.640,209.560,879.212,114.986,-90.617,22.996,20.224,8.581,6.888,0.498,0.000,0.130,4,12.327,0.577,0.936,""
2.660,210.183,879.616,115.159,-90.482,22.989,20.248,8.634,6.723,0.502,0.000,0.131,4,12.156,0.480,0.935,""
2.680,210.642,880.020,115.332,-90.350,22.981,20.271,8.688,6.557,0.506,0.000,0.131,4,12.224,0.357,0.934,""
2.700,211.101,880.425,115.507,-90.222,22.974,20.293,8.743,6.390,0.509,0.000,0.130,4,12.247,0.372,0.933,""
2.720,211.560,880.830,115.682,-90.097,22.967,20.313,8.798,6.222,0.513,0.000,0.130,4,12.274,0.228,0.932,""
2.740,212.019,881.236,115.859,-89.976,22.960,20.330,8.856,6.054,0.517,0.000,0.130,4,12.358,0.208,0.931,""
2.760,212.477,881.642,116.037,-89.858,22.953,20.349,8.907,5.887,0.520,0.000,0.128,4,12.105,0.408,0.930,""
2.780,213.072,882.048,116.216,-89.743,22.946,20.368,8.955,5.719,0.524,0.000,0.124,4,11.904,0.410,0.929,""
2.800,213.530,882.455,116.395,-89.632,22.939,20.386,9.001,5.550,0.527,0.000,0.122,4,11.860,0.443,0.928,""
2.820,213.988,882.862,116.576,-89.524,22.932,20.404,9.043,5.382,0.531,0.000,0.119,4,11.679,0.974,0.927,""
2.840,214.550,883.270,116.757,-89.420,22.925,20.430,9.060,5.217,0.534,0.000,0.113,4,10.538,1.444,0.926,""
2.860,215.008,883.679,116.937,-89.318,22.917,20.473,9.033,5.060,0.538,0.000,0.109,4,8.096,1.908,0.926,""
2.880,215.467,884.091,117.117,-89.219,22.909,20.528,8.971,4.907,0.542,0.000,0.103,3,6.170,0.229,0.928,""
2.900,215.951,884.504,117.296,-89.123,22.902,20.592,8.884,4.762,0.545,0.000,0.096,3,4.732,0.874,0.929,""
2.920,216.407,884.919,117.472,-89.030,22.896,20.667,8.769,4.619,0.549,0.000,0.088,2,3.094,1.951,0.932,""
2.940,216.863,885.336,117.646,-88.939,22.891,20.745,8.643,4.480,0.552,0.000,0.081,2,2.550,2.340,0.934,""
2.960,217.320,885.755,117.816,-88.851,22.888,20.830,8.497,4.346,0.554,0.000,0.073,2,1.685,1.696,0.937,""
2.980,217.541,886.175,117.984,-88.766,22.888,20.925,8.316,4.223,0.556,0.000,0.070,2,0.000,1.303,0.939,""
3.000,217.941,886.596,118.147,-88.681,22.804,20.917,8.117,4.221,0.556,0.000,0.063,1,0.000,1.020,0.942,""
3.020,218.341,887.017,118.306,-88.595,22.721,20.909,7.917,4.220,0.598,0.000,0.057,1,0.000,0.973,0.945,""
3.040,218.743,887.438,118.462,-88.510,22.638,20.900,7.718,4.218,0.640,0.000,0.051,0,0.000,0.926,0.948,""
3.060,219.127,887.858,118.613,-88.424,22.557,20.892,7.519,4.216,0.681,0.000,0.045,0,0.000,0.879,0.950,""
3.080,219.165,888.279,118.760,-88.339,22.476,20.884,7.320,4.215,0.722,0.000,0.041,0,0.000,0.831,0.953,""
3.100,219.508,888.699,118.904,-88.254,22.397,20.875,7.121,4.213,0.762,0.000,0.035,0,0.000,0.783,0.956,""
3.120,219.852,889.120,119.043,-88.169,22.318,20.867,6.922,4.211,0.802,0.000,0.030,0,0.000,0.735,0.959,""
3.140,220.198,889.540,119.179,-88.083,22.240,20.858,6.723,4.210,0.841,0.000,0.024,0,0.000,0.686,0.962,""
3.160,220.546,889.960,119.310,-87.998,22.164,20.850,6.524,4.208,0.880,0.000,0.018,0,0.000,0.638,0.964,""
3.180,220.879,890.381,119.437,-87.913,22.088,20.842,6.325,4.206,0.918,0.000,0.012,0,0.000,0.589,0.967,""
3.200,220.879,890.801,119.561,-87.828,22.013,20.833,6.127,4.205,0.956,0.000,0.009,0,0.000,0.540,0.970,""
3.220,221.185,891.221,119.680,-87.742,21.940,20.825,5.928,4.203,0.993,0.000,0.003,0,0.000,0.492,0.972,""
3.240,221.503,891.640,119.796,-87.657,21.867,20.817,5.730,4.201,1.000,0.000,-0.003,0,0.000,0.444,0.975,""
3.260,221.824,892.060,119.907,-87.572,21.796,20.808,5.531,4.200,1.000,0.000,-0.008,0,0.000,0.396,0.977,""
3.280,222.146,892.480,120.015,-87.487,21.725,20.800,5.333,4.198,1.000,0.000,-0.014,0,0.000,0.349,0.980,""
3.300,222.469,892.899,120.118,-87.402,21.656,20.792,5.135,4.196,1.000,0.000,-0.019,0,0.000,0.302,0.982,""
3.320,222.778,893.319,120.218,-87.317,21.588,20.783,4.936,4.194,1.000,0.000,-0.025,0,0.000,0.255,0.984,""
3.340,223.055,893.738,120.313,-87.232,21.521,20.775,4.738,4.193,1.000,0.000,-0.030,0,0.000,0.210,0.986,""
3.360,223.378,894.157,120.405,-87.147,21.455,20.767,4.540,4.191,1.000,0.000,-0.035,0,0.000,0.165,0.988,""
3.380,223.703,894.576,120.492,-87.062,21.391,20.759,4.342,4.189,1.000,0.000,-0.040,0,0.000,0.121,0.989,""
3.400,224.029,894.995,120.575,-86.977,21.328,20.750,4.145,4.188,1.000,0.000,-0.045,0,0.000,0.079,0.991,""
3.420,224.358,895.413,120.655,-86.893,21.266,20.742,3.947,4.186,1.000,0.000,-0.049,0,0.000,0.044,0.992,""
3.440,225.305,895.832,120.730,-86.808,21.206,20.734,3.749,4.184,1.000,0.000,-0.055,0,0.000,0.036,0.994,""
3.460,225.657,896.250,120.802,-86.723,21.147,20.725,3.551,4.183,1.000,0.000,-0.059,0,0.000,0.065,0.995,""
3.480,231.137,896.668,120.869,-86.639,21.089,20.717,3.354,4.181,1.000,0.000,-0.054,0,0.000,0.102,0.996,""
3.500,231.569,897.086,120.933,-86.554,21.033,20.709,3.156,4.179,1.000,0.000,-0.057,0,0.000,0.140,0.997,""
3.520,231.999,897.503,120.992,-86.469,20.979,20.701,2.959,4.178,1.000,0.000,-0.060,0,0.000,0.178,0.998,""
3.540,232.469,897.921,121.048,-86.385,20.926,20.692,2.762,4.176,1.000,0.000,-0.063,0,0.000,0.215,0.998,""
3.560,232.897,898.338,121.099,-86.301,20.875,20.684,2.565,4.174,1.000,0.000,-0.065,0,0.000,0.251,0.999,""
3.580,233.325,898.755,121.147,-86.216,20.825,20.676,2.367,4.173,1.000,0.000,-0.068,0,0.000,0.286,0.999,""
3.600,233.751,899.172,121.190,-86.132,20.777,20.667,2.170,4.171,1.000,0.000,-0.070,0,0.000,0.320,1.000,""
3.620,234.213,899.589,121.230,-86.048,20.731,20.659,1.973,4.169,1.000,0.000,-0.073,0,0.000,0.353,1.000,""
3.640,234.638,900.005,121.265,-85.964,20.687,20.651,1.776,4.168,1.000,0.000,-0.075,0,0.000,0.384,1.000,""
3.660,235.061,900.421,121.297,-85.879,20.645,20.643,1.580,4.166,1.000,0.000,-0.077,0,0.000,0.414,1.000,""
3.680,235.484,900.837,121.324,-85.795,20.604,20.634,1.383,4.164,1.000,0.000,-0.079,0,0.000,0.443,1.000,""
3.700,235.905,901.253,121.348,-85.711,20.565,20.626,1.186,4.163,1.000,0.000,-0.081,0,0.000,0.471,1.000,""
3.720,236.359,901.668,121.368,-85.628,20.528,20.618,0.990,4.161,1.000,0.000,-0.083,0,0.000,0.497,1.000,""
3.740,236.779,902.083,121.384,-85.544,20.493,20.610,0.793,4.159,1.000,0.000,-0.085,0,0.000,0.522,0.999,""
3.760,237.197,902.498,121.395,-85.460,20.460,20.601,0.597,4.158,1.000,0.000,-0.087,0,0.000,0.545,0.999,""
3.780,237.615,902.913,121.403,-85.376,20.429,20.593,0.400,4.156,1.000,0.000,-0.089,0,0.000,0.568,0.998,""
3.800,238.126,903.327,121.407,-85.293,20.399,20.585,0.204,4.154,1.000,0.000,-0.090,0,0.000,0.588,0.998,""
3.820,238.541,903.741,121.407,-85.209,20.371,20.577,0.008,4.153,1.000,0.000,-0.092,0,0.000,0.608,0.997,""
